,year,growing_seas_length_days,scenario,model
39,1989,185.7137053721709,ssp245,mpi-esm1-2-hr
40,1990,183.60593901238192,ssp245,mpi-esm1-2-hr
41,1991,178.42481433823758,ssp245,mpi-esm1-2-hr
42,1992,166.22076814417673,ssp245,mpi-esm1-2-hr
43,1993,175.20696950619822,ssp245,mpi-esm1-2-hr
44,1994,179.02451007513648,ssp245,mpi-esm1-2-hr
45,1995,174.6852696541017,ssp245,mpi-esm1-2-hr
46,1996,189.88194299586308,ssp245,mpi-esm1-2-hr
47,1997,183.57444861931447,ssp245,mpi-esm1-2-hr
48,1998,175.52542661175107,ssp245,mpi-esm1-2-hr
49,1999,175.08422503180404,ssp245,mpi-esm1-2-hr
50,2000,174.28978895814066,ssp245,mpi-esm1-2-hr
51,2001,180.46457594663772,ssp245,mpi-esm1-2-hr
52,2002,190.1762813809703,ssp245,mpi-esm1-2-hr
53,2003,180.04024182360993,ssp245,mpi-esm1-2-hr
54,2004,180.24838777583628,ssp245,mpi-esm1-2-hr
55,2005,185.31437013542507,ssp245,mpi-esm1-2-hr
56,2006,187.3529553865593,ssp245,mpi-esm1-2-hr
57,2007,197.55019826053686,ssp245,mpi-esm1-2-hr
58,2008,192.21837671970667,ssp245,mpi-esm1-2-hr
59,2009,180.2855678320811,ssp245,mpi-esm1-2-hr
60,2010,184.15353501486666,ssp245,mpi-esm1-2-hr
61,2011,184.5086930297227,ssp245,mpi-esm1-2-hr
62,2012,185.50866250388293,ssp245,mpi-esm1-2-hr
63,2013,191.47706945792518,ssp245,mpi-esm1-2-hr
64,2014,184.7175459764934,ssp245,mpi-esm1-2-hr
65,2015,191.44817683021134,ssp245,mpi-esm1-2-hr
66,2016,190.29960404206975,ssp245,mpi-esm1-2-hr
67,2017,199.2653418805144,ssp245,mpi-esm1-2-hr
68,2018,187.9257946285469,ssp245,mpi-esm1-2-hr
69,2019,194.31046115759466,ssp245,mpi-esm1-2-hr
70,2020,189.53169685186987,ssp245,mpi-esm1-2-hr
71,2021,192.21736780324488,ssp245,mpi-esm1-2-hr
72,2022,194.64646819514076,ssp245,mpi-esm1-2-hr
73,2023,192.91728343369053,ssp245,mpi-esm1-2-hr
74,2024,181.77133917734258,ssp245,mpi-esm1-2-hr
75,2025,190.0579498829267,ssp245,mpi-esm1-2-hr
76,2026,207.5472712941432,ssp245,mpi-esm1-2-hr
77,2027,203.94776163006324,ssp245,mpi-esm1-2-hr
78,2028,191.4649884840479,ssp245,mpi-esm1-2-hr
79,2029,193.40890651677628,ssp245,mpi-esm1-2-hr
80,2030,199.41883717401282,ssp245,mpi-esm1-2-hr
81,2031,190.31985631757115,ssp245,mpi-esm1-2-hr
82,2032,211.04739773895537,ssp245,mpi-esm1-2-hr
83,2033,202.87792916159688,ssp245,mpi-esm1-2-hr
84,2034,197.64570166912753,ssp245,mpi-esm1-2-hr
85,2035,199.03639342159246,ssp245,mpi-esm1-2-hr
86,2036,199.5673123241063,ssp245,mpi-esm1-2-hr
87,2037,188.62890857948875,ssp245,mpi-esm1-2-hr
88,2038,202.24815756267733,ssp245,mpi-esm1-2-hr
89,2039,197.4784354696256,ssp245,mpi-esm1-2-hr
90,2040,187.8839268586597,ssp245,mpi-esm1-2-hr
91,2041,193.5904412078842,ssp245,mpi-esm1-2-hr
92,2042,192.30442613212088,ssp245,mpi-esm1-2-hr
93,2043,200.6505936742817,ssp245,mpi-esm1-2-hr
94,2044,193.069773955192,ssp245,mpi-esm1-2-hr
95,2045,204.63933043690244,ssp245,mpi-esm1-2-hr
96,2046,196.197913066849,ssp245,mpi-esm1-2-hr
97,2047,191.86914717788943,ssp245,mpi-esm1-2-hr
98,2048,199.2680654596571,ssp245,mpi-esm1-2-hr
99,2049,204.05317831434087,ssp245,mpi-esm1-2-hr
100,2050,209.2393488009568,ssp245,mpi-esm1-2-hr
101,2051,202.97778137555292,ssp245,mpi-esm1-2-hr
102,2052,202.2420103891741,ssp245,mpi-esm1-2-hr
103,2053,205.67191786583052,ssp245,mpi-esm1-2-hr
104,2054,198.74470571424402,ssp245,mpi-esm1-2-hr
105,2055,189.3757218456242,ssp245,mpi-esm1-2-hr
106,2056,201.55365297752746,ssp245,mpi-esm1-2-hr
107,2057,196.8119218906872,ssp245,mpi-esm1-2-hr
108,2058,204.60601744437582,ssp245,mpi-esm1-2-hr
109,2059,210.53187317901646,ssp245,mpi-esm1-2-hr
110,2060,201.87826808184988,ssp245,mpi-esm1-2-hr
111,2061,211.26350130576125,ssp245,mpi-esm1-2-hr
112,2062,197.00527637081822,ssp245,mpi-esm1-2-hr
113,2063,197.89371735998887,ssp245,mpi-esm1-2-hr
114,2064,214.99475853190674,ssp245,mpi-esm1-2-hr
115,2065,199.10987601961588,ssp245,mpi-esm1-2-hr
116,2066,216.6739229565666,ssp245,mpi-esm1-2-hr
117,2067,203.10187019382658,ssp245,mpi-esm1-2-hr
118,2068,208.47223341549437,ssp245,mpi-esm1-2-hr
119,2069,212.28784637830753,ssp245,mpi-esm1-2-hr
120,2070,203.5232647843006,ssp245,mpi-esm1-2-hr
121,2071,207.08292622275638,ssp245,mpi-esm1-2-hr
122,2072,194.62198697462406,ssp245,mpi-esm1-2-hr
123,2073,202.40786137348226,ssp245,mpi-esm1-2-hr
124,2074,202.66638402138926,ssp245,mpi-esm1-2-hr
125,2075,202.0975777558663,ssp245,mpi-esm1-2-hr
126,2076,210.31343993560714,ssp245,mpi-esm1-2-hr
127,2077,203.20689363646818,ssp245,mpi-esm1-2-hr
128,2078,206.57942003092546,ssp245,mpi-esm1-2-hr
129,2079,207.5889115522459,ssp245,mpi-esm1-2-hr
130,2080,202.4236346937094,ssp245,mpi-esm1-2-hr
131,2081,202.4820544859361,ssp245,mpi-esm1-2-hr
132,2082,199.00458611377624,ssp245,mpi-esm1-2-hr
133,2083,208.46190249722224,ssp245,mpi-esm1-2-hr
134,2084,211.86345820217508,ssp245,mpi-esm1-2-hr
135,2085,206.5462487306412,ssp245,mpi-esm1-2-hr
136,2086,207.3822754028516,ssp245,mpi-esm1-2-hr
137,2087,208.07487848473912,ssp245,mpi-esm1-2-hr
138,2088,202.88845325180415,ssp245,mpi-esm1-2-hr
139,2089,212.44162981697974,ssp245,mpi-esm1-2-hr
140,2090,208.8610056890135,ssp245,mpi-esm1-2-hr
141,2091,211.35223933932207,ssp245,mpi-esm1-2-hr
142,2092,221.31700635840144,ssp245,mpi-esm1-2-hr
143,2093,202.41202459299208,ssp245,mpi-esm1-2-hr
144,2094,212.7633660768382,ssp245,mpi-esm1-2-hr
145,2095,212.82221431887373,ssp245,mpi-esm1-2-hr
146,2096,214.7011395280961,ssp245,mpi-esm1-2-hr
147,2097,206.99534804550186,ssp245,mpi-esm1-2-hr
148,2098,218.20034978179785,ssp245,mpi-esm1-2-hr
149,2099,214.4161402307206,ssp245,mpi-esm1-2-hr
150,2100,202.3944277947319,ssp245,mpi-esm1-2-hr
0,1950,179.5367954130197,ssp245,inm-cm5-0
1,1951,174.34369594525936,ssp245,inm-cm5-0
2,1952,172.1589837749858,ssp245,inm-cm5-0
3,1953,169.70818161648043,ssp245,inm-cm5-0
4,1954,181.23475659039156,ssp245,inm-cm5-0
5,1955,173.21002124506484,ssp245,inm-cm5-0
6,1956,173.80144126748496,ssp245,inm-cm5-0
7,1957,176.99989709360472,ssp245,inm-cm5-0
8,1958,173.5325406449869,ssp245,inm-cm5-0
9,1959,170.00112707455926,ssp245,inm-cm5-0
10,1960,182.8329699056727,ssp245,inm-cm5-0
11,1961,186.73020701898835,ssp245,inm-cm5-0
12,1962,175.11385357983923,ssp245,inm-cm5-0
13,1963,175.98397331439827,ssp245,inm-cm5-0
14,1964,173.9693666876173,ssp245,inm-cm5-0
15,1965,170.6216825283234,ssp245,inm-cm5-0
16,1966,175.33032482960684,ssp245,inm-cm5-0
17,1967,172.32523538194388,ssp245,inm-cm5-0
18,1968,174.8515326732332,ssp245,inm-cm5-0
19,1969,173.2135061094766,ssp245,inm-cm5-0
20,1970,174.24406019857264,ssp245,inm-cm5-0
21,1971,171.2567689257823,ssp245,inm-cm5-0
22,1972,169.1292235261415,ssp245,inm-cm5-0
23,1973,173.16772620071805,ssp245,inm-cm5-0
24,1974,161.33858007324056,ssp245,inm-cm5-0
25,1975,171.5530104461181,ssp245,inm-cm5-0
26,1976,178.57772715526846,ssp245,inm-cm5-0
27,1977,181.366551321898,ssp245,inm-cm5-0
28,1978,173.7089045703533,ssp245,inm-cm5-0
29,1979,175.07939899972493,ssp245,inm-cm5-0
30,1980,178.4367667473589,ssp245,inm-cm5-0
31,1981,178.5895542546784,ssp245,inm-cm5-0
32,1982,172.1299608948557,ssp245,inm-cm5-0
33,1983,170.81908901142194,ssp245,inm-cm5-0
34,1984,168.9452036933325,ssp245,inm-cm5-0
35,1985,171.07760385897345,ssp245,inm-cm5-0
36,1986,170.54415776994378,ssp245,inm-cm5-0
37,1987,178.04028875946474,ssp245,inm-cm5-0
38,1988,170.30869973076764,ssp245,inm-cm5-0
39,1989,173.7584091451767,ssp245,inm-cm5-0
40,1990,185.6511706458851,ssp245,inm-cm5-0
41,1991,186.8326295906339,ssp245,inm-cm5-0
42,1992,169.99264402250685,ssp245,inm-cm5-0
43,1993,168.73304225728495,ssp245,inm-cm5-0
44,1994,166.6090619965238,ssp245,inm-cm5-0
45,1995,166.84275472506184,ssp245,inm-cm5-0
46,1996,177.02564717482971,ssp245,inm-cm5-0
47,1997,181.6711357720111,ssp245,inm-cm5-0
48,1998,183.28567052037428,ssp245,inm-cm5-0
49,1999,174.95766194434916,ssp245,inm-cm5-0
50,2000,181.61751297094338,ssp245,inm-cm5-0
51,2001,181.22777009945165,ssp245,inm-cm5-0
52,2002,183.0778204790832,ssp245,inm-cm5-0
53,2003,186.50934359406858,ssp245,inm-cm5-0
54,2004,182.78240074100552,ssp245,inm-cm5-0
55,2005,183.7543830443067,ssp245,inm-cm5-0
56,2006,188.35896887327985,ssp245,inm-cm5-0
57,2007,185.9317272650075,ssp245,inm-cm5-0
58,2008,181.12846272137202,ssp245,inm-cm5-0
59,2009,184.62800051462577,ssp245,inm-cm5-0
60,2010,167.71743968325518,ssp245,inm-cm5-0
61,2011,176.74351550044005,ssp245,inm-cm5-0
62,2012,182.86582322204453,ssp245,inm-cm5-0
63,2013,176.0774975663971,ssp245,inm-cm5-0
64,2014,179.95544729934167,ssp245,inm-cm5-0
65,2015,182.3504970240576,ssp245,inm-cm5-0
66,2016,180.253607801928,ssp245,inm-cm5-0
67,2017,183.24286970659304,ssp245,inm-cm5-0
68,2018,187.64552156558537,ssp245,inm-cm5-0
69,2019,188.22540726184343,ssp245,inm-cm5-0
70,2020,185.36957187112714,ssp245,inm-cm5-0
71,2021,183.79559496051442,ssp245,inm-cm5-0
72,2022,185.29999600894013,ssp245,inm-cm5-0
73,2023,181.655231189289,ssp245,inm-cm5-0
74,2024,200.71908592913195,ssp245,inm-cm5-0
75,2025,187.58565818377988,ssp245,inm-cm5-0
76,2026,181.72606585724108,ssp245,inm-cm5-0
77,2027,194.84968104850952,ssp245,inm-cm5-0
78,2028,192.28629419284027,ssp245,inm-cm5-0
79,2029,191.23931756362734,ssp245,inm-cm5-0
80,2030,178.96842655516997,ssp245,inm-cm5-0
81,2031,198.8658598870721,ssp245,inm-cm5-0
82,2032,191.44268426066523,ssp245,inm-cm5-0
83,2033,190.9209012933955,ssp245,inm-cm5-0
84,2034,186.27491247115657,ssp245,inm-cm5-0
85,2035,183.59587947572047,ssp245,inm-cm5-0
86,2036,186.36381512520288,ssp245,inm-cm5-0
87,2037,195.6859628170678,ssp245,inm-cm5-0
88,2038,184.4866715531466,ssp245,inm-cm5-0
89,2039,186.93573409063586,ssp245,inm-cm5-0
90,2040,194.77821975116774,ssp245,inm-cm5-0
91,2041,196.73157335529922,ssp245,inm-cm5-0
92,2042,194.38965993195583,ssp245,inm-cm5-0
93,2043,189.69677028721227,ssp245,inm-cm5-0
94,2044,187.3853828120194,ssp245,inm-cm5-0
95,2045,200.18277223422743,ssp245,inm-cm5-0
96,2046,183.98270701747842,ssp245,inm-cm5-0
97,2047,188.24430716429154,ssp245,inm-cm5-0
98,2048,187.42826541723306,ssp245,inm-cm5-0
99,2049,196.69880706058473,ssp245,inm-cm5-0
100,2050,189.24724746955897,ssp245,inm-cm5-0
101,2051,189.675282140879,ssp245,inm-cm5-0
102,2052,199.91257163542397,ssp245,inm-cm5-0
103,2053,188.4182519995262,ssp245,inm-cm5-0
104,2054,191.63165674220906,ssp245,inm-cm5-0
105,2055,184.59707290048482,ssp245,inm-cm5-0
106,2056,193.1604385126895,ssp245,inm-cm5-0
107,2057,193.91733649478837,ssp245,inm-cm5-0
108,2058,198.92295527879165,ssp245,inm-cm5-0
109,2059,196.93735517855725,ssp245,inm-cm5-0
110,2060,199.93714499923718,ssp245,inm-cm5-0
111,2061,188.33125208615996,ssp245,inm-cm5-0
112,2062,191.36367550695942,ssp245,inm-cm5-0
113,2063,194.40358215547477,ssp245,inm-cm5-0
114,2064,188.80121077917045,ssp245,inm-cm5-0
115,2065,190.2664570119029,ssp245,inm-cm5-0
116,2066,200.85476543703854,ssp245,inm-cm5-0
117,2067,200.30610523711985,ssp245,inm-cm5-0
118,2068,204.75716481385575,ssp245,inm-cm5-0
119,2069,197.8210797257655,ssp245,inm-cm5-0
120,2070,193.5513329571058,ssp245,inm-cm5-0
121,2071,196.66186452220248,ssp245,inm-cm5-0
122,2072,192.18118704027376,ssp245,inm-cm5-0
123,2073,197.77863301338664,ssp245,inm-cm5-0
124,2074,194.93007923474823,ssp245,inm-cm5-0
125,2075,204.83141741012025,ssp245,inm-cm5-0
126,2076,200.5599051587486,ssp245,inm-cm5-0
127,2077,198.4835428824748,ssp245,inm-cm5-0
128,2078,203.76311307835329,ssp245,inm-cm5-0
129,2079,207.51918696030032,ssp245,inm-cm5-0
130,2080,194.20857043102404,ssp245,inm-cm5-0
131,2081,196.18349468719526,ssp245,inm-cm5-0
132,2082,205.39239835524862,ssp245,inm-cm5-0
133,2083,204.50657312839425,ssp245,inm-cm5-0
134,2084,203.99733503740507,ssp245,inm-cm5-0
135,2085,210.8706557136302,ssp245,inm-cm5-0
136,2086,204.73339839066773,ssp245,inm-cm5-0
137,2087,202.83234698567952,ssp245,inm-cm5-0
138,2088,200.65853409683217,ssp245,inm-cm5-0
139,2089,194.14524390185,ssp245,inm-cm5-0
140,2090,200.01383425003968,ssp245,inm-cm5-0
141,2091,201.15176902066707,ssp245,inm-cm5-0
142,2092,204.0073408841071,ssp245,inm-cm5-0
143,2093,190.64577534695454,ssp245,inm-cm5-0
144,2094,200.55090732990269,ssp245,inm-cm5-0
145,2095,199.2303019758774,ssp245,inm-cm5-0
146,2096,215.49766505084565,ssp245,inm-cm5-0
147,2097,205.45123022803517,ssp245,inm-cm5-0
148,2098,210.32842937797557,ssp245,inm-cm5-0
149,2099,193.42992877944346,ssp245,inm-cm5-0
150,2100,203.557170992364,ssp245,inm-cm5-0
0,1950,183.7509792698462,ssp245,miroc6
1,1951,173.78439149184138,ssp245,miroc6
2,1952,168.55540218487027,ssp245,miroc6
3,1953,167.5234552080081,ssp245,miroc6
4,1954,168.83966782187917,ssp245,miroc6
5,1955,171.93875732537944,ssp245,miroc6
6,1956,192.96634946834843,ssp245,miroc6
7,1957,177.5160076999401,ssp245,miroc6
8,1958,178.43481158215687,ssp245,miroc6
9,1959,171.74147058998747,ssp245,miroc6
10,1960,170.13984732309137,ssp245,miroc6
11,1961,174.9369302612144,ssp245,miroc6
12,1962,176.78973857744396,ssp245,miroc6
13,1963,173.0018105189591,ssp245,miroc6
14,1964,175.85963547324812,ssp245,miroc6
15,1965,174.0312871506926,ssp245,miroc6
16,1966,178.88427104595962,ssp245,miroc6
17,1967,172.85323956577832,ssp245,miroc6
18,1968,177.37762189188635,ssp245,miroc6
19,1969,178.3274468180897,ssp245,miroc6
20,1970,170.97652547703808,ssp245,miroc6
21,1971,172.8044888907092,ssp245,miroc6
22,1972,179.2736064014711,ssp245,miroc6
23,1973,172.65716965883885,ssp245,miroc6
24,1974,182.90864801543313,ssp245,miroc6
25,1975,171.49545930475665,ssp245,miroc6
26,1976,168.90301392468416,ssp245,miroc6
27,1977,182.1641905421368,ssp245,miroc6
28,1978,182.58512688995506,ssp245,miroc6
29,1979,180.60885822753318,ssp245,miroc6
30,1980,192.02100182458236,ssp245,miroc6
31,1981,177.5416216148922,ssp245,miroc6
32,1982,183.43514744388756,ssp245,miroc6
33,1983,170.127274826207,ssp245,miroc6
34,1984,181.9745721535086,ssp245,miroc6
35,1985,179.86484495005885,ssp245,miroc6
36,1986,178.44383379426293,ssp245,miroc6
37,1987,183.74081680234437,ssp245,miroc6
38,1988,170.67784687595898,ssp245,miroc6
39,1989,171.2667680149406,ssp245,miroc6
40,1990,173.02348830216798,ssp245,miroc6
41,1991,181.5511940362961,ssp245,miroc6
42,1992,171.47203980491375,ssp245,miroc6
43,1993,190.73885080998053,ssp245,miroc6
44,1994,174.6649893530882,ssp245,miroc6
45,1995,182.458870860385,ssp245,miroc6
46,1996,183.93024590213594,ssp245,miroc6
47,1997,176.5922951176263,ssp245,miroc6
48,1998,172.3961951801286,ssp245,miroc6
49,1999,179.21031008450635,ssp245,miroc6
50,2000,185.84732954108947,ssp245,miroc6
51,2001,188.8668024611803,ssp245,miroc6
52,2002,191.43639173173432,ssp245,miroc6
53,2003,187.2130058582896,ssp245,miroc6
54,2004,185.1529351821834,ssp245,miroc6
55,2005,194.70737760092595,ssp245,miroc6
56,2006,192.4545836657924,ssp245,miroc6
57,2007,189.04463893953283,ssp245,miroc6
58,2008,188.28009363431434,ssp245,miroc6
59,2009,194.45042587794597,ssp245,miroc6
60,2010,188.34727726695388,ssp245,miroc6
61,2011,191.5432394905424,ssp245,miroc6
62,2012,185.90801218594726,ssp245,miroc6
63,2013,203.51838512892553,ssp245,miroc6
64,2014,194.7065212638095,ssp245,miroc6
65,2015,192.38545519995256,ssp245,miroc6
66,2016,185.62962181111317,ssp245,miroc6
67,2017,182.86866112104747,ssp245,miroc6
68,2018,196.8019521507762,ssp245,miroc6
69,2019,189.44107517985475,ssp245,miroc6
70,2020,190.6083279126252,ssp245,miroc6
71,2021,189.35551216611782,ssp245,miroc6
72,2022,194.5255217707671,ssp245,miroc6
73,2023,194.43948029182351,ssp245,miroc6
74,2024,192.32149769590262,ssp245,miroc6
75,2025,193.3197863549586,ssp245,miroc6
76,2026,195.6450671890012,ssp245,miroc6
77,2027,203.80373934118973,ssp245,miroc6
78,2028,209.44385173146264,ssp245,miroc6
79,2029,203.61258692228665,ssp245,miroc6
80,2030,205.53497461616652,ssp245,miroc6
81,2031,210.7146495250203,ssp245,miroc6
82,2032,206.82382072112907,ssp245,miroc6
83,2033,214.5933864545172,ssp245,miroc6
84,2034,198.42213039141134,ssp245,miroc6
85,2035,196.94324192343092,ssp245,miroc6
86,2036,200.26306736412062,ssp245,miroc6
87,2037,202.05454726587456,ssp245,miroc6
88,2038,204.8874936924327,ssp245,miroc6
89,2039,207.99501203574744,ssp245,miroc6
90,2040,200.1285591644693,ssp245,miroc6
91,2041,203.91883974134223,ssp245,miroc6
92,2042,199.18467222110758,ssp245,miroc6
93,2043,202.15208720752906,ssp245,miroc6
94,2044,213.79517065974034,ssp245,miroc6
95,2045,204.9524492249387,ssp245,miroc6
96,2046,197.73840525273334,ssp245,miroc6
97,2047,206.78181866787557,ssp245,miroc6
98,2048,213.9821385485915,ssp245,miroc6
99,2049,206.92160924348107,ssp245,miroc6
100,2050,200.75167625988422,ssp245,miroc6
101,2051,207.14075166380914,ssp245,miroc6
102,2052,214.90178549840755,ssp245,miroc6
103,2053,205.9051038143326,ssp245,miroc6
104,2054,199.41158441034563,ssp245,miroc6
105,2055,200.3771493159226,ssp245,miroc6
106,2056,203.93601747058486,ssp245,miroc6
107,2057,213.6626928940903,ssp245,miroc6
108,2058,210.04431708848205,ssp245,miroc6
109,2059,215.26063466872912,ssp245,miroc6
110,2060,204.50727671216026,ssp245,miroc6
111,2061,210.47962441284082,ssp245,miroc6
112,2062,202.66444390207286,ssp245,miroc6
113,2063,196.85634038659094,ssp245,miroc6
114,2064,207.05867086552823,ssp245,miroc6
115,2065,216.84860897487442,ssp245,miroc6
116,2066,210.99934898323485,ssp245,miroc6
117,2067,206.92607221769424,ssp245,miroc6
118,2068,216.56769116029625,ssp245,miroc6
119,2069,220.91377646865203,ssp245,miroc6
120,2070,210.23406013158856,ssp245,miroc6
121,2071,215.2617102346114,ssp245,miroc6
122,2072,211.29803983117242,ssp245,miroc6
123,2073,201.73059786773683,ssp245,miroc6
124,2074,212.99755182974127,ssp245,miroc6
125,2075,204.14222055683288,ssp245,miroc6
126,2076,211.19612301988786,ssp245,miroc6
127,2077,218.7278884547717,ssp245,miroc6
128,2078,212.41405337819987,ssp245,miroc6
129,2079,211.01773474373692,ssp245,miroc6
130,2080,211.10548246514944,ssp245,miroc6
131,2081,214.5937915675982,ssp245,miroc6
132,2082,218.97426355980727,ssp245,miroc6
133,2083,212.5197442722936,ssp245,miroc6
134,2084,215.04112352980567,ssp245,miroc6
135,2085,211.35655127725752,ssp245,miroc6
136,2086,217.60561738033599,ssp245,miroc6
137,2087,216.4609406082465,ssp245,miroc6
138,2088,213.51731558311445,ssp245,miroc6
139,2089,214.49703521553113,ssp245,miroc6
140,2090,208.55025326943252,ssp245,miroc6
141,2091,221.59153406932333,ssp245,miroc6
142,2092,217.19936138646975,ssp245,miroc6
143,2093,215.7993088465789,ssp245,miroc6
144,2094,222.5061899758594,ssp245,miroc6
145,2095,221.79256661664496,ssp245,miroc6
146,2096,216.2292170925461,ssp245,miroc6
147,2097,215.15133644843513,ssp245,miroc6
148,2098,222.72172368109273,ssp245,miroc6
149,2099,208.45143138033973,ssp245,miroc6
150,2100,226.41642322999738,ssp245,miroc6
0,1950,172.38078616663495,ssp245,gfdl-esm4
1,1951,166.49437224256047,ssp245,gfdl-esm4
2,1952,166.28098087903638,ssp245,gfdl-esm4
3,1953,170.73695476400027,ssp245,gfdl-esm4
4,1954,174.99085151193066,ssp245,gfdl-esm4
5,1955,177.23905893977226,ssp245,gfdl-esm4
6,1956,170.37646281850925,ssp245,gfdl-esm4
7,1957,175.23157989051788,ssp245,gfdl-esm4
8,1958,169.63323401978528,ssp245,gfdl-esm4
9,1959,172.74398086568965,ssp245,gfdl-esm4
10,1960,177.96167253512212,ssp245,gfdl-esm4
11,1961,170.39350094479244,ssp245,gfdl-esm4
12,1962,167.0000255828927,ssp245,gfdl-esm4
13,1963,172.31334374405264,ssp245,gfdl-esm4
14,1964,166.81497209575156,ssp245,gfdl-esm4
15,1965,167.06878274500966,ssp245,gfdl-esm4
16,1966,165.23266493683545,ssp245,gfdl-esm4
17,1967,170.1953857270574,ssp245,gfdl-esm4
18,1968,167.01848842920674,ssp245,gfdl-esm4
19,1969,167.55764923960544,ssp245,gfdl-esm4
20,1970,167.14048800642476,ssp245,gfdl-esm4
21,1971,167.6467014185362,ssp245,gfdl-esm4
22,1972,166.4407286204366,ssp245,gfdl-esm4
23,1973,164.82983622215446,ssp245,gfdl-esm4
24,1974,174.77489573910864,ssp245,gfdl-esm4
25,1975,165.46927242333024,ssp245,gfdl-esm4
26,1976,168.7617190052474,ssp245,gfdl-esm4
27,1977,168.2124678704385,ssp245,gfdl-esm4
28,1978,174.27144118054233,ssp245,gfdl-esm4
29,1979,177.4217161207331,ssp245,gfdl-esm4
30,1980,171.16905373117098,ssp245,gfdl-esm4
31,1981,164.93366652703054,ssp245,gfdl-esm4
32,1982,175.60527885076394,ssp245,gfdl-esm4
33,1983,157.0533196754554,ssp245,gfdl-esm4
34,1984,167.98468849833478,ssp245,gfdl-esm4
35,1985,170.19529490059452,ssp245,gfdl-esm4
36,1986,164.33761440517128,ssp245,gfdl-esm4
37,1987,175.3828453737693,ssp245,gfdl-esm4
38,1988,166.28849710858935,ssp245,gfdl-esm4
39,1989,178.566207217839,ssp245,gfdl-esm4
40,1990,173.7506881827643,ssp245,gfdl-esm4
41,1991,181.12925145632798,ssp245,gfdl-esm4
42,1992,172.11435176620608,ssp245,gfdl-esm4
43,1993,169.63716963996004,ssp245,gfdl-esm4
44,1994,171.54588375996707,ssp245,gfdl-esm4
45,1995,165.9831130207204,ssp245,gfdl-esm4
46,1996,179.7391619483982,ssp245,gfdl-esm4
47,1997,172.82999012433126,ssp245,gfdl-esm4
48,1998,178.22216077727467,ssp245,gfdl-esm4
49,1999,172.2732024177131,ssp245,gfdl-esm4
50,2000,170.6267266588568,ssp245,gfdl-esm4
51,2001,182.70210265360072,ssp245,gfdl-esm4
52,2002,176.94887305645815,ssp245,gfdl-esm4
53,2003,174.19119194656574,ssp245,gfdl-esm4
54,2004,176.82862119626185,ssp245,gfdl-esm4
55,2005,175.2906823442854,ssp245,gfdl-esm4
56,2006,177.3077911612334,ssp245,gfdl-esm4
57,2007,176.1714255286999,ssp245,gfdl-esm4
58,2008,173.57498387689444,ssp245,gfdl-esm4
59,2009,174.81411393223127,ssp245,gfdl-esm4
60,2010,174.13116188876373,ssp245,gfdl-esm4
61,2011,178.93584264349138,ssp245,gfdl-esm4
62,2012,179.8047855228475,ssp245,gfdl-esm4
63,2013,181.096897667161,ssp245,gfdl-esm4
64,2014,181.79275875304424,ssp245,gfdl-esm4
65,2015,175.29503509270904,ssp245,gfdl-esm4
66,2016,174.97525355290182,ssp245,gfdl-esm4
67,2017,184.0128628604392,ssp245,gfdl-esm4
68,2018,187.1428425030994,ssp245,gfdl-esm4
69,2019,184.19331866225048,ssp245,gfdl-esm4
70,2020,178.0130900589386,ssp245,gfdl-esm4
71,2021,174.05129217637636,ssp245,gfdl-esm4
72,2022,185.82987629251235,ssp245,gfdl-esm4
73,2023,191.25432816955356,ssp245,gfdl-esm4
74,2024,184.76486912807695,ssp245,gfdl-esm4
75,2025,177.48129010746368,ssp245,gfdl-esm4
76,2026,183.37965526525912,ssp245,gfdl-esm4
77,2027,179.34065029242018,ssp245,gfdl-esm4
78,2028,180.2825432206632,ssp245,gfdl-esm4
79,2029,179.82333871285982,ssp245,gfdl-esm4
80,2030,182.46634493191658,ssp245,gfdl-esm4
81,2031,184.00548251951065,ssp245,gfdl-esm4
82,2032,186.34290777365229,ssp245,gfdl-esm4
83,2033,184.77481996435404,ssp245,gfdl-esm4
84,2034,182.1857256627036,ssp245,gfdl-esm4
85,2035,180.1665195828271,ssp245,gfdl-esm4
86,2036,184.1217655235546,ssp245,gfdl-esm4
87,2037,180.13119219152694,ssp245,gfdl-esm4
88,2038,183.57308494156422,ssp245,gfdl-esm4
89,2039,182.67223971360687,ssp245,gfdl-esm4
90,2040,185.41495406471498,ssp245,gfdl-esm4
91,2041,192.89542967122904,ssp245,gfdl-esm4
92,2042,190.456393684445,ssp245,gfdl-esm4
93,2043,180.31597854100784,ssp245,gfdl-esm4
94,2044,179.09567039041494,ssp245,gfdl-esm4
95,2045,183.46290301862564,ssp245,gfdl-esm4
96,2046,184.7534085235118,ssp245,gfdl-esm4
97,2047,190.06935419688736,ssp245,gfdl-esm4
98,2048,185.0828154665397,ssp245,gfdl-esm4
99,2049,195.33560983083737,ssp245,gfdl-esm4
100,2050,184.3278350159632,ssp245,gfdl-esm4
101,2051,187.43067807491218,ssp245,gfdl-esm4
102,2052,186.41632478693745,ssp245,gfdl-esm4
103,2053,193.71469235109353,ssp245,gfdl-esm4
104,2054,198.59141380081724,ssp245,gfdl-esm4
105,2055,191.68687840738076,ssp245,gfdl-esm4
106,2056,189.12763177043445,ssp245,gfdl-esm4
107,2057,189.9735654858308,ssp245,gfdl-esm4
108,2058,192.9426599807761,ssp245,gfdl-esm4
109,2059,192.62623075683203,ssp245,gfdl-esm4
