,year,growing_seas_length_days,scenario,model
79,2029,193.22396236863005,ssp126,access-esm1-5
80,2030,191.6344902193638,ssp126,access-esm1-5
81,2031,190.3302804553975,ssp126,access-esm1-5
82,2032,189.90294770307042,ssp126,access-esm1-5
83,2033,197.65221989489967,ssp126,access-esm1-5
84,2034,189.63153404586143,ssp126,access-esm1-5
85,2035,196.22506584340485,ssp126,access-esm1-5
86,2036,201.6715379539813,ssp126,access-esm1-5
87,2037,206.68854171756388,ssp126,access-esm1-5
88,2038,191.62922466159682,ssp126,access-esm1-5
89,2039,199.76840199765059,ssp126,access-esm1-5
90,2040,196.36476784315872,ssp126,access-esm1-5
91,2041,191.11747331527192,ssp126,access-esm1-5
92,2042,204.32016036415246,ssp126,access-esm1-5
93,2043,198.37253771863942,ssp126,access-esm1-5
94,2044,191.78950892807836,ssp126,access-esm1-5
95,2045,191.81858087041152,ssp126,access-esm1-5
96,2046,194.92206449652184,ssp126,access-esm1-5
97,2047,191.60478553313828,ssp126,access-esm1-5
98,2048,196.2125305684954,ssp126,access-esm1-5
99,2049,203.51198083624834,ssp126,access-esm1-5
100,2050,202.37853834739883,ssp126,access-esm1-5
101,2051,192.165015497163,ssp126,access-esm1-5
102,2052,195.27414976526515,ssp126,access-esm1-5
103,2053,199.3551987334797,ssp126,access-esm1-5
104,2054,197.53832392726125,ssp126,access-esm1-5
105,2055,202.14993249806147,ssp126,access-esm1-5
106,2056,191.67694609015757,ssp126,access-esm1-5
107,2057,204.34145504790632,ssp126,access-esm1-5
108,2058,195.54112953972756,ssp126,access-esm1-5
109,2059,202.64410301076913,ssp126,access-esm1-5
110,2060,192.1760476588081,ssp126,access-esm1-5
111,2061,188.60282668778305,ssp126,access-esm1-5
112,2062,196.558928525523,ssp126,access-esm1-5
113,2063,192.95398819253106,ssp126,access-esm1-5
114,2064,203.25343487015178,ssp126,access-esm1-5
115,2065,193.76131805173495,ssp126,access-esm1-5
116,2066,197.08048489112622,ssp126,access-esm1-5
117,2067,203.78033090696994,ssp126,access-esm1-5
118,2068,199.6180974498748,ssp126,access-esm1-5
119,2069,198.72025074155886,ssp126,access-esm1-5
120,2070,198.4129345694943,ssp126,access-esm1-5
121,2071,202.92784829567063,ssp126,access-esm1-5
122,2072,200.75418857792206,ssp126,access-esm1-5
123,2073,193.00320797317787,ssp126,access-esm1-5
124,2074,199.82954170807855,ssp126,access-esm1-5
125,2075,208.73153342405834,ssp126,access-esm1-5
126,2076,196.97587937362067,ssp126,access-esm1-5
127,2077,196.07881387213897,ssp126,access-esm1-5
128,2078,200.72788601927795,ssp126,access-esm1-5
129,2079,193.06999399384296,ssp126,access-esm1-5
130,2080,188.32363305046337,ssp126,access-esm1-5
131,2081,194.71503631231937,ssp126,access-esm1-5
132,2082,206.36288893876934,ssp126,access-esm1-5
133,2083,194.18793670311462,ssp126,access-esm1-5
134,2084,203.9517737930316,ssp126,access-esm1-5
135,2085,198.52277024755514,ssp126,access-esm1-5
136,2086,209.23512952360412,ssp126,access-esm1-5
137,2087,194.45404663099976,ssp126,access-esm1-5
138,2088,199.18575880333566,ssp126,access-esm1-5
139,2089,192.6720598677576,ssp126,access-esm1-5
140,2090,198.40487824966846,ssp126,access-esm1-5
141,2091,205.71603167010588,ssp126,access-esm1-5
142,2092,194.6764407363638,ssp126,access-esm1-5
143,2093,193.4853611670065,ssp126,access-esm1-5
144,2094,192.68046151113813,ssp126,access-esm1-5
145,2095,190.38427387594606,ssp126,access-esm1-5
146,2096,199.9225203064605,ssp126,access-esm1-5
147,2097,195.57685725223496,ssp126,access-esm1-5
148,2098,192.50552005183337,ssp126,access-esm1-5
149,2099,199.28079276142898,ssp126,access-esm1-5
150,2100,208.66053669405727,ssp126,access-esm1-5
