,year,growing_seas_length_days,scenario,model
103,2053,192.3413217037772,ssp370,inm-cm4-8
104,2054,199.12571811851606,ssp370,inm-cm4-8
105,2055,192.82668274227845,ssp370,inm-cm4-8
106,2056,197.2697000641007,ssp370,inm-cm4-8
107,2057,196.59062439603363,ssp370,inm-cm4-8
108,2058,197.20169078313407,ssp370,inm-cm4-8
109,2059,198.07620147150507,ssp370,inm-cm4-8
110,2060,201.13897909403815,ssp370,inm-cm4-8
111,2061,194.2999610110293,ssp370,inm-cm4-8
112,2062,198.38911759574458,ssp370,inm-cm4-8
113,2063,198.43835514729986,ssp370,inm-cm4-8
114,2064,196.8840699622867,ssp370,inm-cm4-8
115,2065,205.9782932047138,ssp370,inm-cm4-8
116,2066,196.98227739208687,ssp370,inm-cm4-8
117,2067,198.28429323896307,ssp370,inm-cm4-8
118,2068,201.07471437996247,ssp370,inm-cm4-8
119,2069,209.0500831217826,ssp370,inm-cm4-8
120,2070,205.24045072204387,ssp370,inm-cm4-8
121,2071,204.83436059617497,ssp370,inm-cm4-8
122,2072,208.0304035828062,ssp370,inm-cm4-8
123,2073,209.7435197454896,ssp370,inm-cm4-8
124,2074,210.14256887779948,ssp370,inm-cm4-8
125,2075,207.5560017907444,ssp370,inm-cm4-8
126,2076,212.6924503810281,ssp370,inm-cm4-8
127,2077,200.3273665659295,ssp370,inm-cm4-8
128,2078,198.31605848558885,ssp370,inm-cm4-8
129,2079,207.04037896491445,ssp370,inm-cm4-8
130,2080,210.83651488183312,ssp370,inm-cm4-8
131,2081,202.34898103269222,ssp370,inm-cm4-8
132,2082,208.29976354421044,ssp370,inm-cm4-8
133,2083,209.4551878976414,ssp370,inm-cm4-8
134,2084,204.3843653839386,ssp370,inm-cm4-8
135,2085,211.21705324229794,ssp370,inm-cm4-8
136,2086,201.9867646209844,ssp370,inm-cm4-8
137,2087,198.18604408917224,ssp370,inm-cm4-8
138,2088,211.7034064303704,ssp370,inm-cm4-8
139,2089,214.83502529779759,ssp370,inm-cm4-8
140,2090,212.832745845212,ssp370,inm-cm4-8
141,2091,211.00875076143006,ssp370,inm-cm4-8
142,2092,210.76668696342287,ssp370,inm-cm4-8
143,2093,222.01182240125553,ssp370,inm-cm4-8
144,2094,213.4218243623834,ssp370,inm-cm4-8
145,2095,209.81441583955822,ssp370,inm-cm4-8
146,2096,222.1625416415416,ssp370,inm-cm4-8
147,2097,212.5931966112279,ssp370,inm-cm4-8
148,2098,209.59502928063063,ssp370,inm-cm4-8
149,2099,213.7635322048978,ssp370,inm-cm4-8
150,2100,224.2732823997525,ssp370,inm-cm4-8
0,1950,169.36138569008264,ssp370,ipsl-cm6a-lr
1,1951,177.26137031396487,ssp370,ipsl-cm6a-lr
2,1952,172.01065796260716,ssp370,ipsl-cm6a-lr
3,1953,176.12656224683315,ssp370,ipsl-cm6a-lr
4,1954,167.9266981688417,ssp370,ipsl-cm6a-lr
5,1955,180.00090854140012,ssp370,ipsl-cm6a-lr
6,1956,167.76968968797183,ssp370,ipsl-cm6a-lr
7,1957,171.22364133381444,ssp370,ipsl-cm6a-lr
8,1958,183.49479808095086,ssp370,ipsl-cm6a-lr
9,1959,162.7565707270193,ssp370,ipsl-cm6a-lr
10,1960,184.11768010979267,ssp370,ipsl-cm6a-lr
11,1961,172.1318043934061,ssp370,ipsl-cm6a-lr
12,1962,172.35302201398804,ssp370,ipsl-cm6a-lr
13,1963,182.6016058214812,ssp370,ipsl-cm6a-lr
14,1964,172.45443055344697,ssp370,ipsl-cm6a-lr
15,1965,161.7903568104016,ssp370,ipsl-cm6a-lr
16,1966,165.37458199309384,ssp370,ipsl-cm6a-lr
17,1967,168.48517993718266,ssp370,ipsl-cm6a-lr
18,1968,173.74706151757036,ssp370,ipsl-cm6a-lr
19,1969,175.4719947798808,ssp370,ipsl-cm6a-lr
20,1970,165.03440016033878,ssp370,ipsl-cm6a-lr
21,1971,175.67750058689498,ssp370,ipsl-cm6a-lr
22,1972,178.06575501436754,ssp370,ipsl-cm6a-lr
23,1973,183.62485646865858,ssp370,ipsl-cm6a-lr
24,1974,170.63236985614478,ssp370,ipsl-cm6a-lr
25,1975,179.10083563964645,ssp370,ipsl-cm6a-lr
26,1976,181.34000550093845,ssp370,ipsl-cm6a-lr
27,1977,176.55558885580973,ssp370,ipsl-cm6a-lr
28,1978,172.1321122432643,ssp370,ipsl-cm6a-lr
29,1979,171.3046507708186,ssp370,ipsl-cm6a-lr
30,1980,180.16183548555094,ssp370,ipsl-cm6a-lr
31,1981,180.08258850355622,ssp370,ipsl-cm6a-lr
32,1982,182.04002377428128,ssp370,ipsl-cm6a-lr
33,1983,174.70186974302044,ssp370,ipsl-cm6a-lr
34,1984,176.08991477012069,ssp370,ipsl-cm6a-lr
35,1985,168.38597341703007,ssp370,ipsl-cm6a-lr
36,1986,187.8046955378663,ssp370,ipsl-cm6a-lr
37,1987,177.68222181776147,ssp370,ipsl-cm6a-lr
38,1988,181.6690230580983,ssp370,ipsl-cm6a-lr
39,1989,179.0322454126477,ssp370,ipsl-cm6a-lr
40,1990,175.41964362074793,ssp370,ipsl-cm6a-lr
41,1991,182.92304717984464,ssp370,ipsl-cm6a-lr
42,1992,180.7839319058812,ssp370,ipsl-cm6a-lr
43,1993,163.07849836190587,ssp370,ipsl-cm6a-lr
44,1994,178.95656348596407,ssp370,ipsl-cm6a-lr
45,1995,176.37326162802634,ssp370,ipsl-cm6a-lr
46,1996,191.6884817298214,ssp370,ipsl-cm6a-lr
47,1997,177.53150571587548,ssp370,ipsl-cm6a-lr
48,1998,179.84963281944815,ssp370,ipsl-cm6a-lr
49,1999,186.51691836561557,ssp370,ipsl-cm6a-lr
50,2000,186.60418207205583,ssp370,ipsl-cm6a-lr
51,2001,176.80837545412749,ssp370,ipsl-cm6a-lr
52,2002,184.57439011556366,ssp370,ipsl-cm6a-lr
53,2003,186.34534952706406,ssp370,ipsl-cm6a-lr
54,2004,198.17808785568118,ssp370,ipsl-cm6a-lr
55,2005,190.02335235369162,ssp370,ipsl-cm6a-lr
56,2006,171.95044134439675,ssp370,ipsl-cm6a-lr
57,2007,188.22426778689305,ssp370,ipsl-cm6a-lr
58,2008,191.41748708279906,ssp370,ipsl-cm6a-lr
59,2009,191.56381963313774,ssp370,ipsl-cm6a-lr
60,2010,192.13273510268374,ssp370,ipsl-cm6a-lr
61,2011,192.3862986191485,ssp370,ipsl-cm6a-lr
62,2012,183.84116289927496,ssp370,ipsl-cm6a-lr
63,2013,184.68575675603114,ssp370,ipsl-cm6a-lr
64,2014,198.0506144413568,ssp370,ipsl-cm6a-lr
65,2015,188.79882562094744,ssp370,ipsl-cm6a-lr
66,2016,194.11940296369204,ssp370,ipsl-cm6a-lr
67,2017,199.4647067632965,ssp370,ipsl-cm6a-lr
68,2018,198.8609663146065,ssp370,ipsl-cm6a-lr
69,2019,197.1062509248486,ssp370,ipsl-cm6a-lr
70,2020,179.84823221808543,ssp370,ipsl-cm6a-lr
71,2021,196.51684644098904,ssp370,ipsl-cm6a-lr
72,2022,194.2178703685592,ssp370,ipsl-cm6a-lr
73,2023,192.60750847762867,ssp370,ipsl-cm6a-lr
74,2024,193.03490701670592,ssp370,ipsl-cm6a-lr
75,2025,188.62926537838766,ssp370,ipsl-cm6a-lr
76,2026,206.56378070244202,ssp370,ipsl-cm6a-lr
77,2027,195.71496855990154,ssp370,ipsl-cm6a-lr
78,2028,205.52765667669797,ssp370,ipsl-cm6a-lr
79,2029,195.80742421660415,ssp370,ipsl-cm6a-lr
80,2030,203.97054613769788,ssp370,ipsl-cm6a-lr
81,2031,199.88955599023308,ssp370,ipsl-cm6a-lr
82,2032,204.90553526716073,ssp370,ipsl-cm6a-lr
83,2033,195.12686555140047,ssp370,ipsl-cm6a-lr
84,2034,206.32348526788618,ssp370,ipsl-cm6a-lr
85,2035,203.50038496814335,ssp370,ipsl-cm6a-lr
86,2036,211.03189271168094,ssp370,ipsl-cm6a-lr
87,2037,203.55368524088126,ssp370,ipsl-cm6a-lr
88,2038,196.50778319585916,ssp370,ipsl-cm6a-lr
89,2039,214.4923280619527,ssp370,ipsl-cm6a-lr
90,2040,206.32517638126117,ssp370,ipsl-cm6a-lr
91,2041,205.82471979399253,ssp370,ipsl-cm6a-lr
92,2042,206.36546722026793,ssp370,ipsl-cm6a-lr
93,2043,197.2601716547622,ssp370,ipsl-cm6a-lr
94,2044,203.20756272869238,ssp370,ipsl-cm6a-lr
95,2045,213.5730215136072,ssp370,ipsl-cm6a-lr
96,2046,198.59348335130326,ssp370,ipsl-cm6a-lr
97,2047,212.9128841940103,ssp370,ipsl-cm6a-lr
98,2048,216.24814764262703,ssp370,ipsl-cm6a-lr
99,2049,211.1949958051086,ssp370,ipsl-cm6a-lr
100,2050,217.17981295606432,ssp370,ipsl-cm6a-lr
101,2051,228.824175500743,ssp370,ipsl-cm6a-lr
102,2052,213.6605972614964,ssp370,ipsl-cm6a-lr
103,2053,212.2563435912398,ssp370,ipsl-cm6a-lr
104,2054,223.38199782703072,ssp370,ipsl-cm6a-lr
105,2055,217.06186712067515,ssp370,ipsl-cm6a-lr
106,2056,212.07349426064053,ssp370,ipsl-cm6a-lr
107,2057,225.21079047423305,ssp370,ipsl-cm6a-lr
108,2058,220.6190124222534,ssp370,ipsl-cm6a-lr
109,2059,215.98372312928322,ssp370,ipsl-cm6a-lr
110,2060,215.59360991554846,ssp370,ipsl-cm6a-lr
111,2061,215.6437963284645,ssp370,ipsl-cm6a-lr
112,2062,213.61757140731007,ssp370,ipsl-cm6a-lr
113,2063,231.143623915065,ssp370,ipsl-cm6a-lr
114,2064,228.39106873327685,ssp370,ipsl-cm6a-lr
115,2065,216.61137106827871,ssp370,ipsl-cm6a-lr
116,2066,228.8251774511632,ssp370,ipsl-cm6a-lr
117,2067,219.5347848385875,ssp370,ipsl-cm6a-lr
118,2068,223.3954278688502,ssp370,ipsl-cm6a-lr
119,2069,221.4979314828283,ssp370,ipsl-cm6a-lr
120,2070,225.23525951081493,ssp370,ipsl-cm6a-lr
121,2071,237.0316957334085,ssp370,ipsl-cm6a-lr
122,2072,236.782100475484,ssp370,ipsl-cm6a-lr
123,2073,223.10127341724652,ssp370,ipsl-cm6a-lr
124,2074,235.2092425015073,ssp370,ipsl-cm6a-lr
125,2075,231.02827492299872,ssp370,ipsl-cm6a-lr
126,2076,234.56148730171594,ssp370,ipsl-cm6a-lr
127,2077,229.2979093061048,ssp370,ipsl-cm6a-lr
128,2078,237.3649064266327,ssp370,ipsl-cm6a-lr
129,2079,239.61529291828327,ssp370,ipsl-cm6a-lr
130,2080,227.38650077292777,ssp370,ipsl-cm6a-lr
131,2081,231.34443232816332,ssp370,ipsl-cm6a-lr
132,2082,231.77279521417267,ssp370,ipsl-cm6a-lr
133,2083,244.1668659549957,ssp370,ipsl-cm6a-lr
134,2084,242.0473581823605,ssp370,ipsl-cm6a-lr
135,2085,240.10248613424557,ssp370,ipsl-cm6a-lr
136,2086,231.6376783891827,ssp370,ipsl-cm6a-lr
137,2087,231.25562036235254,ssp370,ipsl-cm6a-lr
138,2088,232.65146760555663,ssp370,ipsl-cm6a-lr
139,2089,251.3261159698634,ssp370,ipsl-cm6a-lr
140,2090,247.45466786924024,ssp370,ipsl-cm6a-lr
141,2091,230.8217606367542,ssp370,ipsl-cm6a-lr
142,2092,239.38282071923132,ssp370,ipsl-cm6a-lr
143,2093,235.98787202570716,ssp370,ipsl-cm6a-lr
144,2094,247.47651025364848,ssp370,ipsl-cm6a-lr
145,2095,242.05188840818104,ssp370,ipsl-cm6a-lr
146,2096,230.46789821108644,ssp370,ipsl-cm6a-lr
147,2097,256.33029861234877,ssp370,ipsl-cm6a-lr
148,2098,249.82259031652762,ssp370,ipsl-cm6a-lr
149,2099,242.82375773591875,ssp370,ipsl-cm6a-lr
150,2100,248.25282072947024,ssp370,ipsl-cm6a-lr
0,1950,156.70966633110686,ssp370,access-esm1-5
1,1951,167.48814652428518,ssp370,access-esm1-5
2,1952,164.51561753754953,ssp370,access-esm1-5
3,1953,172.31391479497148,ssp370,access-esm1-5
4,1954,164.7644320788224,ssp370,access-esm1-5
5,1955,169.18681876265498,ssp370,access-esm1-5
6,1956,178.4500653392901,ssp370,access-esm1-5
7,1957,166.5821179305035,ssp370,access-esm1-5
8,1958,174.5833887106572,ssp370,access-esm1-5
9,1959,161.99985216672403,ssp370,access-esm1-5
10,1960,167.7302880109885,ssp370,access-esm1-5
11,1961,168.2615295259361,ssp370,access-esm1-5
12,1962,167.93787253653514,ssp370,access-esm1-5
13,1963,162.27669979730132,ssp370,access-esm1-5
14,1964,165.44414450401638,ssp370,access-esm1-5
15,1965,169.38901844135862,ssp370,access-esm1-5
16,1966,169.84908041352534,ssp370,access-esm1-5
17,1967,168.12575711173585,ssp370,access-esm1-5
18,1968,162.80400863348507,ssp370,access-esm1-5
19,1969,176.2062490232957,ssp370,access-esm1-5
20,1970,174.34932233952472,ssp370,access-esm1-5
21,1971,171.476400310045,ssp370,access-esm1-5
22,1972,175.82092134366195,ssp370,access-esm1-5
23,1973,169.15957546346635,ssp370,access-esm1-5
24,1974,168.21362155594144,ssp370,access-esm1-5
25,1975,172.3577470983034,ssp370,access-esm1-5
26,1976,171.81981918916333,ssp370,access-esm1-5
27,1977,176.81208029056367,ssp370,access-esm1-5
28,1978,176.50780061993112,ssp370,access-esm1-5
29,1979,169.5918280298644,ssp370,access-esm1-5
30,1980,171.87803408029563,ssp370,access-esm1-5
31,1981,167.8337395798841,ssp370,access-esm1-5
32,1982,168.70635478650905,ssp370,access-esm1-5
33,1983,169.48133631379378,ssp370,access-esm1-5
34,1984,167.9446505730464,ssp370,access-esm1-5
35,1985,170.58403690367606,ssp370,access-esm1-5
36,1986,163.8399935621844,ssp370,access-esm1-5
37,1987,171.59258335427964,ssp370,access-esm1-5
38,1988,170.47183698668246,ssp370,access-esm1-5
39,1989,177.86788484255055,ssp370,access-esm1-5
40,1990,175.69205573704284,ssp370,access-esm1-5
41,1991,167.38185490062148,ssp370,access-esm1-5
42,1992,169.24813685960942,ssp370,access-esm1-5
43,1993,165.00226465374232,ssp370,access-esm1-5
44,1994,182.23002726395714,ssp370,access-esm1-5
45,1995,175.78439066900413,ssp370,access-esm1-5
46,1996,185.04174684201868,ssp370,access-esm1-5
47,1997,178.52600786928386,ssp370,access-esm1-5
48,1998,181.05607143951184,ssp370,access-esm1-5
49,1999,177.92456348251923,ssp370,access-esm1-5
50,2000,183.33668010177925,ssp370,access-esm1-5
51,2001,182.83754969351241,ssp370,access-esm1-5
52,2002,188.66387055376276,ssp370,access-esm1-5
53,2003,188.80237056119373,ssp370,access-esm1-5
54,2004,185.07634725744254,ssp370,access-esm1-5
55,2005,179.360540288601,ssp370,access-esm1-5
56,2006,179.97376731788546,ssp370,access-esm1-5
57,2007,181.94025544169506,ssp370,access-esm1-5
58,2008,177.15525301326824,ssp370,access-esm1-5
59,2009,175.73670356689894,ssp370,access-esm1-5
60,2010,185.81764840281028,ssp370,access-esm1-5
61,2011,188.21323179894583,ssp370,access-esm1-5
62,2012,186.8837114536607,ssp370,access-esm1-5
63,2013,177.03574979093435,ssp370,access-esm1-5
64,2014,179.27231408745132,ssp370,access-esm1-5
65,2015,193.88508571208166,ssp370,access-esm1-5
66,2016,183.60680362818428,ssp370,access-esm1-5
67,2017,185.70537619225223,ssp370,access-esm1-5
68,2018,185.9936432081122,ssp370,access-esm1-5
69,2019,192.01844413398308,ssp370,access-esm1-5
70,2020,188.278956190184,ssp370,access-esm1-5
71,2021,186.4574483201207,ssp370,access-esm1-5
72,2022,187.73957808979384,ssp370,access-esm1-5
73,2023,192.05295374252086,ssp370,access-esm1-5
74,2024,190.6378777278006,ssp370,access-esm1-5
75,2025,189.4334914639166,ssp370,access-esm1-5
76,2026,198.3791334067777,ssp370,access-esm1-5
77,2027,191.6304228782553,ssp370,access-esm1-5
78,2028,187.08085142825618,ssp370,access-esm1-5
79,2029,190.67567960154196,ssp370,access-esm1-5
80,2030,196.9187472345648,ssp370,access-esm1-5
81,2031,186.35563907919843,ssp370,access-esm1-5
82,2032,194.2972539793918,ssp370,access-esm1-5
83,2033,187.24921202944435,ssp370,access-esm1-5
84,2034,186.06219741769812,ssp370,access-esm1-5
85,2035,186.84300825712467,ssp370,access-esm1-5
86,2036,180.46411437363122,ssp370,access-esm1-5
87,2037,192.42274341758483,ssp370,access-esm1-5
88,2038,195.27031746883046,ssp370,access-esm1-5
89,2039,194.72861267553884,ssp370,access-esm1-5
90,2040,194.76197996042973,ssp370,access-esm1-5
91,2041,188.45607367697502,ssp370,access-esm1-5
92,2042,191.92350713783742,ssp370,access-esm1-5
93,2043,204.98639540552497,ssp370,access-esm1-5
94,2044,195.29745631937948,ssp370,access-esm1-5
95,2045,187.18707632792194,ssp370,access-esm1-5
96,2046,202.20142839761775,ssp370,access-esm1-5
97,2047,201.40150541550017,ssp370,access-esm1-5
98,2048,200.57761129396312,ssp370,access-esm1-5
99,2049,188.97514289585143,ssp370,access-esm1-5
100,2050,205.92009499675373,ssp370,access-esm1-5
101,2051,199.60792449304583,ssp370,access-esm1-5
102,2052,204.26777482265655,ssp370,access-esm1-5
103,2053,199.37647780205373,ssp370,access-esm1-5
104,2054,196.34126215350307,ssp370,access-esm1-5
105,2055,201.36300491758965,ssp370,access-esm1-5
106,2056,208.78694435839384,ssp370,access-esm1-5
107,2057,203.2980666465058,ssp370,access-esm1-5
108,2058,204.89439415461646,ssp370,access-esm1-5
109,2059,211.40744557831266,ssp370,access-esm1-5
110,2060,206.03733350581385,ssp370,access-esm1-5
111,2061,202.43465061550333,ssp370,access-esm1-5
112,2062,198.87341648473884,ssp370,access-esm1-5
113,2063,202.89040211417696,ssp370,access-esm1-5
114,2064,207.16072583513866,ssp370,access-esm1-5
115,2065,203.19504888015294,ssp370,access-esm1-5
116,2066,204.9980687704333,ssp370,access-esm1-5
117,2067,214.64072107638256,ssp370,access-esm1-5
118,2068,201.99262687289382,ssp370,access-esm1-5
119,2069,209.6252467826085,ssp370,access-esm1-5
120,2070,201.7797261919119,ssp370,access-esm1-5
121,2071,206.80159107641924,ssp370,access-esm1-5
122,2072,216.77090842254128,ssp370,access-esm1-5
123,2073,213.17954772651322,ssp370,access-esm1-5
124,2074,207.74552450963802,ssp370,access-esm1-5
125,2075,213.9871307783033,ssp370,access-esm1-5
126,2076,213.4330949338873,ssp370,access-esm1-5
127,2077,220.2273066618424,ssp370,access-esm1-5
128,2078,226.0170535037192,ssp370,access-esm1-5
129,2079,213.74288697819483,ssp370,access-esm1-5
130,2080,216.53544460245328,ssp370,access-esm1-5
131,2081,214.28111593821825,ssp370,access-esm1-5
132,2082,210.01601773463375,ssp370,access-esm1-5
133,2083,217.29229942152304,ssp370,access-esm1-5
134,2084,209.2897319054259,ssp370,access-esm1-5
135,2085,215.52424183548217,ssp370,access-esm1-5
136,2086,221.9751970441455,ssp370,access-esm1-5
137,2087,231.76918915863334,ssp370,access-esm1-5
138,2088,224.09149648075478,ssp370,access-esm1-5
139,2089,212.91775101222692,ssp370,access-esm1-5
140,2090,225.84222745048726,ssp370,access-esm1-5
141,2091,208.992582896212,ssp370,access-esm1-5
142,2092,214.917345945954,ssp370,access-esm1-5
143,2093,210.54518819491724,ssp370,access-esm1-5
144,2094,215.09614802533133,ssp370,access-esm1-5
145,2095,221.14551851996254,ssp370,access-esm1-5
146,2096,210.15129059614722,ssp370,access-esm1-5
147,2097,217.58281889017715,ssp370,access-esm1-5
148,2098,221.9168261255497,ssp370,access-esm1-5
149,2099,222.61077428571025,ssp370,access-esm1-5
150,2100,222.94689515684317,ssp370,access-esm1-5
0,1950,170.8469894322377,ssp370,bcc-csm2-mr
1,1951,175.26698006469078,ssp370,bcc-csm2-mr
2,1952,181.4944266579784,ssp370,bcc-csm2-mr
3,1953,180.08208051278814,ssp370,bcc-csm2-mr
4,1954,185.01000032443432,ssp370,bcc-csm2-mr
5,1955,169.21964436639215,ssp370,bcc-csm2-mr
6,1956,178.39098911941215,ssp370,bcc-csm2-mr
7,1957,170.53197502051853,ssp370,bcc-csm2-mr
8,1958,176.88267793852773,ssp370,bcc-csm2-mr
9,1959,173.51230952799958,ssp370,bcc-csm2-mr
10,1960,171.2358232361892,ssp370,bcc-csm2-mr
11,1961,182.37750735696693,ssp370,bcc-csm2-mr
12,1962,173.61143440073545,ssp370,bcc-csm2-mr
13,1963,188.26144429158938,ssp370,bcc-csm2-mr
14,1964,171.0984023314459,ssp370,bcc-csm2-mr
15,1965,163.62783313670332,ssp370,bcc-csm2-mr
16,1966,189.71568999062274,ssp370,bcc-csm2-mr
17,1967,169.49609747828455,ssp370,bcc-csm2-mr
18,1968,168.6058563017281,ssp370,bcc-csm2-mr
19,1969,171.4609270292322,ssp370,bcc-csm2-mr
20,1970,174.32526254628883,ssp370,bcc-csm2-mr
21,1971,177.79168735704252,ssp370,bcc-csm2-mr
22,1972,173.79853000199336,ssp370,bcc-csm2-mr
23,1973,185.82210620771346,ssp370,bcc-csm2-mr
24,1974,172.8489447235943,ssp370,bcc-csm2-mr
25,1975,177.51009013411954,ssp370,bcc-csm2-mr
26,1976,173.42016337987252,ssp370,bcc-csm2-mr
27,1977,171.2744232563088,ssp370,bcc-csm2-mr
28,1978,175.32278350904133,ssp370,bcc-csm2-mr
29,1979,173.77681889947638,ssp370,bcc-csm2-mr
30,1980,164.0877670898176,ssp370,bcc-csm2-mr
31,1981,175.73358461034587,ssp370,bcc-csm2-mr
32,1982,174.37963476396413,ssp370,bcc-csm2-mr
33,1983,165.6680967756176,ssp370,bcc-csm2-mr
34,1984,176.181228672271,ssp370,bcc-csm2-mr
35,1985,178.4508493509385,ssp370,bcc-csm2-mr
36,1986,184.01952730692406,ssp370,bcc-csm2-mr
37,1987,174.90407737542918,ssp370,bcc-csm2-mr
38,1988,173.38314751541478,ssp370,bcc-csm2-mr
39,1989,177.21436102535824,ssp370,bcc-csm2-mr
40,1990,169.5899435439629,ssp370,bcc-csm2-mr
41,1991,174.8335254165081,ssp370,bcc-csm2-mr
42,1992,165.52738271155982,ssp370,bcc-csm2-mr
43,1993,177.3148984901232,ssp370,bcc-csm2-mr
44,1994,183.16695448450847,ssp370,bcc-csm2-mr
45,1995,182.7426604520987,ssp370,bcc-csm2-mr
46,1996,173.6938275001926,ssp370,bcc-csm2-mr
47,1997,173.72896138742624,ssp370,bcc-csm2-mr
48,1998,184.33626497110149,ssp370,bcc-csm2-mr
49,1999,180.88792200964872,ssp370,bcc-csm2-mr
50,2000,179.37620107571766,ssp370,bcc-csm2-mr
51,2001,190.55424751986868,ssp370,bcc-csm2-mr
52,2002,178.61719966986593,ssp370,bcc-csm2-mr
53,2003,182.64324555414072,ssp370,bcc-csm2-mr
54,2004,177.39277234432677,ssp370,bcc-csm2-mr
55,2005,181.6930318327649,ssp370,bcc-csm2-mr
56,2006,177.91728688596527,ssp370,bcc-csm2-mr
57,2007,178.17108557278272,ssp370,bcc-csm2-mr
58,2008,183.19230168245159,ssp370,bcc-csm2-mr
59,2009,184.76619722362724,ssp370,bcc-csm2-mr
60,2010,179.37319644105096,ssp370,bcc-csm2-mr
61,2011,181.74910369371733,ssp370,bcc-csm2-mr
62,2012,191.8729950233339,ssp370,bcc-csm2-mr
63,2013,184.7477605100318,ssp370,bcc-csm2-mr
64,2014,182.37762640346998,ssp370,bcc-csm2-mr
65,2015,185.67864436307946,ssp370,bcc-csm2-mr
66,2016,184.9584632494325,ssp370,bcc-csm2-mr
67,2017,191.50527975483936,ssp370,bcc-csm2-mr
68,2018,180.35209488266935,ssp370,bcc-csm2-mr
69,2019,185.92225472591508,ssp370,bcc-csm2-mr
70,2020,183.13260981386713,ssp370,bcc-csm2-mr
71,2021,189.58725776536073,ssp370,bcc-csm2-mr
72,2022,183.9627340588396,ssp370,bcc-csm2-mr
73,2023,186.9702479867681,ssp370,bcc-csm2-mr
74,2024,191.46531187341665,ssp370,bcc-csm2-mr
75,2025,191.00677826732888,ssp370,bcc-csm2-mr
76,2026,190.27730150477282,ssp370,bcc-csm2-mr
77,2027,189.37721524358125,ssp370,bcc-csm2-mr
78,2028,189.69372492896116,ssp370,bcc-csm2-mr
79,2029,190.13594061246897,ssp370,bcc-csm2-mr
80,2030,198.32337766460444,ssp370,bcc-csm2-mr
81,2031,195.02272524936296,ssp370,bcc-csm2-mr
82,2032,181.91836574165774,ssp370,bcc-csm2-mr
83,2033,189.93732360781263,ssp370,bcc-csm2-mr
84,2034,189.98471888829295,ssp370,bcc-csm2-mr
85,2035,199.24757586170492,ssp370,bcc-csm2-mr
86,2036,193.99106204473563,ssp370,bcc-csm2-mr
87,2037,190.1065703354849,ssp370,bcc-csm2-mr
88,2038,200.68397387928428,ssp370,bcc-csm2-mr
89,2039,193.74128547740264,ssp370,bcc-csm2-mr
90,2040,201.23136204161403,ssp370,bcc-csm2-mr
91,2041,198.57945104468305,ssp370,bcc-csm2-mr
92,2042,199.900682933159,ssp370,bcc-csm2-mr
93,2043,202.67940399955336,ssp370,bcc-csm2-mr
94,2044,194.8504031245096,ssp370,bcc-csm2-mr
95,2045,198.66432558852853,ssp370,bcc-csm2-mr
96,2046,201.93620114771676,ssp370,bcc-csm2-mr
97,2047,195.67040427015277,ssp370,bcc-csm2-mr
98,2048,200.7154786161305,ssp370,bcc-csm2-mr
99,2049,212.96018541836068,ssp370,bcc-csm2-mr
100,2050,206.98563517919172,ssp370,bcc-csm2-mr
101,2051,202.84404054048082,ssp370,bcc-csm2-mr
102,2052,200.91021428705528,ssp370,bcc-csm2-mr
103,2053,215.14386814838002,ssp370,bcc-csm2-mr
104,2054,210.1092940098815,ssp370,bcc-csm2-mr
105,2055,205.06846769744618,ssp370,bcc-csm2-mr
106,2056,207.2737468972191,ssp370,bcc-csm2-mr
107,2057,203.99984557934994,ssp370,bcc-csm2-mr
108,2058,210.2895350651643,ssp370,bcc-csm2-mr
109,2059,202.41805661163767,ssp370,bcc-csm2-mr
110,2060,219.90881544973732,ssp370,bcc-csm2-mr
111,2061,211.62705983680428,ssp370,bcc-csm2-mr
112,2062,213.70096159099307,ssp370,bcc-csm2-mr
113,2063,206.6247525640325,ssp370,bcc-csm2-mr
114,2064,213.8953317015077,ssp370,bcc-csm2-mr
115,2065,218.25143990105747,ssp370,bcc-csm2-mr
116,2066,216.93304646733412,ssp370,bcc-csm2-mr
117,2067,214.7668097531298,ssp370,bcc-csm2-mr
118,2068,211.2265837876369,ssp370,bcc-csm2-mr
119,2069,214.02734605246354,ssp370,bcc-csm2-mr
120,2070,216.11785889342394,ssp370,bcc-csm2-mr
121,2071,218.97132661925525,ssp370,bcc-csm2-mr
122,2072,215.92576569440925,ssp370,bcc-csm2-mr
123,2073,221.1763480331623,ssp370,bcc-csm2-mr
124,2074,219.7984309860371,ssp370,bcc-csm2-mr
125,2075,220.56807923568067,ssp370,bcc-csm2-mr
126,2076,216.90971766231303,ssp370,bcc-csm2-mr
127,2077,221.4409397532868,ssp370,bcc-csm2-mr
128,2078,221.2467740960529,ssp370,bcc-csm2-mr
129,2079,221.20977071806303,ssp370,bcc-csm2-mr
130,2080,229.94797957514203,ssp370,bcc-csm2-mr
131,2081,221.08960418034135,ssp370,bcc-csm2-mr
132,2082,223.9526141573147,ssp370,bcc-csm2-mr
133,2083,236.93771439979037,ssp370,bcc-csm2-mr
134,2084,223.94063498909435,ssp370,bcc-csm2-mr
135,2085,218.15077753220095,ssp370,bcc-csm2-mr
136,2086,225.39261698905625,ssp370,bcc-csm2-mr
137,2087,228.22448015596677,ssp370,bcc-csm2-mr
138,2088,229.4552346060426,ssp370,bcc-csm2-mr
139,2089,231.33682709989915,ssp370,bcc-csm2-mr
140,2090,224.76601308210968,ssp370,bcc-csm2-mr
