,year,avg_djf_temp_f,scenario,model
66,2016,33.64612568425445,ssp126,ipsl-cm6a-lr
67,2017,32.231373681382486,ssp126,ipsl-cm6a-lr
68,2018,32.20475665128826,ssp126,ipsl-cm6a-lr
69,2019,33.352679875636895,ssp126,ipsl-cm6a-lr
70,2020,32.49255306528067,ssp126,ipsl-cm6a-lr
71,2021,30.767165031896834,ssp126,ipsl-cm6a-lr
72,2022,31.440274453180205,ssp126,ipsl-cm6a-lr
73,2023,33.53688572010979,ssp126,ipsl-cm6a-lr
74,2024,32.75096213135212,ssp126,ipsl-cm6a-lr
75,2025,33.61283134260164,ssp126,ipsl-cm6a-lr
76,2026,34.06797194478293,ssp126,ipsl-cm6a-lr
77,2027,32.008218261227015,ssp126,ipsl-cm6a-lr
78,2028,30.24022847297303,ssp126,ipsl-cm6a-lr
79,2029,31.305011729658396,ssp126,ipsl-cm6a-lr
80,2030,31.407783294660476,ssp126,ipsl-cm6a-lr
81,2031,34.365431731801685,ssp126,ipsl-cm6a-lr
82,2032,31.85706647244441,ssp126,ipsl-cm6a-lr
83,2033,32.05804064032951,ssp126,ipsl-cm6a-lr
84,2034,37.17725602935637,ssp126,ipsl-cm6a-lr
85,2035,34.6754161704185,ssp126,ipsl-cm6a-lr
86,2036,32.37893657015433,ssp126,ipsl-cm6a-lr
87,2037,33.985621534561126,ssp126,ipsl-cm6a-lr
88,2038,32.567989088110835,ssp126,ipsl-cm6a-lr
89,2039,34.61198887669427,ssp126,ipsl-cm6a-lr
90,2040,38.793955119449095,ssp126,ipsl-cm6a-lr
91,2041,32.96196124685908,ssp126,ipsl-cm6a-lr
92,2042,28.316241366053344,ssp126,ipsl-cm6a-lr
93,2043,34.0080055804544,ssp126,ipsl-cm6a-lr
94,2044,37.45672213371154,ssp126,ipsl-cm6a-lr
95,2045,33.677290520412136,ssp126,ipsl-cm6a-lr
96,2046,38.26268887927948,ssp126,ipsl-cm6a-lr
97,2047,35.953554176094435,ssp126,ipsl-cm6a-lr
98,2048,35.3826913348336,ssp126,ipsl-cm6a-lr
99,2049,34.364685526015805,ssp126,ipsl-cm6a-lr
100,2050,34.99494462956013,ssp126,ipsl-cm6a-lr
101,2051,30.917308014849095,ssp126,ipsl-cm6a-lr
102,2052,37.433602515878995,ssp126,ipsl-cm6a-lr
103,2053,36.93438638918818,ssp126,ipsl-cm6a-lr
104,2054,32.038520498179786,ssp126,ipsl-cm6a-lr
105,2055,35.45475027891959,ssp126,ipsl-cm6a-lr
106,2056,35.92883033470323,ssp126,ipsl-cm6a-lr
107,2057,35.75642924454242,ssp126,ipsl-cm6a-lr
108,2058,35.60713910537731,ssp126,ipsl-cm6a-lr
109,2059,35.87289974278424,ssp126,ipsl-cm6a-lr
110,2060,37.67726919818948,ssp126,ipsl-cm6a-lr
111,2061,34.58149124138043,ssp126,ipsl-cm6a-lr
112,2062,34.612271157920794,ssp126,ipsl-cm6a-lr
113,2063,39.118068074516295,ssp126,ipsl-cm6a-lr
114,2064,35.668338412076956,ssp126,ipsl-cm6a-lr
115,2065,35.96957880234145,ssp126,ipsl-cm6a-lr
116,2066,34.15558845806967,ssp126,ipsl-cm6a-lr
117,2067,39.77649158158641,ssp126,ipsl-cm6a-lr
118,2068,33.65596710511623,ssp126,ipsl-cm6a-lr
119,2069,33.68259986142851,ssp126,ipsl-cm6a-lr
120,2070,38.2105659764308,ssp126,ipsl-cm6a-lr
121,2071,37.18026855332416,ssp126,ipsl-cm6a-lr
122,2072,33.77726595093031,ssp126,ipsl-cm6a-lr
123,2073,35.7146003318822,ssp126,ipsl-cm6a-lr
124,2074,34.3477709112876,ssp126,ipsl-cm6a-lr
125,2075,34.903920179878405,ssp126,ipsl-cm6a-lr
126,2076,33.507514520849156,ssp126,ipsl-cm6a-lr
127,2077,35.29816906856951,ssp126,ipsl-cm6a-lr
128,2078,38.48350842419746,ssp126,ipsl-cm6a-lr
129,2079,37.00588161278449,ssp126,ipsl-cm6a-lr
130,2080,34.55456705549172,ssp126,ipsl-cm6a-lr
131,2081,38.4464675492248,ssp126,ipsl-cm6a-lr
132,2082,38.65261084652265,ssp126,ipsl-cm6a-lr
133,2083,35.774235531169985,ssp126,ipsl-cm6a-lr
134,2084,38.00550439901062,ssp126,ipsl-cm6a-lr
135,2085,37.08057523232061,ssp126,ipsl-cm6a-lr
136,2086,35.95946179670929,ssp126,ipsl-cm6a-lr
137,2087,35.77875878862987,ssp126,ipsl-cm6a-lr
138,2088,33.49218709474327,ssp126,ipsl-cm6a-lr
139,2089,37.07624926659553,ssp126,ipsl-cm6a-lr
140,2090,37.00649084191716,ssp126,ipsl-cm6a-lr
141,2091,35.49327055603106,ssp126,ipsl-cm6a-lr
142,2092,31.49234062693117,ssp126,ipsl-cm6a-lr
143,2093,36.43512136792159,ssp126,ipsl-cm6a-lr
144,2094,30.80731731558871,ssp126,ipsl-cm6a-lr
145,2095,35.89013243642175,ssp126,ipsl-cm6a-lr
146,2096,34.55630594962832,ssp126,ipsl-cm6a-lr
147,2097,32.86342295085972,ssp126,ipsl-cm6a-lr
148,2098,34.847765594554104,ssp126,ipsl-cm6a-lr
149,2099,35.136256550265585,ssp126,ipsl-cm6a-lr
150,2100,36.71369078833885,ssp126,ipsl-cm6a-lr
0,1950,,ssp126,access-esm1-5
1,1951,30.891493414543223,ssp126,access-esm1-5
2,1952,32.28061787328173,ssp126,access-esm1-5
3,1953,32.39837547838595,ssp126,access-esm1-5
4,1954,32.511475889838486,ssp126,access-esm1-5
5,1955,30.790637829765004,ssp126,access-esm1-5
6,1956,28.261367577450624,ssp126,access-esm1-5
7,1957,32.19992098229801,ssp126,access-esm1-5
8,1958,32.44992736187038,ssp126,access-esm1-5
9,1959,30.661351682268112,ssp126,access-esm1-5
10,1960,30.42322175423279,ssp126,access-esm1-5
11,1961,29.591302271666716,ssp126,access-esm1-5
12,1962,31.148994930630344,ssp126,access-esm1-5
13,1963,30.253646134906678,ssp126,access-esm1-5
14,1964,30.282602717486505,ssp126,access-esm1-5
15,1965,29.398912883333587,ssp126,access-esm1-5
16,1966,30.035825192793006,ssp126,access-esm1-5
17,1967,31.30287881274182,ssp126,access-esm1-5
18,1968,28.852137731121342,ssp126,access-esm1-5
19,1969,27.069308756454852,ssp126,access-esm1-5
20,1970,33.75541535814603,ssp126,access-esm1-5
21,1971,34.75925171379183,ssp126,access-esm1-5
22,1972,31.302545208488418,ssp126,access-esm1-5
23,1973,28.855514878210517,ssp126,access-esm1-5
24,1974,30.246096237119662,ssp126,access-esm1-5
25,1975,32.99867799215606,ssp126,access-esm1-5
26,1976,29.242032302950612,ssp126,access-esm1-5
27,1977,28.80349718984935,ssp126,access-esm1-5
28,1978,34.426392472741895,ssp126,access-esm1-5
29,1979,31.777846621775844,ssp126,access-esm1-5
30,1980,31.61935581757918,ssp126,access-esm1-5
31,1981,28.43842858376882,ssp126,access-esm1-5
32,1982,31.981645557621054,ssp126,access-esm1-5
33,1983,29.673660270181955,ssp126,access-esm1-5
34,1984,29.581064064790564,ssp126,access-esm1-5
35,1985,32.998542192131396,ssp126,access-esm1-5
36,1986,32.8266195106533,ssp126,access-esm1-5
37,1987,29.755963670829274,ssp126,access-esm1-5
38,1988,29.33959617129176,ssp126,access-esm1-5
39,1989,30.094358418152957,ssp126,access-esm1-5
40,1990,29.491719351133003,ssp126,access-esm1-5
41,1991,33.67474116082155,ssp126,access-esm1-5
42,1992,29.623779354073328,ssp126,access-esm1-5
43,1993,31.51153544929523,ssp126,access-esm1-5
44,1994,31.136602767771976,ssp126,access-esm1-5
45,1995,31.13568256894157,ssp126,access-esm1-5
46,1996,34.660437835216676,ssp126,access-esm1-5
47,1997,32.97620812950519,ssp126,access-esm1-5
48,1998,30.059983340101798,ssp126,access-esm1-5
49,1999,33.027932845193455,ssp126,access-esm1-5
50,2000,33.17498698005672,ssp126,access-esm1-5
51,2001,31.641983290634236,ssp126,access-esm1-5
52,2002,30.76638901477258,ssp126,access-esm1-5
53,2003,33.977497382823536,ssp126,access-esm1-5
54,2004,34.61540964731489,ssp126,access-esm1-5
55,2005,32.35508584920166,ssp126,access-esm1-5
56,2006,33.82106420670389,ssp126,access-esm1-5
57,2007,32.201811942833054,ssp126,access-esm1-5
58,2008,32.277160277675655,ssp126,access-esm1-5
59,2009,33.50526947553984,ssp126,access-esm1-5
60,2010,33.55440901990318,ssp126,access-esm1-5
61,2011,33.74380455231314,ssp126,access-esm1-5
62,2012,36.600543620402384,ssp126,access-esm1-5
63,2013,30.681838229294367,ssp126,access-esm1-5
64,2014,28.130158408943316,ssp126,access-esm1-5
65,2015,33.52991369434195,ssp126,access-esm1-5
66,2016,33.183484025725846,ssp126,access-esm1-5
67,2017,31.798845793268484,ssp126,access-esm1-5
68,2018,31.75562805706512,ssp126,access-esm1-5
69,2019,32.55473520703579,ssp126,access-esm1-5
70,2020,32.41356094333512,ssp126,access-esm1-5
71,2021,34.11688310341524,ssp126,access-esm1-5
72,2022,34.76970118253253,ssp126,access-esm1-5
73,2023,32.971037195605824,ssp126,access-esm1-5
74,2024,33.592138930028504,ssp126,access-esm1-5
75,2025,33.054087158291516,ssp126,access-esm1-5
76,2026,34.612482645980535,ssp126,access-esm1-5
77,2027,34.89723191303952,ssp126,access-esm1-5
78,2028,33.35700789750218,ssp126,access-esm1-5
79,2029,33.37590882238705,ssp126,access-esm1-5
80,2030,31.96059045706227,ssp126,access-esm1-5
81,2031,30.835040841618685,ssp126,access-esm1-5
82,2032,32.743515882615526,ssp126,access-esm1-5
83,2033,33.12444311689315,ssp126,access-esm1-5
84,2034,34.580520659857136,ssp126,access-esm1-5
85,2035,33.14638510392475,ssp126,access-esm1-5
86,2036,35.63554936173052,ssp126,access-esm1-5
87,2037,36.132796037063144,ssp126,access-esm1-5
88,2038,34.25328613161325,ssp126,access-esm1-5
89,2039,35.73131605140827,ssp126,access-esm1-5
90,2040,36.90917583889567,ssp126,access-esm1-5
91,2041,35.79912011305388,ssp126,access-esm1-5
92,2042,34.74175676378923,ssp126,access-esm1-5
93,2043,34.44807133263448,ssp126,access-esm1-5
94,2044,34.88913119990281,ssp126,access-esm1-5
95,2045,35.60049783345573,ssp126,access-esm1-5
96,2046,31.546832107951513,ssp126,access-esm1-5
97,2047,32.56449046377648,ssp126,access-esm1-5
98,2048,35.4607418066063,ssp126,access-esm1-5
99,2049,32.29633559607795,ssp126,access-esm1-5
100,2050,34.92693846655683,ssp126,access-esm1-5
101,2051,37.72693376442309,ssp126,access-esm1-5
102,2052,38.214682134020805,ssp126,access-esm1-5
103,2053,37.62558112328422,ssp126,access-esm1-5
104,2054,34.629926725379875,ssp126,access-esm1-5
105,2055,35.73100088602471,ssp126,access-esm1-5
106,2056,34.276557998695075,ssp126,access-esm1-5
107,2057,35.537120788777166,ssp126,access-esm1-5
108,2058,32.34449470241886,ssp126,access-esm1-5
109,2059,36.785641542752956,ssp126,access-esm1-5
110,2060,32.93500287593136,ssp126,access-esm1-5
111,2061,35.404143337792284,ssp126,access-esm1-5
112,2062,36.955089202355666,ssp126,access-esm1-5
113,2063,34.0103470916857,ssp126,access-esm1-5
114,2064,34.885731761994656,ssp126,access-esm1-5
115,2065,37.0773219284777,ssp126,access-esm1-5
116,2066,30.916174190714084,ssp126,access-esm1-5
117,2067,30.693208794451113,ssp126,access-esm1-5
118,2068,34.4085566091976,ssp126,access-esm1-5
119,2069,34.19846151616454,ssp126,access-esm1-5
120,2070,35.309917187598714,ssp126,access-esm1-5
121,2071,30.956061850961394,ssp126,access-esm1-5
122,2072,39.64208011418792,ssp126,access-esm1-5
123,2073,35.27942215008295,ssp126,access-esm1-5
124,2074,33.83557310825466,ssp126,access-esm1-5
125,2075,36.62293783084717,ssp126,access-esm1-5
126,2076,36.14776129178087,ssp126,access-esm1-5
127,2077,37.63623865540259,ssp126,access-esm1-5
128,2078,35.243543406750575,ssp126,access-esm1-5
129,2079,36.37099186666831,ssp126,access-esm1-5
130,2080,34.098761738704695,ssp126,access-esm1-5
131,2081,33.88141059514263,ssp126,access-esm1-5
132,2082,34.312388095423266,ssp126,access-esm1-5
133,2083,34.86576389200618,ssp126,access-esm1-5
134,2084,37.66472125133042,ssp126,access-esm1-5
135,2085,36.48998871299647,ssp126,access-esm1-5
136,2086,36.06182448347304,ssp126,access-esm1-5
137,2087,38.881788816125116,ssp126,access-esm1-5
138,2088,38.59542268365407,ssp126,access-esm1-5
139,2089,34.12208811814114,ssp126,access-esm1-5
140,2090,36.20335282534113,ssp126,access-esm1-5
141,2091,33.05382151499525,ssp126,access-esm1-5
142,2092,37.755112288987625,ssp126,access-esm1-5
143,2093,31.85151018950247,ssp126,access-esm1-5
144,2094,30.302178671839137,ssp126,access-esm1-5
145,2095,34.65125305256129,ssp126,access-esm1-5
146,2096,36.274618657449814,ssp126,access-esm1-5
147,2097,36.786480887044505,ssp126,access-esm1-5
148,2098,31.991842734590435,ssp126,access-esm1-5
149,2099,29.84928258913229,ssp126,access-esm1-5
150,2100,37.55236119102654,ssp126,access-esm1-5
0,1950,,ssp126,mpi-esm1-2-hr
1,1951,29.912609114018608,ssp126,mpi-esm1-2-hr
2,1952,24.883922432578828,ssp126,mpi-esm1-2-hr
3,1953,31.2882327885964,ssp126,mpi-esm1-2-hr
4,1954,32.224355758938565,ssp126,mpi-esm1-2-hr
5,1955,26.65944032423938,ssp126,mpi-esm1-2-hr
6,1956,29.609626907424207,ssp126,mpi-esm1-2-hr
7,1957,32.66427477778302,ssp126,mpi-esm1-2-hr
8,1958,32.0920295206834,ssp126,mpi-esm1-2-hr
9,1959,32.08335079237368,ssp126,mpi-esm1-2-hr
10,1960,29.127835160452964,ssp126,mpi-esm1-2-hr
11,1961,32.734447705848645,ssp126,mpi-esm1-2-hr
12,1962,29.4330001256333,ssp126,mpi-esm1-2-hr
13,1963,29.971883590509343,ssp126,mpi-esm1-2-hr
14,1964,32.582884090302194,ssp126,mpi-esm1-2-hr
15,1965,30.236954213763216,ssp126,mpi-esm1-2-hr
16,1966,30.103320228782163,ssp126,mpi-esm1-2-hr
17,1967,34.52054708696306,ssp126,mpi-esm1-2-hr
18,1968,31.647214891784945,ssp126,mpi-esm1-2-hr
19,1969,32.14069603843125,ssp126,mpi-esm1-2-hr
20,1970,28.216413109076456,ssp126,mpi-esm1-2-hr
21,1971,31.88669260596388,ssp126,mpi-esm1-2-hr
22,1972,34.33672998048583,ssp126,mpi-esm1-2-hr
23,1973,34.593956636160584,ssp126,mpi-esm1-2-hr
24,1974,26.01421028644796,ssp126,mpi-esm1-2-hr
25,1975,28.026292720395222,ssp126,mpi-esm1-2-hr
26,1976,35.274275971928425,ssp126,mpi-esm1-2-hr
27,1977,34.02077789117719,ssp126,mpi-esm1-2-hr
28,1978,30.4306300093806,ssp126,mpi-esm1-2-hr
29,1979,26.550017269000392,ssp126,mpi-esm1-2-hr
30,1980,30.247430104305323,ssp126,mpi-esm1-2-hr
31,1981,30.92497811602332,ssp126,mpi-esm1-2-hr
32,1982,32.83064560710538,ssp126,mpi-esm1-2-hr
33,1983,34.9155211941592,ssp126,mpi-esm1-2-hr
34,1984,31.42784668108938,ssp126,mpi-esm1-2-hr
35,1985,32.56832254192329,ssp126,mpi-esm1-2-hr
36,1986,32.860925533112045,ssp126,mpi-esm1-2-hr
37,1987,30.16954689585725,ssp126,mpi-esm1-2-hr
38,1988,31.78022701025749,ssp126,mpi-esm1-2-hr
39,1989,32.48675536642475,ssp126,mpi-esm1-2-hr
40,1990,29.59862054224453,ssp126,mpi-esm1-2-hr
41,1991,30.4769487744102,ssp126,mpi-esm1-2-hr
42,1992,29.315171933473405,ssp126,mpi-esm1-2-hr
43,1993,33.92279216579046,ssp126,mpi-esm1-2-hr
44,1994,31.0404810970039,ssp126,mpi-esm1-2-hr
45,1995,26.892563687949277,ssp126,mpi-esm1-2-hr
46,1996,32.2406253939836,ssp126,mpi-esm1-2-hr
47,1997,33.187446884716344,ssp126,mpi-esm1-2-hr
48,1998,30.06574509811128,ssp126,mpi-esm1-2-hr
49,1999,28.676328549393915,ssp126,mpi-esm1-2-hr
50,2000,32.073331734877264,ssp126,mpi-esm1-2-hr
51,2001,29.52229588461119,ssp126,mpi-esm1-2-hr
52,2002,32.0219192555838,ssp126,mpi-esm1-2-hr
53,2003,31.73308087541218,ssp126,mpi-esm1-2-hr
54,2004,35.17586127961835,ssp126,mpi-esm1-2-hr
55,2005,31.43925767856466,ssp126,mpi-esm1-2-hr
56,2006,31.632342587622162,ssp126,mpi-esm1-2-hr
57,2007,32.41840907527858,ssp126,mpi-esm1-2-hr
58,2008,33.57341415756516,ssp126,mpi-esm1-2-hr
59,2009,30.333407694217225,ssp126,mpi-esm1-2-hr
60,2010,32.05723404567318,ssp126,mpi-esm1-2-hr
61,2011,28.35927104578533,ssp126,mpi-esm1-2-hr
62,2012,30.912643838429616,ssp126,mpi-esm1-2-hr
63,2013,30.704773889823443,ssp126,mpi-esm1-2-hr
64,2014,32.55236901793601,ssp126,mpi-esm1-2-hr
65,2015,32.43349033804253,ssp126,mpi-esm1-2-hr
66,2016,37.6515358945597,ssp126,mpi-esm1-2-hr
67,2017,31.67245797216202,ssp126,mpi-esm1-2-hr
68,2018,32.62827450922043,ssp126,mpi-esm1-2-hr
69,2019,35.62172044940219,ssp126,mpi-esm1-2-hr
70,2020,33.41346646559269,ssp126,mpi-esm1-2-hr
71,2021,32.12665912383795,ssp126,mpi-esm1-2-hr
72,2022,33.319096384031674,ssp126,mpi-esm1-2-hr
73,2023,34.24772935131508,ssp126,mpi-esm1-2-hr
74,2024,33.25211355170758,ssp126,mpi-esm1-2-hr
75,2025,34.6126663228288,ssp126,mpi-esm1-2-hr
76,2026,35.22836919353206,ssp126,mpi-esm1-2-hr
77,2027,31.431352915948775,ssp126,mpi-esm1-2-hr
78,2028,35.71755252700037,ssp126,mpi-esm1-2-hr
79,2029,31.754186972876788,ssp126,mpi-esm1-2-hr
80,2030,34.595107696515534,ssp126,mpi-esm1-2-hr
81,2031,34.919088946098725,ssp126,mpi-esm1-2-hr
82,2032,30.82161479960392,ssp126,mpi-esm1-2-hr
83,2033,31.849233199771515,ssp126,mpi-esm1-2-hr
84,2034,33.97262645041442,ssp126,mpi-esm1-2-hr
85,2035,30.503080979635264,ssp126,mpi-esm1-2-hr
86,2036,34.63297240875258,ssp126,mpi-esm1-2-hr
87,2037,32.4867460552192,ssp126,mpi-esm1-2-hr
88,2038,35.80880608467226,ssp126,mpi-esm1-2-hr
89,2039,32.13926666959388,ssp126,mpi-esm1-2-hr
90,2040,34.7622608132671,ssp126,mpi-esm1-2-hr
91,2041,30.796330091263098,ssp126,mpi-esm1-2-hr
92,2042,34.02097000814805,ssp126,mpi-esm1-2-hr
93,2043,34.79224271293773,ssp126,mpi-esm1-2-hr
94,2044,33.37760629735928,ssp126,mpi-esm1-2-hr
95,2045,38.74996383556272,ssp126,mpi-esm1-2-hr
96,2046,27.884237239144284,ssp126,mpi-esm1-2-hr
97,2047,34.26305860921162,ssp126,mpi-esm1-2-hr
98,2048,32.15304477801982,ssp126,mpi-esm1-2-hr
99,2049,38.13474820038348,ssp126,mpi-esm1-2-hr
100,2050,28.88704948454286,ssp126,mpi-esm1-2-hr
101,2051,30.32674695145553,ssp126,mpi-esm1-2-hr
102,2052,34.22860497281207,ssp126,mpi-esm1-2-hr
103,2053,32.64556011654235,ssp126,mpi-esm1-2-hr
104,2054,33.42670003093173,ssp126,mpi-esm1-2-hr
105,2055,33.44351881598224,ssp126,mpi-esm1-2-hr
106,2056,35.25381752744041,ssp126,mpi-esm1-2-hr
107,2057,34.80776520793168,ssp126,mpi-esm1-2-hr
108,2058,35.8704095757273,ssp126,mpi-esm1-2-hr
109,2059,32.993538719003205,ssp126,mpi-esm1-2-hr
110,2060,35.34552638414459,ssp126,mpi-esm1-2-hr
111,2061,34.04621865005638,ssp126,mpi-esm1-2-hr
112,2062,33.541494452352204,ssp126,mpi-esm1-2-hr
113,2063,31.9489604434156,ssp126,mpi-esm1-2-hr
114,2064,35.99613780677393,ssp126,mpi-esm1-2-hr
115,2065,33.75195025879394,ssp126,mpi-esm1-2-hr
116,2066,28.73498560865018,ssp126,mpi-esm1-2-hr
117,2067,34.73263445867155,ssp126,mpi-esm1-2-hr
118,2068,33.35823534784339,ssp126,mpi-esm1-2-hr
119,2069,31.92446942254363,ssp126,mpi-esm1-2-hr
120,2070,37.31616030799898,ssp126,mpi-esm1-2-hr
121,2071,32.53099224405548,ssp126,mpi-esm1-2-hr
122,2072,33.359732457737564,ssp126,mpi-esm1-2-hr
123,2073,33.577247446386416,ssp126,mpi-esm1-2-hr
124,2074,36.20490287121473,ssp126,mpi-esm1-2-hr
125,2075,34.69166727789848,ssp126,mpi-esm1-2-hr
126,2076,36.642001486890834,ssp126,mpi-esm1-2-hr
127,2077,31.850925336765517,ssp126,mpi-esm1-2-hr
128,2078,27.802825360258364,ssp126,mpi-esm1-2-hr
129,2079,30.505125120181408,ssp126,mpi-esm1-2-hr
130,2080,34.97045575241347,ssp126,mpi-esm1-2-hr
131,2081,31.776382126864444,ssp126,mpi-esm1-2-hr
132,2082,36.55530098240766,ssp126,mpi-esm1-2-hr
133,2083,37.07073850236322,ssp126,mpi-esm1-2-hr
134,2084,32.41034112791264,ssp126,mpi-esm1-2-hr
135,2085,31.484595887341417,ssp126,mpi-esm1-2-hr
136,2086,30.631330746190578,ssp126,mpi-esm1-2-hr
137,2087,35.181186583374796,ssp126,mpi-esm1-2-hr
138,2088,30.799815135964216,ssp126,mpi-esm1-2-hr
139,2089,32.368375223823534,ssp126,mpi-esm1-2-hr
140,2090,30.4365397243601,ssp126,mpi-esm1-2-hr
141,2091,35.08045064571491,ssp126,mpi-esm1-2-hr
142,2092,28.54696229571777,ssp126,mpi-esm1-2-hr
143,2093,34.7281946258225,ssp126,mpi-esm1-2-hr
144,2094,36.972775348630925,ssp126,mpi-esm1-2-hr
145,2095,35.385121554355095,ssp126,mpi-esm1-2-hr
146,2096,33.96918574418068,ssp126,mpi-esm1-2-hr
147,2097,33.617214066545486,ssp126,mpi-esm1-2-hr
148,2098,32.176383919631384,ssp126,mpi-esm1-2-hr
149,2099,32.868320594626404,ssp126,mpi-esm1-2-hr
150,2100,30.98211809766215,ssp126,mpi-esm1-2-hr
0,1950,,hist,nclimgrid
1,1951,,hist,nclimgrid
2,1952,30.845724072792006,hist,nclimgrid
3,1953,33.81487667191489,hist,nclimgrid
4,1954,33.62694263606186,hist,nclimgrid
5,1955,29.888211944403903,hist,nclimgrid
6,1956,29.781201508507763,hist,nclimgrid
7,1957,31.67704549785214,hist,nclimgrid
8,1958,32.340103061685625,hist,nclimgrid
9,1959,29.660403247329356,hist,nclimgrid
10,1960,30.668206734521874,hist,nclimgrid
11,1961,31.00673770099957,hist,nclimgrid
12,1962,29.07684739844356,hist,nclimgrid
13,1963,29.06295098141822,hist,nclimgrid
14,1964,29.037448162538897,hist,nclimgrid
15,1965,30.29845893895786,hist,nclimgrid
16,1966,29.621940120597035,hist,nclimgrid
17,1967,31.405599008641296,hist,nclimgrid
18,1968,29.726657073235838,hist,nclimgrid
19,1969,28.848325713759294,hist,nclimgrid
20,1970,30.37758844692192,hist,nclimgrid
21,1971,30.300860293873708,hist,nclimgrid
22,1972,30.35261843409051,hist,nclimgrid
23,1973,29.41562792537091,hist,nclimgrid
24,1974,31.451550522825976,hist,nclimgrid
25,1975,31.35726578440364,hist,nclimgrid
26,1976,32.85367212634654,hist,nclimgrid
27,1977,28.350939494219983,hist,nclimgrid
28,1978,27.464396378759314,hist,nclimgrid
29,1979,24.696103768697814,hist,nclimgrid
30,1980,31.800687428364235,hist,nclimgrid
31,1981,33.29784013319691,hist,nclimgrid
32,1982,28.98496564449167,hist,nclimgrid
33,1983,33.95444194849181,hist,nclimgrid
34,1984,28.857157130654578,hist,nclimgrid
35,1985,28.79230913879614,hist,nclimgrid
36,1986,31.34218110919529,hist,nclimgrid
37,1987,33.0639454674113,hist,nclimgrid
38,1988,30.356190470831386,hist,nclimgrid
39,1989,30.622799740635923,hist,nclimgrid
40,1990,32.042639739618124,hist,nclimgrid
41,1991,31.536279989896734,hist,nclimgrid
42,1992,34.86530283816324,hist,nclimgrid
43,1993,29.290248116494425,hist,nclimgrid
44,1994,30.108283476837926,hist,nclimgrid
45,1995,33.97206406261111,hist,nclimgrid
46,1996,31.21052361124155,hist,nclimgrid
47,1997,31.46737583600544,hist,nclimgrid
48,1998,34.50870480757121,hist,nclimgrid
49,1999,34.55812140480027,hist,nclimgrid
50,2000,34.81739603318035,hist,nclimgrid
51,2001,29.559421394881443,hist,nclimgrid
52,2002,34.26598835100164,hist,nclimgrid
53,2003,32.16634886869292,hist,nclimgrid
54,2004,31.477507170055436,hist,nclimgrid
55,2005,33.85131849902884,hist,nclimgrid
56,2006,34.06726434187814,hist,nclimgrid
57,2007,32.00598068396155,hist,nclimgrid
58,2008,30.916680365116672,hist,nclimgrid
59,2009,31.295038839891006,hist,nclimgrid
60,2010,29.240444225685383,hist,nclimgrid
61,2011,30.084051789843937,hist,nclimgrid
62,2012,34.865106959450934,hist,nclimgrid
63,2013,32.71001649371113,hist,nclimgrid
64,2014,29.46444413609449,hist,nclimgrid
65,2015,32.89337984223263,hist,nclimgrid
66,2016,35.189490680184385,hist,nclimgrid
67,2017,33.865568792918346,hist,nclimgrid
68,2018,32.219272576895996,hist,nclimgrid
69,2019,31.590096511755128,hist,nclimgrid
70,2020,34.89098337887399,hist,nclimgrid
71,2021,,hist,nclimgrid
72,2022,,hist,nclimgrid
73,2023,,hist,nclimgrid
74,2024,,hist,nclimgrid
75,2025,,hist,nclimgrid
76,2026,,hist,nclimgrid
77,2027,,hist,nclimgrid
78,2028,,hist,nclimgrid
79,2029,,hist,nclimgrid
80,2030,,hist,nclimgrid
81,2031,,hist,nclimgrid
82,2032,,hist,nclimgrid
83,2033,,hist,nclimgrid
84,2034,,hist,nclimgrid
85,2035,,hist,nclimgrid
86,2036,,hist,nclimgrid
87,2037,,hist,nclimgrid
88,2038,,hist,nclimgrid
89,2039,,hist,nclimgrid
90,2040,,hist,nclimgrid
91,2041,,hist,nclimgrid
92,2042,,hist,nclimgrid
93,2043,,hist,nclimgrid
94,2044,,hist,nclimgrid
95,2045,,hist,nclimgrid
96,2046,,hist,nclimgrid
97,2047,,hist,nclimgrid
98,2048,,hist,nclimgrid
99,2049,,hist,nclimgrid
100,2050,,hist,nclimgrid
101,2051,,hist,nclimgrid
102,2052,,hist,nclimgrid
103,2053,,hist,nclimgrid
104,2054,,hist,nclimgrid
105,2055,,hist,nclimgrid
106,2056,,hist,nclimgrid
107,2057,,hist,nclimgrid
108,2058,,hist,nclimgrid
109,2059,,hist,nclimgrid
110,2060,,hist,nclimgrid
111,2061,,hist,nclimgrid
112,2062,,hist,nclimgrid
113,2063,,hist,nclimgrid
114,2064,,hist,nclimgrid
115,2065,,hist,nclimgrid
116,2066,,hist,nclimgrid
117,2067,,hist,nclimgrid
118,2068,,hist,nclimgrid
119,2069,,hist,nclimgrid
120,2070,,hist,nclimgrid
121,2071,,hist,nclimgrid
122,2072,,hist,nclimgrid
123,2073,,hist,nclimgrid
124,2074,,hist,nclimgrid
125,2075,,hist,nclimgrid
126,2076,,hist,nclimgrid
127,2077,,hist,nclimgrid
128,2078,,hist,nclimgrid
129,2079,,hist,nclimgrid
130,2080,,hist,nclimgrid
131,2081,,hist,nclimgrid
132,2082,,hist,nclimgrid
133,2083,,hist,nclimgrid
134,2084,,hist,nclimgrid
135,2085,,hist,nclimgrid
136,2086,,hist,nclimgrid
137,2087,,hist,nclimgrid
138,2088,,hist,nclimgrid
139,2089,,hist,nclimgrid
140,2090,,hist,nclimgrid
