,year,av_temp,scenario
41,1991,50.41969477846823,ssp370
42,1992,49.65655068688829,ssp370
43,1993,50.13841507025398,ssp370
44,1994,49.77759642691387,ssp370
45,1995,50.1962360215625,ssp370
46,1996,50.559625346694354,ssp370
47,1997,50.266784404518944,ssp370
48,1998,51.08826323398759,ssp370
49,1999,50.63741764103647,ssp370
50,2000,50.27649836280676,ssp370
51,2001,50.56892579588119,ssp370
52,2002,51.40000383663317,ssp370
53,2003,50.84828679283365,ssp370
54,2004,51.08465621256786,ssp370
55,2005,51.260819307600876,ssp370
56,2006,51.18252624495108,ssp370
57,2007,51.71759871429874,ssp370
58,2008,51.55883003849597,ssp370
59,2009,51.35098175729165,ssp370
60,2010,51.344683903379426,ssp370
61,2011,51.55840253872675,ssp370
62,2012,51.931548487754725,ssp370
63,2013,51.44200894604428,ssp370
64,2014,51.647558813910884,ssp370
65,2015,52.536554563201115,ssp370
66,2016,52.11973410242294,ssp370
67,2017,51.491160948051615,ssp370
68,2018,51.8192615062184,ssp370
69,2019,52.14160779761745,ssp370
70,2020,52.62924589159894,ssp370
71,2021,52.61944836375007,ssp370
72,2022,51.99197010124536,ssp370
73,2023,51.943129649503966,ssp370
74,2024,53.2457905212785,ssp370
75,2025,52.71633805379667,ssp370
76,2026,52.43040623837514,ssp370
77,2027,52.29019212888959,ssp370
78,2028,52.6095457654849,ssp370
79,2029,52.215287913357045,ssp370
80,2030,53.56848107369932,ssp370
81,2031,53.01670072112993,ssp370
82,2032,52.63033570049219,ssp370
83,2033,52.280129955725855,ssp370
84,2034,53.21711139747606,ssp370
85,2035,52.610369326302965,ssp370
86,2036,53.42467308017425,ssp370
87,2037,53.418228171854395,ssp370
88,2038,52.91323571871566,ssp370
89,2039,53.715424980097865,ssp370
90,2040,53.706858116295685,ssp370
91,2041,53.04927439728944,ssp370
92,2042,53.02095208961211,ssp370
93,2043,53.284106999684234,ssp370
94,2044,54.14162167429163,ssp370
95,2045,54.28305440279242,ssp370
96,2046,54.22798551283126,ssp370
97,2047,53.96417226039869,ssp370
98,2048,54.661040386265185,ssp370
99,2049,54.46481555649123,ssp370
100,2050,54.189230337842865,ssp370
101,2051,54.72680036193359,ssp370
102,2052,54.889117425381414,ssp370
103,2053,54.919455099784486,ssp370
104,2054,54.37723693340996,ssp370
105,2055,54.48847108662285,ssp370
106,2056,55.11532054808787,ssp370
107,2057,54.763908668273665,ssp370
108,2058,54.35700264497842,ssp370
109,2059,55.57496017309826,ssp370
110,2060,54.92847225843479,ssp370
111,2061,55.02464547920063,ssp370
112,2062,54.29124499900685,ssp370
113,2063,55.130033156863135,ssp370
114,2064,55.45625212829798,ssp370
115,2065,54.95816811029294,ssp370
116,2066,55.83850010644423,ssp370
117,2067,55.59723863684239,ssp370
118,2068,55.8349003223904,ssp370
119,2069,55.54953916827382,ssp370
120,2070,55.88639519247209,ssp370
121,2071,56.6089894724855,ssp370
122,2072,56.7122082975872,ssp370
123,2073,56.00098092198212,ssp370
124,2074,55.808578025207986,ssp370
125,2075,55.871631052901,ssp370
126,2076,56.51557647681401,ssp370
127,2077,56.06434804314855,ssp370
128,2078,56.61462309249647,ssp370
129,2079,55.95932685760471,ssp370
130,2080,57.06812563994392,ssp370
131,2081,56.65720960379748,ssp370
132,2082,56.542465273038836,ssp370
133,2083,56.899640240732424,ssp370
134,2084,57.102653056958374,ssp370
135,2085,57.38041954849298,ssp370
136,2086,57.195683607214775,ssp370
137,2087,56.8244577698593,ssp370
138,2088,57.39784257777743,ssp370
139,2089,57.16394058122886,ssp370
140,2090,57.76652613683192,ssp370
141,2091,58.18147766870689,ssp370
142,2092,58.13148650933725,ssp370
143,2093,57.77785399885334,ssp370
144,2094,57.48552877989839,ssp370
145,2095,58.243098012932705,ssp370
146,2096,58.0147963903938,ssp370
147,2097,58.35459158927818,ssp370
148,2098,58.37277111576916,ssp370
149,2099,58.41298397232016,ssp370
150,2100,58.1935768356397,ssp370
0,1950,50.432013364656875,ssp585
1,1951,49.82723402839883,ssp585
2,1952,49.49479653943328,ssp585
3,1953,49.463650455852004,ssp585
4,1954,49.89488202852277,ssp585
5,1955,50.01840086128121,ssp585
6,1956,50.53591226445622,ssp585
7,1957,50.22775862028979,ssp585
8,1958,49.641788668933316,ssp585
9,1959,49.76462816245271,ssp585
10,1960,49.480893860726326,ssp585
11,1961,50.18217455421104,ssp585
12,1962,48.896906167260695,ssp585
13,1963,49.555386830843574,ssp585
14,1964,49.31342523493745,ssp585
15,1965,48.542416434619874,ssp585
16,1966,49.43932284921101,ssp585
17,1967,49.53666989788724,ssp585
18,1968,49.283201146698644,ssp585
19,1969,48.661752669555796,ssp585
20,1970,49.570712956334155,ssp585
21,1971,49.7650276346284,ssp585
22,1972,50.06717128180716,ssp585
23,1973,49.727690222747086,ssp585
24,1974,49.18958157301921,ssp585
25,1975,49.561696634454826,ssp585
26,1976,49.54235922471621,ssp585
27,1977,49.796254992917305,ssp585
