year,state,av_temp,scenario
2013,WY,41.02,ssp245
2014,WY,41.38,ssp245
2015,WY,40.57,ssp245
2016,WY,41.61,ssp245
2017,WY,41.92,ssp245
2018,WY,41.87,ssp245
2019,WY,40.63,ssp245
2020,WY,40.9,ssp245
2021,WY,41.42,ssp245
2022,WY,42.15,ssp245
2023,WY,41.91,ssp245
2024,WY,41.85,ssp245
2025,WY,41.97,ssp245
2026,WY,42.69,ssp245
2027,WY,42.87,ssp245
2028,WY,41.72,ssp245
2029,WY,42.03,ssp245
2030,WY,43.11,ssp245
2031,WY,43.61,ssp245
2032,WY,41.85,ssp245
2033,WY,42.69,ssp245
2034,WY,42,ssp245
2035,WY,42.98,ssp245
2036,WY,42.82,ssp245
2037,WY,43.3,ssp245
2038,WY,42.99,ssp245
2039,WY,42.64,ssp245
2040,WY,43.96,ssp245
2041,WY,42.91,ssp245
2042,WY,43.1,ssp245
2043,WY,42.55,ssp245
2044,WY,43.85,ssp245
2045,WY,43.38,ssp245
2046,WY,42.75,ssp245
2047,WY,43.02,ssp245
2048,WY,43.32,ssp245
2049,WY,44.18,ssp245
2050,WY,45,ssp245
2051,WY,44.1,ssp245
2052,WY,42.63,ssp245
2053,WY,43.5,ssp245
2054,WY,43.47,ssp245
2055,WY,43.99,ssp245
2056,WY,44.24,ssp245
2057,WY,43.64,ssp245
2058,WY,44.23,ssp245
2059,WY,44.12,ssp245
2060,WY,44.35,ssp245
2061,WY,44.27,ssp245
2062,WY,44.25,ssp245
2063,WY,44.18,ssp245
2064,WY,44.45,ssp245
2065,WY,43.88,ssp245
2066,WY,44.08,ssp245
2067,WY,45.09,ssp245
2068,WY,44.92,ssp245
2069,WY,44.13,ssp245
2070,WY,44.65,ssp245
2071,WY,44.53,ssp245
2072,WY,44.23,ssp245
2073,WY,44.41,ssp245
2074,WY,45.41,ssp245
2075,WY,44.96,ssp245
2076,WY,43.96,ssp245
2077,WY,45.81,ssp245
2078,WY,44.9,ssp245
2079,WY,45.66,ssp245
2080,WY,44.34,ssp245
2081,WY,44.93,ssp245
2082,WY,44.76,ssp245
2083,WY,44.04,ssp245
2084,WY,45.56,ssp245
2085,WY,44.86,ssp245
2086,WY,45.93,ssp245
2087,WY,45.86,ssp245
2088,WY,46.26,ssp245
2089,WY,44.69,ssp245
2090,WY,46.33,ssp245
2091,WY,44.84,ssp245
2092,WY,44.86,ssp245
2093,WY,45.55,ssp245
2094,WY,45.91,ssp245
2095,WY,45.24,ssp245
2096,WY,45.87,ssp245
2097,WY,45.27,ssp245
2098,WY,45.31,ssp245
2099,WY,45.61,ssp245
2100,WY,45.52,ssp245
1950,NY,42.85,ssp245
1951,NY,43.01,ssp245
1952,NY,43.13,ssp245
1953,NY,42.21,ssp245
1954,NY,42.97,ssp245
1955,NY,43.47,ssp245
1956,NY,42.99,ssp245
1957,NY,42.24,ssp245
1958,NY,42.75,ssp245
1959,NY,43.04,ssp245
1960,NY,42.78,ssp245
1961,NY,42.67,ssp245
1962,NY,42.71,ssp245
1963,NY,42.05,ssp245
1964,NY,43.01,ssp245
1965,NY,40.89,ssp245
1966,NY,43.14,ssp245
1967,NY,42.05,ssp245
1968,NY,42.23,ssp245
1969,NY,40.16,ssp245
1970,NY,42.43,ssp245
1971,NY,42.69,ssp245
1972,NY,43.12,ssp245
1973,NY,41.51,ssp245
1974,NY,41.51,ssp245
1975,NY,44.28,ssp245
1976,NY,43.02,ssp245
1977,NY,42.34,ssp245
1978,NY,43.44,ssp245
1979,NY,44.55,ssp245
1980,NY,43.55,ssp245
1981,NY,43.03,ssp245
1982,NY,43.03,ssp245
1983,NY,41.69,ssp245
1984,NY,42.68,ssp245
1985,NY,42.51,ssp245
1986,NY,42.41,ssp245
1987,NY,43.42,ssp245
1988,NY,43.78,ssp245
1989,NY,43.96,ssp245
1990,NY,42.34,ssp245
1991,NY,44.03,ssp245
1992,NY,42.28,ssp245
1993,NY,42.33,ssp245
1994,NY,43.34,ssp245
1995,NY,44.31,ssp245
1996,NY,44.17,ssp245
1997,NY,44.64,ssp245
1998,NY,43.8,ssp245
1999,NY,43.83,ssp245
2000,NY,43.63,ssp245
2001,NY,44.4,ssp245
2002,NY,44.25,ssp245
2003,NY,43.42,ssp245
2004,NY,43.74,ssp245
2005,NY,44.58,ssp245
2006,NY,44.44,ssp245
2007,NY,44.43,ssp245
2008,NY,45.05,ssp245
2009,NY,45.67,ssp245
2010,NY,45.17,ssp245
2011,NY,45.28,ssp245
2012,NY,44.7,ssp245
2013,NY,44.72,ssp245
2014,NY,44.44,ssp245
2015,NY,45.54,ssp245
2016,NY,46.13,ssp245
2017,NY,45.94,ssp245
2018,NY,44.97,ssp245
2019,NY,44.36,ssp245
2020,NY,45.69,ssp245
2021,NY,45.44,ssp245
2022,NY,46.55,ssp245
2023,NY,46.39,ssp245
2024,NY,46.54,ssp245
2025,NY,46.35,ssp245
2026,NY,46.04,ssp245
2027,NY,47.22,ssp245
2028,NY,46.8,ssp245
2029,NY,45.87,ssp245
2030,NY,46.3,ssp245
2031,NY,46.14,ssp245
2032,NY,46.92,ssp245
2033,NY,47.19,ssp245
2034,NY,47.13,ssp245
2035,NY,46.38,ssp245
2036,NY,47.33,ssp245
2037,NY,45.94,ssp245
2038,NY,46.65,ssp245
2039,NY,46.84,ssp245
2040,NY,48.28,ssp245
2041,NY,46.76,ssp245
2042,NY,47.22,ssp245
2043,NY,47.33,ssp245
2044,NY,47.33,ssp245
2045,NY,48.45,ssp245
2046,NY,47.5,ssp245
2047,NY,46.65,ssp245
2048,NY,47.15,ssp245
2049,NY,47.73,ssp245
2050,NY,47.94,ssp245
2051,NY,48.35,ssp245
2052,NY,48.2,ssp245
2053,NY,48.98,ssp245
2054,NY,48.04,ssp245
2055,NY,47.66,ssp245
2056,NY,47.01,ssp245
2057,NY,48.98,ssp245
2058,NY,49.01,ssp245
2059,NY,48.07,ssp245
2060,NY,47.91,ssp245
2061,NY,48.05,ssp245
2062,NY,48.07,ssp245
2063,NY,48.66,ssp245
2064,NY,49.16,ssp245
2065,NY,48.18,ssp245
2066,NY,48.22,ssp245
2067,NY,48.65,ssp245
2068,NY,48.97,ssp245
2069,NY,48.46,ssp245
2070,NY,48.61,ssp245
2071,NY,48.36,ssp245
2072,NY,48.66,ssp245
2073,NY,48.5,ssp245
2074,NY,49.89,ssp245
2075,NY,48.77,ssp245
2076,NY,49.22,ssp245
2077,NY,49.28,ssp245
2078,NY,49.25,ssp245
2079,NY,48.47,ssp245
2080,NY,48.56,ssp245
2081,NY,49.13,ssp245
2082,NY,49.26,ssp245
2083,NY,49.24,ssp245
2084,NY,48.46,ssp245
2085,NY,49.24,ssp245
2086,NY,49.32,ssp245
2087,NY,49.88,ssp245
2088,NY,49.93,ssp245
2089,NY,48.5,ssp245
2090,NY,49.23,ssp245
2091,NY,49.62,ssp245
2092,NY,48.63,ssp245
2093,NY,49.58,ssp245
2094,NY,49.6,ssp245
2095,NY,49.38,ssp245
2096,NY,48.89,ssp245
2097,NY,49.66,ssp245
2098,NY,50.81,ssp245
2099,NY,49.71,ssp245
2100,NY,48.32,ssp245
1950,IN,51.01,ssp245
1951,IN,50.87,ssp245
1952,IN,50.46,ssp245
1953,IN,49.54,ssp245
1954,IN,50.55,ssp245
1955,IN,51.39,ssp245
1956,IN,51.67,ssp245
1957,IN,50.69,ssp245
1958,IN,50.74,ssp245
1959,IN,50.51,ssp245
1960,IN,49.84,ssp245
1961,IN,50.59,ssp245
1962,IN,50.07,ssp245
1963,IN,50.53,ssp245
1964,IN,50.47,ssp245
1965,IN,48.83,ssp245
1966,IN,50.52,ssp245
1967,IN,50.1,ssp245
1968,IN,49.8,ssp245
1969,IN,48.63,ssp245
1970,IN,50.87,ssp245
1971,IN,50.51,ssp245
1972,IN,51.23,ssp245
1973,IN,49.84,ssp245
1974,IN,50.06,ssp245
1975,IN,51.27,ssp245
1976,IN,50.51,ssp245
1977,IN,50.31,ssp245
1978,IN,51.54,ssp245
1979,IN,52.05,ssp245
1980,IN,51.22,ssp245
1981,IN,50.9,ssp245
1982,IN,50.99,ssp245
1983,IN,49.74,ssp245
1984,IN,50.51,ssp245
1985,IN,50.67,ssp245
1986,IN,49.47,ssp245
1987,IN,51.31,ssp245
1988,IN,51.64,ssp245
1989,IN,51.53,ssp245
1990,IN,49.96,ssp245
1991,IN,51.57,ssp245
1992,IN,50.09,ssp245
1993,IN,51.01,ssp245
1994,IN,50.6,ssp245
1995,IN,51.72,ssp245
1996,IN,51.46,ssp245
1997,IN,51.51,ssp245
1998,IN,51.9,ssp245
1999,IN,51.77,ssp245
2000,IN,51.13,ssp245
2001,IN,51.96,ssp245
2002,IN,51.9,ssp245
2003,IN,51.39,ssp245
2004,IN,51.69,ssp245
2005,IN,52.02,ssp245
2006,IN,52.47,ssp245
2007,IN,53.06,ssp245
2008,IN,53.06,ssp245
2009,IN,52.73,ssp245
2010,IN,52.71,ssp245
2011,IN,53.03,ssp245
2012,IN,52.95,ssp245
2013,IN,52.46,ssp245
2014,IN,52.12,ssp245
2015,IN,53.16,ssp245
2016,IN,53.78,ssp245
2017,IN,52.92,ssp245
2018,IN,52.76,ssp245
2019,IN,51.49,ssp245
2020,IN,52.12,ssp245
2021,IN,52.81,ssp245
2022,IN,53.71,ssp245
2023,IN,54.06,ssp245
2024,IN,53.91,ssp245
2025,IN,53.97,ssp245
2026,IN,53.61,ssp245
2027,IN,55,ssp245
2028,IN,54.17,ssp245
2029,IN,53.28,ssp245
2030,IN,54.54,ssp245
2031,IN,54.17,ssp245
2032,IN,54.65,ssp245
2033,IN,54.48,ssp245
2034,IN,54.65,ssp245
2035,IN,54.29,ssp245
2036,IN,55.54,ssp245
2037,IN,53.28,ssp245
2038,IN,54.6,ssp245
2039,IN,54.94,ssp245
2040,IN,55.91,ssp245
2041,IN,54.09,ssp245
2042,IN,54.51,ssp245
2043,IN,54.5,ssp245
2044,IN,54.84,ssp245
2045,IN,56.2,ssp245
2046,IN,55,ssp245
2047,IN,53.73,ssp245
2048,IN,54.26,ssp245
2049,IN,55.74,ssp245
2050,IN,56.39,ssp245
2051,IN,56.04,ssp245
2052,IN,55.31,ssp245
2053,IN,55.82,ssp245
2054,IN,55.6,ssp245
2055,IN,55.35,ssp245
2056,IN,55.25,ssp245
2057,IN,56.04,ssp245
2058,IN,56.31,ssp245
2059,IN,55.32,ssp245
2060,IN,55.09,ssp245
2061,IN,55.81,ssp245
2062,IN,55.09,ssp245
2063,IN,55.73,ssp245
2064,IN,56.17,ssp245
2065,IN,54.94,ssp245
2066,IN,56.05,ssp245
2067,IN,56.34,ssp245
2068,IN,56.65,ssp245
2069,IN,55.33,ssp245
2070,IN,56.19,ssp245
2071,IN,55.47,ssp245
2072,IN,56.13,ssp245
2073,IN,55.19,ssp245
2074,IN,56.9,ssp245
2075,IN,56.3,ssp245
2076,IN,55.98,ssp245
2077,IN,55.93,ssp245
2078,IN,56.42,ssp245
2079,IN,56.12,ssp245
2080,IN,55.89,ssp245
2081,IN,56.08,ssp245
2082,IN,56.34,ssp245
2083,IN,56.4,ssp245
2084,IN,56.32,ssp245
2085,IN,56.64,ssp245
2086,IN,56.27,ssp245
2087,IN,57.31,ssp245
2088,IN,57.56,ssp245
2089,IN,56.16,ssp245
2090,IN,57.29,ssp245
2091,IN,57.02,ssp245
2092,IN,56.25,ssp245
2093,IN,56.85,ssp245
2094,IN,56.87,ssp245
2095,IN,56.29,ssp245
2096,IN,56.09,ssp245
2097,IN,56.57,ssp245
2098,IN,57.77,ssp245
2099,IN,56.97,ssp245
2100,IN,56.11,ssp245
1950,KS,53.69,ssp245
1951,KS,53.16,ssp245
1952,KS,52.2,ssp245
1953,KS,52.74,ssp245
1954,KS,53.76,ssp245
1955,KS,54.1,ssp245
1956,KS,54.97,ssp245
1957,KS,54.47,ssp245
1958,KS,53.27,ssp245
1959,KS,53.18,ssp245
1960,KS,52.65,ssp245
1961,KS,54.12,ssp245
1962,KS,52.45,ssp245
1963,KS,53.02,ssp245
1964,KS,52.66,ssp245
1965,KS,51.69,ssp245
1966,KS,52.27,ssp245
1967,KS,53.88,ssp245
1968,KS,52.3,ssp245
1969,KS,51.95,ssp245
1970,KS,53.57,ssp245
1971,KS,53.7,ssp245
1972,KS,53.92,ssp245
1973,KS,53.44,ssp245
1974,KS,52.87,ssp245
1975,KS,52.85,ssp245
1976,KS,53.32,ssp245
1977,KS,53.26,ssp245
1978,KS,53.12,ssp245
1979,KS,54.21,ssp245
1980,KS,53.46,ssp245
1981,KS,52.95,ssp245
1982,KS,53.5,ssp245
1983,KS,51.14,ssp245
1984,KS,53.07,ssp245
1985,KS,53.16,ssp245
1986,KS,52.46,ssp245
1987,KS,52.94,ssp245
1988,KS,53.6,ssp245
1989,KS,53.95,ssp245
1990,KS,52.74,ssp245
1991,KS,53.83,ssp245
1992,KS,52.62,ssp245
1993,KS,53.52,ssp245
1994,KS,52.82,ssp245
1995,KS,53.63,ssp245
1996,KS,53.34,ssp245
1997,KS,53.85,ssp245
1998,KS,54.49,ssp245
1999,KS,54.48,ssp245
2000,KS,53.69,ssp245
2001,KS,54.08,ssp245
2002,KS,54.83,ssp245
2003,KS,53.9,ssp245
2004,KS,54.35,ssp245
2005,KS,54.46,ssp245
2006,KS,55.17,ssp245
2007,KS,55.93,ssp245
2008,KS,54.51,ssp245
2009,KS,54.75,ssp245
2010,KS,54.83,ssp245
2011,KS,55.22,ssp245
2012,KS,55.33,ssp245
2013,KS,54.34,ssp245
2014,KS,54.91,ssp245
2015,KS,55.59,ssp245
2016,KS,56.05,ssp245
2017,KS,55.17,ssp245
2018,KS,55.36,ssp245
2019,KS,54.72,ssp245
2020,KS,54.84,ssp245
2021,KS,55.96,ssp245
2022,KS,55.53,ssp245
2023,KS,56.35,ssp245
2024,KS,56.33,ssp245
2025,KS,56.49,ssp245
2026,KS,56.68,ssp245
2027,KS,57.37,ssp245
2028,KS,56.18,ssp245
2029,KS,55.52,ssp245
2030,KS,57.17,ssp245
2031,KS,56.65,ssp245
2032,KS,56.66,ssp245
2033,KS,56.8,ssp245
2034,KS,56.11,ssp245
2035,KS,56.59,ssp245
2036,KS,57.62,ssp245
2037,KS,55.86,ssp245
2038,KS,56.47,ssp245
2039,KS,57.26,ssp245
2040,KS,58.03,ssp245
2041,KS,56.41,ssp245
2042,KS,56.73,ssp245
2043,KS,56.81,ssp245
2044,KS,57.14,ssp245
2045,KS,57.99,ssp245
2046,KS,57.02,ssp245
2047,KS,56.16,ssp245
2048,KS,56.46,ssp245
2049,KS,58.02,ssp245
2050,KS,59.51,ssp245
2051,KS,58.15,ssp245
2052,KS,56.29,ssp245
2053,KS,57.14,ssp245
2054,KS,57.21,ssp245
2055,KS,57.6,ssp245
2056,KS,57.41,ssp245
2057,KS,57.87,ssp245
2058,KS,57.58,ssp245
2059,KS,57.31,ssp245
2060,KS,57.14,ssp245
2061,KS,58.21,ssp245
2062,KS,56.8,ssp245
2063,KS,57.89,ssp245
2064,KS,59.02,ssp245
2065,KS,57.25,ssp245
2066,KS,57.58,ssp245
2067,KS,59.09,ssp245
2068,KS,58.7,ssp245
2069,KS,57.86,ssp245
2070,KS,58.84,ssp245
2071,KS,57.69,ssp245
2072,KS,58.35,ssp245
2073,KS,56.84,ssp245
2074,KS,58.97,ssp245
2075,KS,58.85,ssp245
2076,KS,58.22,ssp245
2077,KS,58.89,ssp245
2078,KS,59.27,ssp245
2079,KS,58.71,ssp245
2080,KS,58.54,ssp245
2081,KS,58.43,ssp245
2082,KS,57.99,ssp245
2083,KS,57.76,ssp245
2084,KS,59.45,ssp245
2085,KS,58.57,ssp245
2086,KS,58.74,ssp245
2087,KS,60.02,ssp245
2088,KS,60.13,ssp245
2089,KS,58.25,ssp245
2090,KS,60.37,ssp245
2091,KS,59.08,ssp245
2092,KS,58.03,ssp245
2093,KS,59.44,ssp245
2094,KS,59.78,ssp245
2095,KS,58.27,ssp245
2096,KS,58.56,ssp245
2097,KS,58.97,ssp245
2098,KS,59.58,ssp245
2099,KS,58.92,ssp245
2100,KS,58.6,ssp245
1950,ID,42.21,ssp245
1951,ID,41.1,ssp245
1952,ID,40.74,ssp245
1953,ID,41.04,ssp245
1954,ID,40.92,ssp245
1955,ID,40.95,ssp245
1956,ID,41.2,ssp245
1957,ID,41.44,ssp245
1958,ID,40.54,ssp245
1959,ID,41.13,ssp245
1960,ID,40.6,ssp245
1961,ID,41.47,ssp245
1962,ID,39.83,ssp245
1963,ID,40.63,ssp245
1964,ID,40.07,ssp245
1965,ID,40.23,ssp245
1966,ID,40.9,ssp245
1967,ID,39.88,ssp245
1968,ID,41.12,ssp245
1969,ID,40.3,ssp245
1970,ID,40.21,ssp245
1971,ID,40.71,ssp245
1972,ID,41.02,ssp245
1973,ID,41.82,ssp245
1974,ID,40.53,ssp245
1975,ID,39.74,ssp245
1976,ID,39.94,ssp245
1977,ID,41.56,ssp245
1978,ID,40.95,ssp245
1979,ID,40.51,ssp245
1980,ID,42.11,ssp245
1981,ID,40.76,ssp245
1982,ID,42.76,ssp245
1983,ID,39.87,ssp245
1984,ID,40.84,ssp245
1985,ID,40.68,ssp245
1986,ID,40.08,ssp245
1987,ID,40.67,ssp245
1988,ID,40.52,ssp245
1989,ID,41.34,ssp245
1990,ID,41.01,ssp245
1991,ID,41.99,ssp245
1992,ID,42.07,ssp245
1993,ID,41.76,ssp245
1994,ID,41.75,ssp245
1995,ID,40.38,ssp245
1996,ID,41.64,ssp245
1997,ID,40.87,ssp245
1998,ID,42.96,ssp245
1999,ID,41.53,ssp245
2000,ID,41.12,ssp245
2001,ID,41.38,ssp245
2002,ID,42.69,ssp245
2003,ID,43.42,ssp245
2004,ID,43.14,ssp245
2005,ID,43.04,ssp245
2006,ID,41.61,ssp245
2007,ID,42.6,ssp245
2008,ID,43.11,ssp245
2009,ID,42.66,ssp245
2010,ID,42.44,ssp245
2011,ID,42.41,ssp245
2012,ID,43.78,ssp245
2013,ID,43.7,ssp245
2014,ID,43.67,ssp245
2015,ID,42.4,ssp245
2016,ID,43.29,ssp245
2017,ID,44.31,ssp245
2018,ID,43.97,ssp245
2019,ID,42.59,ssp245
2020,ID,43.14,ssp245
2021,ID,42.87,ssp245
2022,ID,43.94,ssp245
2023,ID,43.48,ssp245
2024,ID,43.94,ssp245
2025,ID,43.42,ssp245
2026,ID,44.18,ssp245
2027,ID,44.09,ssp245
2028,ID,43.67,ssp245
2029,ID,44.38,ssp245
2030,ID,44.65,ssp245
2031,ID,45.43,ssp245
2032,ID,43.94,ssp245
2033,ID,44.47,ssp245
2034,ID,44.22,ssp245
2035,ID,44.7,ssp245
2036,ID,43.83,ssp245
2037,ID,45.61,ssp245
2038,ID,45.03,ssp245
2039,ID,44.52,ssp245
2040,ID,45.48,ssp245
2041,ID,45.52,ssp245
2042,ID,45.19,ssp245
2043,ID,44.46,ssp245
2044,ID,45.91,ssp245
2045,ID,45.34,ssp245
2046,ID,45,ssp245
2047,ID,45.26,ssp245
2048,ID,45.61,ssp245
2049,ID,46.05,ssp245
2050,ID,45.89,ssp245
2051,ID,45.48,ssp245
2052,ID,44.83,ssp245
2053,ID,45.85,ssp245
2054,ID,44.77,ssp245
2055,ID,45.83,ssp245
2056,ID,46.13,ssp245
2057,ID,45.39,ssp245
2058,ID,46.12,ssp245
2059,ID,46.29,ssp245
2060,ID,46.84,ssp245
2061,ID,46.13,ssp245
2062,ID,46.8,ssp245
2063,ID,46.33,ssp245
2064,ID,45.84,ssp245
2065,ID,45.96,ssp245
2066,ID,46.26,ssp245
2067,ID,46.31,ssp245
2068,ID,46.78,ssp245
2069,ID,46.61,ssp245
2070,ID,46.18,ssp245
2071,ID,46.88,ssp245
2072,ID,46.72,ssp245
2073,ID,47.21,ssp245
2074,ID,46.95,ssp245
2075,ID,46.49,ssp245
2076,ID,46.01,ssp245
2077,ID,47.97,ssp245
2078,ID,46.17,ssp245
2079,ID,47.74,ssp245
2080,ID,46.45,ssp245
2081,ID,46.55,ssp245
2082,ID,47.24,ssp245
2083,ID,46.34,ssp245
2084,ID,47.43,ssp245
2085,ID,46.63,ssp245
2086,ID,48.15,ssp245
2087,ID,47.46,ssp245
2088,ID,48.05,ssp245
2089,ID,47.4,ssp245
2090,ID,47.71,ssp245
2091,ID,46.76,ssp245
2092,ID,47.43,ssp245
2093,ID,46.95,ssp245
2094,ID,47.37,ssp245
2095,ID,47.84,ssp245
2096,ID,47.93,ssp245
2097,ID,47.7,ssp245
2098,ID,47.14,ssp245
2099,ID,47.46,ssp245
2100,ID,47.67,ssp245
1950,NV,48.32,ssp245
1951,NV,47.35,ssp245
1952,NV,46.83,ssp245
1953,NV,47.56,ssp245
1954,NV,47.5,ssp245
1955,NV,46.68,ssp245
1956,NV,47.57,ssp245
1957,NV,48.17,ssp245
1958,NV,47.06,ssp245
1959,NV,47.31,ssp245
1960,NV,46.93,ssp245
1961,NV,47.48,ssp245
1962,NV,45.85,ssp245
1963,NV,46.3,ssp245
1964,NV,45.96,ssp245
1965,NV,46.34,ssp245
1966,NV,46.74,ssp245
1967,NV,46.63,ssp245
1968,NV,46.32,ssp245
1969,NV,46.71,ssp245
1970,NV,46.8,ssp245
1971,NV,47.24,ssp245
1972,NV,47.32,ssp245
1973,NV,48.42,ssp245
1974,NV,46.49,ssp245
1975,NV,46.02,ssp245
1976,NV,46.27,ssp245
1977,NV,47.65,ssp245
1978,NV,46.45,ssp245
1979,NV,46.4,ssp245
1980,NV,48.13,ssp245
1981,NV,47.32,ssp245
1982,NV,48.49,ssp245
1983,NV,45.73,ssp245
1984,NV,46.6,ssp245
1985,NV,46.93,ssp245
1986,NV,46.61,ssp245
1987,NV,46.78,ssp245
1988,NV,46.67,ssp245
1989,NV,47.8,ssp245
1990,NV,47.27,ssp245
1991,NV,47.69,ssp245
1992,NV,47.78,ssp245
1993,NV,47.77,ssp245
1994,NV,47.02,ssp245
1995,NV,46.87,ssp245
1996,NV,47.81,ssp245
1997,NV,47.4,ssp245
1998,NV,48.81,ssp245
1999,NV,48.04,ssp245
2000,NV,47.57,ssp245
2001,NV,47.66,ssp245
2002,NV,49.06,ssp245
2003,NV,48.72,ssp245
2004,NV,49.02,ssp245
2005,NV,48.72,ssp245
2006,NV,47.93,ssp245
2007,NV,49.13,ssp245
2008,NV,48.97,ssp245
2009,NV,47.95,ssp245
2010,NV,48.65,ssp245
2011,NV,48.77,ssp245
2012,NV,49.78,ssp245
2013,NV,49.03,ssp245
2014,NV,48.99,ssp245
2015,NV,48.63,ssp245
2016,NV,49.36,ssp245
2017,NV,49.62,ssp245
2018,NV,49.29,ssp245
2019,NV,49.07,ssp245
2020,NV,49.57,ssp245
2021,NV,49.28,ssp245
2022,NV,49.2,ssp245
2023,NV,49.45,ssp245
2024,NV,49.54,ssp245
2025,NV,49.33,ssp245
2026,NV,50.51,ssp245
2027,NV,49.8,ssp245
2028,NV,49.21,ssp245
2029,NV,49.49,ssp245
2030,NV,50.61,ssp245
2031,NV,50.48,ssp245
2032,NV,49.31,ssp245
2033,NV,50.18,ssp245
2034,NV,49.68,ssp245
2035,NV,50.19,ssp245
2036,NV,50.56,ssp245
2037,NV,50.48,ssp245
2038,NV,50.41,ssp245
2039,NV,50.18,ssp245
2040,NV,51.22,ssp245
2041,NV,50.83,ssp245
2042,NV,50.04,ssp245
2043,NV,50.56,ssp245
2044,NV,51.66,ssp245
2045,NV,51.02,ssp245
2046,NV,50.64,ssp245
2047,NV,50.77,ssp245
2048,NV,50.55,ssp245
2049,NV,51.62,ssp245
2050,NV,52.05,ssp245
2051,NV,51.33,ssp245
2052,NV,50.3,ssp245
2053,NV,51.09,ssp245
2054,NV,51.12,ssp245
2055,NV,51.1,ssp245
2056,NV,51.48,ssp245
2057,NV,50.99,ssp245
2058,NV,51.18,ssp245
2059,NV,51.1,ssp245
2060,NV,51.5,ssp245
2061,NV,51.44,ssp245
2062,NV,51.85,ssp245
2063,NV,51.79,ssp245
2064,NV,51.83,ssp245
2065,NV,51.54,ssp245
2066,NV,50.67,ssp245
2067,NV,52.22,ssp245
2068,NV,51.8,ssp245
2069,NV,52.44,ssp245
2070,NV,51.67,ssp245
2071,NV,52.28,ssp245
2072,NV,51.41,ssp245
2073,NV,51.93,ssp245
2074,NV,52.61,ssp245
2075,NV,52.12,ssp245
2076,NV,51.28,ssp245
2077,NV,52.95,ssp245
2078,NV,52.01,ssp245
2079,NV,53.01,ssp245
2080,NV,51.8,ssp245
2081,NV,52.16,ssp245
2082,NV,52.36,ssp245
2083,NV,51.69,ssp245
2084,NV,53.05,ssp245
2085,NV,51.88,ssp245
2086,NV,52.91,ssp245
2087,NV,53.04,ssp245
2088,NV,53.09,ssp245
2089,NV,52.94,ssp245
2090,NV,52.65,ssp245
2091,NV,51.81,ssp245
2092,NV,52.19,ssp245
2093,NV,52.42,ssp245
2094,NV,52.77,ssp245
2095,NV,52.3,ssp245
2096,NV,53.09,ssp245
2097,NV,53.15,ssp245
2098,NV,52.11,ssp245
2099,NV,52.47,ssp245
2100,NV,52.46,ssp245
1950,IL,51.76,ssp245
1951,IL,51.61,ssp245
1952,IL,50.96,ssp245
1953,IL,50.5,ssp245
1954,IL,51.42,ssp245
1955,IL,52.19,ssp245
1956,IL,52.37,ssp245
1957,IL,51.59,ssp245
1958,IL,51.52,ssp245
1959,IL,51.2,ssp245
1960,IL,50.53,ssp245
1961,IL,51.58,ssp245
1962,IL,50.74,ssp245
1963,IL,51.06,ssp245
1964,IL,50.91,ssp245
1965,IL,49.43,ssp245
1966,IL,50.89,ssp245
1967,IL,51.02,ssp245
1968,IL,50.17,ssp245
1969,IL,49.42,ssp245
1970,IL,51.51,ssp245
1971,IL,51.24,ssp245
1972,IL,52,ssp245
1973,IL,50.55,ssp245
1974,IL,50.59,ssp245
1975,IL,51.74,ssp245
1976,IL,51.19,ssp245
1977,IL,51.12,ssp245
1978,IL,52.23,ssp245
1979,IL,52.68,ssp245
1980,IL,51.9,ssp245
1981,IL,51.51,ssp245
1982,IL,51.89,ssp245
1983,IL,50.18,ssp245
1984,IL,51.2,ssp245
1985,IL,51.44,ssp245
1986,IL,50.02,ssp245
1987,IL,51.69,ssp245
1988,IL,52.23,ssp245
1989,IL,52.32,ssp245
1990,IL,50.66,ssp245
1991,IL,52.19,ssp245
1992,IL,50.9,ssp245
1993,IL,51.93,ssp245
1994,IL,51.43,ssp245
1995,IL,52.47,ssp245
1996,IL,52.2,ssp245
1997,IL,52.03,ssp245
1998,IL,52.63,ssp245
1999,IL,52.54,ssp245
2000,IL,51.75,ssp245
2001,IL,52.8,ssp245
2002,IL,52.62,ssp245
2003,IL,52.19,ssp245
2004,IL,52.46,ssp245
2005,IL,52.68,ssp245
2006,IL,53.3,ssp245
2007,IL,53.69,ssp245
2008,IL,53.64,ssp245
2009,IL,53.37,ssp245
2010,IL,53.4,ssp245
2011,IL,53.59,ssp245
2012,IL,53.75,ssp245
2013,IL,53.14,ssp245
2014,IL,52.93,ssp245
2015,IL,53.83,ssp245
2016,IL,54.44,ssp245
2017,IL,53.79,ssp245
2018,IL,53.36,ssp245
2019,IL,52.32,ssp245
2020,IL,52.87,ssp245
2021,IL,53.58,ssp245
2022,IL,54.28,ssp245
2023,IL,54.77,ssp245
2024,IL,54.73,ssp245
2025,IL,54.82,ssp245
2026,IL,54.53,ssp245
2027,IL,55.64,ssp245
2028,IL,54.83,ssp245
2029,IL,54.1,ssp245
2030,IL,55.52,ssp245
2031,IL,55.15,ssp245
2032,IL,55.38,ssp245
2033,IL,55.36,ssp245
2034,IL,55.45,ssp245
2035,IL,55.16,ssp245
2036,IL,56.27,ssp245
2037,IL,54.09,ssp245
2038,IL,55.34,ssp245
2039,IL,55.83,ssp245
