,year,avg_djf_temp_f,scenario,model
127,2077,31.815629459337984,ssp245,inm-cm5-0
128,2078,35.286373858614716,ssp245,inm-cm5-0
129,2079,38.22808729304674,ssp245,inm-cm5-0
130,2080,37.88784294858109,ssp245,inm-cm5-0
131,2081,37.39696476050401,ssp245,inm-cm5-0
132,2082,37.007887600321546,ssp245,inm-cm5-0
133,2083,39.707332589405254,ssp245,inm-cm5-0
134,2084,42.1459787338015,ssp245,inm-cm5-0
135,2085,35.963434393313726,ssp245,inm-cm5-0
136,2086,39.17789938561094,ssp245,inm-cm5-0
137,2087,39.813661576071475,ssp245,inm-cm5-0
138,2088,36.47436143653522,ssp245,inm-cm5-0
139,2089,38.27164045465655,ssp245,inm-cm5-0
140,2090,38.633711559072225,ssp245,inm-cm5-0
141,2091,34.481809706852076,ssp245,inm-cm5-0
142,2092,37.66385543163333,ssp245,inm-cm5-0
143,2093,34.90656934116844,ssp245,inm-cm5-0
144,2094,37.54697965122867,ssp245,inm-cm5-0
145,2095,37.33149217903832,ssp245,inm-cm5-0
146,2096,37.126186163801925,ssp245,inm-cm5-0
147,2097,36.863849305033206,ssp245,inm-cm5-0
148,2098,36.00310872634909,ssp245,inm-cm5-0
149,2099,36.4269409249119,ssp245,inm-cm5-0
150,2100,35.78495745729239,ssp245,inm-cm5-0
0,1950,,ssp245,noresm2-mm
1,1951,34.83016541649186,ssp245,noresm2-mm
2,1952,27.750452035425685,ssp245,noresm2-mm
3,1953,30.60104965323017,ssp245,noresm2-mm
4,1954,33.86818477753568,ssp245,noresm2-mm
5,1955,29.344668176319,ssp245,noresm2-mm
6,1956,28.898602365621098,ssp245,noresm2-mm
7,1957,26.752154389517962,ssp245,noresm2-mm
8,1958,32.51879219122172,ssp245,noresm2-mm
9,1959,29.693736283060836,ssp245,noresm2-mm
10,1960,29.870068713805512,ssp245,noresm2-mm
11,1961,37.16536533731551,ssp245,noresm2-mm
12,1962,29.25282809311536,ssp245,noresm2-mm
13,1963,30.10686329812489,ssp245,noresm2-mm
14,1964,26.90523955855722,ssp245,noresm2-mm
15,1965,31.36289680994917,ssp245,noresm2-mm
16,1966,31.32962358735681,ssp245,noresm2-mm
17,1967,26.966637548804087,ssp245,noresm2-mm
18,1968,30.10753323184379,ssp245,noresm2-mm
19,1969,29.815547098999364,ssp245,noresm2-mm
20,1970,32.9955909133915,ssp245,noresm2-mm
21,1971,31.672081323309396,ssp245,noresm2-mm
22,1972,36.54222760258473,ssp245,noresm2-mm
23,1973,30.9894442254825,ssp245,noresm2-mm
24,1974,28.89475958799586,ssp245,noresm2-mm
25,1975,25.148707768240097,ssp245,noresm2-mm
26,1976,30.944639794110653,ssp245,noresm2-mm
27,1977,27.919999111953665,ssp245,noresm2-mm
28,1978,32.110886283316496,ssp245,noresm2-mm
29,1979,32.19040233226541,ssp245,noresm2-mm
30,1980,30.93742250409043,ssp245,noresm2-mm
31,1981,31.58465687415801,ssp245,noresm2-mm
32,1982,31.848647012457175,ssp245,noresm2-mm
33,1983,27.992820135035874,ssp245,noresm2-mm
34,1984,27.23887548418242,ssp245,noresm2-mm
35,1985,29.529188826531993,ssp245,noresm2-mm
36,1986,33.87264242779541,ssp245,noresm2-mm
37,1987,28.65144586043004,ssp245,noresm2-mm
38,1988,30.720849001031844,ssp245,noresm2-mm
39,1989,31.846435644991963,ssp245,noresm2-mm
40,1990,34.69077866302932,ssp245,noresm2-mm
41,1991,34.74276282216029,ssp245,noresm2-mm
42,1992,33.66597253938311,ssp245,noresm2-mm
43,1993,33.78173053084327,ssp245,noresm2-mm
44,1994,30.45081588458039,ssp245,noresm2-mm
45,1995,33.55134900745066,ssp245,noresm2-mm
46,1996,28.279656156765395,ssp245,noresm2-mm
47,1997,31.490775967198374,ssp245,noresm2-mm
48,1998,32.14555421202691,ssp245,noresm2-mm
49,1999,29.708866344840068,ssp245,noresm2-mm
50,2000,30.91369811853003,ssp245,noresm2-mm
51,2001,37.782748782045346,ssp245,noresm2-mm
52,2002,30.934688722813963,ssp245,noresm2-mm
53,2003,34.24607267982023,ssp245,noresm2-mm
54,2004,33.10323836819597,ssp245,noresm2-mm
55,2005,32.31854657718519,ssp245,noresm2-mm
56,2006,34.29451032602271,ssp245,noresm2-mm
57,2007,34.9801152356897,ssp245,noresm2-mm
58,2008,28.243929997497673,ssp245,noresm2-mm
59,2009,29.081669620131077,ssp245,noresm2-mm
60,2010,32.74044073077055,ssp245,noresm2-mm
61,2011,32.322357795668445,ssp245,noresm2-mm
62,2012,34.67244329600763,ssp245,noresm2-mm
63,2013,29.227144101114437,ssp245,noresm2-mm
64,2014,31.71072789889051,ssp245,noresm2-mm
65,2015,31.5299346335556,ssp245,noresm2-mm
66,2016,33.576449585792176,ssp245,noresm2-mm
67,2017,33.81080891758375,ssp245,noresm2-mm
68,2018,35.86425637331154,ssp245,noresm2-mm
69,2019,35.907730010354896,ssp245,noresm2-mm
70,2020,34.08624598563524,ssp245,noresm2-mm
71,2021,33.364063439785376,ssp245,noresm2-mm
72,2022,33.17570371532466,ssp245,noresm2-mm
73,2023,35.35981818482514,ssp245,noresm2-mm
74,2024,31.95492578131947,ssp245,noresm2-mm
75,2025,34.69753187978146,ssp245,noresm2-mm
76,2026,33.36625394868985,ssp245,noresm2-mm
77,2027,38.48097954109529,ssp245,noresm2-mm
78,2028,36.515717604375666,ssp245,noresm2-mm
79,2029,32.31194203452049,ssp245,noresm2-mm
80,2030,33.11351899112399,ssp245,noresm2-mm
81,2031,33.491055199036026,ssp245,noresm2-mm
82,2032,37.39139335353883,ssp245,noresm2-mm
83,2033,33.46384815753903,ssp245,noresm2-mm
84,2034,32.990200204830245,ssp245,noresm2-mm
85,2035,36.54928944360337,ssp245,noresm2-mm
86,2036,33.83053623616209,ssp245,noresm2-mm
87,2037,33.41766624140551,ssp245,noresm2-mm
88,2038,35.16302957509154,ssp245,noresm2-mm
89,2039,37.03561215187778,ssp245,noresm2-mm
90,2040,35.68223171587067,ssp245,noresm2-mm
91,2041,39.07779051937443,ssp245,noresm2-mm
92,2042,35.78327583885597,ssp245,noresm2-mm
93,2043,28.787701566719527,ssp245,noresm2-mm
94,2044,34.45372580640443,ssp245,noresm2-mm
95,2045,36.91725556716729,ssp245,noresm2-mm
96,2046,36.54466911745794,ssp245,noresm2-mm
97,2047,36.80380310581473,ssp245,noresm2-mm
98,2048,38.26727419224178,ssp245,noresm2-mm
99,2049,38.72221031095646,ssp245,noresm2-mm
100,2050,39.33596063889502,ssp245,noresm2-mm
101,2051,38.453368025441726,ssp245,noresm2-mm
102,2052,35.421447047904294,ssp245,noresm2-mm
103,2053,34.046273803980604,ssp245,noresm2-mm
104,2054,32.37591840139877,ssp245,noresm2-mm
105,2055,39.442369417060476,ssp245,noresm2-mm
106,2056,37.805750778341036,ssp245,noresm2-mm
107,2057,36.537471918688865,ssp245,noresm2-mm
108,2058,38.12581399106666,ssp245,noresm2-mm
109,2059,36.088568124103325,ssp245,noresm2-mm
110,2060,41.733694557711786,ssp245,noresm2-mm
111,2061,37.27954057191486,ssp245,noresm2-mm
112,2062,39.6881360705121,ssp245,noresm2-mm
113,2063,38.08267634908866,ssp245,noresm2-mm
114,2064,39.9782276263122,ssp245,noresm2-mm
115,2065,37.84170321220488,ssp245,noresm2-mm
116,2066,33.543204394212204,ssp245,noresm2-mm
117,2067,36.99290914254602,ssp245,noresm2-mm
118,2068,35.07370843111276,ssp245,noresm2-mm
119,2069,34.01810597361987,ssp245,noresm2-mm
120,2070,32.59475579863559,ssp245,noresm2-mm
121,2071,42.07839994569727,ssp245,noresm2-mm
122,2072,39.06463900499465,ssp245,noresm2-mm
123,2073,40.02760359333026,ssp245,noresm2-mm
124,2074,34.897413484689686,ssp245,noresm2-mm
125,2075,36.01234574381276,ssp245,noresm2-mm
126,2076,37.6317591552425,ssp245,noresm2-mm
127,2077,37.70283911199072,ssp245,noresm2-mm
128,2078,38.68740058514093,ssp245,noresm2-mm
129,2079,39.64095910095352,ssp245,noresm2-mm
130,2080,34.24628432472334,ssp245,noresm2-mm
131,2081,39.035562339950594,ssp245,noresm2-mm
132,2082,36.4431421612754,ssp245,noresm2-mm
133,2083,41.42744803757449,ssp245,noresm2-mm
134,2084,38.499834177298666,ssp245,noresm2-mm
135,2085,35.76931831451044,ssp245,noresm2-mm
136,2086,38.333420736079844,ssp245,noresm2-mm
137,2087,36.048143774385096,ssp245,noresm2-mm
138,2088,34.87914231951204,ssp245,noresm2-mm
139,2089,37.892137064759325,ssp245,noresm2-mm
140,2090,37.457395730078375,ssp245,noresm2-mm
141,2091,36.23979879719056,ssp245,noresm2-mm
142,2092,36.72151728272061,ssp245,noresm2-mm
143,2093,37.641513943522185,ssp245,noresm2-mm
144,2094,38.32603879312813,ssp245,noresm2-mm
145,2095,37.990360909983096,ssp245,noresm2-mm
146,2096,35.25161794023654,ssp245,noresm2-mm
147,2097,40.23094472160033,ssp245,noresm2-mm
148,2098,38.66248642251599,ssp245,noresm2-mm
149,2099,38.45114243050329,ssp245,noresm2-mm
150,2100,41.03050340643299,ssp245,noresm2-mm
0,1950,,ssp245,mpi-esm1-2-hr
1,1951,29.913484483135594,ssp245,mpi-esm1-2-hr
2,1952,24.88517763844904,ssp245,mpi-esm1-2-hr
3,1953,31.288758799977607,ssp245,mpi-esm1-2-hr
4,1954,32.22597621384918,ssp245,mpi-esm1-2-hr
5,1955,26.661067422547127,ssp245,mpi-esm1-2-hr
6,1956,29.61173284260698,ssp245,mpi-esm1-2-hr
7,1957,32.66692093183433,ssp245,mpi-esm1-2-hr
8,1958,32.09475124270023,ssp245,mpi-esm1-2-hr
9,1959,32.08486931461264,ssp245,mpi-esm1-2-hr
10,1960,29.129334355746316,ssp245,mpi-esm1-2-hr
11,1961,32.73533237164986,ssp245,mpi-esm1-2-hr
12,1962,29.434048505239417,ssp245,mpi-esm1-2-hr
13,1963,29.973226422918337,ssp245,mpi-esm1-2-hr
14,1964,32.58421760416226,ssp245,mpi-esm1-2-hr
15,1965,30.238591278082314,ssp245,mpi-esm1-2-hr
16,1966,30.104882391424937,ssp245,mpi-esm1-2-hr
17,1967,34.5224541715673,ssp245,mpi-esm1-2-hr
18,1968,31.648568198784854,ssp245,mpi-esm1-2-hr
19,1969,32.14209088271765,ssp245,mpi-esm1-2-hr
20,1970,28.216920292255473,ssp245,mpi-esm1-2-hr
21,1971,31.886809352949896,ssp245,mpi-esm1-2-hr
22,1972,34.33698088926508,ssp245,mpi-esm1-2-hr
23,1973,34.59413099487933,ssp245,mpi-esm1-2-hr
24,1974,26.014379744074247,ssp245,mpi-esm1-2-hr
25,1975,28.026379973898106,ssp245,mpi-esm1-2-hr
26,1976,35.274478254627496,ssp245,mpi-esm1-2-hr
27,1977,34.02104101253897,ssp245,mpi-esm1-2-hr
28,1978,30.43075168770315,ssp245,mpi-esm1-2-hr
29,1979,26.550164599625354,ssp245,mpi-esm1-2-hr
30,1980,30.24662253499363,ssp245,mpi-esm1-2-hr
31,1981,30.92358235135139,ssp245,mpi-esm1-2-hr
32,1982,32.82905001600024,ssp245,mpi-esm1-2-hr
33,1983,34.91424803028309,ssp245,mpi-esm1-2-hr
34,1984,31.426085442818614,ssp245,mpi-esm1-2-hr
35,1985,32.566468264582404,ssp245,mpi-esm1-2-hr
36,1986,32.85926954819378,ssp245,mpi-esm1-2-hr
37,1987,30.167736576883563,ssp245,mpi-esm1-2-hr
38,1988,31.778650784732246,ssp245,mpi-esm1-2-hr
39,1989,32.48542090882836,ssp245,mpi-esm1-2-hr
40,1990,29.594890723130593,ssp245,mpi-esm1-2-hr
41,1991,30.471295557361678,ssp245,mpi-esm1-2-hr
42,1992,29.310501966712202,ssp245,mpi-esm1-2-hr
43,1993,33.917205585221595,ssp245,mpi-esm1-2-hr
44,1994,31.03569089386141,ssp245,mpi-esm1-2-hr
45,1995,26.888459742576654,ssp245,mpi-esm1-2-hr
46,1996,32.23678087647646,ssp245,mpi-esm1-2-hr
47,1997,33.183249685938854,ssp245,mpi-esm1-2-hr
48,1998,30.06242021899969,ssp245,mpi-esm1-2-hr
49,1999,28.672758417451785,ssp245,mpi-esm1-2-hr
50,2000,32.068085442299505,ssp245,mpi-esm1-2-hr
51,2001,29.517811927008076,ssp245,mpi-esm1-2-hr
52,2002,32.020195293054634,ssp245,mpi-esm1-2-hr
53,2003,31.732372955848103,ssp245,mpi-esm1-2-hr
54,2004,35.175959660898435,ssp245,mpi-esm1-2-hr
55,2005,31.437827963616034,ssp245,mpi-esm1-2-hr
56,2006,31.632399387803105,ssp245,mpi-esm1-2-hr
57,2007,32.41907679750077,ssp245,mpi-esm1-2-hr
58,2008,33.57066948897649,ssp245,mpi-esm1-2-hr
59,2009,30.333037304922183,ssp245,mpi-esm1-2-hr
60,2010,32.063429390534125,ssp245,mpi-esm1-2-hr
61,2011,28.35838943380576,ssp245,mpi-esm1-2-hr
62,2012,30.911347640990698,ssp245,mpi-esm1-2-hr
63,2013,30.71115569420944,ssp245,mpi-esm1-2-hr
64,2014,32.5599501351958,ssp245,mpi-esm1-2-hr
65,2015,32.392094259931724,ssp245,mpi-esm1-2-hr
66,2016,30.345416176607188,ssp245,mpi-esm1-2-hr
67,2017,32.901812848130696,ssp245,mpi-esm1-2-hr
68,2018,34.46418576813736,ssp245,mpi-esm1-2-hr
69,2019,33.81247191025803,ssp245,mpi-esm1-2-hr
70,2020,31.89034912279307,ssp245,mpi-esm1-2-hr
71,2021,33.80560466957416,ssp245,mpi-esm1-2-hr
72,2022,34.83463124779651,ssp245,mpi-esm1-2-hr
73,2023,32.898373896539475,ssp245,mpi-esm1-2-hr
74,2024,35.24211818628404,ssp245,mpi-esm1-2-hr
75,2025,35.266679362376955,ssp245,mpi-esm1-2-hr
76,2026,33.8336554443787,ssp245,mpi-esm1-2-hr
77,2027,33.774765375763636,ssp245,mpi-esm1-2-hr
78,2028,35.87460871515565,ssp245,mpi-esm1-2-hr
79,2029,31.590335103182717,ssp245,mpi-esm1-2-hr
80,2030,36.408393881565324,ssp245,mpi-esm1-2-hr
81,2031,34.11326159806697,ssp245,mpi-esm1-2-hr
82,2032,33.4767641255265,ssp245,mpi-esm1-2-hr
83,2033,32.91717021959257,ssp245,mpi-esm1-2-hr
84,2034,36.24841423151837,ssp245,mpi-esm1-2-hr
85,2035,32.79616323516346,ssp245,mpi-esm1-2-hr
86,2036,34.61896938632975,ssp245,mpi-esm1-2-hr
87,2037,31.36318841426065,ssp245,mpi-esm1-2-hr
88,2038,29.07405898029535,ssp245,mpi-esm1-2-hr
89,2039,32.99498212050166,ssp245,mpi-esm1-2-hr
90,2040,34.84802203603538,ssp245,mpi-esm1-2-hr
91,2041,33.022608849192814,ssp245,mpi-esm1-2-hr
92,2042,32.54336007913891,ssp245,mpi-esm1-2-hr
93,2043,34.29621250642257,ssp245,mpi-esm1-2-hr
94,2044,33.79519413037174,ssp245,mpi-esm1-2-hr
95,2045,34.215633368831845,ssp245,mpi-esm1-2-hr
96,2046,32.47741289991683,ssp245,mpi-esm1-2-hr
97,2047,33.06681445293397,ssp245,mpi-esm1-2-hr
98,2048,31.287162175336338,ssp245,mpi-esm1-2-hr
99,2049,34.732789101888905,ssp245,mpi-esm1-2-hr
100,2050,34.661119501753994,ssp245,mpi-esm1-2-hr
101,2051,33.97067709921407,ssp245,mpi-esm1-2-hr
102,2052,32.347935741385406,ssp245,mpi-esm1-2-hr
103,2053,36.460740421490094,ssp245,mpi-esm1-2-hr
104,2054,38.77189308598671,ssp245,mpi-esm1-2-hr
105,2055,32.40673483027053,ssp245,mpi-esm1-2-hr
106,2056,30.763981586921854,ssp245,mpi-esm1-2-hr
107,2057,32.94854326768267,ssp245,mpi-esm1-2-hr
108,2058,33.77786869033766,ssp245,mpi-esm1-2-hr
109,2059,33.72049176687321,ssp245,mpi-esm1-2-hr
110,2060,32.921008799906616,ssp245,mpi-esm1-2-hr
111,2061,35.439103251591185,ssp245,mpi-esm1-2-hr
112,2062,32.27738356549403,ssp245,mpi-esm1-2-hr
113,2063,30.926884525284162,ssp245,mpi-esm1-2-hr
114,2064,37.247914328798764,ssp245,mpi-esm1-2-hr
115,2065,31.641194507590857,ssp245,mpi-esm1-2-hr
116,2066,33.773854554387675,ssp245,mpi-esm1-2-hr
117,2067,38.10310617440944,ssp245,mpi-esm1-2-hr
118,2068,39.88006343941287,ssp245,mpi-esm1-2-hr
119,2069,37.409608057149896,ssp245,mpi-esm1-2-hr
120,2070,30.02567536954335,ssp245,mpi-esm1-2-hr
121,2071,34.80914202894542,ssp245,mpi-esm1-2-hr
122,2072,38.92205028748274,ssp245,mpi-esm1-2-hr
123,2073,32.28018744063918,ssp245,mpi-esm1-2-hr
124,2074,35.42870572701746,ssp245,mpi-esm1-2-hr
125,2075,32.170066766548594,ssp245,mpi-esm1-2-hr
126,2076,34.56075361709073,ssp245,mpi-esm1-2-hr
127,2077,37.070899426635165,ssp245,mpi-esm1-2-hr
128,2078,39.75988712264805,ssp245,mpi-esm1-2-hr
129,2079,37.40412736209668,ssp245,mpi-esm1-2-hr
130,2080,36.78781329918029,ssp245,mpi-esm1-2-hr
131,2081,36.60385096020042,ssp245,mpi-esm1-2-hr
132,2082,36.25439201570543,ssp245,mpi-esm1-2-hr
133,2083,36.249270052542364,ssp245,mpi-esm1-2-hr
134,2084,35.78523966051041,ssp245,mpi-esm1-2-hr
135,2085,32.6305619103111,ssp245,mpi-esm1-2-hr
136,2086,37.772342231580694,ssp245,mpi-esm1-2-hr
137,2087,34.738941017653076,ssp245,mpi-esm1-2-hr
138,2088,33.756386875362665,ssp245,mpi-esm1-2-hr
139,2089,35.24027579809537,ssp245,mpi-esm1-2-hr
140,2090,33.449537116090696,ssp245,mpi-esm1-2-hr
141,2091,35.437779358669324,ssp245,mpi-esm1-2-hr
142,2092,37.3770601657664,ssp245,mpi-esm1-2-hr
143,2093,37.133213913252256,ssp245,mpi-esm1-2-hr
144,2094,31.93163272773131,ssp245,mpi-esm1-2-hr
145,2095,36.151690718173,ssp245,mpi-esm1-2-hr
146,2096,33.764946570324625,ssp245,mpi-esm1-2-hr
147,2097,34.00837315868285,ssp245,mpi-esm1-2-hr
148,2098,38.02162935769383,ssp245,mpi-esm1-2-hr
149,2099,37.794292107515865,ssp245,mpi-esm1-2-hr
150,2100,34.63739857370462,ssp245,mpi-esm1-2-hr
0,1950,,ssp245,miroc6
1,1951,32.95724106211043,ssp245,miroc6
2,1952,26.24269991665742,ssp245,miroc6
3,1953,25.51870555499912,ssp245,miroc6
4,1954,30.213203128188265,ssp245,miroc6
5,1955,33.35206758529787,ssp245,miroc6
6,1956,33.39371120401168,ssp245,miroc6
7,1957,32.63183899464543,ssp245,miroc6
8,1958,31.96084825277819,ssp245,miroc6
9,1959,34.081756546845305,ssp245,miroc6
10,1960,29.626349233565744,ssp245,miroc6
11,1961,31.47613477300754,ssp245,miroc6
12,1962,28.06556397754336,ssp245,miroc6
13,1963,25.87745077442857,ssp245,miroc6
14,1964,33.105312608903624,ssp245,miroc6
15,1965,24.81589938540356,ssp245,miroc6
16,1966,32.07347228600586,ssp245,miroc6
17,1967,30.297285346603246,ssp245,miroc6
18,1968,27.463721359090577,ssp245,miroc6
19,1969,27.222833657971115,ssp245,miroc6
20,1970,26.64066963297086,ssp245,miroc6
21,1971,28.009633650634584,ssp245,miroc6
22,1972,35.460499600380686,ssp245,miroc6
23,1973,29.445623281499554,ssp245,miroc6
24,1974,31.59175067187691,ssp245,miroc6
25,1975,31.60922995268278,ssp245,miroc6
26,1976,28.741230795068464,ssp245,miroc6
27,1977,33.93573331717523,ssp245,miroc6
28,1978,33.97006187393542,ssp245,miroc6
29,1979,33.60701419565469,ssp245,miroc6
30,1980,30.0088487358611,ssp245,miroc6
31,1981,32.66284954276891,ssp245,miroc6
32,1982,32.978549238661486,ssp245,miroc6
33,1983,29.06114000240514,ssp245,miroc6
34,1984,28.50448351976355,ssp245,miroc6
35,1985,33.58696433411643,ssp245,miroc6
36,1986,31.79390386518645,ssp245,miroc6
37,1987,31.018104597018933,ssp245,miroc6
38,1988,29.96406417831096,ssp245,miroc6
39,1989,32.80768206431792,ssp245,miroc6
40,1990,32.754930276455404,ssp245,miroc6
41,1991,29.63847931423941,ssp245,miroc6
42,1992,31.881474928096072,ssp245,miroc6
43,1993,33.909715249827094,ssp245,miroc6
44,1994,29.05773695611371,ssp245,miroc6
45,1995,30.75369069177514,ssp245,miroc6
46,1996,31.313814432980436,ssp245,miroc6
47,1997,32.15791219713634,ssp245,miroc6
48,1998,27.23915288822087,ssp245,miroc6
49,1999,32.605919309677404,ssp245,miroc6
50,2000,36.24806780848226,ssp245,miroc6
51,2001,32.533534881618756,ssp245,miroc6
52,2002,29.27042102545854,ssp245,miroc6
53,2003,35.38200210802213,ssp245,miroc6
54,2004,29.33341290077669,ssp245,miroc6
55,2005,35.11766518757305,ssp245,miroc6
56,2006,35.86461031999985,ssp245,miroc6
57,2007,31.6199842195924,ssp245,miroc6
58,2008,35.24336444123615,ssp245,miroc6
59,2009,30.88919579404174,ssp245,miroc6
60,2010,33.2586668056708,ssp245,miroc6
61,2011,34.79412593366713,ssp245,miroc6
62,2012,31.36272159030588,ssp245,miroc6
63,2013,29.734028225728608,ssp245,miroc6
64,2014,31.1988752218351,ssp245,miroc6
65,2015,36.118341426911776,ssp245,miroc6
66,2016,32.30646561440071,ssp245,miroc6
67,2017,33.69350998031396,ssp245,miroc6
68,2018,29.47474270020889,ssp245,miroc6
69,2019,34.04726894800897,ssp245,miroc6
70,2020,31.458278457627422,ssp245,miroc6
71,2021,31.65634335116008,ssp245,miroc6
72,2022,36.668084533605516,ssp245,miroc6
73,2023,37.62153930545621,ssp245,miroc6
74,2024,29.577976247834545,ssp245,miroc6
75,2025,36.69460804206326,ssp245,miroc6
76,2026,30.936783612636415,ssp245,miroc6
77,2027,38.17261703611098,ssp245,miroc6
78,2028,35.39003448107647,ssp245,miroc6
79,2029,30.565686077505735,ssp245,miroc6
80,2030,34.836745018304555,ssp245,miroc6
81,2031,40.05584846197143,ssp245,miroc6
82,2032,40.0043958998126,ssp245,miroc6
83,2033,35.25443518572902,ssp245,miroc6
84,2034,38.14300521515351,ssp245,miroc6
85,2035,33.12216299336482,ssp245,miroc6
86,2036,33.6723920526954,ssp245,miroc6
87,2037,34.346762421974084,ssp245,miroc6
88,2038,36.696887051665975,ssp245,miroc6
89,2039,36.268036902345784,ssp245,miroc6
90,2040,38.289651661264365,ssp245,miroc6
91,2041,37.688236109238986,ssp245,miroc6
92,2042,36.86972865703427,ssp245,miroc6
93,2043,35.76986947883839,ssp245,miroc6
94,2044,36.121036302834135,ssp245,miroc6
95,2045,34.37393654103944,ssp245,miroc6
96,2046,34.83263847912956,ssp245,miroc6
97,2047,37.47208340372374,ssp245,miroc6
98,2048,37.483417850719135,ssp245,miroc6
99,2049,35.45211571264604,ssp245,miroc6
100,2050,37.67899810792143,ssp245,miroc6
101,2051,34.7030232314927,ssp245,miroc6
102,2052,35.77795720670986,ssp245,miroc6
103,2053,37.65787982870668,ssp245,miroc6
104,2054,37.69105679860312,ssp245,miroc6
105,2055,37.69485888761209,ssp245,miroc6
106,2056,36.05361088805105,ssp245,miroc6
107,2057,38.75674332034918,ssp245,miroc6
108,2058,37.286994366197575,ssp245,miroc6
109,2059,37.99211884278508,ssp245,miroc6
110,2060,38.52188366176135,ssp245,miroc6
111,2061,34.02091156554094,ssp245,miroc6
112,2062,36.900513018864615,ssp245,miroc6
113,2063,37.98614439098321,ssp245,miroc6
114,2064,35.94060238442946,ssp245,miroc6
115,2065,39.09647013575029,ssp245,miroc6
116,2066,34.68553235617486,ssp245,miroc6
117,2067,32.532829528706706,ssp245,miroc6
118,2068,37.77886405996616,ssp245,miroc6
119,2069,38.15723230447529,ssp245,miroc6
120,2070,37.43173748569819,ssp245,miroc6
121,2071,35.825637855867726,ssp245,miroc6
122,2072,37.142014122703394,ssp245,miroc6
123,2073,37.05140430078472,ssp245,miroc6
124,2074,34.35163495634581,ssp245,miroc6
125,2075,37.482600167038036,ssp245,miroc6
126,2076,35.6307165498611,ssp245,miroc6
127,2077,39.43410149860864,ssp245,miroc6
128,2078,40.980336162175306,ssp245,miroc6
129,2079,35.66600925397679,ssp245,miroc6
130,2080,40.98530536628024,ssp245,miroc6
131,2081,38.51430373261874,ssp245,miroc6
132,2082,39.79448226582731,ssp245,miroc6
133,2083,35.28345592396289,ssp245,miroc6
134,2084,39.50480010116316,ssp245,miroc6
135,2085,38.58068321148074,ssp245,miroc6
136,2086,40.69261148363225,ssp245,miroc6
137,2087,38.28523521429625,ssp245,miroc6
138,2088,33.43743710908432,ssp245,miroc6
139,2089,38.14655431684639,ssp245,miroc6
140,2090,36.506341660714824,ssp245,miroc6
141,2091,40.214769266958406,ssp245,miroc6
142,2092,40.26879266613856,ssp245,miroc6
143,2093,36.842404684511294,ssp245,miroc6
144,2094,38.38022355221038,ssp245,miroc6
145,2095,39.19577581838921,ssp245,miroc6
146,2096,41.27057226598245,ssp245,miroc6
147,2097,39.11827185280076,ssp245,miroc6
148,2098,41.288690985822136,ssp245,miroc6
149,2099,38.89229770700755,ssp245,miroc6
150,2100,38.86755535937264,ssp245,miroc6
0,1950,,ssp245,bcc-csm2-mr
1,1951,33.431829947487884,ssp245,bcc-csm2-mr
2,1952,32.68013929496198,ssp245,bcc-csm2-mr
3,1953,31.495556522635102,ssp245,bcc-csm2-mr
4,1954,31.757430120975798,ssp245,bcc-csm2-mr
5,1955,32.20401923523423,ssp245,bcc-csm2-mr
6,1956,28.60211119444581,ssp245,bcc-csm2-mr
7,1957,32.241380425481246,ssp245,bcc-csm2-mr
8,1958,31.83881116435137,ssp245,bcc-csm2-mr
9,1959,33.044580126150066,ssp245,bcc-csm2-mr
10,1960,33.27727215336566,ssp245,bcc-csm2-mr
11,1961,28.639659936383637,ssp245,bcc-csm2-mr
12,1962,29.088138102785592,ssp245,bcc-csm2-mr
13,1963,32.03972712557826,ssp245,bcc-csm2-mr
14,1964,31.48471408206551,ssp245,bcc-csm2-mr
15,1965,28.18128183466978,ssp245,bcc-csm2-mr
16,1966,30.89395683900102,ssp245,bcc-csm2-mr
17,1967,29.539060984026374,ssp245,bcc-csm2-mr
18,1968,32.34425545605435,ssp245,bcc-csm2-mr
19,1969,29.197156519363688,ssp245,bcc-csm2-mr
20,1970,32.11177713294006,ssp245,bcc-csm2-mr
21,1971,31.723345481573922,ssp245,bcc-csm2-mr
22,1972,35.36273956373893,ssp245,bcc-csm2-mr
23,1973,30.468519718945075,ssp245,bcc-csm2-mr
24,1974,24.718112683937814,ssp245,bcc-csm2-mr
25,1975,28.1746713025833,ssp245,bcc-csm2-mr
26,1976,30.064240967381203,ssp245,bcc-csm2-mr
27,1977,31.108374468813018,ssp245,bcc-csm2-mr
28,1978,32.163183405200506,ssp245,bcc-csm2-mr
29,1979,33.91872970515871,ssp245,bcc-csm2-mr
30,1980,35.74629116192762,ssp245,bcc-csm2-mr
31,1981,30.227085677618277,ssp245,bcc-csm2-mr
32,1982,32.45497673214007,ssp245,bcc-csm2-mr
33,1983,26.19854586043679,ssp245,bcc-csm2-mr
34,1984,31.225891013910385,ssp245,bcc-csm2-mr
35,1985,34.748767787248035,ssp245,bcc-csm2-mr
36,1986,26.710387118751793,ssp245,bcc-csm2-mr
37,1987,35.47938250806427,ssp245,bcc-csm2-mr
38,1988,35.68259186990943,ssp245,bcc-csm2-mr
39,1989,30.92121692499496,ssp245,bcc-csm2-mr
40,1990,26.731728059277643,ssp245,bcc-csm2-mr
41,1991,33.68763279863121,ssp245,bcc-csm2-mr
42,1992,27.602362897114983,ssp245,bcc-csm2-mr
43,1993,28.039763110355608,ssp245,bcc-csm2-mr
