,year,avg_jja_temp_f,scenario,model
96,2046,75.92508632137115,ssp585,bcc-csm2-mr
97,2047,76.34474112925668,ssp585,bcc-csm2-mr
98,2048,77.46157849350519,ssp585,bcc-csm2-mr
99,2049,75.05699735160402,ssp585,bcc-csm2-mr
100,2050,76.72616224034647,ssp585,bcc-csm2-mr
101,2051,78.18555428704973,ssp585,bcc-csm2-mr
102,2052,76.04850065807251,ssp585,bcc-csm2-mr
103,2053,76.70063060509402,ssp585,bcc-csm2-mr
104,2054,77.60855847354999,ssp585,bcc-csm2-mr
105,2055,79.06790185342261,ssp585,bcc-csm2-mr
106,2056,78.16289178787187,ssp585,bcc-csm2-mr
107,2057,79.39722131069918,ssp585,bcc-csm2-mr
108,2058,79.05959264576866,ssp585,bcc-csm2-mr
109,2059,77.92897459911103,ssp585,bcc-csm2-mr
110,2060,77.71229915103994,ssp585,bcc-csm2-mr
111,2061,79.43017023291623,ssp585,bcc-csm2-mr
112,2062,79.01351026212258,ssp585,bcc-csm2-mr
113,2063,79.12942684685405,ssp585,bcc-csm2-mr
114,2064,79.7049698841809,ssp585,bcc-csm2-mr
115,2065,79.71415704083854,ssp585,bcc-csm2-mr
116,2066,79.74440347300518,ssp585,bcc-csm2-mr
117,2067,80.42591094742417,ssp585,bcc-csm2-mr
118,2068,79.65454477555359,ssp585,bcc-csm2-mr
119,2069,80.53126485775623,ssp585,bcc-csm2-mr
120,2070,79.62009406391724,ssp585,bcc-csm2-mr
121,2071,80.9605954563874,ssp585,bcc-csm2-mr
122,2072,82.41408880013097,ssp585,bcc-csm2-mr
123,2073,79.3268217603373,ssp585,bcc-csm2-mr
124,2074,82.09910500013983,ssp585,bcc-csm2-mr
125,2075,80.19092033326467,ssp585,bcc-csm2-mr
126,2076,81.09603796003593,ssp585,bcc-csm2-mr
127,2077,82.7042540417896,ssp585,bcc-csm2-mr
128,2078,80.57372669853933,ssp585,bcc-csm2-mr
129,2079,80.86389117525997,ssp585,bcc-csm2-mr
130,2080,82.14521248297494,ssp585,bcc-csm2-mr
131,2081,82.06624438264795,ssp585,bcc-csm2-mr
132,2082,81.78333359039497,ssp585,bcc-csm2-mr
133,2083,81.3680731027567,ssp585,bcc-csm2-mr
134,2084,81.78595964899202,ssp585,bcc-csm2-mr
135,2085,82.08692381384753,ssp585,bcc-csm2-mr
136,2086,80.58452868935511,ssp585,bcc-csm2-mr
137,2087,80.96467373009283,ssp585,bcc-csm2-mr
138,2088,83.45715672116295,ssp585,bcc-csm2-mr
139,2089,83.47326031188467,ssp585,bcc-csm2-mr
140,2090,82.57152600623655,ssp585,bcc-csm2-mr
141,2091,82.94001233893617,ssp585,bcc-csm2-mr
142,2092,81.95714024763377,ssp585,bcc-csm2-mr
143,2093,83.80252748015698,ssp585,bcc-csm2-mr
144,2094,83.69141844333123,ssp585,bcc-csm2-mr
145,2095,82.99470006590873,ssp585,bcc-csm2-mr
146,2096,81.99410743888178,ssp585,bcc-csm2-mr
147,2097,83.84070135601974,ssp585,bcc-csm2-mr
148,2098,84.14360830517592,ssp585,bcc-csm2-mr
149,2099,84.47391247446038,ssp585,bcc-csm2-mr
150,2100,85.1088668279077,ssp585,bcc-csm2-mr
0,1950,71.37618675770909,ssp585,ec-earth3
1,1951,70.12776811314619,ssp585,ec-earth3
2,1952,69.42937420557267,ssp585,ec-earth3
3,1953,71.34336930378748,ssp585,ec-earth3
4,1954,70.05532104140043,ssp585,ec-earth3
5,1955,71.44839523798353,ssp585,ec-earth3
6,1956,70.511553727025,ssp585,ec-earth3
7,1957,70.97559146413708,ssp585,ec-earth3
8,1958,70.59825944322631,ssp585,ec-earth3
9,1959,72.30600330463085,ssp585,ec-earth3
10,1960,71.33982220224355,ssp585,ec-earth3
11,1961,71.49774832676474,ssp585,ec-earth3
12,1962,70.5291057485784,ssp585,ec-earth3
13,1963,70.38365599176021,ssp585,ec-earth3
14,1964,68.94093275679249,ssp585,ec-earth3
15,1965,68.73388870481219,ssp585,ec-earth3
16,1966,71.67351003454262,ssp585,ec-earth3
17,1967,69.59225111140351,ssp585,ec-earth3
18,1968,70.94914217717894,ssp585,ec-earth3
19,1969,68.88632501140296,ssp585,ec-earth3
20,1970,70.58421620600502,ssp585,ec-earth3
21,1971,69.4635935605957,ssp585,ec-earth3
22,1972,70.06547111204365,ssp585,ec-earth3
23,1973,71.37421187963976,ssp585,ec-earth3
24,1974,69.26179895555013,ssp585,ec-earth3
25,1975,71.77764305644932,ssp585,ec-earth3
26,1976,70.54922115464832,ssp585,ec-earth3
27,1977,69.8897916243379,ssp585,ec-earth3
28,1978,71.32571179607304,ssp585,ec-earth3
29,1979,70.55268635570098,ssp585,ec-earth3
30,1980,69.51399860762167,ssp585,ec-earth3
31,1981,69.5437846867461,ssp585,ec-earth3
32,1982,69.82494389594723,ssp585,ec-earth3
33,1983,68.91858991251166,ssp585,ec-earth3
34,1984,69.44417842320588,ssp585,ec-earth3
35,1985,71.42357468012572,ssp585,ec-earth3
36,1986,71.36443987295536,ssp585,ec-earth3
37,1987,70.13504876214029,ssp585,ec-earth3
38,1988,71.26951297797325,ssp585,ec-earth3
39,1989,71.12033117632454,ssp585,ec-earth3
40,1990,72.91789172771652,ssp585,ec-earth3
41,1991,70.22886283495329,ssp585,ec-earth3
42,1992,68.85679119004524,ssp585,ec-earth3
43,1993,68.9663814330237,ssp585,ec-earth3
44,1994,69.70727653429688,ssp585,ec-earth3
45,1995,71.63646665080475,ssp585,ec-earth3
46,1996,72.98323502013078,ssp585,ec-earth3
47,1997,71.317848803851,ssp585,ec-earth3
48,1998,72.58659158329158,ssp585,ec-earth3
49,1999,71.68194225044871,ssp585,ec-earth3
50,2000,72.8859344612282,ssp585,ec-earth3
51,2001,70.27091725912715,ssp585,ec-earth3
52,2002,71.79876399041439,ssp585,ec-earth3
53,2003,73.53260578984784,ssp585,ec-earth3
54,2004,73.98200489094144,ssp585,ec-earth3
55,2005,73.65274611834148,ssp585,ec-earth3
56,2006,72.98404632147717,ssp585,ec-earth3
57,2007,72.94155501832127,ssp585,ec-earth3
58,2008,73.71611938488553,ssp585,ec-earth3
59,2009,72.2635935701889,ssp585,ec-earth3
60,2010,72.81605213551386,ssp585,ec-earth3
61,2011,71.33653986276491,ssp585,ec-earth3
62,2012,73.41941607914282,ssp585,ec-earth3
63,2013,74.17377323004996,ssp585,ec-earth3
64,2014,76.21265598151145,ssp585,ec-earth3
65,2015,74.44290141860724,ssp585,ec-earth3
66,2016,73.32451369899957,ssp585,ec-earth3
67,2017,75.01447224101399,ssp585,ec-earth3
68,2018,74.19637622140168,ssp585,ec-earth3
69,2019,73.35446517141776,ssp585,ec-earth3
70,2020,73.39501640474874,ssp585,ec-earth3
71,2021,73.55418328470385,ssp585,ec-earth3
72,2022,74.11298524246095,ssp585,ec-earth3
73,2023,74.39834572372622,ssp585,ec-earth3
74,2024,76.3805677462312,ssp585,ec-earth3
75,2025,74.79685606450019,ssp585,ec-earth3
76,2026,74.62314370997578,ssp585,ec-earth3
77,2027,74.69923347522638,ssp585,ec-earth3
78,2028,73.97212511819392,ssp585,ec-earth3
79,2029,76.13022930978939,ssp585,ec-earth3
80,2030,76.77698931065737,ssp585,ec-earth3
81,2031,76.61258832112061,ssp585,ec-earth3
82,2032,76.15405195773171,ssp585,ec-earth3
83,2033,77.22102818742655,ssp585,ec-earth3
84,2034,76.99240944168565,ssp585,ec-earth3
85,2035,74.73016842876704,ssp585,ec-earth3
86,2036,76.0809281845207,ssp585,ec-earth3
87,2037,77.49626105079248,ssp585,ec-earth3
88,2038,78.43756940695273,ssp585,ec-earth3
89,2039,77.8639732981039,ssp585,ec-earth3
90,2040,76.30493091485344,ssp585,ec-earth3
91,2041,76.20883246614957,ssp585,ec-earth3
92,2042,78.46768861049468,ssp585,ec-earth3
93,2043,77.57599008378835,ssp585,ec-earth3
94,2044,78.58531074751976,ssp585,ec-earth3
95,2045,77.33371177462062,ssp585,ec-earth3
96,2046,75.56893413360616,ssp585,ec-earth3
97,2047,77.12291463061553,ssp585,ec-earth3
98,2048,80.37687013101828,ssp585,ec-earth3
99,2049,77.51007815521476,ssp585,ec-earth3
100,2050,77.60226261437452,ssp585,ec-earth3
101,2051,78.70277256587937,ssp585,ec-earth3
102,2052,77.14479647704711,ssp585,ec-earth3
103,2053,79.59700927568697,ssp585,ec-earth3
104,2054,78.7175427501612,ssp585,ec-earth3
105,2055,79.51696191566552,ssp585,ec-earth3
106,2056,78.06703521868722,ssp585,ec-earth3
107,2057,78.30782284301043,ssp585,ec-earth3
108,2058,78.29478512592539,ssp585,ec-earth3
109,2059,80.09847489419391,ssp585,ec-earth3
110,2060,79.47584477386233,ssp585,ec-earth3
111,2061,80.25522879789362,ssp585,ec-earth3
112,2062,79.75897149568436,ssp585,ec-earth3
113,2063,80.82339117120291,ssp585,ec-earth3
114,2064,80.42584599199121,ssp585,ec-earth3
115,2065,81.3581537463096,ssp585,ec-earth3
116,2066,80.52675208189599,ssp585,ec-earth3
117,2067,79.82748040021326,ssp585,ec-earth3
118,2068,78.98928668682298,ssp585,ec-earth3
119,2069,81.79112328610142,ssp585,ec-earth3
120,2070,81.9532320180302,ssp585,ec-earth3
121,2071,81.01410394451068,ssp585,ec-earth3
122,2072,82.85523803206029,ssp585,ec-earth3
123,2073,79.95439213693271,ssp585,ec-earth3
124,2074,81.54047391920653,ssp585,ec-earth3
125,2075,81.22957593576766,ssp585,ec-earth3
126,2076,83.19491522505778,ssp585,ec-earth3
127,2077,83.13364011899436,ssp585,ec-earth3
128,2078,81.11651721165914,ssp585,ec-earth3
129,2079,83.36735815709561,ssp585,ec-earth3
130,2080,82.40792704835235,ssp585,ec-earth3
131,2081,82.29522600882802,ssp585,ec-earth3
132,2082,83.230065920709,ssp585,ec-earth3
133,2083,81.62417615880261,ssp585,ec-earth3
134,2084,83.95092801591507,ssp585,ec-earth3
135,2085,84.29958753501121,ssp585,ec-earth3
136,2086,83.69809649585186,ssp585,ec-earth3
137,2087,85.47821848511127,ssp585,ec-earth3
138,2088,86.67048245966443,ssp585,ec-earth3
139,2089,85.4414859048914,ssp585,ec-earth3
140,2090,82.53728793052767,ssp585,ec-earth3
141,2091,85.54443421841233,ssp585,ec-earth3
142,2092,86.43636457527727,ssp585,ec-earth3
143,2093,85.73586547165444,ssp585,ec-earth3
144,2094,84.96445898479026,ssp585,ec-earth3
145,2095,86.36377660517371,ssp585,ec-earth3
146,2096,85.73554780863218,ssp585,ec-earth3
147,2097,86.20744847924223,ssp585,ec-earth3
148,2098,88.15668588999674,ssp585,ec-earth3
149,2099,85.52849476074482,ssp585,ec-earth3
150,2100,86.72908446526057,ssp585,ec-earth3
0,1950,71.06299263545257,ssp585,noresm2-mm
1,1951,71.467441415149,ssp585,noresm2-mm
2,1952,71.06712167961058,ssp585,noresm2-mm
3,1953,70.58950494744678,ssp585,noresm2-mm
4,1954,70.14300449438439,ssp585,noresm2-mm
5,1955,70.49592858211712,ssp585,noresm2-mm
6,1956,72.17928848587314,ssp585,noresm2-mm
7,1957,70.28913472960117,ssp585,noresm2-mm
8,1958,69.70349513740314,ssp585,noresm2-mm
9,1959,71.17327337022323,ssp585,noresm2-mm
10,1960,70.28370187802538,ssp585,noresm2-mm
11,1961,72.8146364418966,ssp585,noresm2-mm
12,1962,71.71617456595683,ssp585,noresm2-mm
13,1963,71.32069789429198,ssp585,noresm2-mm
14,1964,70.26270841845395,ssp585,noresm2-mm
15,1965,69.53242881657884,ssp585,noresm2-mm
16,1966,69.50240282069215,ssp585,noresm2-mm
17,1967,69.53949030830215,ssp585,noresm2-mm
18,1968,68.33542131396891,ssp585,noresm2-mm
19,1969,69.90647114501157,ssp585,noresm2-mm
20,1970,69.66110726981961,ssp585,noresm2-mm
21,1971,68.592401055389,ssp585,noresm2-mm
22,1972,69.23108188751004,ssp585,noresm2-mm
23,1973,69.88871500754549,ssp585,noresm2-mm
24,1974,69.18202060437204,ssp585,noresm2-mm
25,1975,69.60080165228914,ssp585,noresm2-mm
26,1976,71.77537960655292,ssp585,noresm2-mm
27,1977,69.8378259096431,ssp585,noresm2-mm
28,1978,71.39780008716747,ssp585,noresm2-mm
29,1979,71.19428340439156,ssp585,noresm2-mm
30,1980,69.95630448308178,ssp585,noresm2-mm
31,1981,71.10430371868465,ssp585,noresm2-mm
32,1982,69.88756747562215,ssp585,noresm2-mm
33,1983,69.87954988180127,ssp585,noresm2-mm
34,1984,68.69774358566808,ssp585,noresm2-mm
35,1985,70.4706628297202,ssp585,noresm2-mm
36,1986,71.0054468000355,ssp585,noresm2-mm
37,1987,72.52393473052564,ssp585,noresm2-mm
38,1988,71.39671620732047,ssp585,noresm2-mm
39,1989,70.74182476789127,ssp585,noresm2-mm
40,1990,70.67620199422772,ssp585,noresm2-mm
41,1991,71.36928923022172,ssp585,noresm2-mm
42,1992,70.63718103946742,ssp585,noresm2-mm
43,1993,71.39979973323877,ssp585,noresm2-mm
44,1994,70.50129553914005,ssp585,noresm2-mm
45,1995,71.05501974916461,ssp585,noresm2-mm
46,1996,69.86578255269109,ssp585,noresm2-mm
47,1997,71.64508819032183,ssp585,noresm2-mm
48,1998,71.55125015944884,ssp585,noresm2-mm
49,1999,72.14670271797952,ssp585,noresm2-mm
50,2000,72.97613362433147,ssp585,noresm2-mm
51,2001,70.82562836615828,ssp585,noresm2-mm
52,2002,72.8269257697564,ssp585,noresm2-mm
53,2003,71.69061218550479,ssp585,noresm2-mm
54,2004,72.09297005684215,ssp585,noresm2-mm
55,2005,72.36780754913306,ssp585,noresm2-mm
56,2006,73.07863043781082,ssp585,noresm2-mm
57,2007,72.92479253054157,ssp585,noresm2-mm
58,2008,71.92909241817759,ssp585,noresm2-mm
59,2009,73.52932062407635,ssp585,noresm2-mm
60,2010,72.51877585407547,ssp585,noresm2-mm
61,2011,72.48795013277629,ssp585,noresm2-mm
62,2012,74.1769401207563,ssp585,noresm2-mm
63,2013,72.94565061847223,ssp585,noresm2-mm
64,2014,73.33791783414713,ssp585,noresm2-mm
65,2015,73.597461428132,ssp585,noresm2-mm
66,2016,73.65152408573643,ssp585,noresm2-mm
67,2017,73.10756118538326,ssp585,noresm2-mm
68,2018,73.39184544249419,ssp585,noresm2-mm
69,2019,74.32848669343637,ssp585,noresm2-mm
70,2020,73.15763907599336,ssp585,noresm2-mm
71,2021,73.49677098253682,ssp585,noresm2-mm
72,2022,75.86806238719605,ssp585,noresm2-mm
73,2023,72.80841746488215,ssp585,noresm2-mm
74,2024,73.2172195425189,ssp585,noresm2-mm
75,2025,75.86276750799735,ssp585,noresm2-mm
76,2026,74.16875144388996,ssp585,noresm2-mm
77,2027,75.29310620886727,ssp585,noresm2-mm
78,2028,74.8887748666379,ssp585,noresm2-mm
79,2029,74.06451080560504,ssp585,noresm2-mm
80,2030,75.13137232960561,ssp585,noresm2-mm
81,2031,74.52961957557822,ssp585,noresm2-mm
82,2032,75.54881549384821,ssp585,noresm2-mm
83,2033,75.34446850370462,ssp585,noresm2-mm
84,2034,75.51466097724791,ssp585,noresm2-mm
85,2035,73.96707591891892,ssp585,noresm2-mm
86,2036,76.12908468536419,ssp585,noresm2-mm
87,2037,75.90170362186812,ssp585,noresm2-mm
88,2038,74.90755510561846,ssp585,noresm2-mm
89,2039,76.01596728910714,ssp585,noresm2-mm
90,2040,75.61256234350004,ssp585,noresm2-mm
91,2041,76.09469680407175,ssp585,noresm2-mm
92,2042,75.87189487534833,ssp585,noresm2-mm
93,2043,75.97658539043962,ssp585,noresm2-mm
94,2044,74.6586838626546,ssp585,noresm2-mm
95,2045,76.77674964601088,ssp585,noresm2-mm
96,2046,76.98992400596006,ssp585,noresm2-mm
97,2047,76.99171539896945,ssp585,noresm2-mm
98,2048,76.35069058717053,ssp585,noresm2-mm
99,2049,77.85976577102642,ssp585,noresm2-mm
100,2050,77.73796564770592,ssp585,noresm2-mm
101,2051,76.10398584632352,ssp585,noresm2-mm
102,2052,75.75955795340784,ssp585,noresm2-mm
103,2053,76.03402403263769,ssp585,noresm2-mm
104,2054,77.81931660350935,ssp585,noresm2-mm
105,2055,77.14663412758247,ssp585,noresm2-mm
106,2056,76.87431863085872,ssp585,noresm2-mm
107,2057,76.24570422553981,ssp585,noresm2-mm
108,2058,76.4050764760161,ssp585,noresm2-mm
109,2059,78.28497556229468,ssp585,noresm2-mm
110,2060,78.51811527427046,ssp585,noresm2-mm
111,2061,76.98409315187713,ssp585,noresm2-mm
112,2062,79.05707551133335,ssp585,noresm2-mm
113,2063,80.06891984373189,ssp585,noresm2-mm
114,2064,78.54023840649715,ssp585,noresm2-mm
115,2065,78.23119025257718,ssp585,noresm2-mm
116,2066,78.54230029261801,ssp585,noresm2-mm
117,2067,79.69261853381629,ssp585,noresm2-mm
118,2068,78.88997911644779,ssp585,noresm2-mm
119,2069,77.93467002378385,ssp585,noresm2-mm
120,2070,78.23686873871834,ssp585,noresm2-mm
121,2071,80.36432036267372,ssp585,noresm2-mm
122,2072,79.38533809104172,ssp585,noresm2-mm
123,2073,77.01800434129682,ssp585,noresm2-mm
124,2074,78.3445737720555,ssp585,noresm2-mm
125,2075,79.35417754597256,ssp585,noresm2-mm
126,2076,78.2656400679293,ssp585,noresm2-mm
127,2077,79.98906303604403,ssp585,noresm2-mm
128,2078,79.94271290448164,ssp585,noresm2-mm
129,2079,80.25151710766544,ssp585,noresm2-mm
130,2080,80.26400345750388,ssp585,noresm2-mm
131,2081,80.62805334364084,ssp585,noresm2-mm
132,2082,81.62640791249713,ssp585,noresm2-mm
133,2083,80.83838342955212,ssp585,noresm2-mm
134,2084,80.85168628302972,ssp585,noresm2-mm
135,2085,81.98543455703172,ssp585,noresm2-mm
136,2086,80.79142341651273,ssp585,noresm2-mm
137,2087,80.92471179489814,ssp585,noresm2-mm
138,2088,81.78391886216023,ssp585,noresm2-mm
139,2089,81.04966491450375,ssp585,noresm2-mm
140,2090,81.73893867672918,ssp585,noresm2-mm
141,2091,82.76299203350213,ssp585,noresm2-mm
142,2092,83.83351260915612,ssp585,noresm2-mm
143,2093,80.73479011747126,ssp585,noresm2-mm
144,2094,80.92897808720848,ssp585,noresm2-mm
145,2095,83.98087212469724,ssp585,noresm2-mm
146,2096,82.09369553219526,ssp585,noresm2-mm
147,2097,81.90264047898546,ssp585,noresm2-mm
148,2098,82.43338271778205,ssp585,noresm2-mm
149,2099,83.12078440955348,ssp585,noresm2-mm
150,2100,83.95545338647403,ssp585,noresm2-mm
0,1950,70.2235944106634,ssp585,mri-esm2-0
1,1951,71.27103360604161,ssp585,mri-esm2-0
2,1952,70.27056702021682,ssp585,mri-esm2-0
3,1953,72.18977526297527,ssp585,mri-esm2-0
4,1954,70.66825335516833,ssp585,mri-esm2-0
5,1955,70.11984918420507,ssp585,mri-esm2-0
6,1956,71.84817340851767,ssp585,mri-esm2-0
7,1957,72.1689884432693,ssp585,mri-esm2-0
8,1958,71.81363314380168,ssp585,mri-esm2-0
9,1959,69.10081843508009,ssp585,mri-esm2-0
10,1960,70.35188930316207,ssp585,mri-esm2-0
11,1961,70.87024885026386,ssp585,mri-esm2-0
12,1962,69.81956221563533,ssp585,mri-esm2-0
13,1963,70.3396138671024,ssp585,mri-esm2-0
14,1964,70.21162943038891,ssp585,mri-esm2-0
15,1965,68.7889593865711,ssp585,mri-esm2-0
16,1966,70.26925146043597,ssp585,mri-esm2-0
17,1967,70.49869241912401,ssp585,mri-esm2-0
18,1968,70.68579769218914,ssp585,mri-esm2-0
19,1969,70.37062112179541,ssp585,mri-esm2-0
20,1970,69.9770433270996,ssp585,mri-esm2-0
21,1971,69.95025720749265,ssp585,mri-esm2-0
22,1972,70.46376224689433,ssp585,mri-esm2-0
23,1973,70.79922064743762,ssp585,mri-esm2-0
24,1974,68.77942826633166,ssp585,mri-esm2-0
25,1975,69.33794918564722,ssp585,mri-esm2-0
26,1976,69.83292432075497,ssp585,mri-esm2-0
27,1977,71.84652501745582,ssp585,mri-esm2-0
28,1978,70.3139439930172,ssp585,mri-esm2-0
29,1979,70.25857786094066,ssp585,mri-esm2-0
30,1980,69.81146427489385,ssp585,mri-esm2-0
31,1981,70.66645994465586,ssp585,mri-esm2-0
32,1982,70.24537063571826,ssp585,mri-esm2-0
33,1983,70.58534218680133,ssp585,mri-esm2-0
34,1984,70.67859379939628,ssp585,mri-esm2-0
35,1985,70.82623633717083,ssp585,mri-esm2-0
36,1986,71.35045397316676,ssp585,mri-esm2-0
37,1987,70.39500315373752,ssp585,mri-esm2-0
38,1988,70.90733526974824,ssp585,mri-esm2-0
39,1989,70.9546452487084,ssp585,mri-esm2-0
40,1990,71.0284482892447,ssp585,mri-esm2-0
41,1991,69.74533595535031,ssp585,mri-esm2-0
42,1992,69.6061320632703,ssp585,mri-esm2-0
43,1993,70.87187781571859,ssp585,mri-esm2-0
44,1994,70.87465304360154,ssp585,mri-esm2-0
45,1995,71.95216072342733,ssp585,mri-esm2-0
46,1996,72.3889374128189,ssp585,mri-esm2-0
47,1997,70.77259450545638,ssp585,mri-esm2-0
48,1998,70.68066571797551,ssp585,mri-esm2-0
49,1999,71.00057097029543,ssp585,mri-esm2-0
50,2000,70.55332101353723,ssp585,mri-esm2-0
51,2001,72.10419522086168,ssp585,mri-esm2-0
52,2002,73.39488756565419,ssp585,mri-esm2-0
53,2003,72.30689240415539,ssp585,mri-esm2-0
54,2004,71.91032393116073,ssp585,mri-esm2-0
55,2005,71.70959371853614,ssp585,mri-esm2-0
56,2006,71.33301053222779,ssp585,mri-esm2-0
57,2007,72.04982022846617,ssp585,mri-esm2-0
58,2008,70.65552667157071,ssp585,mri-esm2-0
59,2009,71.80534849272739,ssp585,mri-esm2-0
60,2010,73.59833096697317,ssp585,mri-esm2-0
61,2011,74.54004407387119,ssp585,mri-esm2-0
62,2012,71.96344208932852,ssp585,mri-esm2-0
63,2013,72.38433423755683,ssp585,mri-esm2-0
64,2014,74.46235640798764,ssp585,mri-esm2-0
65,2015,72.45442616202604,ssp585,mri-esm2-0
66,2016,72.93717902061826,ssp585,mri-esm2-0
67,2017,74.10231109534581,ssp585,mri-esm2-0
68,2018,72.7308212989992,ssp585,mri-esm2-0
69,2019,75.67438994283873,ssp585,mri-esm2-0
70,2020,75.59126396720627,ssp585,mri-esm2-0
71,2021,73.64257367578894,ssp585,mri-esm2-0
72,2022,75.14285139803191,ssp585,mri-esm2-0
73,2023,73.86066464450768,ssp585,mri-esm2-0
74,2024,74.62271605965876,ssp585,mri-esm2-0
75,2025,76.3605094007941,ssp585,mri-esm2-0
76,2026,74.82406995040282,ssp585,mri-esm2-0
77,2027,74.25932487594343,ssp585,mri-esm2-0
78,2028,74.98491450074937,ssp585,mri-esm2-0
79,2029,75.39770452500035,ssp585,mri-esm2-0
80,2030,75.62489326233238,ssp585,mri-esm2-0
81,2031,75.92470732185711,ssp585,mri-esm2-0
82,2032,74.79698389759909,ssp585,mri-esm2-0
83,2033,76.77792801932189,ssp585,mri-esm2-0
84,2034,76.41327224310255,ssp585,mri-esm2-0
85,2035,76.01843823025499,ssp585,mri-esm2-0
86,2036,74.64388146348608,ssp585,mri-esm2-0
87,2037,75.41024920180962,ssp585,mri-esm2-0
88,2038,77.46230916008501,ssp585,mri-esm2-0
89,2039,76.01870291599353,ssp585,mri-esm2-0
90,2040,75.52127910991425,ssp585,mri-esm2-0
91,2041,74.62765673505389,ssp585,mri-esm2-0
92,2042,75.88639061664982,ssp585,mri-esm2-0
93,2043,75.5499147341836,ssp585,mri-esm2-0
94,2044,76.5172587652311,ssp585,mri-esm2-0
95,2045,77.4673812269963,ssp585,mri-esm2-0
96,2046,76.39509217434752,ssp585,mri-esm2-0
97,2047,75.29503083311847,ssp585,mri-esm2-0
98,2048,76.1582594647648,ssp585,mri-esm2-0
99,2049,77.3155261331838,ssp585,mri-esm2-0
100,2050,77.02104952824452,ssp585,mri-esm2-0
101,2051,78.09979735323606,ssp585,mri-esm2-0
102,2052,76.84751847509405,ssp585,mri-esm2-0
103,2053,75.73314838321805,ssp585,mri-esm2-0
104,2054,76.29022072444225,ssp585,mri-esm2-0
105,2055,77.38066262309194,ssp585,mri-esm2-0
106,2056,78.17242927690434,ssp585,mri-esm2-0
107,2057,76.37966749712068,ssp585,mri-esm2-0
108,2058,76.79706124892073,ssp585,mri-esm2-0
109,2059,77.29079873002628,ssp585,mri-esm2-0
110,2060,76.82358856000693,ssp585,mri-esm2-0
111,2061,77.85454621302658,ssp585,mri-esm2-0
112,2062,78.56017268116649,ssp585,mri-esm2-0
113,2063,77.50734933177343,ssp585,mri-esm2-0
114,2064,79.07979911303471,ssp585,mri-esm2-0
115,2065,78.01076916504115,ssp585,mri-esm2-0
116,2066,78.51924750296851,ssp585,mri-esm2-0
117,2067,77.76848601739972,ssp585,mri-esm2-0
118,2068,78.42679316418057,ssp585,mri-esm2-0
119,2069,80.02776010606784,ssp585,mri-esm2-0
120,2070,78.93399341363124,ssp585,mri-esm2-0
121,2071,77.56682269532718,ssp585,mri-esm2-0
122,2072,78.13955347824971,ssp585,mri-esm2-0
123,2073,78.88070640841063,ssp585,mri-esm2-0
124,2074,78.59190502664207,ssp585,mri-esm2-0
125,2075,78.97777322144803,ssp585,mri-esm2-0
126,2076,78.91372994279644,ssp585,mri-esm2-0
127,2077,80.5639999097712,ssp585,mri-esm2-0
128,2078,79.46320101405531,ssp585,mri-esm2-0
129,2079,77.69045339977404,ssp585,mri-esm2-0
130,2080,79.50471227252191,ssp585,mri-esm2-0
131,2081,79.74518363510393,ssp585,mri-esm2-0
132,2082,79.95913406193776,ssp585,mri-esm2-0
133,2083,80.88574309595484,ssp585,mri-esm2-0
134,2084,81.1512907615402,ssp585,mri-esm2-0
135,2085,80.36424464226795,ssp585,mri-esm2-0
136,2086,80.67631963172492,ssp585,mri-esm2-0
137,2087,80.35643442516098,ssp585,mri-esm2-0
138,2088,81.76024036942476,ssp585,mri-esm2-0
139,2089,80.77388968349048,ssp585,mri-esm2-0
140,2090,80.33954710578838,ssp585,mri-esm2-0
141,2091,79.96685750468268,ssp585,mri-esm2-0
142,2092,82.56008157678791,ssp585,mri-esm2-0
143,2093,81.48594928219131,ssp585,mri-esm2-0
144,2094,80.98702354668207,ssp585,mri-esm2-0
145,2095,82.63911696458456,ssp585,mri-esm2-0
146,2096,81.15996429115171,ssp585,mri-esm2-0
147,2097,82.06440439657234,ssp585,mri-esm2-0
148,2098,82.65174389442609,ssp585,mri-esm2-0
149,2099,80.58045902244889,ssp585,mri-esm2-0
150,2100,79.55456611417601,ssp585,mri-esm2-0
0,1950,73.0108372558679,ssp585,noresm2-lm
1,1951,70.80117729607694,ssp585,noresm2-lm
2,1952,70.59338268908718,ssp585,noresm2-lm
3,1953,71.31422546988719,ssp585,noresm2-lm
4,1954,69.4938755419118,ssp585,noresm2-lm
5,1955,70.08714950537626,ssp585,noresm2-lm
6,1956,71.48081185654826,ssp585,noresm2-lm
7,1957,71.16748669959365,ssp585,noresm2-lm
8,1958,69.7149519719663,ssp585,noresm2-lm
9,1959,70.43693151257266,ssp585,noresm2-lm
10,1960,72.20454620451626,ssp585,noresm2-lm
11,1961,71.10025410626511,ssp585,noresm2-lm
12,1962,67.76387387977677,ssp585,noresm2-lm
13,1963,72.11037545305939,ssp585,noresm2-lm
14,1964,68.56035367078363,ssp585,noresm2-lm
15,1965,70.92618477220817,ssp585,noresm2-lm
16,1966,70.24987060506986,ssp585,noresm2-lm
17,1967,69.72925205936025,ssp585,noresm2-lm
18,1968,68.99757239344235,ssp585,noresm2-lm
19,1969,69.99356802006784,ssp585,noresm2-lm
20,1970,70.61657227841356,ssp585,noresm2-lm
21,1971,69.71975063396715,ssp585,noresm2-lm
22,1972,70.95282140047124,ssp585,noresm2-lm
