,year,avg_jja_temp_f,scenario,model
87,2037,74.85702821712106,ssp370,ec-earth3
88,2038,75.54031044345162,ssp370,ec-earth3
89,2039,75.27557589317415,ssp370,ec-earth3
90,2040,76.65352025297283,ssp370,ec-earth3
91,2041,75.13709968652233,ssp370,ec-earth3
92,2042,76.41968707905241,ssp370,ec-earth3
93,2043,74.69480553067321,ssp370,ec-earth3
94,2044,77.32284126867835,ssp370,ec-earth3
95,2045,75.90754971474763,ssp370,ec-earth3
96,2046,77.41893261400976,ssp370,ec-earth3
97,2047,77.1873267713582,ssp370,ec-earth3
98,2048,76.86429647343071,ssp370,ec-earth3
99,2049,76.24066158598094,ssp370,ec-earth3
100,2050,78.20649289757033,ssp370,ec-earth3
101,2051,77.70045928559742,ssp370,ec-earth3
102,2052,76.42718216535259,ssp370,ec-earth3
103,2053,77.39154815381788,ssp370,ec-earth3
104,2054,77.56921038098459,ssp370,ec-earth3
105,2055,77.81616795797915,ssp370,ec-earth3
106,2056,79.03145139601938,ssp370,ec-earth3
107,2057,77.86963809890995,ssp370,ec-earth3
108,2058,77.79255450625088,ssp370,ec-earth3
109,2059,82.09308989393449,ssp370,ec-earth3
110,2060,78.30183398513452,ssp370,ec-earth3
111,2061,76.72953087514966,ssp370,ec-earth3
112,2062,76.7191222713324,ssp370,ec-earth3
113,2063,80.78150205524855,ssp370,ec-earth3
114,2064,78.53684488334639,ssp370,ec-earth3
115,2065,79.23170839769148,ssp370,ec-earth3
116,2066,77.64125159349409,ssp370,ec-earth3
117,2067,77.06597239112475,ssp370,ec-earth3
118,2068,79.60892259292127,ssp370,ec-earth3
119,2069,81.16256088114014,ssp370,ec-earth3
120,2070,78.51780786078697,ssp370,ec-earth3
121,2071,79.22872702775693,ssp370,ec-earth3
122,2072,78.99286171900407,ssp370,ec-earth3
123,2073,78.76203221481286,ssp370,ec-earth3
124,2074,78.82942945262324,ssp370,ec-earth3
125,2075,79.78470158515252,ssp370,ec-earth3
126,2076,79.93059313198398,ssp370,ec-earth3
127,2077,79.21346079234132,ssp370,ec-earth3
128,2078,80.09588733404848,ssp370,ec-earth3
129,2079,82.20143584814089,ssp370,ec-earth3
130,2080,79.62969591613383,ssp370,ec-earth3
131,2081,81.52838462191163,ssp370,ec-earth3
132,2082,80.91348515897549,ssp370,ec-earth3
133,2083,80.70390824147496,ssp370,ec-earth3
134,2084,82.41651681543885,ssp370,ec-earth3
135,2085,80.89851692962274,ssp370,ec-earth3
136,2086,81.94215873450794,ssp370,ec-earth3
137,2087,79.80185911974503,ssp370,ec-earth3
138,2088,83.0753052959168,ssp370,ec-earth3
139,2089,81.49231470686236,ssp370,ec-earth3
140,2090,84.46199023756834,ssp370,ec-earth3
141,2091,82.36984699116944,ssp370,ec-earth3
142,2092,81.89320214373625,ssp370,ec-earth3
143,2093,82.24136327512849,ssp370,ec-earth3
144,2094,83.46963486156108,ssp370,ec-earth3
145,2095,84.27588050420192,ssp370,ec-earth3
146,2096,83.04611374353095,ssp370,ec-earth3
147,2097,85.38840036304849,ssp370,ec-earth3
148,2098,86.66044037261094,ssp370,ec-earth3
149,2099,83.91206729630296,ssp370,ec-earth3
150,2100,84.77235393191921,ssp370,ec-earth3
0,1950,,hist,nclimgrid
1,1951,69.6687327722503,hist,nclimgrid
2,1952,71.5632948095251,hist,nclimgrid
3,1953,71.17999374425591,hist,nclimgrid
4,1954,71.11628870965909,hist,nclimgrid
5,1955,70.86783914705337,hist,nclimgrid
6,1956,70.75448973310763,hist,nclimgrid
7,1957,70.62719222454785,hist,nclimgrid
8,1958,70.32109801439874,hist,nclimgrid
9,1959,71.41930439971621,hist,nclimgrid
10,1960,70.83115531909037,hist,nclimgrid
11,1961,71.16360420549086,hist,nclimgrid
12,1962,69.72274443740226,hist,nclimgrid
13,1963,70.54560879223439,hist,nclimgrid
14,1964,70.17994382602765,hist,nclimgrid
15,1965,69.27991484226725,hist,nclimgrid
16,1966,70.43370604847135,hist,nclimgrid
17,1967,69.63793302431799,hist,nclimgrid
18,1968,69.7451348217228,hist,nclimgrid
19,1969,70.43755820858706,hist,nclimgrid
20,1970,71.27876886019725,hist,nclimgrid
21,1971,70.43956341836743,hist,nclimgrid
22,1972,69.83301212046564,hist,nclimgrid
23,1973,70.8232245544967,hist,nclimgrid
24,1974,70.15239198983592,hist,nclimgrid
25,1975,70.04973993624702,hist,nclimgrid
26,1976,69.68765998125397,hist,nclimgrid
27,1977,71.22558114938211,hist,nclimgrid
28,1978,70.550314629063,hist,nclimgrid
29,1979,69.82725761719544,hist,nclimgrid
30,1980,71.38667488779907,hist,nclimgrid
31,1981,71.0195167456759,hist,nclimgrid
32,1982,69.62390845748081,hist,nclimgrid
33,1983,71.28908370179462,hist,nclimgrid
34,1984,70.84279427974153,hist,nclimgrid
35,1985,70.12764323416155,hist,nclimgrid
36,1986,70.97527751085211,hist,nclimgrid
37,1987,70.93018028235409,hist,nclimgrid
38,1988,72.41701111016413,hist,nclimgrid
39,1989,70.42051660324121,hist,nclimgrid
40,1990,71.04514788398932,hist,nclimgrid
41,1991,71.21195967677848,hist,nclimgrid
42,1992,68.56801427574635,hist,nclimgrid
43,1993,69.2917329054601,hist,nclimgrid
44,1994,71.33330448052587,hist,nclimgrid
45,1995,70.95803150022007,hist,nclimgrid
46,1996,71.09942000142938,hist,nclimgrid
47,1997,70.24183098533436,hist,nclimgrid
48,1998,71.61488237458023,hist,nclimgrid
49,1999,70.94527665965119,hist,nclimgrid
50,2000,71.3845822877072,hist,nclimgrid
51,2001,71.82979467239865,hist,nclimgrid
52,2002,72.33731388708331,hist,nclimgrid
53,2003,71.97127811647957,hist,nclimgrid
54,2004,69.46433405157575,hist,nclimgrid
55,2005,71.71371422133599,hist,nclimgrid
56,2006,72.70060148965278,hist,nclimgrid
57,2007,72.3003578983954,hist,nclimgrid
58,2008,71.05336524075466,hist,nclimgrid
59,2009,69.99771712204155,hist,nclimgrid
60,2010,72.08113490296952,hist,nclimgrid
61,2011,72.58996674141758,hist,nclimgrid
62,2012,72.87703227319959,hist,nclimgrid
63,2013,71.68078321050373,hist,nclimgrid
64,2014,70.81219518735244,hist,nclimgrid
65,2015,71.87631070108581,hist,nclimgrid
66,2016,72.57744487591555,hist,nclimgrid
67,2017,71.86104473261292,hist,nclimgrid
68,2018,72.572418202146,hist,nclimgrid
69,2019,71.41872356918381,hist,nclimgrid
70,2020,,hist,nclimgrid
71,2021,,hist,nclimgrid
72,2022,,hist,nclimgrid
73,2023,,hist,nclimgrid
74,2024,,hist,nclimgrid
75,2025,,hist,nclimgrid
76,2026,,hist,nclimgrid
77,2027,,hist,nclimgrid
78,2028,,hist,nclimgrid
79,2029,,hist,nclimgrid
80,2030,,hist,nclimgrid
81,2031,,hist,nclimgrid
82,2032,,hist,nclimgrid
83,2033,,hist,nclimgrid
84,2034,,hist,nclimgrid
85,2035,,hist,nclimgrid
86,2036,,hist,nclimgrid
87,2037,,hist,nclimgrid
88,2038,,hist,nclimgrid
89,2039,,hist,nclimgrid
90,2040,,hist,nclimgrid
91,2041,,hist,nclimgrid
92,2042,,hist,nclimgrid
93,2043,,hist,nclimgrid
94,2044,,hist,nclimgrid
95,2045,,hist,nclimgrid
96,2046,,hist,nclimgrid
97,2047,,hist,nclimgrid
98,2048,,hist,nclimgrid
99,2049,,hist,nclimgrid
100,2050,,hist,nclimgrid
101,2051,,hist,nclimgrid
102,2052,,hist,nclimgrid
103,2053,,hist,nclimgrid
104,2054,,hist,nclimgrid
105,2055,,hist,nclimgrid
106,2056,,hist,nclimgrid
107,2057,,hist,nclimgrid
108,2058,,hist,nclimgrid
109,2059,,hist,nclimgrid
110,2060,,hist,nclimgrid
111,2061,,hist,nclimgrid
112,2062,,hist,nclimgrid
113,2063,,hist,nclimgrid
114,2064,,hist,nclimgrid
115,2065,,hist,nclimgrid
116,2066,,hist,nclimgrid
117,2067,,hist,nclimgrid
118,2068,,hist,nclimgrid
119,2069,,hist,nclimgrid
120,2070,,hist,nclimgrid
121,2071,,hist,nclimgrid
122,2072,,hist,nclimgrid
123,2073,,hist,nclimgrid
124,2074,,hist,nclimgrid
125,2075,,hist,nclimgrid
126,2076,,hist,nclimgrid
127,2077,,hist,nclimgrid
128,2078,,hist,nclimgrid
129,2079,,hist,nclimgrid
130,2080,,hist,nclimgrid
131,2081,,hist,nclimgrid
132,2082,,hist,nclimgrid
133,2083,,hist,nclimgrid
134,2084,,hist,nclimgrid
135,2085,,hist,nclimgrid
136,2086,,hist,nclimgrid
137,2087,,hist,nclimgrid
138,2088,,hist,nclimgrid
139,2089,,hist,nclimgrid
140,2090,,hist,nclimgrid
141,2091,,hist,nclimgrid
142,2092,,hist,nclimgrid
143,2093,,hist,nclimgrid
144,2094,,hist,nclimgrid
145,2095,,hist,nclimgrid
146,2096,,hist,nclimgrid
147,2097,,hist,nclimgrid
148,2098,,hist,nclimgrid
149,2099,,hist,nclimgrid
150,2100,,hist,nclimgrid
0,1950,69.15428481476687,ssp370,access-esm1-5
1,1951,71.06586085862996,ssp370,access-esm1-5
2,1952,68.76983751973096,ssp370,access-esm1-5
3,1953,72.21739917926863,ssp370,access-esm1-5
4,1954,69.8991325689289,ssp370,access-esm1-5
5,1955,70.53047987112933,ssp370,access-esm1-5
6,1956,71.87356438454934,ssp370,access-esm1-5
7,1957,68.72955978021726,ssp370,access-esm1-5
8,1958,70.86126632705539,ssp370,access-esm1-5
9,1959,69.16011417558434,ssp370,access-esm1-5
10,1960,70.95279335795851,ssp370,access-esm1-5
11,1961,69.59010185744432,ssp370,access-esm1-5
12,1962,69.63841493713258,ssp370,access-esm1-5
13,1963,68.15387067514227,ssp370,access-esm1-5
14,1964,70.4733183319328,ssp370,access-esm1-5
15,1965,69.32872017843705,ssp370,access-esm1-5
16,1966,69.1334030988798,ssp370,access-esm1-5
17,1967,71.15656794846149,ssp370,access-esm1-5
18,1968,70.11418369346082,ssp370,access-esm1-5
19,1969,70.16547998751292,ssp370,access-esm1-5
20,1970,68.40189372162892,ssp370,access-esm1-5
21,1971,70.17836880999592,ssp370,access-esm1-5
22,1972,71.1213726037574,ssp370,access-esm1-5
23,1973,68.88276906307782,ssp370,access-esm1-5
24,1974,69.40380885725783,ssp370,access-esm1-5
25,1975,70.41510731251296,ssp370,access-esm1-5
26,1976,70.42613601269174,ssp370,access-esm1-5
27,1977,71.6849486054093,ssp370,access-esm1-5
28,1978,71.02184618383255,ssp370,access-esm1-5
29,1979,70.43645380616633,ssp370,access-esm1-5
30,1980,69.8915971894702,ssp370,access-esm1-5
31,1981,70.54621798655381,ssp370,access-esm1-5
32,1982,69.52299716912984,ssp370,access-esm1-5
33,1983,71.08108784350779,ssp370,access-esm1-5
34,1984,69.51314734382916,ssp370,access-esm1-5
35,1985,72.29817352332878,ssp370,access-esm1-5
36,1986,69.41716416827876,ssp370,access-esm1-5
37,1987,70.79198561339543,ssp370,access-esm1-5
38,1988,70.33624794949134,ssp370,access-esm1-5
39,1989,70.37840671952598,ssp370,access-esm1-5
40,1990,70.98129259982333,ssp370,access-esm1-5
41,1991,71.95860103931051,ssp370,access-esm1-5
42,1992,69.22159529225975,ssp370,access-esm1-5
43,1993,70.48953614907164,ssp370,access-esm1-5
44,1994,72.7055395238957,ssp370,access-esm1-5
45,1995,71.91144687883451,ssp370,access-esm1-5
46,1996,71.6455488955542,ssp370,access-esm1-5
47,1997,72.55528454796722,ssp370,access-esm1-5
48,1998,73.62677891052476,ssp370,access-esm1-5
49,1999,72.60965936151263,ssp370,access-esm1-5
50,2000,71.77297353894598,ssp370,access-esm1-5
51,2001,72.2556834442604,ssp370,access-esm1-5
52,2002,71.3015267158124,ssp370,access-esm1-5
53,2003,73.80518167016494,ssp370,access-esm1-5
54,2004,73.91903674567448,ssp370,access-esm1-5
55,2005,71.87168312524057,ssp370,access-esm1-5
56,2006,74.88885357336353,ssp370,access-esm1-5
57,2007,72.57071059969672,ssp370,access-esm1-5
58,2008,73.59585963564318,ssp370,access-esm1-5
59,2009,72.97509338108844,ssp370,access-esm1-5
60,2010,73.29475967331005,ssp370,access-esm1-5
61,2011,72.32370954482334,ssp370,access-esm1-5
62,2012,73.90921397193097,ssp370,access-esm1-5
63,2013,71.82596637234158,ssp370,access-esm1-5
64,2014,72.7908086144792,ssp370,access-esm1-5
65,2015,73.17798544860887,ssp370,access-esm1-5
66,2016,74.16414658765754,ssp370,access-esm1-5
67,2017,74.2836030503138,ssp370,access-esm1-5
68,2018,75.11307265587232,ssp370,access-esm1-5
69,2019,74.44272847567878,ssp370,access-esm1-5
70,2020,75.0703405305127,ssp370,access-esm1-5
71,2021,73.78846436699786,ssp370,access-esm1-5
72,2022,75.79581394969166,ssp370,access-esm1-5
73,2023,73.93574670517492,ssp370,access-esm1-5
74,2024,76.03443459647765,ssp370,access-esm1-5
75,2025,74.59653089736378,ssp370,access-esm1-5
76,2026,73.93009984301524,ssp370,access-esm1-5
77,2027,74.06247747499518,ssp370,access-esm1-5
78,2028,74.43438894634745,ssp370,access-esm1-5
79,2029,74.47053009995453,ssp370,access-esm1-5
80,2030,77.06911635515415,ssp370,access-esm1-5
81,2031,73.91569898578605,ssp370,access-esm1-5
82,2032,75.63802459001545,ssp370,access-esm1-5
83,2033,74.61782405202261,ssp370,access-esm1-5
84,2034,77.21415803053362,ssp370,access-esm1-5
85,2035,74.80234245505711,ssp370,access-esm1-5
86,2036,75.70676411508765,ssp370,access-esm1-5
87,2037,73.90579862364243,ssp370,access-esm1-5
88,2038,76.91986290512153,ssp370,access-esm1-5
89,2039,76.61514533524331,ssp370,access-esm1-5
90,2040,76.0954487035449,ssp370,access-esm1-5
91,2041,75.11704033423003,ssp370,access-esm1-5
92,2042,73.06709722743389,ssp370,access-esm1-5
93,2043,75.33804619910858,ssp370,access-esm1-5
94,2044,75.19683745821011,ssp370,access-esm1-5
95,2045,75.94840140918029,ssp370,access-esm1-5
96,2046,76.34876203597861,ssp370,access-esm1-5
97,2047,76.22954914178773,ssp370,access-esm1-5
98,2048,76.27298077766662,ssp370,access-esm1-5
99,2049,77.19352386870374,ssp370,access-esm1-5
100,2050,77.04600077914284,ssp370,access-esm1-5
101,2051,78.25567229908798,ssp370,access-esm1-5
102,2052,76.86900463976413,ssp370,access-esm1-5
103,2053,78.87991895974413,ssp370,access-esm1-5
104,2054,75.07301715489564,ssp370,access-esm1-5
105,2055,76.47289046990004,ssp370,access-esm1-5
106,2056,77.31178984864182,ssp370,access-esm1-5
107,2057,74.86512059783053,ssp370,access-esm1-5
108,2058,76.77250950876278,ssp370,access-esm1-5
109,2059,77.58456515357565,ssp370,access-esm1-5
110,2060,76.70375255182717,ssp370,access-esm1-5
111,2061,77.27754494996132,ssp370,access-esm1-5
112,2062,76.25393505043809,ssp370,access-esm1-5
113,2063,76.40063116230439,ssp370,access-esm1-5
114,2064,77.99611910503683,ssp370,access-esm1-5
115,2065,77.97163751150434,ssp370,access-esm1-5
116,2066,76.32874261292426,ssp370,access-esm1-5
117,2067,78.58300277818356,ssp370,access-esm1-5
118,2068,79.74310859844131,ssp370,access-esm1-5
119,2069,79.78949832410244,ssp370,access-esm1-5
120,2070,78.80901980389608,ssp370,access-esm1-5
121,2071,78.77813315947391,ssp370,access-esm1-5
122,2072,78.97976049102569,ssp370,access-esm1-5
123,2073,78.56801276137676,ssp370,access-esm1-5
124,2074,77.90230361899158,ssp370,access-esm1-5
125,2075,78.8251373614608,ssp370,access-esm1-5
126,2076,80.001532084643,ssp370,access-esm1-5
127,2077,79.52156745616742,ssp370,access-esm1-5
128,2078,79.06709480200256,ssp370,access-esm1-5
129,2079,79.49848331655458,ssp370,access-esm1-5
130,2080,80.27301723639214,ssp370,access-esm1-5
131,2081,79.57171878047839,ssp370,access-esm1-5
132,2082,80.4107636130737,ssp370,access-esm1-5
133,2083,79.38714144673514,ssp370,access-esm1-5
134,2084,79.11663679214762,ssp370,access-esm1-5
135,2085,81.29382006475997,ssp370,access-esm1-5
136,2086,80.01713476690013,ssp370,access-esm1-5
137,2087,81.04859176737715,ssp370,access-esm1-5
138,2088,80.21087154168677,ssp370,access-esm1-5
139,2089,81.3677727466129,ssp370,access-esm1-5
140,2090,81.97445140314292,ssp370,access-esm1-5
141,2091,82.8042510994071,ssp370,access-esm1-5
142,2092,81.68226201073527,ssp370,access-esm1-5
143,2093,80.89845304320833,ssp370,access-esm1-5
144,2094,81.1257161920307,ssp370,access-esm1-5
145,2095,80.82476282912702,ssp370,access-esm1-5
146,2096,84.08567746504455,ssp370,access-esm1-5
147,2097,82.59795944026929,ssp370,access-esm1-5
148,2098,81.21879801495689,ssp370,access-esm1-5
149,2099,81.54758898547841,ssp370,access-esm1-5
150,2100,80.53142781286532,ssp370,access-esm1-5
0,1950,70.52287698302615,ssp370,mpi-esm1-2-lr
1,1951,70.6558800091335,ssp370,mpi-esm1-2-lr
2,1952,70.39325324040051,ssp370,mpi-esm1-2-lr
3,1953,70.01764419565413,ssp370,mpi-esm1-2-lr
4,1954,69.85720045044617,ssp370,mpi-esm1-2-lr
5,1955,69.97988663914379,ssp370,mpi-esm1-2-lr
6,1956,71.90682985433777,ssp370,mpi-esm1-2-lr
7,1957,70.06272451311146,ssp370,mpi-esm1-2-lr
8,1958,72.03635093024651,ssp370,mpi-esm1-2-lr
9,1959,70.07537495787626,ssp370,mpi-esm1-2-lr
10,1960,69.44248471515482,ssp370,mpi-esm1-2-lr
11,1961,70.36412555632093,ssp370,mpi-esm1-2-lr
12,1962,69.67749568211869,ssp370,mpi-esm1-2-lr
13,1963,70.8602953573886,ssp370,mpi-esm1-2-lr
14,1964,68.99481889141178,ssp370,mpi-esm1-2-lr
15,1965,69.34700128199287,ssp370,mpi-esm1-2-lr
16,1966,68.34330205780277,ssp370,mpi-esm1-2-lr
17,1967,70.78726366680782,ssp370,mpi-esm1-2-lr
18,1968,71.0187164403634,ssp370,mpi-esm1-2-lr
19,1969,68.91462457262944,ssp370,mpi-esm1-2-lr
20,1970,68.71370898796687,ssp370,mpi-esm1-2-lr
21,1971,71.47635911671686,ssp370,mpi-esm1-2-lr
22,1972,69.4267026937945,ssp370,mpi-esm1-2-lr
23,1973,69.18029472823206,ssp370,mpi-esm1-2-lr
24,1974,69.05590674741167,ssp370,mpi-esm1-2-lr
25,1975,70.57209097458008,ssp370,mpi-esm1-2-lr
26,1976,69.95746004240354,ssp370,mpi-esm1-2-lr
27,1977,70.56846016015562,ssp370,mpi-esm1-2-lr
28,1978,73.8781605678668,ssp370,mpi-esm1-2-lr
29,1979,70.62469917888409,ssp370,mpi-esm1-2-lr
30,1980,71.28270051180223,ssp370,mpi-esm1-2-lr
31,1981,70.99503244753778,ssp370,mpi-esm1-2-lr
32,1982,72.19233993166564,ssp370,mpi-esm1-2-lr
33,1983,68.66049171221745,ssp370,mpi-esm1-2-lr
34,1984,69.75481314408927,ssp370,mpi-esm1-2-lr
35,1985,72.5370067441196,ssp370,mpi-esm1-2-lr
36,1986,70.10752850975058,ssp370,mpi-esm1-2-lr
37,1987,72.38640710011565,ssp370,mpi-esm1-2-lr
38,1988,71.82314464538652,ssp370,mpi-esm1-2-lr
39,1989,72.24299408464475,ssp370,mpi-esm1-2-lr
40,1990,71.86639004772029,ssp370,mpi-esm1-2-lr
41,1991,70.94839386302094,ssp370,mpi-esm1-2-lr
42,1992,69.33646601622425,ssp370,mpi-esm1-2-lr
43,1993,69.53169009169261,ssp370,mpi-esm1-2-lr
44,1994,72.13458755459384,ssp370,mpi-esm1-2-lr
45,1995,72.28424553255122,ssp370,mpi-esm1-2-lr
46,1996,71.33055268661218,ssp370,mpi-esm1-2-lr
47,1997,71.39419453065847,ssp370,mpi-esm1-2-lr
48,1998,70.35188627310801,ssp370,mpi-esm1-2-lr
49,1999,71.44234123463059,ssp370,mpi-esm1-2-lr
50,2000,71.07572943757829,ssp370,mpi-esm1-2-lr
51,2001,71.79390636120924,ssp370,mpi-esm1-2-lr
52,2002,73.67979676363647,ssp370,mpi-esm1-2-lr
53,2003,70.81260453065633,ssp370,mpi-esm1-2-lr
54,2004,72.67420913011735,ssp370,mpi-esm1-2-lr
55,2005,73.53693586482929,ssp370,mpi-esm1-2-lr
56,2006,74.49623372869404,ssp370,mpi-esm1-2-lr
57,2007,72.91127396381154,ssp370,mpi-esm1-2-lr
58,2008,72.38348341225513,ssp370,mpi-esm1-2-lr
59,2009,72.5963631708888,ssp370,mpi-esm1-2-lr
60,2010,74.75929848017049,ssp370,mpi-esm1-2-lr
61,2011,71.56880968591392,ssp370,mpi-esm1-2-lr
62,2012,72.17028149505666,ssp370,mpi-esm1-2-lr
63,2013,71.01481943577619,ssp370,mpi-esm1-2-lr
64,2014,72.42221239373482,ssp370,mpi-esm1-2-lr
65,2015,73.28697184231719,ssp370,mpi-esm1-2-lr
66,2016,71.91134959860503,ssp370,mpi-esm1-2-lr
67,2017,73.16533170593335,ssp370,mpi-esm1-2-lr
68,2018,71.86557924246004,ssp370,mpi-esm1-2-lr
69,2019,70.79165938818846,ssp370,mpi-esm1-2-lr
70,2020,72.94097720292231,ssp370,mpi-esm1-2-lr
71,2021,72.59650763520595,ssp370,mpi-esm1-2-lr
72,2022,70.64501407690018,ssp370,mpi-esm1-2-lr
73,2023,74.13350805600489,ssp370,mpi-esm1-2-lr
74,2024,71.34498234831521,ssp370,mpi-esm1-2-lr
75,2025,73.92961193398094,ssp370,mpi-esm1-2-lr
76,2026,72.4905276661429,ssp370,mpi-esm1-2-lr
77,2027,73.31893324107983,ssp370,mpi-esm1-2-lr
78,2028,71.21745812488292,ssp370,mpi-esm1-2-lr
79,2029,72.64178682981586,ssp370,mpi-esm1-2-lr
80,2030,74.56110867503364,ssp370,mpi-esm1-2-lr
81,2031,74.36661202570303,ssp370,mpi-esm1-2-lr
82,2032,74.02287168237535,ssp370,mpi-esm1-2-lr
83,2033,74.48593393384425,ssp370,mpi-esm1-2-lr
84,2034,74.94608259085945,ssp370,mpi-esm1-2-lr
85,2035,74.79760474685959,ssp370,mpi-esm1-2-lr
86,2036,74.45322178360581,ssp370,mpi-esm1-2-lr
87,2037,74.20031341570548,ssp370,mpi-esm1-2-lr
88,2038,76.70547229948873,ssp370,mpi-esm1-2-lr
89,2039,73.39708925783026,ssp370,mpi-esm1-2-lr
90,2040,75.80591563744647,ssp370,mpi-esm1-2-lr
91,2041,75.06778612666508,ssp370,mpi-esm1-2-lr
92,2042,73.39673892474131,ssp370,mpi-esm1-2-lr
93,2043,73.22640436485852,ssp370,mpi-esm1-2-lr
94,2044,73.52122837805389,ssp370,mpi-esm1-2-lr
95,2045,73.21673099478186,ssp370,mpi-esm1-2-lr
96,2046,74.58736940180178,ssp370,mpi-esm1-2-lr
97,2047,76.42100538246169,ssp370,mpi-esm1-2-lr
98,2048,75.9360067800446,ssp370,mpi-esm1-2-lr
99,2049,74.48663707575228,ssp370,mpi-esm1-2-lr
100,2050,77.01580561288077,ssp370,mpi-esm1-2-lr
101,2051,73.75651780521228,ssp370,mpi-esm1-2-lr
102,2052,75.95241476334306,ssp370,mpi-esm1-2-lr
103,2053,75.70199943630274,ssp370,mpi-esm1-2-lr
104,2054,76.56090719518176,ssp370,mpi-esm1-2-lr
105,2055,75.10632253178348,ssp370,mpi-esm1-2-lr
106,2056,74.49459044547471,ssp370,mpi-esm1-2-lr
107,2057,76.3008730950312,ssp370,mpi-esm1-2-lr
108,2058,75.73719555789351,ssp370,mpi-esm1-2-lr
109,2059,78.41668165889713,ssp370,mpi-esm1-2-lr
110,2060,77.68044696274923,ssp370,mpi-esm1-2-lr
111,2061,76.41064151801895,ssp370,mpi-esm1-2-lr
112,2062,75.81143081717627,ssp370,mpi-esm1-2-lr
113,2063,77.04584775862757,ssp370,mpi-esm1-2-lr
114,2064,78.06237436271832,ssp370,mpi-esm1-2-lr
115,2065,77.43217980375769,ssp370,mpi-esm1-2-lr
116,2066,79.23203670990532,ssp370,mpi-esm1-2-lr
117,2067,78.54933582248654,ssp370,mpi-esm1-2-lr
118,2068,77.82511365160403,ssp370,mpi-esm1-2-lr
119,2069,76.72131498805078,ssp370,mpi-esm1-2-lr
120,2070,76.77952917244883,ssp370,mpi-esm1-2-lr
121,2071,77.61320902772144,ssp370,mpi-esm1-2-lr
122,2072,79.3046222870939,ssp370,mpi-esm1-2-lr
123,2073,77.62351035453894,ssp370,mpi-esm1-2-lr
124,2074,76.29230388143958,ssp370,mpi-esm1-2-lr
125,2075,78.49723912585081,ssp370,mpi-esm1-2-lr
126,2076,80.39746694872238,ssp370,mpi-esm1-2-lr
127,2077,78.15615156133393,ssp370,mpi-esm1-2-lr
128,2078,78.7736817424434,ssp370,mpi-esm1-2-lr
129,2079,79.41146212756443,ssp370,mpi-esm1-2-lr
130,2080,79.54024846891431,ssp370,mpi-esm1-2-lr
131,2081,80.03776600153468,ssp370,mpi-esm1-2-lr
132,2082,80.10342417619187,ssp370,mpi-esm1-2-lr
133,2083,80.77230344116059,ssp370,mpi-esm1-2-lr
134,2084,81.67801100879767,ssp370,mpi-esm1-2-lr
135,2085,80.76788033242474,ssp370,mpi-esm1-2-lr
136,2086,79.25489215344453,ssp370,mpi-esm1-2-lr
137,2087,80.2004196342242,ssp370,mpi-esm1-2-lr
138,2088,80.50862818493982,ssp370,mpi-esm1-2-lr
139,2089,80.75747490839592,ssp370,mpi-esm1-2-lr
140,2090,78.9589951968158,ssp370,mpi-esm1-2-lr
141,2091,80.28326140545535,ssp370,mpi-esm1-2-lr
142,2092,80.21521085762527,ssp370,mpi-esm1-2-lr
143,2093,83.12552463108565,ssp370,mpi-esm1-2-lr
144,2094,80.35544903317836,ssp370,mpi-esm1-2-lr
145,2095,81.62495578729971,ssp370,mpi-esm1-2-lr
146,2096,81.04673865216368,ssp370,mpi-esm1-2-lr
147,2097,80.28207343011063,ssp370,mpi-esm1-2-lr
148,2098,81.61998112283544,ssp370,mpi-esm1-2-lr
149,2099,85.27000055907138,ssp370,mpi-esm1-2-lr
150,2100,83.51637380054109,ssp370,mpi-esm1-2-lr
0,1950,71.06408153533322,ssp370,inm-cm4-8
1,1951,69.81774355863544,ssp370,inm-cm4-8
2,1952,70.13269990238338,ssp370,inm-cm4-8
3,1953,70.76954220110375,ssp370,inm-cm4-8
4,1954,70.25725569120775,ssp370,inm-cm4-8
5,1955,69.74016241558388,ssp370,inm-cm4-8
6,1956,70.05757581985769,ssp370,inm-cm4-8
7,1957,70.84834181228864,ssp370,inm-cm4-8
8,1958,70.79223814270593,ssp370,inm-cm4-8
9,1959,69.4643774383828,ssp370,inm-cm4-8
10,1960,69.28390689716849,ssp370,inm-cm4-8
11,1961,71.16763708930787,ssp370,inm-cm4-8
12,1962,70.01939971237857,ssp370,inm-cm4-8
13,1963,69.67983479530335,ssp370,inm-cm4-8
14,1964,71.1783451303226,ssp370,inm-cm4-8
15,1965,71.22037951402258,ssp370,inm-cm4-8
16,1966,70.28702909792241,ssp370,inm-cm4-8
17,1967,71.07882717930025,ssp370,inm-cm4-8
18,1968,69.01062075945607,ssp370,inm-cm4-8
19,1969,71.61290146633918,ssp370,inm-cm4-8
20,1970,72.23684658854111,ssp370,inm-cm4-8
21,1971,69.67162993158384,ssp370,inm-cm4-8
22,1972,69.86625587042278,ssp370,inm-cm4-8
23,1973,72.16180972020848,ssp370,inm-cm4-8
24,1974,69.30802583610294,ssp370,inm-cm4-8
25,1975,69.68406177865755,ssp370,inm-cm4-8
26,1976,70.21857753173946,ssp370,inm-cm4-8
27,1977,70.74045547460464,ssp370,inm-cm4-8
28,1978,70.33545811424167,ssp370,inm-cm4-8
29,1979,70.22946517206742,ssp370,inm-cm4-8
30,1980,71.92095069579516,ssp370,inm-cm4-8
31,1981,71.4074918075291,ssp370,inm-cm4-8
