,year,avg_jja_temp_f,scenario,model
124,2074,76.35214232784436,ssp245,noresm2-lm
125,2075,74.92543892070042,ssp245,noresm2-lm
126,2076,76.64758743455893,ssp245,noresm2-lm
127,2077,78.06424645965689,ssp245,noresm2-lm
128,2078,77.21798572434044,ssp245,noresm2-lm
129,2079,78.14454103126678,ssp245,noresm2-lm
130,2080,77.45078213432934,ssp245,noresm2-lm
131,2081,75.47076717238876,ssp245,noresm2-lm
132,2082,76.02475878894812,ssp245,noresm2-lm
133,2083,78.5388198564074,ssp245,noresm2-lm
134,2084,77.01272387655234,ssp245,noresm2-lm
135,2085,76.79075701050166,ssp245,noresm2-lm
136,2086,78.19841480103497,ssp245,noresm2-lm
137,2087,77.10187125544643,ssp245,noresm2-lm
138,2088,78.7700641923855,ssp245,noresm2-lm
139,2089,76.00585921482362,ssp245,noresm2-lm
140,2090,77.59772813436017,ssp245,noresm2-lm
141,2091,76.890800831011,ssp245,noresm2-lm
142,2092,77.40635126867525,ssp245,noresm2-lm
143,2093,76.94024103396147,ssp245,noresm2-lm
144,2094,76.92643084309547,ssp245,noresm2-lm
145,2095,77.78001340679316,ssp245,noresm2-lm
146,2096,77.2220826131395,ssp245,noresm2-lm
147,2097,78.3674800550085,ssp245,noresm2-lm
148,2098,77.36732120220815,ssp245,noresm2-lm
149,2099,79.7321946929174,ssp245,noresm2-lm
150,2100,76.54370949178671,ssp245,noresm2-lm
0,1950,70.18958204711952,ssp245,bcc-csm2-mr
1,1951,70.42534145200315,ssp245,bcc-csm2-mr
2,1952,70.03627043025327,ssp245,bcc-csm2-mr
3,1953,70.68466993977209,ssp245,bcc-csm2-mr
4,1954,70.38413126381063,ssp245,bcc-csm2-mr
5,1955,70.39917809987034,ssp245,bcc-csm2-mr
6,1956,70.02345867978767,ssp245,bcc-csm2-mr
7,1957,69.74504972074985,ssp245,bcc-csm2-mr
8,1958,70.39621997894976,ssp245,bcc-csm2-mr
9,1959,69.01979241631238,ssp245,bcc-csm2-mr
10,1960,69.48892605420984,ssp245,bcc-csm2-mr
11,1961,70.01039864141933,ssp245,bcc-csm2-mr
12,1962,69.77227824872905,ssp245,bcc-csm2-mr
13,1963,71.80998768092341,ssp245,bcc-csm2-mr
14,1964,68.78467662623689,ssp245,bcc-csm2-mr
15,1965,69.46695308327409,ssp245,bcc-csm2-mr
16,1966,69.18838615513984,ssp245,bcc-csm2-mr
17,1967,71.58600418563887,ssp245,bcc-csm2-mr
18,1968,70.22727744032154,ssp245,bcc-csm2-mr
19,1969,71.51411750801022,ssp245,bcc-csm2-mr
20,1970,71.43659875448711,ssp245,bcc-csm2-mr
21,1971,72.10546821740492,ssp245,bcc-csm2-mr
22,1972,69.53645960301935,ssp245,bcc-csm2-mr
23,1973,70.71659016371346,ssp245,bcc-csm2-mr
24,1974,69.50084629320929,ssp245,bcc-csm2-mr
25,1975,69.03192042265341,ssp245,bcc-csm2-mr
26,1976,69.96870620587538,ssp245,bcc-csm2-mr
27,1977,71.11413740638592,ssp245,bcc-csm2-mr
28,1978,70.40413148085243,ssp245,bcc-csm2-mr
29,1979,70.09644135224906,ssp245,bcc-csm2-mr
30,1980,69.74815746067299,ssp245,bcc-csm2-mr
31,1981,70.988971014042,ssp245,bcc-csm2-mr
32,1982,69.27647663763365,ssp245,bcc-csm2-mr
33,1983,70.23750259000876,ssp245,bcc-csm2-mr
34,1984,71.51556715823097,ssp245,bcc-csm2-mr
35,1985,70.66803000475163,ssp245,bcc-csm2-mr
36,1986,71.37662179992958,ssp245,bcc-csm2-mr
37,1987,68.83313969553376,ssp245,bcc-csm2-mr
38,1988,71.5078860679327,ssp245,bcc-csm2-mr
39,1989,71.86030448073343,ssp245,bcc-csm2-mr
40,1990,72.06490148998809,ssp245,bcc-csm2-mr
41,1991,71.75270747302632,ssp245,bcc-csm2-mr
42,1992,69.13730181545608,ssp245,bcc-csm2-mr
43,1993,70.52029043617544,ssp245,bcc-csm2-mr
44,1994,71.43652217105964,ssp245,bcc-csm2-mr
45,1995,71.83311441828312,ssp245,bcc-csm2-mr
46,1996,72.67680280631357,ssp245,bcc-csm2-mr
47,1997,70.5497953368835,ssp245,bcc-csm2-mr
48,1998,71.73269576316886,ssp245,bcc-csm2-mr
49,1999,71.5793793634136,ssp245,bcc-csm2-mr
50,2000,72.84738899491553,ssp245,bcc-csm2-mr
51,2001,71.9096609657534,ssp245,bcc-csm2-mr
52,2002,71.81987845688016,ssp245,bcc-csm2-mr
53,2003,72.16546785269911,ssp245,bcc-csm2-mr
54,2004,72.51175586811739,ssp245,bcc-csm2-mr
55,2005,72.99546746728147,ssp245,bcc-csm2-mr
56,2006,72.70369317390029,ssp245,bcc-csm2-mr
57,2007,70.75447680332536,ssp245,bcc-csm2-mr
58,2008,73.50340840560192,ssp245,bcc-csm2-mr
59,2009,71.4263287555292,ssp245,bcc-csm2-mr
60,2010,73.70860031085564,ssp245,bcc-csm2-mr
61,2011,72.8441930659167,ssp245,bcc-csm2-mr
62,2012,72.38141905087126,ssp245,bcc-csm2-mr
63,2013,73.23770256946962,ssp245,bcc-csm2-mr
64,2014,72.12021285525579,ssp245,bcc-csm2-mr
65,2015,72.43999082423963,ssp245,bcc-csm2-mr
66,2016,72.84010022221479,ssp245,bcc-csm2-mr
67,2017,72.30717745902464,ssp245,bcc-csm2-mr
68,2018,73.779808613531,ssp245,bcc-csm2-mr
69,2019,72.68536495403342,ssp245,bcc-csm2-mr
70,2020,73.186901809314,ssp245,bcc-csm2-mr
71,2021,73.83244516122414,ssp245,bcc-csm2-mr
72,2022,73.36373544641583,ssp245,bcc-csm2-mr
73,2023,73.98303195078103,ssp245,bcc-csm2-mr
74,2024,73.71906908314877,ssp245,bcc-csm2-mr
75,2025,74.20394696099744,ssp245,bcc-csm2-mr
76,2026,73.8635542072085,ssp245,bcc-csm2-mr
77,2027,74.66158562033509,ssp245,bcc-csm2-mr
78,2028,74.72862207846661,ssp245,bcc-csm2-mr
79,2029,74.50475973659283,ssp245,bcc-csm2-mr
80,2030,74.15306977856987,ssp245,bcc-csm2-mr
81,2031,73.67808509161851,ssp245,bcc-csm2-mr
82,2032,73.54894763425449,ssp245,bcc-csm2-mr
83,2033,72.48387726265237,ssp245,bcc-csm2-mr
84,2034,73.52010070790233,ssp245,bcc-csm2-mr
85,2035,75.62487990150048,ssp245,bcc-csm2-mr
86,2036,74.15864981040323,ssp245,bcc-csm2-mr
87,2037,73.09217106179177,ssp245,bcc-csm2-mr
88,2038,73.00078628559037,ssp245,bcc-csm2-mr
89,2039,75.0424393443062,ssp245,bcc-csm2-mr
90,2040,73.0704467010713,ssp245,bcc-csm2-mr
91,2041,74.4315283942049,ssp245,bcc-csm2-mr
92,2042,74.10787111879245,ssp245,bcc-csm2-mr
93,2043,75.75242148948303,ssp245,bcc-csm2-mr
94,2044,74.64313157057647,ssp245,bcc-csm2-mr
95,2045,74.09253442192582,ssp245,bcc-csm2-mr
96,2046,75.20778480299748,ssp245,bcc-csm2-mr
97,2047,76.45801875163097,ssp245,bcc-csm2-mr
98,2048,76.76395710562086,ssp245,bcc-csm2-mr
99,2049,76.00809674943763,ssp245,bcc-csm2-mr
100,2050,75.63619961842416,ssp245,bcc-csm2-mr
101,2051,75.09506061385399,ssp245,bcc-csm2-mr
102,2052,75.53037130718573,ssp245,bcc-csm2-mr
103,2053,76.3203185427963,ssp245,bcc-csm2-mr
104,2054,76.48139808063065,ssp245,bcc-csm2-mr
105,2055,75.97903553478565,ssp245,bcc-csm2-mr
106,2056,75.18320133313446,ssp245,bcc-csm2-mr
107,2057,77.07690653606966,ssp245,bcc-csm2-mr
108,2058,78.10750828587015,ssp245,bcc-csm2-mr
109,2059,75.12848801627607,ssp245,bcc-csm2-mr
110,2060,78.33616306999711,ssp245,bcc-csm2-mr
111,2061,76.45161270225756,ssp245,bcc-csm2-mr
112,2062,77.23668160915908,ssp245,bcc-csm2-mr
113,2063,76.58489964188865,ssp245,bcc-csm2-mr
114,2064,77.72242577069723,ssp245,bcc-csm2-mr
115,2065,76.71725953147087,ssp245,bcc-csm2-mr
116,2066,77.3380561323975,ssp245,bcc-csm2-mr
117,2067,76.78995871816664,ssp245,bcc-csm2-mr
118,2068,77.49937345690081,ssp245,bcc-csm2-mr
119,2069,77.39480515502076,ssp245,bcc-csm2-mr
120,2070,78.3353332809662,ssp245,bcc-csm2-mr
121,2071,77.34567206265142,ssp245,bcc-csm2-mr
122,2072,78.04818931864554,ssp245,bcc-csm2-mr
123,2073,74.58975775368481,ssp245,bcc-csm2-mr
124,2074,76.79216896491712,ssp245,bcc-csm2-mr
125,2075,76.15118677309232,ssp245,bcc-csm2-mr
126,2076,77.4955284187193,ssp245,bcc-csm2-mr
127,2077,77.28814864544611,ssp245,bcc-csm2-mr
128,2078,78.11162551636703,ssp245,bcc-csm2-mr
129,2079,76.16587361752872,ssp245,bcc-csm2-mr
130,2080,77.13732745833744,ssp245,bcc-csm2-mr
131,2081,77.38878954843501,ssp245,bcc-csm2-mr
132,2082,77.07525274321048,ssp245,bcc-csm2-mr
133,2083,76.86104416984105,ssp245,bcc-csm2-mr
134,2084,77.37645508733476,ssp245,bcc-csm2-mr
135,2085,77.09720525555959,ssp245,bcc-csm2-mr
136,2086,77.5795099805928,ssp245,bcc-csm2-mr
137,2087,79.28214050266125,ssp245,bcc-csm2-mr
138,2088,76.63276447668315,ssp245,bcc-csm2-mr
139,2089,77.79498951435956,ssp245,bcc-csm2-mr
140,2090,78.73230315494072,ssp245,bcc-csm2-mr
141,2091,78.24753020531412,ssp245,bcc-csm2-mr
142,2092,77.47635077318041,ssp245,bcc-csm2-mr
143,2093,78.85823542026007,ssp245,bcc-csm2-mr
144,2094,77.25295390907716,ssp245,bcc-csm2-mr
145,2095,78.34062951514413,ssp245,bcc-csm2-mr
146,2096,78.4093518653449,ssp245,bcc-csm2-mr
147,2097,78.71570493020964,ssp245,bcc-csm2-mr
148,2098,77.9288988456109,ssp245,bcc-csm2-mr
149,2099,78.96772510447067,ssp245,bcc-csm2-mr
150,2100,77.06538640845963,ssp245,bcc-csm2-mr
0,1950,69.16915973389371,ssp245,access-esm1-5
1,1951,71.0803810887842,ssp245,access-esm1-5
2,1952,68.78053501551315,ssp245,access-esm1-5
3,1953,72.22682435091772,ssp245,access-esm1-5
4,1954,69.90750664478921,ssp245,access-esm1-5
5,1955,70.53782016246365,ssp245,access-esm1-5
6,1956,71.88013772392274,ssp245,access-esm1-5
7,1957,68.73592276797834,ssp245,access-esm1-5
8,1958,70.86634231601545,ssp245,access-esm1-5
9,1959,69.1650276648148,ssp245,access-esm1-5
10,1960,70.94966614660709,ssp245,access-esm1-5
11,1961,69.58620298037569,ssp245,access-esm1-5
12,1962,69.63465816791575,ssp245,access-esm1-5
13,1963,68.15013193991236,ssp245,access-esm1-5
14,1964,70.46897896435533,ssp245,access-esm1-5
15,1965,69.32366716857472,ssp245,access-esm1-5
16,1966,69.12850346781447,ssp245,access-esm1-5
17,1967,71.15179377466768,ssp245,access-esm1-5
18,1968,70.10980672610718,ssp245,access-esm1-5
19,1969,70.16038866904147,ssp245,access-esm1-5
20,1970,68.39389247071391,ssp245,access-esm1-5
21,1971,70.17095380808249,ssp245,access-esm1-5
22,1972,71.11350115277403,ssp245,access-esm1-5
23,1973,68.87496584951843,ssp245,access-esm1-5
24,1974,69.39638283285257,ssp245,access-esm1-5
25,1975,70.40701133758198,ssp245,access-esm1-5
26,1976,70.41846130786087,ssp245,access-esm1-5
27,1977,71.67733068938543,ssp245,access-esm1-5
28,1978,71.01428474803608,ssp245,access-esm1-5
29,1979,70.42913947164848,ssp245,access-esm1-5
30,1980,69.8861995483533,ssp245,access-esm1-5
31,1981,70.54101428949917,ssp245,access-esm1-5
32,1982,69.51755755576582,ssp245,access-esm1-5
33,1983,71.07609182999782,ssp245,access-esm1-5
34,1984,69.50815384171096,ssp245,access-esm1-5
35,1985,72.29325958975944,ssp245,access-esm1-5
36,1986,69.4120041830007,ssp245,access-esm1-5
37,1987,70.78693348264967,ssp245,access-esm1-5
38,1988,70.33129214353592,ssp245,access-esm1-5
39,1989,70.37335884800791,ssp245,access-esm1-5
40,1990,70.98161473557643,ssp245,access-esm1-5
41,1991,71.95868630581698,ssp245,access-esm1-5
42,1992,69.22191896333122,ssp245,access-esm1-5
43,1993,70.49021800365459,ssp245,access-esm1-5
44,1994,72.70563094653728,ssp245,access-esm1-5
45,1995,71.91224887031495,ssp245,access-esm1-5
46,1996,71.64651223253091,ssp245,access-esm1-5
47,1997,72.5562211367647,ssp245,access-esm1-5
48,1998,73.6283057993771,ssp245,access-esm1-5
49,1999,72.61072436312269,ssp245,access-esm1-5
50,2000,71.78129305950301,ssp245,access-esm1-5
51,2001,72.26383754166328,ssp245,access-esm1-5
52,2002,71.3092766187661,ssp245,access-esm1-5
53,2003,73.81390913488573,ssp245,access-esm1-5
54,2004,73.92817182274177,ssp245,access-esm1-5
55,2005,71.88127706850729,ssp245,access-esm1-5
56,2006,74.89967271151572,ssp245,access-esm1-5
57,2007,72.58091463261957,ssp245,access-esm1-5
58,2008,73.60385983898685,ssp245,access-esm1-5
59,2009,72.98829480097098,ssp245,access-esm1-5
60,2010,73.30533399259284,ssp245,access-esm1-5
61,2011,72.33666456223577,ssp245,access-esm1-5
62,2012,73.921259507653,ssp245,access-esm1-5
63,2013,71.8403821081596,ssp245,access-esm1-5
64,2014,72.80451142397214,ssp245,access-esm1-5
65,2015,74.76118535397731,ssp245,access-esm1-5
66,2016,73.84299907323016,ssp245,access-esm1-5
67,2017,73.74285830813085,ssp245,access-esm1-5
68,2018,75.24556463381651,ssp245,access-esm1-5
69,2019,75.89993908987795,ssp245,access-esm1-5
70,2020,73.14478900409934,ssp245,access-esm1-5
71,2021,76.97464348417496,ssp245,access-esm1-5
72,2022,73.27522379184342,ssp245,access-esm1-5
73,2023,75.41183136922803,ssp245,access-esm1-5
74,2024,74.20637057166984,ssp245,access-esm1-5
75,2025,75.79977357132145,ssp245,access-esm1-5
76,2026,75.68064848044511,ssp245,access-esm1-5
77,2027,76.47337579524476,ssp245,access-esm1-5
78,2028,73.78221539083873,ssp245,access-esm1-5
79,2029,75.70005834011553,ssp245,access-esm1-5
80,2030,75.81520825243518,ssp245,access-esm1-5
81,2031,75.5223941807957,ssp245,access-esm1-5
82,2032,74.20485705636561,ssp245,access-esm1-5
83,2033,75.89111794997876,ssp245,access-esm1-5
84,2034,75.99741500220601,ssp245,access-esm1-5
85,2035,76.69358521812688,ssp245,access-esm1-5
86,2036,76.23358167820875,ssp245,access-esm1-5
87,2037,74.65131574376156,ssp245,access-esm1-5
88,2038,76.15375664932837,ssp245,access-esm1-5
89,2039,73.98605289303609,ssp245,access-esm1-5
90,2040,74.54087036064527,ssp245,access-esm1-5
91,2041,75.99831148615945,ssp245,access-esm1-5
92,2042,76.61149833527475,ssp245,access-esm1-5
93,2043,75.45263661510936,ssp245,access-esm1-5
94,2044,78.59942302559477,ssp245,access-esm1-5
95,2045,78.2424298368103,ssp245,access-esm1-5
96,2046,76.96212054790558,ssp245,access-esm1-5
97,2047,75.4874724289134,ssp245,access-esm1-5
98,2048,75.4458639497819,ssp245,access-esm1-5
99,2049,75.19061281514445,ssp245,access-esm1-5
100,2050,77.39125085345889,ssp245,access-esm1-5
101,2051,78.18505360555314,ssp245,access-esm1-5
102,2052,77.61918618210628,ssp245,access-esm1-5
103,2053,75.90046491230882,ssp245,access-esm1-5
104,2054,75.96726525705812,ssp245,access-esm1-5
105,2055,76.61467506677704,ssp245,access-esm1-5
106,2056,76.60027120047477,ssp245,access-esm1-5
107,2057,77.04536991614245,ssp245,access-esm1-5
108,2058,79.23314519574416,ssp245,access-esm1-5
109,2059,77.96455864971207,ssp245,access-esm1-5
110,2060,79.87320068118424,ssp245,access-esm1-5
111,2061,78.20249195426392,ssp245,access-esm1-5
112,2062,78.8410145306307,ssp245,access-esm1-5
113,2063,77.42279775531905,ssp245,access-esm1-5
114,2064,77.14666587633249,ssp245,access-esm1-5
115,2065,75.63688033519628,ssp245,access-esm1-5
116,2066,77.27644115162973,ssp245,access-esm1-5
117,2067,78.29008852773384,ssp245,access-esm1-5
118,2068,77.03959672138924,ssp245,access-esm1-5
119,2069,76.4229113732249,ssp245,access-esm1-5
120,2070,75.66863922421298,ssp245,access-esm1-5
121,2071,76.37610723040648,ssp245,access-esm1-5
122,2072,78.76664275467179,ssp245,access-esm1-5
123,2073,77.64418004558064,ssp245,access-esm1-5
124,2074,76.05650931631537,ssp245,access-esm1-5
125,2075,79.3856499338415,ssp245,access-esm1-5
126,2076,76.83331583063865,ssp245,access-esm1-5
127,2077,76.98443041472432,ssp245,access-esm1-5
128,2078,77.92491501809026,ssp245,access-esm1-5
129,2079,77.14359312742724,ssp245,access-esm1-5
130,2080,76.58192049525312,ssp245,access-esm1-5
131,2081,78.49134183322722,ssp245,access-esm1-5
132,2082,78.55836336947979,ssp245,access-esm1-5
133,2083,80.32740848248592,ssp245,access-esm1-5
134,2084,77.48872098516819,ssp245,access-esm1-5
135,2085,77.67836168030479,ssp245,access-esm1-5
136,2086,75.85617087952102,ssp245,access-esm1-5
137,2087,79.78706484410458,ssp245,access-esm1-5
138,2088,80.1117686223674,ssp245,access-esm1-5
139,2089,78.7266470812794,ssp245,access-esm1-5
140,2090,77.5676709174727,ssp245,access-esm1-5
141,2091,79.25175863845813,ssp245,access-esm1-5
142,2092,78.08981067042184,ssp245,access-esm1-5
143,2093,78.12670317666264,ssp245,access-esm1-5
144,2094,79.665419720348,ssp245,access-esm1-5
145,2095,77.45776034644668,ssp245,access-esm1-5
146,2096,77.52460569218667,ssp245,access-esm1-5
147,2097,77.85733752056797,ssp245,access-esm1-5
148,2098,78.37410807822798,ssp245,access-esm1-5
149,2099,80.49551827926086,ssp245,access-esm1-5
150,2100,76.99595979933316,ssp245,access-esm1-5
0,1950,70.22552665056172,ssp245,mri-esm2-0
1,1951,71.27308974183168,ssp245,mri-esm2-0
2,1952,70.27353065949679,ssp245,mri-esm2-0
3,1953,72.19431663719956,ssp245,mri-esm2-0
4,1954,70.67205920560251,ssp245,mri-esm2-0
5,1955,70.12440898159672,ssp245,mri-esm2-0
6,1956,71.85399797023767,ssp245,mri-esm2-0
7,1957,72.17434670280316,ssp245,mri-esm2-0
8,1958,71.8187886683246,ssp245,mri-esm2-0
9,1959,69.10690599659348,ssp245,mri-esm2-0
10,1960,70.35203926744632,ssp245,mri-esm2-0
11,1961,70.87059910038563,ssp245,mri-esm2-0
12,1962,69.8203151612092,ssp245,mri-esm2-0
13,1963,70.34042918590036,ssp245,mri-esm2-0
14,1964,70.21244669270891,ssp245,mri-esm2-0
15,1965,68.79025365011219,ssp245,mri-esm2-0
16,1966,70.27057390217786,ssp245,mri-esm2-0
17,1967,70.49986216795078,ssp245,mri-esm2-0
18,1968,70.68721697988275,ssp245,mri-esm2-0
19,1969,70.37220183899863,ssp245,mri-esm2-0
20,1970,69.97558035873371,ssp245,mri-esm2-0
21,1971,69.94881814337545,ssp245,mri-esm2-0
22,1972,70.46242418391108,ssp245,mri-esm2-0
23,1973,70.79777518443791,ssp245,mri-esm2-0
24,1974,68.77822081501935,ssp245,mri-esm2-0
25,1975,69.33686909858895,ssp245,mri-esm2-0
26,1976,69.83189123983344,ssp245,mri-esm2-0
27,1977,71.84530156616229,ssp245,mri-esm2-0
28,1978,70.3127384256943,ssp245,mri-esm2-0
29,1979,70.25736935693438,ssp245,mri-esm2-0
30,1980,69.81154395521547,ssp245,mri-esm2-0
31,1981,70.66646071261039,ssp245,mri-esm2-0
32,1982,70.24537663033153,ssp245,mri-esm2-0
33,1983,70.58514103285924,ssp245,mri-esm2-0
34,1984,70.67855500945244,ssp245,mri-esm2-0
35,1985,70.82623161581235,ssp245,mri-esm2-0
36,1986,71.35038996333293,ssp245,mri-esm2-0
37,1987,70.39512906195635,ssp245,mri-esm2-0
38,1988,70.90724010515736,ssp245,mri-esm2-0
39,1989,70.95477888763133,ssp245,mri-esm2-0
40,1990,71.03039152582282,ssp245,mri-esm2-0
41,1991,69.7475609237339,ssp245,mri-esm2-0
42,1992,69.60874931715446,ssp245,mri-esm2-0
43,1993,70.87435781396867,ssp245,mri-esm2-0
44,1994,70.87632781526648,ssp245,mri-esm2-0
45,1995,71.9542034670319,ssp245,mri-esm2-0
46,1996,72.39161957515618,ssp245,mri-esm2-0
47,1997,70.7753261716078,ssp245,mri-esm2-0
48,1998,70.68350983976967,ssp245,mri-esm2-0
49,1999,71.00347539308534,ssp245,mri-esm2-0
50,2000,70.54968348085237,ssp245,mri-esm2-0
51,2001,72.10063003874275,ssp245,mri-esm2-0
52,2002,73.39364080475633,ssp245,mri-esm2-0
53,2003,72.30430458283858,ssp245,mri-esm2-0
54,2004,71.91132912467967,ssp245,mri-esm2-0
55,2005,71.70882694874408,ssp245,mri-esm2-0
56,2006,71.33267304605917,ssp245,mri-esm2-0
57,2007,72.0506617370719,ssp245,mri-esm2-0
58,2008,70.65275535007704,ssp245,mri-esm2-0
59,2009,71.80757235264657,ssp245,mri-esm2-0
60,2010,73.6025711790487,ssp245,mri-esm2-0
61,2011,74.5476738514559,ssp245,mri-esm2-0
62,2012,71.95084933770639,ssp245,mri-esm2-0
63,2013,72.38284081910211,ssp245,mri-esm2-0
64,2014,74.46189349241428,ssp245,mri-esm2-0
65,2015,73.06033666771857,ssp245,mri-esm2-0
66,2016,74.30652318636375,ssp245,mri-esm2-0
67,2017,73.86188843309255,ssp245,mri-esm2-0
68,2018,74.12745935088017,ssp245,mri-esm2-0
69,2019,74.87904969198495,ssp245,mri-esm2-0
70,2020,74.85052277500661,ssp245,mri-esm2-0
71,2021,74.62897134783687,ssp245,mri-esm2-0
72,2022,74.11060363243163,ssp245,mri-esm2-0
73,2023,73.810266904726,ssp245,mri-esm2-0
74,2024,74.223807707962,ssp245,mri-esm2-0
75,2025,75.90656367140645,ssp245,mri-esm2-0
76,2026,74.46775056552107,ssp245,mri-esm2-0
77,2027,74.0852015560351,ssp245,mri-esm2-0
78,2028,73.9364018442139,ssp245,mri-esm2-0
79,2029,74.77746122448933,ssp245,mri-esm2-0
80,2030,74.977936460275,ssp245,mri-esm2-0
81,2031,73.79391162585956,ssp245,mri-esm2-0
82,2032,73.7561209108093,ssp245,mri-esm2-0
83,2033,75.04817480697298,ssp245,mri-esm2-0
84,2034,75.95748459484481,ssp245,mri-esm2-0
85,2035,74.27882538969145,ssp245,mri-esm2-0
86,2036,75.62971099800501,ssp245,mri-esm2-0
87,2037,74.7353402611991,ssp245,mri-esm2-0
88,2038,74.48455077467254,ssp245,mri-esm2-0
89,2039,75.39347029603039,ssp245,mri-esm2-0
90,2040,74.94770132945689,ssp245,mri-esm2-0
91,2041,75.47158515852041,ssp245,mri-esm2-0
92,2042,75.18910763943192,ssp245,mri-esm2-0
93,2043,74.99775014057133,ssp245,mri-esm2-0
94,2044,74.90343493107999,ssp245,mri-esm2-0
95,2045,74.77104774778823,ssp245,mri-esm2-0
96,2046,74.61320460177961,ssp245,mri-esm2-0
97,2047,74.6024512090995,ssp245,mri-esm2-0
98,2048,75.75950195861465,ssp245,mri-esm2-0
99,2049,76.04993660608854,ssp245,mri-esm2-0
100,2050,76.50428848583927,ssp245,mri-esm2-0
101,2051,75.11412199954339,ssp245,mri-esm2-0
102,2052,76.07359967128693,ssp245,mri-esm2-0
103,2053,75.99779409369265,ssp245,mri-esm2-0
104,2054,75.55287002800567,ssp245,mri-esm2-0
105,2055,76.49103287874156,ssp245,mri-esm2-0
106,2056,76.59843952786318,ssp245,mri-esm2-0
107,2057,76.68153798975717,ssp245,mri-esm2-0
108,2058,77.33252185865108,ssp245,mri-esm2-0
109,2059,75.85605252237663,ssp245,mri-esm2-0
110,2060,76.75375998340988,ssp245,mri-esm2-0
111,2061,76.56888229355947,ssp245,mri-esm2-0
112,2062,76.04000343830097,ssp245,mri-esm2-0
113,2063,77.10665621201493,ssp245,mri-esm2-0
114,2064,76.8037634036496,ssp245,mri-esm2-0
115,2065,76.11743272994832,ssp245,mri-esm2-0
116,2066,76.03203560761112,ssp245,mri-esm2-0
117,2067,77.60482081331097,ssp245,mri-esm2-0
118,2068,76.18553494492527,ssp245,mri-esm2-0
119,2069,76.82718547567181,ssp245,mri-esm2-0
120,2070,76.47232948403972,ssp245,mri-esm2-0
121,2071,75.985844458158,ssp245,mri-esm2-0
122,2072,75.82167301233969,ssp245,mri-esm2-0
123,2073,74.92150326984522,ssp245,mri-esm2-0
124,2074,77.28522494929994,ssp245,mri-esm2-0
125,2075,76.1710967650248,ssp245,mri-esm2-0
126,2076,76.86396569539836,ssp245,mri-esm2-0
127,2077,78.073705778721,ssp245,mri-esm2-0
128,2078,77.25887993209815,ssp245,mri-esm2-0
129,2079,77.05291845925785,ssp245,mri-esm2-0
130,2080,76.45380075178383,ssp245,mri-esm2-0
131,2081,75.46213613194404,ssp245,mri-esm2-0
132,2082,76.00120832919437,ssp245,mri-esm2-0
133,2083,75.75903222718043,ssp245,mri-esm2-0
134,2084,77.30468793576945,ssp245,mri-esm2-0
135,2085,77.46158750887355,ssp245,mri-esm2-0
136,2086,78.27160920155288,ssp245,mri-esm2-0
137,2087,76.3911654854856,ssp245,mri-esm2-0
138,2088,75.86189221225963,ssp245,mri-esm2-0
139,2089,75.8742840349553,ssp245,mri-esm2-0
140,2090,77.25952693000218,ssp245,mri-esm2-0
141,2091,76.7812186283746,ssp245,mri-esm2-0
142,2092,77.29654240921607,ssp245,mri-esm2-0
143,2093,76.1452420923444,ssp245,mri-esm2-0
144,2094,77.38422818566538,ssp245,mri-esm2-0
145,2095,76.87105943858394,ssp245,mri-esm2-0
146,2096,76.17683720924563,ssp245,mri-esm2-0
147,2097,76.64100822174954,ssp245,mri-esm2-0
148,2098,76.80863481438922,ssp245,mri-esm2-0
149,2099,76.93027768537414,ssp245,mri-esm2-0
150,2100,77.2900849254466,ssp245,mri-esm2-0
0,1950,71.35387790801344,ssp245,ipsl-cm6a-lr
1,1951,70.0974324444017,ssp245,ipsl-cm6a-lr
2,1952,70.38885276145584,ssp245,ipsl-cm6a-lr
3,1953,71.32108344758961,ssp245,ipsl-cm6a-lr
4,1954,71.73016307708303,ssp245,ipsl-cm6a-lr
5,1955,69.92933876327531,ssp245,ipsl-cm6a-lr
6,1956,69.96054893283772,ssp245,ipsl-cm6a-lr
7,1957,69.22783285846465,ssp245,ipsl-cm6a-lr
8,1958,69.94197016481183,ssp245,ipsl-cm6a-lr
9,1959,70.6422408276686,ssp245,ipsl-cm6a-lr
10,1960,71.11829364453078,ssp245,ipsl-cm6a-lr
11,1961,69.41039967837486,ssp245,ipsl-cm6a-lr
12,1962,70.96594689526923,ssp245,ipsl-cm6a-lr
13,1963,69.6990867807713,ssp245,ipsl-cm6a-lr
14,1964,69.59147914830822,ssp245,ipsl-cm6a-lr
15,1965,70.53402245462455,ssp245,ipsl-cm6a-lr
16,1966,70.45040424032096,ssp245,ipsl-cm6a-lr
17,1967,69.91578423056637,ssp245,ipsl-cm6a-lr
18,1968,69.71339707731184,ssp245,ipsl-cm6a-lr
19,1969,69.01720620703937,ssp245,ipsl-cm6a-lr
20,1970,70.02962894478745,ssp245,ipsl-cm6a-lr
21,1971,71.04881137766047,ssp245,ipsl-cm6a-lr
22,1972,69.07907583425529,ssp245,ipsl-cm6a-lr
23,1973,69.87161243786477,ssp245,ipsl-cm6a-lr
24,1974,69.03461777019822,ssp245,ipsl-cm6a-lr
25,1975,70.17188792152676,ssp245,ipsl-cm6a-lr
26,1976,70.02121953298443,ssp245,ipsl-cm6a-lr
27,1977,71.88048818622711,ssp245,ipsl-cm6a-lr
28,1978,70.59667634214044,ssp245,ipsl-cm6a-lr
