year,state,av_temp,scenario
2041,MO,61.1,ssp370
2042,MO,60.87,ssp370
2043,MO,59.92,ssp370
2044,MO,61.27,ssp370
2045,MO,60.08,ssp370
2046,MO,61,ssp370
2047,MO,61.53,ssp370
2048,MO,61.37,ssp370
2049,MO,60.94,ssp370
2050,MO,61.88,ssp370
2051,MO,62.06,ssp370
2052,MO,60.69,ssp370
2053,MO,61.84,ssp370
2054,MO,62.27,ssp370
2055,MO,61.13,ssp370
2056,MO,61.76,ssp370
2057,MO,62.31,ssp370
2058,MO,62.24,ssp370
2059,MO,62.01,ssp370
2060,MO,62.18,ssp370
2061,MO,62.65,ssp370
2062,MO,61.15,ssp370
2063,MO,62.85,ssp370
2064,MO,62.68,ssp370
2065,MO,63.04,ssp370
2066,MO,62.69,ssp370
2067,MO,63.51,ssp370
2068,MO,62.54,ssp370
2069,MO,63.58,ssp370
2070,MO,63.02,ssp370
2071,MO,63.08,ssp370
2072,MO,64.47,ssp370
2073,MO,63.06,ssp370
2074,MO,63.73,ssp370
2075,MO,63.27,ssp370
2076,MO,63.45,ssp370
2077,MO,63.6,ssp370
2078,MO,63.28,ssp370
2079,MO,63.58,ssp370
2080,MO,63.86,ssp370
2081,MO,63.93,ssp370
2082,MO,63.2,ssp370
2083,MO,64.54,ssp370
2084,MO,63.35,ssp370
2085,MO,64.24,ssp370
2086,MO,64.51,ssp370
2087,MO,66.29,ssp370
2088,MO,64.28,ssp370
2089,MO,65.33,ssp370
2090,MO,65.92,ssp370
2091,MO,64.9,ssp370
2092,MO,65.9,ssp370
2093,MO,65.81,ssp370
2094,MO,65.31,ssp370
2095,MO,66.51,ssp370
2096,MO,66.07,ssp370
2097,MO,66.65,ssp370
2098,MO,65.25,ssp370
2099,MO,67.21,ssp370
2100,MO,66.85,ssp370
1950,CO,45.38,ssp370
1951,CO,46.66,ssp370
1952,CO,45.94,ssp370
1953,CO,46.34,ssp370
1954,CO,45.42,ssp370
1955,CO,46.14,ssp370
1956,CO,45.97,ssp370
1957,CO,46.43,ssp370
1958,CO,46.1,ssp370
1959,CO,46.12,ssp370
1960,CO,46.67,ssp370
1961,CO,45.42,ssp370
1962,CO,45.29,ssp370
1963,CO,45.19,ssp370
1964,CO,44.79,ssp370
1965,CO,44.88,ssp370
1966,CO,46.06,ssp370
1967,CO,45.47,ssp370
1968,CO,46.02,ssp370
1969,CO,45.38,ssp370
1970,CO,46.42,ssp370
1971,CO,45.56,ssp370
1972,CO,45.31,ssp370
1973,CO,44.93,ssp370
1974,CO,45.42,ssp370
1975,CO,46.45,ssp370
1976,CO,45.34,ssp370
1977,CO,46.14,ssp370
1978,CO,46.19,ssp370
1979,CO,46.35,ssp370
1980,CO,45.86,ssp370
1981,CO,45.15,ssp370
1982,CO,46.04,ssp370
1983,CO,45.39,ssp370
1984,CO,45.98,ssp370
1985,CO,46.48,ssp370
1986,CO,45.61,ssp370
1987,CO,46.26,ssp370
1988,CO,45.75,ssp370
1989,CO,46.54,ssp370
1990,CO,46.89,ssp370
1991,CO,46.4,ssp370
1992,CO,45.21,ssp370
1993,CO,45.05,ssp370
1994,CO,46.43,ssp370
1995,CO,46.56,ssp370
1996,CO,47.13,ssp370
1997,CO,45.91,ssp370
1998,CO,46.29,ssp370
1999,CO,47.07,ssp370
2000,CO,47.31,ssp370
2001,CO,47.15,ssp370
2002,CO,47.02,ssp370
2003,CO,46.92,ssp370
2004,CO,48.53,ssp370
2005,CO,47.87,ssp370
2006,CO,48.53,ssp370
2007,CO,47.95,ssp370
2008,CO,47.31,ssp370
2009,CO,47.23,ssp370
2010,CO,48.3,ssp370
2011,CO,48.03,ssp370
2012,CO,47.17,ssp370
2013,CO,48.51,ssp370
2014,CO,48.71,ssp370
2015,CO,48.15,ssp370
2016,CO,48.04,ssp370
2017,CO,48.42,ssp370
2018,CO,48.65,ssp370
2019,CO,49.5,ssp370
2020,CO,48.1,ssp370
2021,CO,48.21,ssp370
2022,CO,48.7,ssp370
2023,CO,48.52,ssp370
2024,CO,49.1,ssp370
2025,CO,49.49,ssp370
2026,CO,49.93,ssp370
2027,CO,48.82,ssp370
2028,CO,49.96,ssp370
2029,CO,49.38,ssp370
2030,CO,49.69,ssp370
2031,CO,49.82,ssp370
2032,CO,49.58,ssp370
2033,CO,49.54,ssp370
2034,CO,50.72,ssp370
2035,CO,49.49,ssp370
2036,CO,49.83,ssp370
2037,CO,49.8,ssp370
2038,CO,50.66,ssp370
2039,CO,50.05,ssp370
2040,CO,50.47,ssp370
2041,CO,51.02,ssp370
2042,CO,50.91,ssp370
2043,CO,50.55,ssp370
2044,CO,51.6,ssp370
2045,CO,50.55,ssp370
2046,CO,50.84,ssp370
2047,CO,51.66,ssp370
2048,CO,51.36,ssp370
2049,CO,51.46,ssp370
2050,CO,51.79,ssp370
2051,CO,52.04,ssp370
2052,CO,51.27,ssp370
2053,CO,52.07,ssp370
2054,CO,52.26,ssp370
2055,CO,50.9,ssp370
2056,CO,51.88,ssp370
2057,CO,52.52,ssp370
2058,CO,52.16,ssp370
2059,CO,51.76,ssp370
2060,CO,52.87,ssp370
2061,CO,52.36,ssp370
2062,CO,51.88,ssp370
2063,CO,52.44,ssp370
2064,CO,52.92,ssp370
2065,CO,52.64,ssp370
2066,CO,52.81,ssp370
2067,CO,53.05,ssp370
2068,CO,53.22,ssp370
2069,CO,53.51,ssp370
2070,CO,53.92,ssp370
2071,CO,52.98,ssp370
2072,CO,53.64,ssp370
2073,CO,53.3,ssp370
2074,CO,53.21,ssp370
2075,CO,52.7,ssp370
2076,CO,53.93,ssp370
2077,CO,54.05,ssp370
2078,CO,53.54,ssp370
2079,CO,53.42,ssp370
2080,CO,54.15,ssp370
2081,CO,53.33,ssp370
2082,CO,53.9,ssp370
2083,CO,54.79,ssp370
2084,CO,53.83,ssp370
2085,CO,54.95,ssp370
2086,CO,53.91,ssp370
2087,CO,55.83,ssp370
2088,CO,54.52,ssp370
2089,CO,56.09,ssp370
2090,CO,56.28,ssp370
2091,CO,55.87,ssp370
2092,CO,55.97,ssp370
2093,CO,54.96,ssp370
2094,CO,55.88,ssp370
2095,CO,56.25,ssp370
2096,CO,56.62,ssp370
2097,CO,55.95,ssp370
2098,CO,55.68,ssp370
2099,CO,56.49,ssp370
2100,CO,56.28,ssp370
1950,UT,48.74,ssp370
1951,UT,49.17,ssp370
1952,UT,48.8,ssp370
1953,UT,49.18,ssp370
1954,UT,48.07,ssp370
1955,UT,48.88,ssp370
1956,UT,48.75,ssp370
1957,UT,49.25,ssp370
1958,UT,48.71,ssp370
1959,UT,49.43,ssp370
1960,UT,49.44,ssp370
1961,UT,48.36,ssp370
1962,UT,48.21,ssp370
1963,UT,48.69,ssp370
1964,UT,47.76,ssp370
1965,UT,48.02,ssp370
1966,UT,48.43,ssp370
1967,UT,48.13,ssp370
1968,UT,48.31,ssp370
1969,UT,47.96,ssp370
1970,UT,48.85,ssp370
1971,UT,48.51,ssp370
1972,UT,48.34,ssp370
1973,UT,47.84,ssp370
1974,UT,48.56,ssp370
1975,UT,49.38,ssp370
1976,UT,48.27,ssp370
1977,UT,48.84,ssp370
1978,UT,48.88,ssp370
1979,UT,48.88,ssp370
1980,UT,48.58,ssp370
1981,UT,48.39,ssp370
1982,UT,48.95,ssp370
1983,UT,48.56,ssp370
1984,UT,48.53,ssp370
1985,UT,49.08,ssp370
1986,UT,48.72,ssp370
1987,UT,49.18,ssp370
1988,UT,48.72,ssp370
1989,UT,49.14,ssp370
1990,UT,49.74,ssp370
1991,UT,49.13,ssp370
1992,UT,48.36,ssp370
1993,UT,48.16,ssp370
1994,UT,49.03,ssp370
1995,UT,49.55,ssp370
1996,UT,49.74,ssp370
1997,UT,48.98,ssp370
1998,UT,49.32,ssp370
1999,UT,50.01,ssp370
2000,UT,50.59,ssp370
2001,UT,49.99,ssp370
2002,UT,49.5,ssp370
2003,UT,49.8,ssp370
2004,UT,51.16,ssp370
2005,UT,50.72,ssp370
2006,UT,50.78,ssp370
2007,UT,50.82,ssp370
2008,UT,49.96,ssp370
2009,UT,49.97,ssp370
2010,UT,50.81,ssp370
2011,UT,50.69,ssp370
2012,UT,50.33,ssp370
2013,UT,51.52,ssp370
2014,UT,51.69,ssp370
2015,UT,51.42,ssp370
2016,UT,50.9,ssp370
2017,UT,51.4,ssp370
2018,UT,51.32,ssp370
2019,UT,52.01,ssp370
2020,UT,51.06,ssp370
2021,UT,51.63,ssp370
2022,UT,51.65,ssp370
2023,UT,51.28,ssp370
2024,UT,52.37,ssp370
2025,UT,52.35,ssp370
2026,UT,52.65,ssp370
2027,UT,51.95,ssp370
2028,UT,53.1,ssp370
2029,UT,52.41,ssp370
2030,UT,52.39,ssp370
2031,UT,52.48,ssp370
2032,UT,52.61,ssp370
2033,UT,52.25,ssp370
2034,UT,53.45,ssp370
2035,UT,52.8,ssp370
2036,UT,52.54,ssp370
2037,UT,53.13,ssp370
2038,UT,53.23,ssp370
2039,UT,52.81,ssp370
2040,UT,52.72,ssp370
2041,UT,53.8,ssp370
2042,UT,53.71,ssp370
2043,UT,53.38,ssp370
2044,UT,54.35,ssp370
2045,UT,53.72,ssp370
2046,UT,53.66,ssp370
2047,UT,54.4,ssp370
2048,UT,53.98,ssp370
2049,UT,54.09,ssp370
2050,UT,54.21,ssp370
2051,UT,54.76,ssp370
2052,UT,53.99,ssp370
2053,UT,55.06,ssp370
2054,UT,54.95,ssp370
2055,UT,53.92,ssp370
2056,UT,54.8,ssp370
2057,UT,55.31,ssp370
2058,UT,54.7,ssp370
2059,UT,54.76,ssp370
2060,UT,55.77,ssp370
2061,UT,55.15,ssp370
2062,UT,55.31,ssp370
2063,UT,55.95,ssp370
2064,UT,55.71,ssp370
2065,UT,55.39,ssp370
2066,UT,55.85,ssp370
2067,UT,55.93,ssp370
2068,UT,55.88,ssp370
2069,UT,56.57,ssp370
2070,UT,56.94,ssp370
2071,UT,56.04,ssp370
2072,UT,56.04,ssp370
2073,UT,56.27,ssp370
2074,UT,56.14,ssp370
2075,UT,55.15,ssp370
2076,UT,57.09,ssp370
2077,UT,57.23,ssp370
2078,UT,56.38,ssp370
2079,UT,56.39,ssp370
2080,UT,56.98,ssp370
2081,UT,56.61,ssp370
2082,UT,57.1,ssp370
2083,UT,57.65,ssp370
2084,UT,57.01,ssp370
2085,UT,58.09,ssp370
2086,UT,56.7,ssp370
2087,UT,58.43,ssp370
2088,UT,57.47,ssp370
2089,UT,58.67,ssp370
2090,UT,59.11,ssp370
2091,UT,58.61,ssp370
2092,UT,58.67,ssp370
2093,UT,57.78,ssp370
2094,UT,58.81,ssp370
2095,UT,58.87,ssp370
2096,UT,59.57,ssp370
2097,UT,58.75,ssp370
2098,UT,58.79,ssp370
2099,UT,59.37,ssp370
2100,UT,58.97,ssp370
1950,OK,60.02,ssp370
1951,OK,60.95,ssp370
1952,OK,60.06,ssp370
1953,OK,60.79,ssp370
1954,OK,60.5,ssp370
1955,OK,60.54,ssp370
1956,OK,61.12,ssp370
1957,OK,61.57,ssp370
1958,OK,61.42,ssp370
1959,OK,60.82,ssp370
1960,OK,61.24,ssp370
1961,OK,59.83,ssp370
1962,OK,60.57,ssp370
1963,OK,59.93,ssp370
1964,OK,59.55,ssp370
1965,OK,59.56,ssp370
1966,OK,61.35,ssp370
1967,OK,60.34,ssp370
1968,OK,60.48,ssp370
1969,OK,60.13,ssp370
1970,OK,60.91,ssp370
1971,OK,60.58,ssp370
1972,OK,59.96,ssp370
1973,OK,60.3,ssp370
1974,OK,59.93,ssp370
1975,OK,60.95,ssp370
1976,OK,59.75,ssp370
1977,OK,61.4,ssp370
1978,OK,60.93,ssp370
1979,OK,61.46,ssp370
1980,OK,61.12,ssp370
1981,OK,60.09,ssp370
1982,OK,60.54,ssp370
1983,OK,58.91,ssp370
1984,OK,60.33,ssp370
1985,OK,62.12,ssp370
1986,OK,60.47,ssp370
1987,OK,61.48,ssp370
1988,OK,60.15,ssp370
1989,OK,61.96,ssp370
1990,OK,61.4,ssp370
1991,OK,61.72,ssp370
1992,OK,59.67,ssp370
1993,OK,60.12,ssp370
1994,OK,61.1,ssp370
1995,OK,61.75,ssp370
1996,OK,61.85,ssp370
1997,OK,61.06,ssp370
1998,OK,61.28,ssp370
1999,OK,61.26,ssp370
2000,OK,61.82,ssp370
2001,OK,62.24,ssp370
2002,OK,62.42,ssp370
2003,OK,61.46,ssp370
2004,OK,62.71,ssp370
2005,OK,63.12,ssp370
2006,OK,63.79,ssp370
2007,OK,62.6,ssp370
2008,OK,62.17,ssp370
2009,OK,62.55,ssp370
2010,OK,62.94,ssp370
2011,OK,63.27,ssp370
2012,OK,61.69,ssp370
2013,OK,63.15,ssp370
2014,OK,63.33,ssp370
2015,OK,63.21,ssp370
2016,OK,62.17,ssp370
2017,OK,63.17,ssp370
2018,OK,63.64,ssp370
2019,OK,63.82,ssp370
2020,OK,63.49,ssp370
2021,OK,62.51,ssp370
2022,OK,63.09,ssp370
2023,OK,63.55,ssp370
2024,OK,63.49,ssp370
2025,OK,63.83,ssp370
2026,OK,64.34,ssp370
2027,OK,63.71,ssp370
2028,OK,64.35,ssp370
2029,OK,64.18,ssp370
2030,OK,64.67,ssp370
2031,OK,64.21,ssp370
2032,OK,64.61,ssp370
2033,OK,64.42,ssp370
2034,OK,64.79,ssp370
2035,OK,63.8,ssp370
2036,OK,64.37,ssp370
2037,OK,64.11,ssp370
2038,OK,64.93,ssp370
2039,OK,64.93,ssp370
2040,OK,65.73,ssp370
2041,OK,65.99,ssp370
2042,OK,65.74,ssp370
2043,OK,65.03,ssp370
2044,OK,65.86,ssp370
2045,OK,64.58,ssp370
2046,OK,65.47,ssp370
2047,OK,66.39,ssp370
2048,OK,66.16,ssp370
2049,OK,66.13,ssp370
2050,OK,66.24,ssp370
2051,OK,66.61,ssp370
2052,OK,65.81,ssp370
2053,OK,66.49,ssp370
2054,OK,67.1,ssp370
2055,OK,65.39,ssp370
2056,OK,66.22,ssp370
2057,OK,67.23,ssp370
2058,OK,66.87,ssp370
2059,OK,66.53,ssp370
2060,OK,67.21,ssp370
2061,OK,66.86,ssp370
2062,OK,65.6,ssp370
2063,OK,67.46,ssp370
2064,OK,67.88,ssp370
2065,OK,67.65,ssp370
2066,OK,67.13,ssp370
2067,OK,67.97,ssp370
2068,OK,67.63,ssp370
2069,OK,67.35,ssp370
2070,OK,67.64,ssp370
2071,OK,68.14,ssp370
2072,OK,68.69,ssp370
2073,OK,67.99,ssp370
2074,OK,67.7,ssp370
2075,OK,67.65,ssp370
2076,OK,68.29,ssp370
2077,OK,68.33,ssp370
2078,OK,67.58,ssp370
2079,OK,67.88,ssp370
2080,OK,68.53,ssp370
2081,OK,68.49,ssp370
2082,OK,67.69,ssp370
2083,OK,69.35,ssp370
2084,OK,67.91,ssp370
2085,OK,69.34,ssp370
2086,OK,68.64,ssp370
2087,OK,70.71,ssp370
2088,OK,68.95,ssp370
2089,OK,70.2,ssp370
2090,OK,70.48,ssp370
2091,OK,70.06,ssp370
2092,OK,70.32,ssp370
2093,OK,69.45,ssp370
2094,OK,70.16,ssp370
2095,OK,71.02,ssp370
2096,OK,70.41,ssp370
2097,OK,70.9,ssp370
2098,OK,69.73,ssp370
2099,OK,71.78,ssp370
2100,OK,71.38,ssp370
1950,TN,57.42,ssp370
1951,TN,59.02,ssp370
1952,TN,57.76,ssp370
1953,TN,58.14,ssp370
1954,TN,58.7,ssp370
1955,TN,57.87,ssp370
1956,TN,58.96,ssp370
1957,TN,58.81,ssp370
1958,TN,58.96,ssp370
1959,TN,58.36,ssp370
1960,TN,58.57,ssp370
1961,TN,58.08,ssp370
1962,TN,58.75,ssp370
1963,TN,57.28,ssp370
1964,TN,56.98,ssp370
1965,TN,57.36,ssp370
1966,TN,59.42,ssp370
1967,TN,58.21,ssp370
1968,TN,58.15,ssp370
1969,TN,58.08,ssp370
1970,TN,57.87,ssp370
1971,TN,57.94,ssp370
1972,TN,57.71,ssp370
1973,TN,58.36,ssp370
1974,TN,58.23,ssp370
1975,TN,58.25,ssp370
1976,TN,57.73,ssp370
1977,TN,58.34,ssp370
1978,TN,58.32,ssp370
1979,TN,58.74,ssp370
1980,TN,58.71,ssp370
1981,TN,57.68,ssp370
1982,TN,58.1,ssp370
1983,TN,56.34,ssp370
1984,TN,58.45,ssp370
1985,TN,59.06,ssp370
1986,TN,58.46,ssp370
1987,TN,58.94,ssp370
1988,TN,58.85,ssp370
1989,TN,59.14,ssp370
1990,TN,58.5,ssp370
1991,TN,59.45,ssp370
1992,TN,57.5,ssp370
1993,TN,58.6,ssp370
1994,TN,58.88,ssp370
1995,TN,59.01,ssp370
1996,TN,58.92,ssp370
1997,TN,59.13,ssp370
1998,TN,59.14,ssp370
1999,TN,59.23,ssp370
2000,TN,58.78,ssp370
2001,TN,59.66,ssp370
2002,TN,61.03,ssp370
2003,TN,59.16,ssp370
2004,TN,59.84,ssp370
2005,TN,60.5,ssp370
2006,TN,60.74,ssp370
2007,TN,59.63,ssp370
2008,TN,59.76,ssp370
2009,TN,60.46,ssp370
2010,TN,60.77,ssp370
2011,TN,59.73,ssp370
2012,TN,59.36,ssp370
2013,TN,60.55,ssp370
2014,TN,59.94,ssp370
2015,TN,59.78,ssp370
2016,TN,60.37,ssp370
2017,TN,60.66,ssp370
2018,TN,60.9,ssp370
2019,TN,60.62,ssp370
2020,TN,60.96,ssp370
2021,TN,60.23,ssp370
2022,TN,60.84,ssp370
2023,TN,61.08,ssp370
2024,TN,60.58,ssp370
2025,TN,61.24,ssp370
2026,TN,61.99,ssp370
2027,TN,61,ssp370
2028,TN,61.07,ssp370
2029,TN,61.77,ssp370
2030,TN,62.22,ssp370
2031,TN,62.27,ssp370
2032,TN,62.1,ssp370
2033,TN,62.02,ssp370
2034,TN,61.84,ssp370
2035,TN,61.06,ssp370
2036,TN,61.53,ssp370
2037,TN,61.76,ssp370
2038,TN,62.68,ssp370
2039,TN,62.26,ssp370
2040,TN,62.69,ssp370
2041,TN,62.31,ssp370
2042,TN,62.52,ssp370
2043,TN,62.07,ssp370
2044,TN,63.1,ssp370
2045,TN,61.64,ssp370
2046,TN,62.9,ssp370
2047,TN,62.8,ssp370
2048,TN,63.17,ssp370
2049,TN,62.48,ssp370
2050,TN,63.3,ssp370
2051,TN,63.92,ssp370
2052,TN,62.87,ssp370
2053,TN,63.36,ssp370
2054,TN,63.58,ssp370
2055,TN,63.54,ssp370
2056,TN,63.29,ssp370
2057,TN,63.71,ssp370
2058,TN,64.22,ssp370
2059,TN,63.81,ssp370
2060,TN,63.91,ssp370
2061,TN,64.22,ssp370
2062,TN,63.53,ssp370
2063,TN,64.32,ssp370
2064,TN,64.03,ssp370
2065,TN,64.94,ssp370
2066,TN,64.26,ssp370
2067,TN,64.71,ssp370
2068,TN,63.86,ssp370
2069,TN,64.81,ssp370
2070,TN,64.53,ssp370
2071,TN,65.08,ssp370
2072,TN,66.05,ssp370
2073,TN,64.92,ssp370
2074,TN,65.74,ssp370
2075,TN,65.27,ssp370
2076,TN,64.86,ssp370
2077,TN,65.14,ssp370
2078,TN,65.52,ssp370
2079,TN,65.46,ssp370
2080,TN,65.77,ssp370
2081,TN,66.3,ssp370
2082,TN,65.13,ssp370
2083,TN,66.51,ssp370
2084,TN,65.25,ssp370
2085,TN,66.44,ssp370
2086,TN,66.86,ssp370
2087,TN,67.46,ssp370
2088,TN,66.37,ssp370
2089,TN,67.16,ssp370
2090,TN,67,ssp370
2091,TN,66.54,ssp370
2092,TN,67.35,ssp370
2093,TN,67.24,ssp370
2094,TN,66.97,ssp370
2095,TN,68.47,ssp370
2096,TN,67.27,ssp370
2097,TN,67.6,ssp370
2098,TN,67.03,ssp370
2099,TN,68.14,ssp370
2100,TN,68.73,ssp370
1950,WY,42.07,ssp370
1951,WY,42.43,ssp370
1952,WY,41.61,ssp370
1953,WY,42.25,ssp370
1954,WY,40.98,ssp370
1955,WY,42.19,ssp370
1956,WY,42.41,ssp370
1957,WY,42.31,ssp370
1958,WY,42.35,ssp370
1959,WY,42.46,ssp370
1960,WY,43.12,ssp370
1961,WY,41.71,ssp370
1962,WY,41.41,ssp370
1963,WY,41.41,ssp370
1964,WY,40.19,ssp370
1965,WY,41.03,ssp370
1966,WY,41.68,ssp370
1967,WY,41.2,ssp370
1968,WY,41.32,ssp370
1969,WY,40.96,ssp370
1970,WY,42.49,ssp370
1971,WY,41.77,ssp370
1972,WY,41.32,ssp370
1973,WY,40.59,ssp370
1974,WY,41.31,ssp370
1975,WY,42.81,ssp370
1976,WY,41.57,ssp370
1977,WY,42.11,ssp370
1978,WY,41.78,ssp370
1979,WY,42.01,ssp370
1980,WY,41.64,ssp370
1981,WY,40.93,ssp370
1982,WY,42.05,ssp370
1983,WY,41.74,ssp370
1984,WY,41.84,ssp370
1985,WY,42.38,ssp370
1986,WY,41.19,ssp370
1987,WY,41.78,ssp370
1988,WY,41.69,ssp370
1989,WY,42.16,ssp370
1990,WY,42.76,ssp370
1991,WY,42.48,ssp370
1992,WY,40.77,ssp370
1993,WY,41.08,ssp370
1994,WY,42.14,ssp370
1995,WY,42.29,ssp370
1996,WY,43.45,ssp370
1997,WY,42.26,ssp370
1998,WY,41.99,ssp370
1999,WY,43.23,ssp370
2000,WY,43.53,ssp370
2001,WY,43.33,ssp370
2002,WY,42.75,ssp370
2003,WY,42.98,ssp370
2004,WY,45.12,ssp370
2005,WY,44.17,ssp370
2006,WY,44.38,ssp370
2007,WY,44.23,ssp370
2008,WY,43.02,ssp370
2009,WY,42.69,ssp370
2010,WY,43.67,ssp370
2011,WY,44.01,ssp370
2012,WY,43.11,ssp370
2013,WY,44.53,ssp370
2014,WY,44.84,ssp370
2015,WY,44.53,ssp370
2016,WY,43.98,ssp370
2017,WY,44.47,ssp370
2018,WY,44.83,ssp370
2019,WY,45.06,ssp370
2020,WY,44.28,ssp370
2021,WY,44.38,ssp370
2022,WY,44.59,ssp370
2023,WY,44.54,ssp370
2024,WY,45.65,ssp370
2025,WY,45.49,ssp370
2026,WY,46.33,ssp370
2027,WY,44.83,ssp370
2028,WY,46,ssp370
2029,WY,45.49,ssp370
2030,WY,45.51,ssp370
2031,WY,45.68,ssp370
2032,WY,45.51,ssp370
2033,WY,45.36,ssp370
2034,WY,46.88,ssp370
2035,WY,45.81,ssp370
2036,WY,46.04,ssp370
2037,WY,46.26,ssp370
2038,WY,45.98,ssp370
2039,WY,45.96,ssp370
2040,WY,46.11,ssp370
2041,WY,47.11,ssp370
2042,WY,46.9,ssp370
2043,WY,46,ssp370
2044,WY,47.52,ssp370
2045,WY,46.75,ssp370
2046,WY,46.82,ssp370
2047,WY,47.67,ssp370
2048,WY,47.05,ssp370
2049,WY,47.21,ssp370
2050,WY,47.5,ssp370
2051,WY,47.93,ssp370
2052,WY,47.07,ssp370
2053,WY,48.42,ssp370
2054,WY,48.16,ssp370
2055,WY,47.06,ssp370
2056,WY,48.26,ssp370
2057,WY,48.15,ssp370
2058,WY,48.06,ssp370
2059,WY,47.97,ssp370
2060,WY,48.94,ssp370
2061,WY,48.4,ssp370
2062,WY,47.87,ssp370
2063,WY,48.74,ssp370
2064,WY,49.17,ssp370
2065,WY,48.48,ssp370
2066,WY,48.99,ssp370
2067,WY,49.32,ssp370
2068,WY,49.46,ssp370
2069,WY,50.31,ssp370
2070,WY,50.18,ssp370
2071,WY,49.16,ssp370
2072,WY,49.19,ssp370
2073,WY,49.39,ssp370
2074,WY,49.48,ssp370
2075,WY,48.12,ssp370
2076,WY,50.52,ssp370
2077,WY,50.33,ssp370
2078,WY,49.26,ssp370
2079,WY,49.31,ssp370
2080,WY,50.2,ssp370
2081,WY,49.49,ssp370
2082,WY,50.26,ssp370
2083,WY,50.66,ssp370
2084,WY,49.92,ssp370
2085,WY,51.03,ssp370
2086,WY,49.66,ssp370
2087,WY,52.3,ssp370
2088,WY,50.55,ssp370
2089,WY,52.17,ssp370
2090,WY,52.84,ssp370
2091,WY,52.03,ssp370
2092,WY,51.8,ssp370
2093,WY,51.03,ssp370
2094,WY,52.22,ssp370
2095,WY,52.53,ssp370
2096,WY,53.04,ssp370
2097,WY,52.47,ssp370
2098,WY,52.21,ssp370
2099,WY,52.75,ssp370
2100,WY,52.25,ssp370
1950,NY,47.58,ssp370
1951,NY,47.98,ssp370
1952,NY,47.48,ssp370
1953,NY,47.67,ssp370
1954,NY,47.36,ssp370
1955,NY,46.92,ssp370
1956,NY,47.81,ssp370
1957,NY,48.41,ssp370
1958,NY,48.32,ssp370
1959,NY,47.96,ssp370
1960,NY,47.91,ssp370
1961,NY,48.22,ssp370
1962,NY,48.12,ssp370
1963,NY,46.65,ssp370
1964,NY,46.38,ssp370
1965,NY,47.2,ssp370
1966,NY,48.8,ssp370
1967,NY,47.73,ssp370
1968,NY,47.32,ssp370
1969,NY,47.26,ssp370
1970,NY,47.26,ssp370
1971,NY,47.4,ssp370
1972,NY,47.54,ssp370
1973,NY,47.71,ssp370
1974,NY,47.85,ssp370
1975,NY,47.46,ssp370
1976,NY,47.8,ssp370
1977,NY,47.03,ssp370
1978,NY,48.35,ssp370
1979,NY,47.9,ssp370
1980,NY,48.42,ssp370
1981,NY,46.68,ssp370
1982,NY,47.82,ssp370
1983,NY,46.51,ssp370
1984,NY,47.54,ssp370
1985,NY,48.07,ssp370
1986,NY,48.4,ssp370
1987,NY,48.62,ssp370
1988,NY,48.54,ssp370
1989,NY,48.71,ssp370
1990,NY,47.13,ssp370
1991,NY,48.23,ssp370
1992,NY,46.33,ssp370
1993,NY,47.84,ssp370
1994,NY,48.62,ssp370
1995,NY,48.76,ssp370
1996,NY,48.79,ssp370
1997,NY,48.98,ssp370
1998,NY,49.48,ssp370
1999,NY,49.15,ssp370
2000,NY,48.52,ssp370
2001,NY,49.39,ssp370
2002,NY,49.91,ssp370
2003,NY,48.92,ssp370
2004,NY,49.13,ssp370
2005,NY,49.73,ssp370
2006,NY,49.95,ssp370
2007,NY,49.75,ssp370
2008,NY,49.5,ssp370
2009,NY,49.66,ssp370
2010,NY,50.42,ssp370
2011,NY,49.65,ssp370
2012,NY,49.38,ssp370
2013,NY,50.24,ssp370
2014,NY,49.7,ssp370
2015,NY,49.77,ssp370
2016,NY,49.98,ssp370
2017,NY,49.98,ssp370
2018,NY,50.24,ssp370
2019,NY,50.11,ssp370
2020,NY,50.27,ssp370
2021,NY,49.97,ssp370
2022,NY,50.53,ssp370
2023,NY,50.32,ssp370
2024,NY,50.13,ssp370
2025,NY,50.62,ssp370
2026,NY,51.55,ssp370
2027,NY,51.26,ssp370
2028,NY,50.59,ssp370
2029,NY,51.28,ssp370
2030,NY,51.64,ssp370
2031,NY,51.73,ssp370
2032,NY,51.16,ssp370
2033,NY,52.29,ssp370
2034,NY,51.61,ssp370
2035,NY,51.72,ssp370
2036,NY,51.66,ssp370
2037,NY,52.43,ssp370
2038,NY,52.45,ssp370
2039,NY,52.03,ssp370
2040,NY,52.69,ssp370
2041,NY,52.11,ssp370
2042,NY,52.18,ssp370
2043,NY,52.65,ssp370
2044,NY,53.1,ssp370
2045,NY,52.29,ssp370
2046,NY,52.74,ssp370
2047,NY,52.42,ssp370
2048,NY,53.44,ssp370
2049,NY,52.79,ssp370
2050,NY,53.43,ssp370
2051,NY,54.03,ssp370
2052,NY,52.59,ssp370
2053,NY,52.98,ssp370
2054,NY,53.45,ssp370
2055,NY,53.21,ssp370
2056,NY,53.31,ssp370
2057,NY,53.97,ssp370
2058,NY,53.65,ssp370
2059,NY,54.28,ssp370
2060,NY,53.74,ssp370
2061,NY,54.79,ssp370
2062,NY,54.75,ssp370
2063,NY,53.99,ssp370
2064,NY,53.95,ssp370
2065,NY,54.12,ssp370
2066,NY,54.79,ssp370
2067,NY,54.97,ssp370
