year,state,av_temp,scenario
1990,IL,74.13,ssp585
1991,IL,73.18,ssp585
1992,IL,72.64,ssp585
1993,IL,73.26,ssp585
1994,IL,74.14,ssp585
1995,IL,74.01,ssp585
1996,IL,74.26,ssp585
1997,IL,74.58,ssp585
1998,IL,73.77,ssp585
1999,IL,74.73,ssp585
2000,IL,75.2,ssp585
2001,IL,73.97,ssp585
2002,IL,74.69,ssp585
2003,IL,75.24,ssp585
2004,IL,74.94,ssp585
2005,IL,75.07,ssp585
2006,IL,74.78,ssp585
2007,IL,75.35,ssp585
2008,IL,75.42,ssp585
2009,IL,75.19,ssp585
2010,IL,75.32,ssp585
2011,IL,74.79,ssp585
2012,IL,75.59,ssp585
2013,IL,75.58,ssp585
2014,IL,75.91,ssp585
2015,IL,75.81,ssp585
2016,IL,76.05,ssp585
2017,IL,76.65,ssp585
2018,IL,76.54,ssp585
2019,IL,76.91,ssp585
2020,IL,76.18,ssp585
2021,IL,75.57,ssp585
2022,IL,76.66,ssp585
2023,IL,75.5,ssp585
2024,IL,76.19,ssp585
2025,IL,76.91,ssp585
2026,IL,77.16,ssp585
2027,IL,76.56,ssp585
2028,IL,77,ssp585
2029,IL,76.63,ssp585
2030,IL,76.85,ssp585
2031,IL,77.82,ssp585
2032,IL,77.45,ssp585
2033,IL,78.29,ssp585
2034,IL,77.55,ssp585
2035,IL,77.41,ssp585
2036,IL,77.86,ssp585
2037,IL,77.49,ssp585
2038,IL,77.72,ssp585
2039,IL,77.84,ssp585
2040,IL,78.11,ssp585
2041,IL,78.29,ssp585
2042,IL,78.21,ssp585
2043,IL,78.23,ssp585
2044,IL,78.95,ssp585
2045,IL,79.09,ssp585
2046,IL,79.13,ssp585
2047,IL,78.13,ssp585
2048,IL,78.96,ssp585
2049,IL,79.63,ssp585
2050,IL,79.47,ssp585
2051,IL,80.05,ssp585
2052,IL,80.11,ssp585
2053,IL,79.33,ssp585
2054,IL,78.83,ssp585
2055,IL,80.2,ssp585
2056,IL,79.61,ssp585
2057,IL,79.86,ssp585
2058,IL,80.42,ssp585
2059,IL,80.73,ssp585
2060,IL,80.2,ssp585
2061,IL,79.82,ssp585
2062,IL,80.89,ssp585
2063,IL,80.74,ssp585
2064,IL,80.85,ssp585
2065,IL,81.16,ssp585
2066,IL,81.69,ssp585
2067,IL,81.48,ssp585
2068,IL,81.5,ssp585
2069,IL,81.72,ssp585
2070,IL,82.03,ssp585
2071,IL,82.63,ssp585
2072,IL,82.83,ssp585
2073,IL,81.8,ssp585
2074,IL,82.16,ssp585
2075,IL,82.22,ssp585
2076,IL,83.3,ssp585
2077,IL,82.97,ssp585
2078,IL,82.94,ssp585
2079,IL,83.65,ssp585
2080,IL,83.25,ssp585
2081,IL,84.39,ssp585
2082,IL,83.82,ssp585
2083,IL,83.74,ssp585
2084,IL,84.34,ssp585
2085,IL,83.74,ssp585
2086,IL,83.81,ssp585
2087,IL,84.41,ssp585
2088,IL,85.01,ssp585
2089,IL,85.18,ssp585
2090,IL,85.22,ssp585
2091,IL,84.7,ssp585
2092,IL,86.83,ssp585
2093,IL,86.02,ssp585
2094,IL,85.54,ssp585
2095,IL,85.85,ssp585
2096,IL,85.82,ssp585
2097,IL,86.07,ssp585
2098,IL,86.51,ssp585
2099,IL,86.25,ssp585
2100,IL,85.67,ssp585
1950,VT,63.38,ssp585
1951,VT,63.95,ssp585
1952,VT,64.12,ssp585
1953,VT,63.37,ssp585
1954,VT,63.25,ssp585
1955,VT,63.43,ssp585
1956,VT,64.14,ssp585
1957,VT,64.03,ssp585
1958,VT,63.27,ssp585
1959,VT,63.42,ssp585
1960,VT,63.66,ssp585
1961,VT,64.06,ssp585
1962,VT,63.83,ssp585
1963,VT,63.76,ssp585
1964,VT,63.22,ssp585
1965,VT,63.53,ssp585
1966,VT,63.25,ssp585
1967,VT,63.62,ssp585
1968,VT,62.82,ssp585
1969,VT,62.91,ssp585
1970,VT,62.6,ssp585
1971,VT,63.29,ssp585
1972,VT,63.85,ssp585
1973,VT,63.47,ssp585
1974,VT,62.41,ssp585
1975,VT,63.79,ssp585
1976,VT,63.34,ssp585
1977,VT,62.86,ssp585
1978,VT,64.53,ssp585
1979,VT,63.87,ssp585
1980,VT,63.63,ssp585
1981,VT,63.98,ssp585
1982,VT,62.92,ssp585
1983,VT,62.56,ssp585
1984,VT,62.69,ssp585
1985,VT,63.18,ssp585
1986,VT,63.39,ssp585
1987,VT,63.41,ssp585
1988,VT,64.85,ssp585
1989,VT,64.39,ssp585
1990,VT,64.22,ssp585
1991,VT,63.7,ssp585
1992,VT,62.25,ssp585
1993,VT,62.93,ssp585
1994,VT,64.05,ssp585
1995,VT,64.47,ssp585
1996,VT,63.76,ssp585
1997,VT,64.34,ssp585
1998,VT,64.3,ssp585
1999,VT,65.83,ssp585
2000,VT,65.41,ssp585
2001,VT,64.34,ssp585
2002,VT,64.92,ssp585
2003,VT,65.58,ssp585
2004,VT,65.19,ssp585
2005,VT,65.55,ssp585
2006,VT,65.41,ssp585
2007,VT,65.46,ssp585
2008,VT,65.31,ssp585
2009,VT,65.29,ssp585
2010,VT,65.6,ssp585
2011,VT,65.21,ssp585
2012,VT,65.47,ssp585
2013,VT,65.63,ssp585
2014,VT,65.88,ssp585
2015,VT,65.72,ssp585
2016,VT,65.78,ssp585
2017,VT,65.86,ssp585
2018,VT,66.21,ssp585
2019,VT,66.6,ssp585
2020,VT,65.76,ssp585
2021,VT,66.43,ssp585
2022,VT,66.25,ssp585
2023,VT,66.52,ssp585
2024,VT,66.63,ssp585
2025,VT,67.03,ssp585
2026,VT,67.1,ssp585
2027,VT,66.84,ssp585
2028,VT,67.23,ssp585
2029,VT,67.35,ssp585
2030,VT,67.45,ssp585
2031,VT,67.07,ssp585
2032,VT,67.75,ssp585
2033,VT,67.2,ssp585
2034,VT,67.51,ssp585
2035,VT,67.41,ssp585
2036,VT,67.37,ssp585
2037,VT,67.82,ssp585
2038,VT,68.04,ssp585
2039,VT,68.33,ssp585
2040,VT,68.16,ssp585
2041,VT,68.4,ssp585
2042,VT,68.42,ssp585
2043,VT,68.81,ssp585
2044,VT,69.09,ssp585
2045,VT,68.58,ssp585
2046,VT,69.05,ssp585
2047,VT,68.81,ssp585
2048,VT,69.2,ssp585
2049,VT,69.22,ssp585
2050,VT,68.91,ssp585
2051,VT,68.96,ssp585
2052,VT,69.01,ssp585
2053,VT,69.3,ssp585
2054,VT,69.42,ssp585
2055,VT,69.63,ssp585
2056,VT,69.56,ssp585
2057,VT,70.02,ssp585
2058,VT,70.14,ssp585
2059,VT,70.56,ssp585
2060,VT,70.55,ssp585
2061,VT,70.49,ssp585
2062,VT,71.42,ssp585
2063,VT,70.63,ssp585
2064,VT,71.02,ssp585
2065,VT,71.05,ssp585
2066,VT,71.35,ssp585
2067,VT,71.29,ssp585
2068,VT,71.44,ssp585
2069,VT,71.68,ssp585
2070,VT,71.99,ssp585
2071,VT,72.23,ssp585
2072,VT,72.68,ssp585
2073,VT,71.93,ssp585
2074,VT,72.22,ssp585
2075,VT,72.67,ssp585
2076,VT,72.64,ssp585
2077,VT,72.83,ssp585
2078,VT,72.3,ssp585
2079,VT,73.48,ssp585
2080,VT,73.29,ssp585
2081,VT,73.83,ssp585
2082,VT,73.62,ssp585
2083,VT,73.58,ssp585
2084,VT,74.25,ssp585
2085,VT,73.65,ssp585
2086,VT,74.27,ssp585
2087,VT,74.21,ssp585
2088,VT,74.63,ssp585
2089,VT,74.57,ssp585
2090,VT,74.8,ssp585
2091,VT,75.49,ssp585
2092,VT,75.01,ssp585
2093,VT,75.17,ssp585
2094,VT,75.24,ssp585
2095,VT,75.56,ssp585
2096,VT,75.49,ssp585
2097,VT,75.89,ssp585
2098,VT,76.4,ssp585
2099,VT,76.33,ssp585
2100,VT,76.37,ssp585
1950,NJ,71.48,ssp585
1951,NJ,71.81,ssp585
1952,NJ,72.04,ssp585
1953,NJ,71.57,ssp585
1954,NJ,71.47,ssp585
1955,NJ,71.68,ssp585
1956,NJ,71.95,ssp585
1957,NJ,72.29,ssp585
1958,NJ,71.39,ssp585
1959,NJ,71.38,ssp585
1960,NJ,72.1,ssp585
1961,NJ,71.41,ssp585
1962,NJ,71.58,ssp585
1963,NJ,71.53,ssp585
1964,NJ,71.05,ssp585
1965,NJ,71.12,ssp585
1966,NJ,71.14,ssp585
1967,NJ,72.03,ssp585
1968,NJ,70.88,ssp585
1969,NJ,70.53,ssp585
1970,NJ,70.58,ssp585
1971,NJ,71.44,ssp585
1972,NJ,71.76,ssp585
1973,NJ,71.12,ssp585
1974,NJ,70.7,ssp585
1975,NJ,71.77,ssp585
1976,NJ,71.97,ssp585
1977,NJ,71.63,ssp585
1978,NJ,72.66,ssp585
1979,NJ,72,ssp585
1980,NJ,71.83,ssp585
1981,NJ,71.89,ssp585
1982,NJ,71.22,ssp585
1983,NJ,70.73,ssp585
1984,NJ,70.68,ssp585
1985,NJ,71.34,ssp585
1986,NJ,71.58,ssp585
1987,NJ,71.64,ssp585
1988,NJ,72.71,ssp585
1989,NJ,72.01,ssp585
1990,NJ,71.57,ssp585
1991,NJ,72.23,ssp585
1992,NJ,70.09,ssp585
1993,NJ,71.3,ssp585
1994,NJ,71.87,ssp585
1995,NJ,72.32,ssp585
1996,NJ,72,ssp585
1997,NJ,72.55,ssp585
1998,NJ,72.69,ssp585
1999,NJ,73.65,ssp585
2000,NJ,73.08,ssp585
2001,NJ,72.41,ssp585
2002,NJ,73.37,ssp585
2003,NJ,73.41,ssp585
2004,NJ,72.92,ssp585
2005,NJ,72.89,ssp585
2006,NJ,72.66,ssp585
2007,NJ,73.89,ssp585
2008,NJ,73.23,ssp585
2009,NJ,73.52,ssp585
2010,NJ,73.2,ssp585
2011,NJ,72.9,ssp585
2012,NJ,73.01,ssp585
2013,NJ,73.35,ssp585
2014,NJ,73.82,ssp585
2015,NJ,73.88,ssp585
2016,NJ,73.66,ssp585
2017,NJ,74.09,ssp585
2018,NJ,74.08,ssp585
2019,NJ,74.75,ssp585
2020,NJ,73.68,ssp585
2021,NJ,74.2,ssp585
2022,NJ,74.08,ssp585
2023,NJ,74.16,ssp585
2024,NJ,74.5,ssp585
2025,NJ,74.59,ssp585
2026,NJ,74.89,ssp585
2027,NJ,74.77,ssp585
2028,NJ,74.75,ssp585
2029,NJ,74.91,ssp585
2030,NJ,74.82,ssp585
2031,NJ,75.07,ssp585
2032,NJ,75.11,ssp585
2033,NJ,74.97,ssp585
2034,NJ,75.37,ssp585
2035,NJ,75.27,ssp585
2036,NJ,75.24,ssp585
2037,NJ,75.43,ssp585
2038,NJ,75.51,ssp585
2039,NJ,75.85,ssp585
2040,NJ,75.77,ssp585
2041,NJ,76.3,ssp585
2042,NJ,75.72,ssp585
2043,NJ,76.32,ssp585
2044,NJ,76.38,ssp585
2045,NJ,76.49,ssp585
2046,NJ,77.02,ssp585
2047,NJ,76.02,ssp585
2048,NJ,76.12,ssp585
2049,NJ,76.68,ssp585
2050,NJ,77.11,ssp585
2051,NJ,76.91,ssp585
2052,NJ,77.08,ssp585
2053,NJ,76.42,ssp585
2054,NJ,76.48,ssp585
2055,NJ,77.37,ssp585
2056,NJ,76.75,ssp585
2057,NJ,77.28,ssp585
2058,NJ,76.99,ssp585
2059,NJ,78.08,ssp585
2060,NJ,78.45,ssp585
2061,NJ,77.9,ssp585
2062,NJ,78.91,ssp585
2063,NJ,78.17,ssp585
2064,NJ,78.39,ssp585
2065,NJ,78.42,ssp585
2066,NJ,78.87,ssp585
2067,NJ,78.87,ssp585
2068,NJ,78.96,ssp585
2069,NJ,79.29,ssp585
2070,NJ,79.24,ssp585
2071,NJ,79.82,ssp585
2072,NJ,80.04,ssp585
2073,NJ,79.42,ssp585
2074,NJ,79.63,ssp585
2075,NJ,79.97,ssp585
2076,NJ,80.06,ssp585
2077,NJ,80.2,ssp585
2078,NJ,80.02,ssp585
2079,NJ,80.58,ssp585
2080,NJ,80.59,ssp585
2081,NJ,81.21,ssp585
2082,NJ,80.73,ssp585
2083,NJ,80.65,ssp585
2084,NJ,81.56,ssp585
2085,NJ,80.66,ssp585
2086,NJ,80.89,ssp585
2087,NJ,81.76,ssp585
2088,NJ,81.83,ssp585
2089,NJ,81.63,ssp585
2090,NJ,81.6,ssp585
2091,NJ,81.99,ssp585
2092,NJ,82.19,ssp585
2093,NJ,82.24,ssp585
2094,NJ,82.45,ssp585
2095,NJ,82.37,ssp585
2096,NJ,82.44,ssp585
2097,NJ,82.95,ssp585
2098,NJ,83.59,ssp585
2099,NJ,82.93,ssp585
2100,NJ,83.1,ssp585
1950,ND,66.48,ssp585
1951,ND,66.4,ssp585
1952,ND,66.41,ssp585
1953,ND,66.39,ssp585
1954,ND,65.67,ssp585
1955,ND,66.55,ssp585
1956,ND,67.18,ssp585
1957,ND,66.57,ssp585
1958,ND,66.59,ssp585
1959,ND,65.35,ssp585
1960,ND,66.18,ssp585
1961,ND,67.39,ssp585
1962,ND,66.89,ssp585
1963,ND,65.93,ssp585
1964,ND,66.08,ssp585
1965,ND,65.26,ssp585
1966,ND,66.41,ssp585
1967,ND,66.5,ssp585
1968,ND,65.47,ssp585
1969,ND,65.64,ssp585
1970,ND,65.92,ssp585
1971,ND,65.64,ssp585
1972,ND,66.01,ssp585
1973,ND,65.96,ssp585
1974,ND,65.31,ssp585
1975,ND,66.06,ssp585
1976,ND,66.25,ssp585
1977,ND,66.98,ssp585
1978,ND,67.83,ssp585
1979,ND,66.27,ssp585
1980,ND,66.35,ssp585
1981,ND,66.72,ssp585
1982,ND,65.95,ssp585
1983,ND,65.03,ssp585
1984,ND,65.87,ssp585
1985,ND,66.99,ssp585
1986,ND,66.48,ssp585
1987,ND,65.99,ssp585
1988,ND,66.62,ssp585
1989,ND,66.91,ssp585
1990,ND,67.64,ssp585
1991,ND,66.77,ssp585
1992,ND,65.47,ssp585
1993,ND,65.69,ssp585
1994,ND,67.1,ssp585
1995,ND,67.21,ssp585
1996,ND,67.64,ssp585
1997,ND,68.53,ssp585
1998,ND,66.82,ssp585
1999,ND,67.8,ssp585
2000,ND,68.32,ssp585
2001,ND,67.78,ssp585
2002,ND,68.59,ssp585
2003,ND,68.69,ssp585
2004,ND,68.72,ssp585
2005,ND,69.3,ssp585
2006,ND,68.81,ssp585
2007,ND,68.38,ssp585
2008,ND,69.06,ssp585
2009,ND,68.88,ssp585
2010,ND,68.88,ssp585
2011,ND,69.04,ssp585
2012,ND,69.7,ssp585
2013,ND,69.86,ssp585
2014,ND,69.43,ssp585
2015,ND,69.08,ssp585
2016,ND,68.96,ssp585
2017,ND,69.68,ssp585
2018,ND,69.51,ssp585
2019,ND,71.45,ssp585
2020,ND,70.63,ssp585
2021,ND,69.78,ssp585
2022,ND,70.2,ssp585
2023,ND,68.89,ssp585
2024,ND,69.14,ssp585
2025,ND,70.93,ssp585
2026,ND,71.03,ssp585
2027,ND,70.28,ssp585
2028,ND,70.92,ssp585
2029,ND,70.48,ssp585
2030,ND,70.09,ssp585
2031,ND,71.3,ssp585
2032,ND,71.07,ssp585
2033,ND,72.27,ssp585
2034,ND,71.25,ssp585
2035,ND,70.51,ssp585
2036,ND,71.05,ssp585
2037,ND,71.37,ssp585
2038,ND,71.85,ssp585
2039,ND,72.29,ssp585
2040,ND,73.1,ssp585
2041,ND,72.99,ssp585
2042,ND,72.42,ssp585
2043,ND,71.99,ssp585
2044,ND,72.11,ssp585
2045,ND,72.95,ssp585
2046,ND,72.66,ssp585
2047,ND,72.59,ssp585
2048,ND,74.05,ssp585
2049,ND,73.36,ssp585
2050,ND,72.56,ssp585
2051,ND,73.56,ssp585
2052,ND,73.45,ssp585
2053,ND,73.33,ssp585
2054,ND,73.05,ssp585
2055,ND,73.57,ssp585
2056,ND,74,ssp585
2057,ND,73.94,ssp585
2058,ND,74.97,ssp585
2059,ND,74.22,ssp585
2060,ND,74.29,ssp585
2061,ND,75.34,ssp585
2062,ND,75.65,ssp585
2063,ND,75.85,ssp585
2064,ND,75.51,ssp585
2065,ND,76.3,ssp585
2066,ND,75.76,ssp585
2067,ND,76.69,ssp585
2068,ND,76.16,ssp585
2069,ND,77.81,ssp585
2070,ND,76.92,ssp585
2071,ND,76.57,ssp585
2072,ND,78.45,ssp585
2073,ND,77.15,ssp585
2074,ND,77.15,ssp585
2075,ND,76.78,ssp585
2076,ND,77.55,ssp585
2077,ND,78.04,ssp585
2078,ND,76.76,ssp585
2079,ND,78.63,ssp585
2080,ND,79.48,ssp585
2081,ND,79.14,ssp585
2082,ND,79.58,ssp585
2083,ND,79.18,ssp585
2084,ND,79.48,ssp585
2085,ND,79.28,ssp585
2086,ND,80.12,ssp585
2087,ND,78.99,ssp585
2088,ND,79.97,ssp585
2089,ND,80.83,ssp585
2090,ND,80.99,ssp585
2091,ND,79.73,ssp585
2092,ND,81.27,ssp585
2093,ND,82.43,ssp585
2094,ND,82.02,ssp585
2095,ND,80.83,ssp585
2096,ND,81.26,ssp585
2097,ND,81.41,ssp585
2098,ND,81.92,ssp585
2099,ND,81.14,ssp585
2100,ND,82,ssp585
1950,IA,70.92,ssp585
1951,IA,71.17,ssp585
1952,IA,71.01,ssp585
1953,IA,71.4,ssp585
1954,IA,70.46,ssp585
1955,IA,71.03,ssp585
1956,IA,71.96,ssp585
1957,IA,71.78,ssp585
1958,IA,70.8,ssp585
1959,IA,70.26,ssp585
1960,IA,71.37,ssp585
1961,IA,71.31,ssp585
1962,IA,70.77,ssp585
1963,IA,70.71,ssp585
1964,IA,70.36,ssp585
1965,IA,70.33,ssp585
1966,IA,70.34,ssp585
1967,IA,71.45,ssp585
1968,IA,70.39,ssp585
1969,IA,71,ssp585
1970,IA,70.79,ssp585
1971,IA,70.86,ssp585
1972,IA,70.7,ssp585
1973,IA,70.4,ssp585
1974,IA,70.42,ssp585
1975,IA,71.27,ssp585
1976,IA,71.15,ssp585
1977,IA,72.07,ssp585
1978,IA,72.32,ssp585
1979,IA,71.23,ssp585
1980,IA,71.65,ssp585
1981,IA,71.73,ssp585
1982,IA,70.46,ssp585
1983,IA,70.62,ssp585
1984,IA,70.16,ssp585
1985,IA,71.7,ssp585
1986,IA,70.99,ssp585
1987,IA,71.19,ssp585
1988,IA,72.01,ssp585
1989,IA,71.86,ssp585
1990,IA,72.24,ssp585
1991,IA,71.33,ssp585
1992,IA,70.57,ssp585
1993,IA,71.21,ssp585
1994,IA,72.2,ssp585
1995,IA,72.06,ssp585
1996,IA,72.36,ssp585
1997,IA,72.76,ssp585
1998,IA,71.71,ssp585
1999,IA,72.61,ssp585
2000,IA,73.24,ssp585
2001,IA,71.99,ssp585
2002,IA,72.9,ssp585
2003,IA,73.27,ssp585
2004,IA,73.02,ssp585
2005,IA,73.33,ssp585
2006,IA,72.91,ssp585
2007,IA,73.15,ssp585
2008,IA,73.84,ssp585
2009,IA,73.28,ssp585
2010,IA,73.49,ssp585
2011,IA,73.09,ssp585
2012,IA,73.74,ssp585
2013,IA,73.83,ssp585
2014,IA,74.13,ssp585
2015,IA,73.73,ssp585
2016,IA,74.21,ssp585
2017,IA,74.87,ssp585
2018,IA,74.51,ssp585
2019,IA,75.34,ssp585
2020,IA,74.38,ssp585
2021,IA,73.82,ssp585
2022,IA,74.73,ssp585
2023,IA,73.4,ssp585
2024,IA,74.21,ssp585
2025,IA,75.32,ssp585
2026,IA,75.54,ssp585
2027,IA,74.91,ssp585
2028,IA,75.36,ssp585
2029,IA,74.66,ssp585
2030,IA,74.91,ssp585
2031,IA,75.82,ssp585
2032,IA,75.79,ssp585
2033,IA,76.66,ssp585
2034,IA,76.03,ssp585
2035,IA,75.37,ssp585
2036,IA,76.04,ssp585
2037,IA,75.66,ssp585
2038,IA,76.24,ssp585
2039,IA,76,ssp585
2040,IA,76.72,ssp585
2041,IA,76.76,ssp585
2042,IA,76.87,ssp585
2043,IA,76.42,ssp585
2044,IA,77.27,ssp585
2045,IA,77.58,ssp585
2046,IA,77.22,ssp585
2047,IA,76.75,ssp585
2048,IA,77.69,ssp585
2049,IA,77.93,ssp585
2050,IA,77.23,ssp585
2051,IA,78.44,ssp585
2052,IA,78.37,ssp585
2053,IA,77.86,ssp585
2054,IA,77.52,ssp585
2055,IA,78.71,ssp585
2056,IA,78.31,ssp585
2057,IA,78.26,ssp585
2058,IA,79.06,ssp585
2059,IA,79.1,ssp585
2060,IA,78.6,ssp585
2061,IA,78.53,ssp585
2062,IA,79.62,ssp585
2063,IA,79.69,ssp585
2064,IA,79.21,ssp585
2065,IA,79.99,ssp585
2066,IA,80.07,ssp585
2067,IA,80.44,ssp585
2068,IA,79.8,ssp585
2069,IA,80.92,ssp585
2070,IA,80.8,ssp585
2071,IA,81.33,ssp585
2072,IA,81.75,ssp585
2073,IA,80.71,ssp585
2074,IA,80.96,ssp585
2075,IA,80.61,ssp585
2076,IA,81.7,ssp585
2077,IA,82.01,ssp585
2078,IA,81.59,ssp585
2079,IA,82.47,ssp585
2080,IA,82.23,ssp585
2081,IA,83.37,ssp585
2082,IA,82.9,ssp585
2083,IA,82.87,ssp585
2084,IA,83.56,ssp585
2085,IA,82.5,ssp585
2086,IA,83.12,ssp585
2087,IA,83.14,ssp585
2088,IA,83.95,ssp585
2089,IA,83.98,ssp585
2090,IA,84.62,ssp585
2091,IA,83.78,ssp585
2092,IA,85.62,ssp585
2093,IA,85.11,ssp585
2094,IA,84.8,ssp585
2095,IA,84.63,ssp585
2096,IA,84.74,ssp585
2097,IA,84.98,ssp585
2098,IA,85.85,ssp585
2099,IA,85.44,ssp585
2100,IA,84.97,ssp585
1950,SC,78.12,ssp585
1951,SC,78.19,ssp585
1952,SC,78.07,ssp585
1953,SC,78.6,ssp585
1954,SC,78.22,ssp585
1955,SC,78.83,ssp585
1956,SC,79.02,ssp585
1957,SC,78.49,ssp585
1958,SC,78.45,ssp585
1959,SC,78.31,ssp585
1960,SC,78.66,ssp585
1961,SC,78.19,ssp585
1962,SC,77.6,ssp585
1963,SC,78.38,ssp585
1964,SC,77.66,ssp585
1965,SC,77.96,ssp585
1966,SC,77.77,ssp585
1967,SC,78.32,ssp585
1968,SC,78.24,ssp585
1969,SC,78.5,ssp585
1970,SC,78.28,ssp585
1971,SC,78.5,ssp585
1972,SC,77.75,ssp585
1973,SC,77.92,ssp585
1974,SC,78.27,ssp585
1975,SC,78.18,ssp585
1976,SC,77.71,ssp585
1977,SC,78.15,ssp585
1978,SC,78.24,ssp585
1979,SC,78.59,ssp585
1980,SC,78.69,ssp585
1981,SC,78.48,ssp585
1982,SC,78.29,ssp585
1983,SC,77.81,ssp585
1984,SC,78.33,ssp585
1985,SC,78.67,ssp585
1986,SC,78.57,ssp585
1987,SC,78.61,ssp585
1988,SC,78.85,ssp585
1989,SC,79.04,ssp585
1990,SC,79.01,ssp585
1991,SC,79.08,ssp585
1992,SC,78.17,ssp585
1993,SC,78.4,ssp585
1994,SC,78.61,ssp585
1995,SC,79.25,ssp585
1996,SC,79.05,ssp585
1997,SC,78.88,ssp585
1998,SC,79.09,ssp585
1999,SC,79.25,ssp585
2000,SC,79.55,ssp585
2001,SC,79.36,ssp585
2002,SC,79.98,ssp585
2003,SC,79.61,ssp585
2004,SC,79.43,ssp585
2005,SC,79.35,ssp585
2006,SC,79.28,ssp585
2007,SC,79.72,ssp585
2008,SC,79.7,ssp585
2009,SC,79.46,ssp585
2010,SC,79.93,ssp585
2011,SC,79.46,ssp585
2012,SC,79.7,ssp585
2013,SC,79.85,ssp585
2014,SC,80.26,ssp585
2015,SC,80.18,ssp585
2016,SC,80.26,ssp585
2017,SC,80.73,ssp585
2018,SC,80.81,ssp585
2019,SC,80.8,ssp585
2020,SC,80.6,ssp585
2021,SC,80.3,ssp585
2022,SC,80.84,ssp585
2023,SC,80.44,ssp585
2024,SC,81.33,ssp585
2025,SC,80.7,ssp585
2026,SC,80.96,ssp585
2027,SC,80.71,ssp585
2028,SC,80.81,ssp585
2029,SC,81.11,ssp585
2030,SC,81.36,ssp585
2031,SC,81.94,ssp585
2032,SC,81.18,ssp585
2033,SC,81.42,ssp585
2034,SC,81.45,ssp585
2035,SC,81.77,ssp585
2036,SC,81.5,ssp585
2037,SC,81.41,ssp585
2038,SC,81.56,ssp585
2039,SC,81.55,ssp585
2040,SC,81.74,ssp585
2041,SC,81.9,ssp585
2042,SC,81.78,ssp585
2043,SC,82.31,ssp585
2044,SC,82.41,ssp585
2045,SC,82.98,ssp585
2046,SC,83.25,ssp585
2047,SC,82.3,ssp585
2048,SC,82.28,ssp585
2049,SC,83.09,ssp585
2050,SC,83.2,ssp585
2051,SC,82.99,ssp585
2052,SC,83.36,ssp585
2053,SC,82.63,ssp585
2054,SC,82.74,ssp585
2055,SC,83.58,ssp585
2056,SC,83,ssp585
2057,SC,83.37,ssp585
2058,SC,83.31,ssp585
2059,SC,83.6,ssp585
2060,SC,83.83,ssp585
2061,SC,83.56,ssp585
2062,SC,83.84,ssp585
2063,SC,83.94,ssp585
2064,SC,84.18,ssp585
2065,SC,84.06,ssp585
2066,SC,84.29,ssp585
2067,SC,84.58,ssp585
2068,SC,84.68,ssp585
2069,SC,84.18,ssp585
2070,SC,84.66,ssp585
2071,SC,84.87,ssp585
2072,SC,85.26,ssp585
2073,SC,84.76,ssp585
2074,SC,84.86,ssp585
2075,SC,85.17,ssp585
2076,SC,86.03,ssp585
2077,SC,85.81,ssp585
2078,SC,85.62,ssp585
2079,SC,85.68,ssp585
2080,SC,85.75,ssp585
2081,SC,86.73,ssp585
2082,SC,85.76,ssp585
2083,SC,85.96,ssp585
2084,SC,86.48,ssp585
2085,SC,86.88,ssp585
2086,SC,85.93,ssp585
2087,SC,87.28,ssp585
2088,SC,86.43,ssp585
2089,SC,87.12,ssp585
2090,SC,87.14,ssp585
2091,SC,87,ssp585
2092,SC,88.05,ssp585
2093,SC,87.66,ssp585
2094,SC,87.04,ssp585
2095,SC,87.47,ssp585
2096,SC,87.15,ssp585
2097,SC,87.62,ssp585
2098,SC,87.87,ssp585
2099,SC,88.11,ssp585
2100,SC,88.16,ssp585
1950,AZ,78.13,ssp585
1951,AZ,77.54,ssp585
1952,AZ,77.51,ssp585
1953,AZ,77.75,ssp585
1954,AZ,77.99,ssp585
1955,AZ,77.15,ssp585
1956,AZ,77.88,ssp585
1957,AZ,77.62,ssp585
1958,AZ,77.58,ssp585
1959,AZ,77.2,ssp585
1960,AZ,77.56,ssp585
1961,AZ,77.43,ssp585
1962,AZ,76.97,ssp585
1963,AZ,78.26,ssp585
1964,AZ,76.85,ssp585
1965,AZ,76.69,ssp585
1966,AZ,77.69,ssp585
1967,AZ,77.61,ssp585
1968,AZ,77.17,ssp585
1969,AZ,78,ssp585
1970,AZ,77.28,ssp585
1971,AZ,77.06,ssp585
1972,AZ,77.4,ssp585
1973,AZ,77.62,ssp585
1974,AZ,76.93,ssp585
1975,AZ,76.88,ssp585
1976,AZ,76.95,ssp585
1977,AZ,77.53,ssp585
1978,AZ,77.1,ssp585
1979,AZ,77.79,ssp585
1980,AZ,77.21,ssp585
1981,AZ,78.11,ssp585
1982,AZ,77.09,ssp585
1983,AZ,76.25,ssp585
1984,AZ,77.33,ssp585
1985,AZ,77.8,ssp585
1986,AZ,78.11,ssp585
1987,AZ,77.73,ssp585
1988,AZ,77.63,ssp585
1989,AZ,78.7,ssp585
1990,AZ,78.49,ssp585
1991,AZ,78.3,ssp585
1992,AZ,76.89,ssp585
1993,AZ,77.19,ssp585
1994,AZ,77.6,ssp585
1995,AZ,78.44,ssp585
1996,AZ,78.87,ssp585
1997,AZ,77.98,ssp585
1998,AZ,78.25,ssp585
1999,AZ,78.48,ssp585
2000,AZ,78.86,ssp585
2001,AZ,79.29,ssp585
2002,AZ,79.31,ssp585
2003,AZ,78.27,ssp585
