,year,avg_son_temp_f,scenario,model
53,2003,54.4055725633341,ssp585,access-cm2
54,2004,53.096171578509995,ssp585,access-cm2
55,2005,53.35272661284632,ssp585,access-cm2
56,2006,55.775270928569434,ssp585,access-cm2
57,2007,53.11238259529908,ssp585,access-cm2
58,2008,54.38073894166607,ssp585,access-cm2
59,2009,53.02487397473887,ssp585,access-cm2
60,2010,55.57013291227494,ssp585,access-cm2
61,2011,55.2973446144523,ssp585,access-cm2
62,2012,55.77628359006097,ssp585,access-cm2
63,2013,54.73682950031188,ssp585,access-cm2
64,2014,54.99308033370159,ssp585,access-cm2
65,2015,54.69775375588807,ssp585,access-cm2
66,2016,55.95050868749942,ssp585,access-cm2
67,2017,55.664280163703644,ssp585,access-cm2
68,2018,54.370388551288194,ssp585,access-cm2
69,2019,55.537205241589824,ssp585,access-cm2
70,2020,56.40444544920564,ssp585,access-cm2
71,2021,58.6939897613363,ssp585,access-cm2
72,2022,57.16846074136317,ssp585,access-cm2
73,2023,57.35443786584069,ssp585,access-cm2
74,2024,56.76230565787625,ssp585,access-cm2
75,2025,56.76268050816514,ssp585,access-cm2
76,2026,58.08327632905574,ssp585,access-cm2
77,2027,59.002133739749965,ssp585,access-cm2
78,2028,56.84067858738337,ssp585,access-cm2
79,2029,57.10546183924615,ssp585,access-cm2
80,2030,56.87074531876886,ssp585,access-cm2
81,2031,57.87968033619771,ssp585,access-cm2
82,2032,56.17577727708873,ssp585,access-cm2
83,2033,57.05069322104316,ssp585,access-cm2
84,2034,60.01217301179213,ssp585,access-cm2
85,2035,57.61622814805292,ssp585,access-cm2
86,2036,58.43952350104806,ssp585,access-cm2
87,2037,57.07678001199346,ssp585,access-cm2
88,2038,56.354653361669854,ssp585,access-cm2
89,2039,58.195676463049125,ssp585,access-cm2
90,2040,59.524646777023264,ssp585,access-cm2
91,2041,58.866461459385654,ssp585,access-cm2
92,2042,59.60223387228197,ssp585,access-cm2
93,2043,58.40375088504845,ssp585,access-cm2
94,2044,59.03332631968727,ssp585,access-cm2
95,2045,60.65154818346357,ssp585,access-cm2
96,2046,59.50804233712279,ssp585,access-cm2
97,2047,59.35446181902603,ssp585,access-cm2
98,2048,60.531757748741086,ssp585,access-cm2
99,2049,57.70875698299457,ssp585,access-cm2
100,2050,60.74611866113178,ssp585,access-cm2
101,2051,60.231564674827794,ssp585,access-cm2
102,2052,59.5425742108737,ssp585,access-cm2
103,2053,60.480310824903,ssp585,access-cm2
104,2054,60.629831364541126,ssp585,access-cm2
105,2055,59.30173672217778,ssp585,access-cm2
106,2056,60.89731291318657,ssp585,access-cm2
107,2057,60.62545005884896,ssp585,access-cm2
108,2058,60.117309674658905,ssp585,access-cm2
109,2059,61.99532570872531,ssp585,access-cm2
110,2060,60.349712515798124,ssp585,access-cm2
111,2061,61.68181224094616,ssp585,access-cm2
112,2062,61.93309502697332,ssp585,access-cm2
113,2063,59.58615602040685,ssp585,access-cm2
114,2064,61.44757537727299,ssp585,access-cm2
115,2065,62.94443897622669,ssp585,access-cm2
116,2066,59.716334637043126,ssp585,access-cm2
117,2067,62.02397810679802,ssp585,access-cm2
118,2068,61.52361104345334,ssp585,access-cm2
119,2069,65.26337010903808,ssp585,access-cm2
120,2070,65.66960874851672,ssp585,access-cm2
121,2071,62.601128414765526,ssp585,access-cm2
122,2072,65.28352167217335,ssp585,access-cm2
123,2073,64.31751296674359,ssp585,access-cm2
124,2074,63.806124646634274,ssp585,access-cm2
125,2075,63.855989140863954,ssp585,access-cm2
126,2076,64.87475443408448,ssp585,access-cm2
127,2077,63.12865282284974,ssp585,access-cm2
128,2078,63.718804841550025,ssp585,access-cm2
129,2079,63.00340281567758,ssp585,access-cm2
130,2080,64.65514229053832,ssp585,access-cm2
131,2081,65.30263745682159,ssp585,access-cm2
132,2082,64.74045147919671,ssp585,access-cm2
133,2083,66.86693606214943,ssp585,access-cm2
134,2084,65.06083732761445,ssp585,access-cm2
135,2085,64.7941035764248,ssp585,access-cm2
136,2086,65.57033605769169,ssp585,access-cm2
137,2087,65.09754299931004,ssp585,access-cm2
138,2088,66.14136202716608,ssp585,access-cm2
139,2089,67.79125705761973,ssp585,access-cm2
140,2090,65.15573920162525,ssp585,access-cm2
141,2091,66.8460307764385,ssp585,access-cm2
142,2092,67.7836104554693,ssp585,access-cm2
143,2093,68.64543979400304,ssp585,access-cm2
144,2094,66.92418526574473,ssp585,access-cm2
145,2095,67.3532914877482,ssp585,access-cm2
146,2096,68.91091753627823,ssp585,access-cm2
147,2097,71.47962774883476,ssp585,access-cm2
148,2098,66.22730636024778,ssp585,access-cm2
149,2099,69.66141634338959,ssp585,access-cm2
150,2100,66.46161536546481,ssp585,access-cm2
0,1950,54.59259182355822,ssp585,miroc6
1,1951,50.025430596143586,ssp585,miroc6
2,1952,51.86652477367528,ssp585,miroc6
3,1953,51.393345466459515,ssp585,miroc6
4,1954,52.20652934033295,ssp585,miroc6
5,1955,50.45230386513112,ssp585,miroc6
6,1956,53.578766065792024,ssp585,miroc6
7,1957,52.51592374829772,ssp585,miroc6
8,1958,52.96909143375193,ssp585,miroc6
9,1959,52.619870802075525,ssp585,miroc6
10,1960,53.04211605028747,ssp585,miroc6
11,1961,52.504801795035355,ssp585,miroc6
12,1962,51.89162778233312,ssp585,miroc6
13,1963,53.54648432853509,ssp585,miroc6
14,1964,50.290634792203235,ssp585,miroc6
15,1965,52.57169364108803,ssp585,miroc6
16,1966,51.82511270420936,ssp585,miroc6
17,1967,51.59414482548293,ssp585,miroc6
18,1968,53.97150070605324,ssp585,miroc6
19,1969,52.91906121136608,ssp585,miroc6
20,1970,53.61173773291113,ssp585,miroc6
21,1971,50.938601054113924,ssp585,miroc6
22,1972,52.74820420238796,ssp585,miroc6
23,1973,50.418554236386775,ssp585,miroc6
24,1974,53.662617639187495,ssp585,miroc6
25,1975,51.99417305114848,ssp585,miroc6
26,1976,52.23926145375406,ssp585,miroc6
27,1977,53.37052793030662,ssp585,miroc6
28,1978,53.83638490897088,ssp585,miroc6
29,1979,53.052912351653724,ssp585,miroc6
30,1980,56.540652002893644,ssp585,miroc6
31,1981,51.64049020543844,ssp585,miroc6
32,1982,51.21554315621579,ssp585,miroc6
33,1983,51.135610910607106,ssp585,miroc6
34,1984,52.052124079068406,ssp585,miroc6
35,1985,51.68349346251033,ssp585,miroc6
36,1986,52.99000097667184,ssp585,miroc6
37,1987,53.74656319707395,ssp585,miroc6
38,1988,52.09704155630505,ssp585,miroc6
39,1989,51.606950357722425,ssp585,miroc6
40,1990,52.46815518512037,ssp585,miroc6
41,1991,51.904983969429836,ssp585,miroc6
42,1992,50.717035970652596,ssp585,miroc6
43,1993,52.25584205992465,ssp585,miroc6
44,1994,52.14532757983484,ssp585,miroc6
45,1995,53.31794838537584,ssp585,miroc6
46,1996,54.398364943953,ssp585,miroc6
47,1997,54.33000845978137,ssp585,miroc6
48,1998,50.744384347424855,ssp585,miroc6
49,1999,52.55107761132931,ssp585,miroc6
50,2000,54.78008765704598,ssp585,miroc6
51,2001,54.63122503021952,ssp585,miroc6
52,2002,55.52581787535823,ssp585,miroc6
53,2003,52.002896218144116,ssp585,miroc6
54,2004,53.19917578852182,ssp585,miroc6
55,2005,56.29433400857115,ssp585,miroc6
56,2006,53.942645831702336,ssp585,miroc6
57,2007,53.69907804797461,ssp585,miroc6
58,2008,53.63352967516493,ssp585,miroc6
59,2009,53.635747398031306,ssp585,miroc6
60,2010,54.705667142027025,ssp585,miroc6
61,2011,54.09580497562463,ssp585,miroc6
62,2012,53.54267368200446,ssp585,miroc6
63,2013,54.9414425762928,ssp585,miroc6
64,2014,55.629936794250554,ssp585,miroc6
65,2015,56.57626993508515,ssp585,miroc6
66,2016,55.139220067104176,ssp585,miroc6
67,2017,54.84047188572785,ssp585,miroc6
68,2018,53.96480434496833,ssp585,miroc6
69,2019,52.48056628212773,ssp585,miroc6
70,2020,55.559150635446244,ssp585,miroc6
71,2021,56.455871987202144,ssp585,miroc6
72,2022,56.23555709865187,ssp585,miroc6
73,2023,56.411789853903436,ssp585,miroc6
74,2024,53.98714592639886,ssp585,miroc6
75,2025,53.62139092698919,ssp585,miroc6
76,2026,56.25876312553114,ssp585,miroc6
77,2027,58.07674268568718,ssp585,miroc6
78,2028,55.14896941956534,ssp585,miroc6
79,2029,56.00389731400264,ssp585,miroc6
80,2030,57.202998656900384,ssp585,miroc6
81,2031,57.6803842293021,ssp585,miroc6
82,2032,56.949728379456346,ssp585,miroc6
83,2033,57.85135285963929,ssp585,miroc6
84,2034,54.13369202055177,ssp585,miroc6
85,2035,56.70525360079749,ssp585,miroc6
86,2036,55.7922489639436,ssp585,miroc6
87,2037,56.27561220324898,ssp585,miroc6
88,2038,54.95414866880905,ssp585,miroc6
89,2039,54.365291757820096,ssp585,miroc6
90,2040,57.65426825044134,ssp585,miroc6
91,2041,54.44779016655584,ssp585,miroc6
92,2042,56.00303946748995,ssp585,miroc6
93,2043,58.105403928643504,ssp585,miroc6
94,2044,58.271188713919294,ssp585,miroc6
95,2045,56.28658670510547,ssp585,miroc6
96,2046,58.29880846273954,ssp585,miroc6
97,2047,55.47669715923013,ssp585,miroc6
98,2048,57.27046955091194,ssp585,miroc6
99,2049,57.835669750362875,ssp585,miroc6
100,2050,56.5536041117762,ssp585,miroc6
101,2051,57.72614341621999,ssp585,miroc6
102,2052,59.8294881746182,ssp585,miroc6
103,2053,57.76035220317863,ssp585,miroc6
104,2054,58.87774821942977,ssp585,miroc6
105,2055,57.06850597543348,ssp585,miroc6
106,2056,57.58909390590056,ssp585,miroc6
107,2057,59.57137522945674,ssp585,miroc6
108,2058,58.15810004509185,ssp585,miroc6
109,2059,56.632576682021444,ssp585,miroc6
110,2060,59.03057697907495,ssp585,miroc6
111,2061,57.80202888119552,ssp585,miroc6
112,2062,56.41819713258697,ssp585,miroc6
113,2063,59.48573920384852,ssp585,miroc6
114,2064,59.95244966630121,ssp585,miroc6
115,2065,59.24208244079573,ssp585,miroc6
116,2066,59.11884304119521,ssp585,miroc6
117,2067,58.01769837124151,ssp585,miroc6
118,2068,59.422107784000005,ssp585,miroc6
119,2069,59.842857719376745,ssp585,miroc6
120,2070,62.246631284831295,ssp585,miroc6
121,2071,62.547215240831726,ssp585,miroc6
122,2072,61.12768847527662,ssp585,miroc6
123,2073,61.17179373813114,ssp585,miroc6
124,2074,59.660369311732104,ssp585,miroc6
125,2075,62.90427976079033,ssp585,miroc6
126,2076,62.11216864654336,ssp585,miroc6
127,2077,60.951013749769714,ssp585,miroc6
128,2078,59.34879797215373,ssp585,miroc6
129,2079,59.64752790150477,ssp585,miroc6
130,2080,61.16521710654132,ssp585,miroc6
131,2081,63.557716577633286,ssp585,miroc6
132,2082,62.47577047999419,ssp585,miroc6
133,2083,63.80687340066275,ssp585,miroc6
134,2084,63.521820830093844,ssp585,miroc6
135,2085,61.28669010921153,ssp585,miroc6
136,2086,63.853465791577065,ssp585,miroc6
137,2087,61.43963867056779,ssp585,miroc6
138,2088,64.19756628744011,ssp585,miroc6
139,2089,62.493285432312696,ssp585,miroc6
140,2090,62.99502018522446,ssp585,miroc6
141,2091,64.35001459805869,ssp585,miroc6
142,2092,64.9376619829604,ssp585,miroc6
143,2093,62.68912064795772,ssp585,miroc6
144,2094,61.81084416107182,ssp585,miroc6
145,2095,62.12237477986501,ssp585,miroc6
146,2096,64.57332054984482,ssp585,miroc6
147,2097,63.437539611092966,ssp585,miroc6
148,2098,62.67929759525695,ssp585,miroc6
149,2099,65.3742988164893,ssp585,miroc6
150,2100,60.94248501644754,ssp585,miroc6
0,1950,49.953417544481994,ssp585,bcc-csm2-mr
1,1951,52.75357630916496,ssp585,bcc-csm2-mr
2,1952,52.23986331230151,ssp585,bcc-csm2-mr
3,1953,54.00163613435595,ssp585,bcc-csm2-mr
4,1954,52.112140190295186,ssp585,bcc-csm2-mr
5,1955,51.41213375637668,ssp585,bcc-csm2-mr
6,1956,52.000158550824295,ssp585,bcc-csm2-mr
7,1957,52.29426475249029,ssp585,bcc-csm2-mr
8,1958,52.72537003556091,ssp585,bcc-csm2-mr
9,1959,53.13046978838366,ssp585,bcc-csm2-mr
10,1960,52.6853648208386,ssp585,bcc-csm2-mr
11,1961,51.27026644637076,ssp585,bcc-csm2-mr
12,1962,50.066585153206894,ssp585,bcc-csm2-mr
13,1963,52.24741901347777,ssp585,bcc-csm2-mr
14,1964,50.364554132300114,ssp585,bcc-csm2-mr
15,1965,53.15008554123838,ssp585,bcc-csm2-mr
16,1966,54.25846729811666,ssp585,bcc-csm2-mr
17,1967,51.16925802070634,ssp585,bcc-csm2-mr
18,1968,50.0183314059904,ssp585,bcc-csm2-mr
19,1969,50.59601123045915,ssp585,bcc-csm2-mr
20,1970,52.49961216087902,ssp585,bcc-csm2-mr
21,1971,53.05130587868306,ssp585,bcc-csm2-mr
22,1972,50.958670376987264,ssp585,bcc-csm2-mr
23,1973,54.201306992153356,ssp585,bcc-csm2-mr
24,1974,52.257896417248986,ssp585,bcc-csm2-mr
25,1975,53.46438329675531,ssp585,bcc-csm2-mr
26,1976,51.373667513131906,ssp585,bcc-csm2-mr
27,1977,52.346300114679856,ssp585,bcc-csm2-mr
28,1978,53.03336864306091,ssp585,bcc-csm2-mr
29,1979,52.474599736603196,ssp585,bcc-csm2-mr
30,1980,49.57039479804915,ssp585,bcc-csm2-mr
31,1981,52.59471338167089,ssp585,bcc-csm2-mr
32,1982,54.54520378382146,ssp585,bcc-csm2-mr
33,1983,50.73169431293734,ssp585,bcc-csm2-mr
34,1984,51.80861926189863,ssp585,bcc-csm2-mr
35,1985,53.321347414218884,ssp585,bcc-csm2-mr
36,1986,53.154667605080355,ssp585,bcc-csm2-mr
37,1987,52.39459216135354,ssp585,bcc-csm2-mr
38,1988,52.9109022908136,ssp585,bcc-csm2-mr
39,1989,52.64359291410063,ssp585,bcc-csm2-mr
40,1990,50.52969309304845,ssp585,bcc-csm2-mr
41,1991,52.265151638610455,ssp585,bcc-csm2-mr
42,1992,50.25771785976,ssp585,bcc-csm2-mr
43,1993,52.053571777067745,ssp585,bcc-csm2-mr
44,1994,52.36762730734344,ssp585,bcc-csm2-mr
45,1995,54.86833658714372,ssp585,bcc-csm2-mr
46,1996,52.8291713183291,ssp585,bcc-csm2-mr
47,1997,52.447221381450014,ssp585,bcc-csm2-mr
48,1998,54.37459944877734,ssp585,bcc-csm2-mr
49,1999,53.938554705274925,ssp585,bcc-csm2-mr
50,2000,53.60255708970833,ssp585,bcc-csm2-mr
51,2001,55.46701716289403,ssp585,bcc-csm2-mr
52,2002,50.70563121419348,ssp585,bcc-csm2-mr
53,2003,53.47352077022821,ssp585,bcc-csm2-mr
54,2004,54.43590380361577,ssp585,bcc-csm2-mr
55,2005,52.89357026398644,ssp585,bcc-csm2-mr
56,2006,53.58648828838361,ssp585,bcc-csm2-mr
57,2007,54.5182584326481,ssp585,bcc-csm2-mr
58,2008,54.20903224144838,ssp585,bcc-csm2-mr
59,2009,52.845128592810774,ssp585,bcc-csm2-mr
60,2010,55.57448198050035,ssp585,bcc-csm2-mr
61,2011,51.87475032202746,ssp585,bcc-csm2-mr
62,2012,54.406858288719086,ssp585,bcc-csm2-mr
63,2013,54.41994520020413,ssp585,bcc-csm2-mr
64,2014,53.35422558950361,ssp585,bcc-csm2-mr
65,2015,55.847921326602965,ssp585,bcc-csm2-mr
66,2016,55.2133575947006,ssp585,bcc-csm2-mr
67,2017,54.483140940664015,ssp585,bcc-csm2-mr
68,2018,53.36172696896168,ssp585,bcc-csm2-mr
69,2019,54.0894580093435,ssp585,bcc-csm2-mr
70,2020,53.86369981471623,ssp585,bcc-csm2-mr
71,2021,55.88771051005206,ssp585,bcc-csm2-mr
72,2022,54.38519241236001,ssp585,bcc-csm2-mr
73,2023,54.9069242089275,ssp585,bcc-csm2-mr
74,2024,55.867512566946296,ssp585,bcc-csm2-mr
75,2025,56.24594726109052,ssp585,bcc-csm2-mr
76,2026,54.34364821572319,ssp585,bcc-csm2-mr
77,2027,54.989482730967424,ssp585,bcc-csm2-mr
78,2028,54.25963502614451,ssp585,bcc-csm2-mr
79,2029,54.634527647501294,ssp585,bcc-csm2-mr
80,2030,57.65682088531841,ssp585,bcc-csm2-mr
81,2031,56.19300726678276,ssp585,bcc-csm2-mr
82,2032,55.00911353721104,ssp585,bcc-csm2-mr
83,2033,55.474242500335905,ssp585,bcc-csm2-mr
84,2034,55.502245731195934,ssp585,bcc-csm2-mr
85,2035,54.69274076792779,ssp585,bcc-csm2-mr
86,2036,55.8696791790239,ssp585,bcc-csm2-mr
87,2037,56.612696134392586,ssp585,bcc-csm2-mr
88,2038,56.30969572506476,ssp585,bcc-csm2-mr
89,2039,57.46463754400929,ssp585,bcc-csm2-mr
90,2040,56.474099299359196,ssp585,bcc-csm2-mr
91,2041,55.4400616428225,ssp585,bcc-csm2-mr
92,2042,55.83466650252759,ssp585,bcc-csm2-mr
93,2043,57.91224037816157,ssp585,bcc-csm2-mr
94,2044,57.68887938335185,ssp585,bcc-csm2-mr
95,2045,58.061310329723895,ssp585,bcc-csm2-mr
96,2046,57.31975709940804,ssp585,bcc-csm2-mr
97,2047,57.08970625349192,ssp585,bcc-csm2-mr
98,2048,56.44715688754308,ssp585,bcc-csm2-mr
99,2049,58.83408881098112,ssp585,bcc-csm2-mr
100,2050,56.11531189099056,ssp585,bcc-csm2-mr
101,2051,59.24877388313858,ssp585,bcc-csm2-mr
102,2052,56.93763630356715,ssp585,bcc-csm2-mr
103,2053,57.7615613885413,ssp585,bcc-csm2-mr
104,2054,57.969236665728985,ssp585,bcc-csm2-mr
105,2055,56.46936385117329,ssp585,bcc-csm2-mr
106,2056,59.144063560456416,ssp585,bcc-csm2-mr
107,2057,59.06496406455646,ssp585,bcc-csm2-mr
108,2058,59.92919656180602,ssp585,bcc-csm2-mr
109,2059,59.024507670023716,ssp585,bcc-csm2-mr
110,2060,61.12245971924748,ssp585,bcc-csm2-mr
111,2061,59.37764774344788,ssp585,bcc-csm2-mr
112,2062,58.186063928072215,ssp585,bcc-csm2-mr
113,2063,60.028406928149884,ssp585,bcc-csm2-mr
114,2064,59.125540563667805,ssp585,bcc-csm2-mr
115,2065,61.328690492375756,ssp585,bcc-csm2-mr
116,2066,58.46836296433993,ssp585,bcc-csm2-mr
117,2067,60.32743963324264,ssp585,bcc-csm2-mr
118,2068,60.06221753919408,ssp585,bcc-csm2-mr
119,2069,60.17132103601142,ssp585,bcc-csm2-mr
120,2070,59.77973143021735,ssp585,bcc-csm2-mr
121,2071,63.29718389414944,ssp585,bcc-csm2-mr
122,2072,60.21844829128689,ssp585,bcc-csm2-mr
123,2073,60.87762705392707,ssp585,bcc-csm2-mr
124,2074,59.95634930149522,ssp585,bcc-csm2-mr
125,2075,61.079233360671324,ssp585,bcc-csm2-mr
126,2076,61.18478309906213,ssp585,bcc-csm2-mr
127,2077,59.541853278731246,ssp585,bcc-csm2-mr
128,2078,61.13709531288093,ssp585,bcc-csm2-mr
129,2079,60.8136122507307,ssp585,bcc-csm2-mr
130,2080,60.43737605387389,ssp585,bcc-csm2-mr
131,2081,58.87795033607501,ssp585,bcc-csm2-mr
132,2082,60.1999712237514,ssp585,bcc-csm2-mr
133,2083,61.84183345008105,ssp585,bcc-csm2-mr
134,2084,63.06585279622649,ssp585,bcc-csm2-mr
135,2085,60.83062545445886,ssp585,bcc-csm2-mr
136,2086,61.18937135204691,ssp585,bcc-csm2-mr
137,2087,62.36464830802965,ssp585,bcc-csm2-mr
138,2088,61.530503495727785,ssp585,bcc-csm2-mr
139,2089,63.24218140289446,ssp585,bcc-csm2-mr
140,2090,62.879958462516385,ssp585,bcc-csm2-mr
141,2091,64.67827459835347,ssp585,bcc-csm2-mr
142,2092,63.561859030904465,ssp585,bcc-csm2-mr
143,2093,66.21379061128359,ssp585,bcc-csm2-mr
144,2094,62.554008554947536,ssp585,bcc-csm2-mr
145,2095,62.15066853867624,ssp585,bcc-csm2-mr
146,2096,63.25504286491293,ssp585,bcc-csm2-mr
147,2097,62.19335400175334,ssp585,bcc-csm2-mr
148,2098,64.03124054402852,ssp585,bcc-csm2-mr
149,2099,65.22359641440818,ssp585,bcc-csm2-mr
150,2100,64.67854068291028,ssp585,bcc-csm2-mr
0,1950,53.50149338994557,ssp585,access-esm1-5
1,1951,51.94280816164223,ssp585,access-esm1-5
2,1952,52.04428942934628,ssp585,access-esm1-5
3,1953,54.96752437810952,ssp585,access-esm1-5
4,1954,50.36662037693996,ssp585,access-esm1-5
5,1955,52.748523088608806,ssp585,access-esm1-5
6,1956,53.96556073729817,ssp585,access-esm1-5
7,1957,50.91864010413876,ssp585,access-esm1-5
8,1958,52.68928731712037,ssp585,access-esm1-5
9,1959,48.3812749006437,ssp585,access-esm1-5
10,1960,54.65323945181442,ssp585,access-esm1-5
11,1961,50.783847631983896,ssp585,access-esm1-5
12,1962,50.83342584228554,ssp585,access-esm1-5
13,1963,51.861451479150276,ssp585,access-esm1-5
14,1964,51.63427623134081,ssp585,access-esm1-5
15,1965,51.907083937231086,ssp585,access-esm1-5
16,1966,53.11712370412752,ssp585,access-esm1-5
17,1967,52.347195709948146,ssp585,access-esm1-5
18,1968,50.48615397810087,ssp585,access-esm1-5
19,1969,50.70585689317378,ssp585,access-esm1-5
20,1970,50.841238966929104,ssp585,access-esm1-5
21,1971,51.39140481261662,ssp585,access-esm1-5
22,1972,54.19341143506665,ssp585,access-esm1-5
23,1973,50.8360065799458,ssp585,access-esm1-5
24,1974,52.62321494468066,ssp585,access-esm1-5
25,1975,52.685709784897774,ssp585,access-esm1-5
26,1976,51.31248795118153,ssp585,access-esm1-5
27,1977,51.906972188392686,ssp585,access-esm1-5
28,1978,54.91313697258647,ssp585,access-esm1-5
29,1979,53.18645050390221,ssp585,access-esm1-5
30,1980,51.86484327084723,ssp585,access-esm1-5
31,1981,49.345436621684094,ssp585,access-esm1-5
32,1982,52.29184643892783,ssp585,access-esm1-5
33,1983,52.7949177269289,ssp585,access-esm1-5
34,1984,50.869243137762815,ssp585,access-esm1-5
35,1985,52.6316519952758,ssp585,access-esm1-5
36,1986,52.370288482107625,ssp585,access-esm1-5
37,1987,53.35180934586797,ssp585,access-esm1-5
38,1988,50.47580270406969,ssp585,access-esm1-5
39,1989,53.89965284032008,ssp585,access-esm1-5
40,1990,52.25976383799113,ssp585,access-esm1-5
41,1991,53.60619269540569,ssp585,access-esm1-5
42,1992,51.02903462023119,ssp585,access-esm1-5
43,1993,52.676896596230925,ssp585,access-esm1-5
44,1994,55.13670545093741,ssp585,access-esm1-5
45,1995,53.698465355512106,ssp585,access-esm1-5
46,1996,53.35354877241883,ssp585,access-esm1-5
47,1997,52.61310564960862,ssp585,access-esm1-5
48,1998,52.728915806006526,ssp585,access-esm1-5
49,1999,55.295585143963045,ssp585,access-esm1-5
50,2000,54.90570298424546,ssp585,access-esm1-5
51,2001,54.14769248919258,ssp585,access-esm1-5
52,2002,54.19060619143868,ssp585,access-esm1-5
53,2003,54.27443065847573,ssp585,access-esm1-5
54,2004,53.780582734024804,ssp585,access-esm1-5
55,2005,54.10762485504665,ssp585,access-esm1-5
56,2006,55.18037924135853,ssp585,access-esm1-5
57,2007,54.41353821310056,ssp585,access-esm1-5
58,2008,52.98032500897818,ssp585,access-esm1-5
59,2009,52.72042856130639,ssp585,access-esm1-5
60,2010,54.90115381805944,ssp585,access-esm1-5
61,2011,53.996789703646655,ssp585,access-esm1-5
62,2012,57.11161791737164,ssp585,access-esm1-5
63,2013,55.96025616802631,ssp585,access-esm1-5
64,2014,56.15337773569284,ssp585,access-esm1-5
65,2015,55.10726632487311,ssp585,access-esm1-5
66,2016,56.53481768570588,ssp585,access-esm1-5
67,2017,55.17278190089588,ssp585,access-esm1-5
68,2018,55.1622467757569,ssp585,access-esm1-5
69,2019,56.31853439006443,ssp585,access-esm1-5
70,2020,54.29705103126225,ssp585,access-esm1-5
71,2021,56.35876647838677,ssp585,access-esm1-5
72,2022,56.108377442672335,ssp585,access-esm1-5
73,2023,56.67804572971502,ssp585,access-esm1-5
74,2024,57.584662232635104,ssp585,access-esm1-5
75,2025,55.34199777119796,ssp585,access-esm1-5
76,2026,53.699258216859455,ssp585,access-esm1-5
77,2027,57.095844722319235,ssp585,access-esm1-5
78,2028,55.23693434891162,ssp585,access-esm1-5
79,2029,55.06207030534065,ssp585,access-esm1-5
80,2030,56.83306838343995,ssp585,access-esm1-5
81,2031,57.92819169318637,ssp585,access-esm1-5
82,2032,55.669104101553515,ssp585,access-esm1-5
83,2033,57.09240877278955,ssp585,access-esm1-5
84,2034,56.40709799165237,ssp585,access-esm1-5
85,2035,57.94266375357506,ssp585,access-esm1-5
86,2036,57.135065807718725,ssp585,access-esm1-5
87,2037,56.821735765784325,ssp585,access-esm1-5
88,2038,56.81214729733249,ssp585,access-esm1-5
89,2039,55.851060936953154,ssp585,access-esm1-5
90,2040,55.757695441492494,ssp585,access-esm1-5
91,2041,58.96391080293603,ssp585,access-esm1-5
92,2042,61.34864725843108,ssp585,access-esm1-5
93,2043,59.21455323481023,ssp585,access-esm1-5
94,2044,55.935005105005615,ssp585,access-esm1-5
95,2045,58.57917456531343,ssp585,access-esm1-5
96,2046,59.93549949527974,ssp585,access-esm1-5
97,2047,60.07164187798632,ssp585,access-esm1-5
98,2048,59.9258243594766,ssp585,access-esm1-5
99,2049,58.77692435664812,ssp585,access-esm1-5
100,2050,61.15617728660519,ssp585,access-esm1-5
101,2051,59.04181397411026,ssp585,access-esm1-5
102,2052,59.17858664366256,ssp585,access-esm1-5
103,2053,60.087387902591125,ssp585,access-esm1-5
104,2054,63.45844142307139,ssp585,access-esm1-5
105,2055,59.56556882446023,ssp585,access-esm1-5
106,2056,58.450825319016246,ssp585,access-esm1-5
107,2057,61.46312415132559,ssp585,access-esm1-5
108,2058,57.80081202959256,ssp585,access-esm1-5
109,2059,58.696396734921485,ssp585,access-esm1-5
110,2060,58.27556646913928,ssp585,access-esm1-5
111,2061,60.046737565838576,ssp585,access-esm1-5
112,2062,61.58698104478887,ssp585,access-esm1-5
113,2063,61.21535792318384,ssp585,access-esm1-5
114,2064,58.92092307396922,ssp585,access-esm1-5
115,2065,60.14585931079921,ssp585,access-esm1-5
116,2066,59.611656182674245,ssp585,access-esm1-5
117,2067,61.63168275018485,ssp585,access-esm1-5
118,2068,60.13609358789107,ssp585,access-esm1-5
119,2069,63.89182466050113,ssp585,access-esm1-5
120,2070,63.55932249987395,ssp585,access-esm1-5
121,2071,61.95372623132054,ssp585,access-esm1-5
122,2072,62.70452726023146,ssp585,access-esm1-5
123,2073,63.60241002100617,ssp585,access-esm1-5
124,2074,63.81788924842631,ssp585,access-esm1-5
125,2075,62.71798619104265,ssp585,access-esm1-5
126,2076,64.28286889519686,ssp585,access-esm1-5
127,2077,62.98012867486087,ssp585,access-esm1-5
128,2078,61.307135623899406,ssp585,access-esm1-5
129,2079,63.929202377507416,ssp585,access-esm1-5
130,2080,61.682200290351744,ssp585,access-esm1-5
131,2081,62.791632844319906,ssp585,access-esm1-5
132,2082,64.11861209193228,ssp585,access-esm1-5
133,2083,63.86958078787422,ssp585,access-esm1-5
134,2084,64.53142759825037,ssp585,access-esm1-5
135,2085,64.22212613333977,ssp585,access-esm1-5
136,2086,64.66740973400488,ssp585,access-esm1-5
137,2087,64.86065686197696,ssp585,access-esm1-5
138,2088,65.41962529001785,ssp585,access-esm1-5
139,2089,65.6803078247328,ssp585,access-esm1-5
140,2090,66.11026665184431,ssp585,access-esm1-5
141,2091,64.53494793414228,ssp585,access-esm1-5
142,2092,63.09913323684289,ssp585,access-esm1-5
143,2093,64.22681729810614,ssp585,access-esm1-5
144,2094,65.67028354019543,ssp585,access-esm1-5
