year,state,av_temp,scenario
1983,NM,34.83,ssp245
1984,NM,34.94,ssp245
1985,NM,35.24,ssp245
1986,NM,35.28,ssp245
1987,NM,36.15,ssp245
1988,NM,36.1,ssp245
1989,NM,36.32,ssp245
1990,NM,35.99,ssp245
1991,NM,36.53,ssp245
1992,NM,34.58,ssp245
1993,NM,35.38,ssp245
1994,NM,35.73,ssp245
1995,NM,34.89,ssp245
1996,NM,36.74,ssp245
1997,NM,35.76,ssp245
1998,NM,35.66,ssp245
1999,NM,35.28,ssp245
2000,NM,36.31,ssp245
2001,NM,35.26,ssp245
2002,NM,37.68,ssp245
2003,NM,37.17,ssp245
2004,NM,36.27,ssp245
2005,NM,36.77,ssp245
2006,NM,37.13,ssp245
2007,NM,36.62,ssp245
2008,NM,36.5,ssp245
2009,NM,36.43,ssp245
2010,NM,36.77,ssp245
2011,NM,37.14,ssp245
2012,NM,36.83,ssp245
2013,NM,36.2,ssp245
2014,NM,37.02,ssp245
2015,NM,37.87,ssp245
2016,NM,35.74,ssp245
2017,NM,37.02,ssp245
2018,NM,38.11,ssp245
2019,NM,37.47,ssp245
2020,NM,37.18,ssp245
2021,NM,37.64,ssp245
2022,NM,38.11,ssp245
2023,NM,38.62,ssp245
2024,NM,36.77,ssp245
2025,NM,38.08,ssp245
2026,NM,37.65,ssp245
2027,NM,39.32,ssp245
2028,NM,38.88,ssp245
2029,NM,37.06,ssp245
2030,NM,38.15,ssp245
2031,NM,39.05,ssp245
2032,NM,37.57,ssp245
2033,NM,39.76,ssp245
2034,NM,39.32,ssp245
2035,NM,37.43,ssp245
2036,NM,39.22,ssp245
2037,NM,38.41,ssp245
2038,NM,38.35,ssp245
2039,NM,38.57,ssp245
2040,NM,38.65,ssp245
2041,NM,38.68,ssp245
2042,NM,39.13,ssp245
2043,NM,38.95,ssp245
2044,NM,38.87,ssp245
2045,NM,39.29,ssp245
2046,NM,38.86,ssp245
2047,NM,38.78,ssp245
2048,NM,39.62,ssp245
2049,NM,39.38,ssp245
2050,NM,39.84,ssp245
2051,NM,38.64,ssp245
2052,NM,39.8,ssp245
2053,NM,38.96,ssp245
2054,NM,40.4,ssp245
2055,NM,39.15,ssp245
2056,NM,40.06,ssp245
2057,NM,39.79,ssp245
2058,NM,39.75,ssp245
2059,NM,40.3,ssp245
2060,NM,39.41,ssp245
2061,NM,38.74,ssp245
2062,NM,39.37,ssp245
2063,NM,39.96,ssp245
2064,NM,40.84,ssp245
2065,NM,39.97,ssp245
2066,NM,39.42,ssp245
2067,NM,39.73,ssp245
2068,NM,40.31,ssp245
2069,NM,39.85,ssp245
2070,NM,40.09,ssp245
2071,NM,40.59,ssp245
2072,NM,40.43,ssp245
2073,NM,39.8,ssp245
2074,NM,38.54,ssp245
2075,NM,40.13,ssp245
2076,NM,40.59,ssp245
2077,NM,40.37,ssp245
2078,NM,41.05,ssp245
2079,NM,40.2,ssp245
2080,NM,40.51,ssp245
2081,NM,40.53,ssp245
2082,NM,40.31,ssp245
2083,NM,40.45,ssp245
2084,NM,40.26,ssp245
2085,NM,40.29,ssp245
2086,NM,40.34,ssp245
2087,NM,40.05,ssp245
2088,NM,39.96,ssp245
2089,NM,40.4,ssp245
2090,NM,39.99,ssp245
2091,NM,40.16,ssp245
2092,NM,40.78,ssp245
2093,NM,40.94,ssp245
2094,NM,40.83,ssp245
2095,NM,40.6,ssp245
2096,NM,40.88,ssp245
2097,NM,40.76,ssp245
2098,NM,40.45,ssp245
2099,NM,41.22,ssp245
2100,NM,40.29,ssp245
1950,SD,NA,ssp245
1951,SD,19.14,ssp245
1952,SD,17.22,ssp245
1953,SD,18.76,ssp245
1954,SD,17.95,ssp245
1955,SD,18.97,ssp245
1956,SD,17.4,ssp245
1957,SD,20.78,ssp245
1958,SD,17.99,ssp245
1959,SD,18.89,ssp245
1960,SD,17.81,ssp245
1961,SD,19.98,ssp245
1962,SD,18.81,ssp245
1963,SD,17.14,ssp245
1964,SD,18.79,ssp245
1965,SD,18.26,ssp245
1966,SD,18.27,ssp245
1967,SD,17.79,ssp245
1968,SD,18.43,ssp245
1969,SD,17.96,ssp245
1970,SD,18.95,ssp245
1971,SD,21.36,ssp245
1972,SD,21.51,ssp245
1973,SD,19.2,ssp245
1974,SD,16.31,ssp245
1975,SD,18.55,ssp245
1976,SD,17.92,ssp245
1977,SD,18.61,ssp245
1978,SD,19.42,ssp245
1979,SD,18.96,ssp245
1980,SD,18.92,ssp245
1981,SD,18.69,ssp245
1982,SD,21.68,ssp245
1983,SD,18.41,ssp245
1984,SD,18.28,ssp245
1985,SD,18.39,ssp245
1986,SD,19.23,ssp245
1987,SD,19.03,ssp245
1988,SD,18.36,ssp245
1989,SD,20.06,ssp245
1990,SD,19.44,ssp245
1991,SD,19.46,ssp245
1992,SD,19.95,ssp245
1993,SD,19,ssp245
1994,SD,19.05,ssp245
1995,SD,18.82,ssp245
1996,SD,19.12,ssp245
1997,SD,20.08,ssp245
1998,SD,19.58,ssp245
1999,SD,20.23,ssp245
2000,SD,19.99,ssp245
2001,SD,19.72,ssp245
2002,SD,19.43,ssp245
2003,SD,18.84,ssp245
2004,SD,19.12,ssp245
2005,SD,18.62,ssp245
2006,SD,22.79,ssp245
2007,SD,18.87,ssp245
2008,SD,20.62,ssp245
2009,SD,20.1,ssp245
2010,SD,20.29,ssp245
2011,SD,21.33,ssp245
2012,SD,20.16,ssp245
2013,SD,19.13,ssp245
2014,SD,20.51,ssp245
2015,SD,21.81,ssp245
2016,SD,20.74,ssp245
2017,SD,21.53,ssp245
2018,SD,20.8,ssp245
2019,SD,19.09,ssp245
2020,SD,22.4,ssp245
2021,SD,21.53,ssp245
2022,SD,22.8,ssp245
2023,SD,22.51,ssp245
2024,SD,20.85,ssp245
2025,SD,22.26,ssp245
2026,SD,20.5,ssp245
2027,SD,21.79,ssp245
2028,SD,22.5,ssp245
2029,SD,21.22,ssp245
2030,SD,22.8,ssp245
2031,SD,22.42,ssp245
2032,SD,22.51,ssp245
2033,SD,22.18,ssp245
2034,SD,23.65,ssp245
2035,SD,23.08,ssp245
2036,SD,23.39,ssp245
2037,SD,22.36,ssp245
2038,SD,22.68,ssp245
2039,SD,23.04,ssp245
2040,SD,24.38,ssp245
2041,SD,22.92,ssp245
2042,SD,21.13,ssp245
2043,SD,23.15,ssp245
2044,SD,23.01,ssp245
2045,SD,25,ssp245
2046,SD,23.14,ssp245
2047,SD,23.54,ssp245
2048,SD,23.39,ssp245
2049,SD,24.75,ssp245
2050,SD,25.54,ssp245
2051,SD,22.95,ssp245
2052,SD,23.41,ssp245
2053,SD,23.81,ssp245
2054,SD,24.35,ssp245
2055,SD,23.94,ssp245
2056,SD,24.78,ssp245
2057,SD,23.61,ssp245
2058,SD,24.13,ssp245
2059,SD,25.86,ssp245
2060,SD,24.66,ssp245
2061,SD,23.5,ssp245
2062,SD,24.5,ssp245
2063,SD,26.12,ssp245
2064,SD,24.88,ssp245
2065,SD,22.51,ssp245
2066,SD,23.59,ssp245
2067,SD,23.87,ssp245
2068,SD,25.71,ssp245
2069,SD,24.3,ssp245
2070,SD,24.34,ssp245
2071,SD,24.86,ssp245
2072,SD,25.85,ssp245
2073,SD,24.74,ssp245
2074,SD,23.89,ssp245
2075,SD,22.75,ssp245
2076,SD,23.92,ssp245
2077,SD,26.81,ssp245
2078,SD,26.72,ssp245
2079,SD,24.21,ssp245
2080,SD,24.63,ssp245
2081,SD,25.19,ssp245
2082,SD,25.28,ssp245
2083,SD,25.95,ssp245
2084,SD,26.26,ssp245
2085,SD,24.74,ssp245
2086,SD,25.94,ssp245
2087,SD,25.49,ssp245
2088,SD,22.9,ssp245
2089,SD,24.4,ssp245
2090,SD,27.62,ssp245
2091,SD,25.25,ssp245
2092,SD,27.27,ssp245
2093,SD,26,ssp245
2094,SD,25.22,ssp245
2095,SD,26.41,ssp245
2096,SD,25.67,ssp245
2097,SD,26.07,ssp245
2098,SD,26.49,ssp245
2099,SD,26.8,ssp245
2100,SD,26.96,ssp245
1950,CA,NA,ssp245
1951,CA,44.66,ssp245
1952,CA,43.48,ssp245
1953,CA,43.43,ssp245
1954,CA,43.74,ssp245
1955,CA,44.12,ssp245
1956,CA,43.84,ssp245
1957,CA,44.06,ssp245
1958,CA,43.59,ssp245
1959,CA,44.56,ssp245
1960,CA,43.63,ssp245
1961,CA,44.2,ssp245
1962,CA,43.39,ssp245
1963,CA,42.97,ssp245
1964,CA,43.37,ssp245
1965,CA,43.31,ssp245
1966,CA,43.69,ssp245
1967,CA,43.63,ssp245
1968,CA,43.91,ssp245
1969,CA,43.34,ssp245
1970,CA,43.33,ssp245
1971,CA,44.26,ssp245
1972,CA,44.86,ssp245
1973,CA,44.28,ssp245
1974,CA,43.18,ssp245
1975,CA,42.42,ssp245
1976,CA,43.56,ssp245
1977,CA,44.19,ssp245
1978,CA,44.11,ssp245
1979,CA,44.54,ssp245
1980,CA,43.74,ssp245
1981,CA,43.68,ssp245
1982,CA,45.2,ssp245
1983,CA,43.22,ssp245
1984,CA,43.43,ssp245
1985,CA,43.47,ssp245
1986,CA,43.57,ssp245
1987,CA,44.66,ssp245
1988,CA,43.41,ssp245
1989,CA,45.09,ssp245
1990,CA,44.46,ssp245
1991,CA,45.54,ssp245
1992,CA,44.69,ssp245
1993,CA,43.96,ssp245
1994,CA,44.2,ssp245
1995,CA,43.39,ssp245
1996,CA,45.15,ssp245
1997,CA,44.28,ssp245
1998,CA,44.31,ssp245
1999,CA,44.17,ssp245
2000,CA,44.69,ssp245
2001,CA,43.7,ssp245
2002,CA,44.99,ssp245
2003,CA,45.89,ssp245
2004,CA,44.94,ssp245
2005,CA,44.98,ssp245
2006,CA,45.68,ssp245
2007,CA,44.52,ssp245
2008,CA,45.67,ssp245
2009,CA,44.71,ssp245
2010,CA,44.88,ssp245
2011,CA,45.08,ssp245
2012,CA,44.78,ssp245
2013,CA,45.51,ssp245
2014,CA,45.1,ssp245
2015,CA,45.79,ssp245
2016,CA,45.21,ssp245
2017,CA,45.71,ssp245
2018,CA,46.43,ssp245
2019,CA,45.6,ssp245
2020,CA,44.97,ssp245
2021,CA,45.1,ssp245
2022,CA,46.39,ssp245
2023,CA,46.67,ssp245
2024,CA,45.2,ssp245
2025,CA,45.82,ssp245
2026,CA,46.2,ssp245
2027,CA,46.99,ssp245
2028,CA,46.79,ssp245
2029,CA,45.25,ssp245
2030,CA,46.74,ssp245
2031,CA,47.38,ssp245
2032,CA,45.43,ssp245
2033,CA,46.45,ssp245
2034,CA,46.51,ssp245
2035,CA,46.13,ssp245
2036,CA,46.35,ssp245
2037,CA,46.91,ssp245
2038,CA,46.6,ssp245
2039,CA,45.84,ssp245
2040,CA,46.78,ssp245
2041,CA,46.74,ssp245
2042,CA,47.02,ssp245
2043,CA,47.05,ssp245
2044,CA,46.57,ssp245
2045,CA,47.21,ssp245
2046,CA,47.08,ssp245
2047,CA,46.58,ssp245
2048,CA,47.72,ssp245
2049,CA,47.87,ssp245
2050,CA,47.2,ssp245
2051,CA,47.09,ssp245
2052,CA,47.5,ssp245
2053,CA,47.27,ssp245
2054,CA,47.47,ssp245
2055,CA,47.91,ssp245
2056,CA,48.05,ssp245
2057,CA,47.07,ssp245
2058,CA,47.63,ssp245
2059,CA,48.68,ssp245
2060,CA,47.4,ssp245
2061,CA,47.42,ssp245
2062,CA,47.26,ssp245
2063,CA,47.96,ssp245
2064,CA,47.53,ssp245
2065,CA,47.75,ssp245
2066,CA,47.79,ssp245
2067,CA,47.36,ssp245
2068,CA,49,ssp245
2069,CA,47.9,ssp245
2070,CA,47.22,ssp245
2071,CA,48.49,ssp245
2072,CA,48.31,ssp245
2073,CA,48.29,ssp245
2074,CA,47.35,ssp245
2075,CA,47.75,ssp245
2076,CA,47.9,ssp245
2077,CA,48.71,ssp245
2078,CA,48.86,ssp245
2079,CA,48.48,ssp245
2080,CA,48.09,ssp245
2081,CA,48.04,ssp245
2082,CA,47.81,ssp245
2083,CA,48.52,ssp245
2084,CA,49.1,ssp245
2085,CA,48.46,ssp245
2086,CA,48.79,ssp245
2087,CA,47.99,ssp245
2088,CA,47.85,ssp245
2089,CA,48.13,ssp245
2090,CA,48.38,ssp245
2091,CA,47.84,ssp245
2092,CA,49.11,ssp245
2093,CA,48.99,ssp245
2094,CA,48.63,ssp245
2095,CA,47.98,ssp245
2096,CA,49.69,ssp245
2097,CA,49.29,ssp245
2098,CA,48.62,ssp245
2099,CA,49.41,ssp245
2100,CA,48.57,ssp245
1950,KY,NA,ssp245
1951,KY,35.73,ssp245
1952,KY,33.03,ssp245
1953,KY,34.4,ssp245
1954,KY,35.66,ssp245
1955,KY,35.59,ssp245
1956,KY,34.33,ssp245
1957,KY,36.35,ssp245
1958,KY,36.5,ssp245
1959,KY,35.36,ssp245
1960,KY,36.32,ssp245
1961,KY,36.46,ssp245
1962,KY,34.57,ssp245
1963,KY,35.65,ssp245
1964,KY,35.6,ssp245
1965,KY,34.46,ssp245
1966,KY,35.46,ssp245
1967,KY,34.41,ssp245
1968,KY,35.19,ssp245
1969,KY,34.23,ssp245
1970,KY,34.79,ssp245
1971,KY,35.47,ssp245
1972,KY,36.52,ssp245
1973,KY,34.54,ssp245
1974,KY,32.98,ssp245
1975,KY,35.55,ssp245
1976,KY,35.26,ssp245
1977,KY,33.86,ssp245
1978,KY,35.41,ssp245
1979,KY,34.6,ssp245
1980,KY,36.94,ssp245
1981,KY,35.83,ssp245
1982,KY,35.58,ssp245
1983,KY,34.8,ssp245
1984,KY,34.27,ssp245
1985,KY,36.09,ssp245
1986,KY,35.62,ssp245
1987,KY,34.57,ssp245
1988,KY,36.85,ssp245
1989,KY,35.04,ssp245
1990,KY,34.44,ssp245
1991,KY,34.36,ssp245
1992,KY,35.56,ssp245
1993,KY,35.54,ssp245
1994,KY,35.52,ssp245
1995,KY,35.57,ssp245
1996,KY,33.71,ssp245
1997,KY,35.81,ssp245
1998,KY,35.52,ssp245
1999,KY,37.23,ssp245
2000,KY,37.35,ssp245
2001,KY,36.73,ssp245
2002,KY,36.06,ssp245
2003,KY,35.15,ssp245
2004,KY,36.22,ssp245
2005,KY,37.03,ssp245
2006,KY,38.01,ssp245
2007,KY,35.32,ssp245
2008,KY,36.7,ssp245
2009,KY,36.51,ssp245
2010,KY,38.14,ssp245
2011,KY,37.37,ssp245
2012,KY,36.1,ssp245
2013,KY,35.08,ssp245
2014,KY,36.61,ssp245
2015,KY,38.5,ssp245
2016,KY,36.29,ssp245
2017,KY,37,ssp245
2018,KY,37.41,ssp245
2019,KY,36.59,ssp245
2020,KY,38.21,ssp245
2021,KY,39.49,ssp245
2022,KY,38.05,ssp245
2023,KY,37.91,ssp245
2024,KY,36.84,ssp245
2025,KY,38.69,ssp245
2026,KY,37.56,ssp245
2027,KY,39.16,ssp245
2028,KY,38.42,ssp245
2029,KY,38.6,ssp245
2030,KY,39.11,ssp245
2031,KY,37.93,ssp245
2032,KY,39.74,ssp245
2033,KY,40.02,ssp245
2034,KY,39.81,ssp245
2035,KY,39.17,ssp245
2036,KY,40,ssp245
2037,KY,38.18,ssp245
2038,KY,38.67,ssp245
2039,KY,40.26,ssp245
2040,KY,39.85,ssp245
2041,KY,38.28,ssp245
2042,KY,38.65,ssp245
2043,KY,38.52,ssp245
2044,KY,39.71,ssp245
2045,KY,40.46,ssp245
2046,KY,38.86,ssp245
2047,KY,40.15,ssp245
2048,KY,38.63,ssp245
2049,KY,39.55,ssp245
2050,KY,40.28,ssp245
2051,KY,39.08,ssp245
2052,KY,40.31,ssp245
2053,KY,40.17,ssp245
2054,KY,41.56,ssp245
2055,KY,39.43,ssp245
2056,KY,39.66,ssp245
2057,KY,40.29,ssp245
2058,KY,41.28,ssp245
2059,KY,39.01,ssp245
2060,KY,40.82,ssp245
2061,KY,38.84,ssp245
2062,KY,41.06,ssp245
2063,KY,41.25,ssp245
2064,KY,40.61,ssp245
2065,KY,40.07,ssp245
2066,KY,39.96,ssp245
2067,KY,40.91,ssp245
2068,KY,38.91,ssp245
2069,KY,41,ssp245
2070,KY,41.26,ssp245
2071,KY,41.09,ssp245
2072,KY,40.77,ssp245
2073,KY,40.99,ssp245
2074,KY,40.11,ssp245
2075,KY,39.2,ssp245
2076,KY,41.14,ssp245
2077,KY,40.87,ssp245
2078,KY,41.37,ssp245
2079,KY,40.77,ssp245
2080,KY,42.01,ssp245
2081,KY,41.29,ssp245
2082,KY,42.83,ssp245
2083,KY,41.88,ssp245
2084,KY,40.38,ssp245
2085,KY,40.96,ssp245
2086,KY,40.43,ssp245
2087,KY,41.53,ssp245
2088,KY,40.03,ssp245
2089,KY,41.22,ssp245
2090,KY,41.36,ssp245
2091,KY,41.49,ssp245
2092,KY,41.21,ssp245
2093,KY,40.53,ssp245
2094,KY,41.29,ssp245
2095,KY,41.73,ssp245
2096,KY,40.37,ssp245
2097,KY,41.1,ssp245
2098,KY,41.69,ssp245
2099,KY,41.28,ssp245
2100,KY,42.16,ssp245
1950,AL,NA,ssp245
1951,AL,45.97,ssp245
1952,AL,44.46,ssp245
1953,AL,45.45,ssp245
1954,AL,46.89,ssp245
1955,AL,46.16,ssp245
1956,AL,46.06,ssp245
1957,AL,46.57,ssp245
1958,AL,47.18,ssp245
1959,AL,45.98,ssp245
1960,AL,47.21,ssp245
1961,AL,47.12,ssp245
1962,AL,45.77,ssp245
1963,AL,46.44,ssp245
1964,AL,46.47,ssp245
1965,AL,45.67,ssp245
1966,AL,46.46,ssp245
1967,AL,45.49,ssp245
1968,AL,46.04,ssp245
1969,AL,45.86,ssp245
1970,AL,45.45,ssp245
1971,AL,45.9,ssp245
1972,AL,46.86,ssp245
1973,AL,45.06,ssp245
1974,AL,44.3,ssp245
1975,AL,45.8,ssp245
1976,AL,46.87,ssp245
1977,AL,45.04,ssp245
1978,AL,46.01,ssp245
1979,AL,45.45,ssp245
1980,AL,47.29,ssp245
1981,AL,46.16,ssp245
1982,AL,46.33,ssp245
1983,AL,45.89,ssp245
1984,AL,45.12,ssp245
1985,AL,47.04,ssp245
1986,AL,46.08,ssp245
1987,AL,45.66,ssp245
1988,AL,47.64,ssp245
1989,AL,46.24,ssp245
1990,AL,45.85,ssp245
1991,AL,45.43,ssp245
1992,AL,46.42,ssp245
1993,AL,46.52,ssp245
1994,AL,45.8,ssp245
1995,AL,46.08,ssp245
1996,AL,45.92,ssp245
1997,AL,46.16,ssp245
1998,AL,46.31,ssp245
1999,AL,47.16,ssp245
2000,AL,47.77,ssp245
2001,AL,46.83,ssp245
2002,AL,47.18,ssp245
2003,AL,45.65,ssp245
2004,AL,46.28,ssp245
2005,AL,47.61,ssp245
2006,AL,47.76,ssp245
2007,AL,46.45,ssp245
2008,AL,46.54,ssp245
2009,AL,46.9,ssp245
2010,AL,48.41,ssp245
2011,AL,47.83,ssp245
2012,AL,46.88,ssp245
2013,AL,46.1,ssp245
2014,AL,47.18,ssp245
2015,AL,48.17,ssp245
2016,AL,46.64,ssp245
2017,AL,47.89,ssp245
2018,AL,47.61,ssp245
2019,AL,47.48,ssp245
2020,AL,48.16,ssp245
2021,AL,49.59,ssp245
2022,AL,47.74,ssp245
2023,AL,47.92,ssp245
2024,AL,47.29,ssp245
2025,AL,48.74,ssp245
2026,AL,48,ssp245
2027,AL,49.22,ssp245
2028,AL,49.4,ssp245
2029,AL,48.71,ssp245
2030,AL,49.49,ssp245
2031,AL,48.09,ssp245
2032,AL,50.12,ssp245
2033,AL,50.13,ssp245
2034,AL,49.9,ssp245
2035,AL,49.18,ssp245
2036,AL,49.67,ssp245
2037,AL,48.18,ssp245
2038,AL,48.51,ssp245
2039,AL,50.52,ssp245
2040,AL,49.48,ssp245
2041,AL,48.78,ssp245
2042,AL,48.85,ssp245
2043,AL,49.23,ssp245
2044,AL,49.92,ssp245
2045,AL,49.93,ssp245
2046,AL,48.74,ssp245
2047,AL,49.78,ssp245
2048,AL,48.6,ssp245
2049,AL,49.07,ssp245
2050,AL,50.03,ssp245
2051,AL,49.26,ssp245
2052,AL,49.57,ssp245
2053,AL,49.87,ssp245
2054,AL,50.94,ssp245
2055,AL,49.4,ssp245
2056,AL,49.03,ssp245
2057,AL,50.34,ssp245
2058,AL,50.94,ssp245
2059,AL,48.8,ssp245
2060,AL,50.21,ssp245
2061,AL,48.49,ssp245
2062,AL,50.1,ssp245
2063,AL,50.42,ssp245
2064,AL,50.13,ssp245
2065,AL,50.1,ssp245
2066,AL,50.15,ssp245
2067,AL,50.45,ssp245
2068,AL,48.77,ssp245
2069,AL,50.7,ssp245
2070,AL,51.06,ssp245
2071,AL,50.65,ssp245
2072,AL,50.14,ssp245
2073,AL,50.26,ssp245
2074,AL,49.75,ssp245
2075,AL,49.19,ssp245
2076,AL,50.91,ssp245
2077,AL,49.88,ssp245
2078,AL,51.07,ssp245
2079,AL,50.33,ssp245
2080,AL,51.31,ssp245
2081,AL,51.21,ssp245
2082,AL,51.88,ssp245
2083,AL,50.73,ssp245
2084,AL,49.48,ssp245
2085,AL,50.81,ssp245
2086,AL,49.87,ssp245
2087,AL,50.85,ssp245
2088,AL,50.06,ssp245
2089,AL,50.44,ssp245
2090,AL,50.39,ssp245
2091,AL,51.16,ssp245
2092,AL,50.13,ssp245
2093,AL,50.06,ssp245
2094,AL,50.62,ssp245
2095,AL,50.99,ssp245
2096,AL,49.61,ssp245
2097,AL,50.73,ssp245
2098,AL,51.32,ssp245
2099,AL,50.32,ssp245
2100,AL,50.95,ssp245
1950,GA,NA,ssp245
1951,GA,46.98,ssp245
1952,GA,46.04,ssp245
1953,GA,46.57,ssp245
1954,GA,48.11,ssp245
1955,GA,47.31,ssp245
1956,GA,47.36,ssp245
1957,GA,47.76,ssp245
1958,GA,48.19,ssp245
1959,GA,47.03,ssp245
1960,GA,48.29,ssp245
1961,GA,48.2,ssp245
1962,GA,46.87,ssp245
1963,GA,47.61,ssp245
1964,GA,47.67,ssp245
1965,GA,46.88,ssp245
1966,GA,47.52,ssp245
1967,GA,46.7,ssp245
1968,GA,47.21,ssp245
1969,GA,46.95,ssp245
1970,GA,46.35,ssp245
1971,GA,46.8,ssp245
1972,GA,47.78,ssp245
1973,GA,46.11,ssp245
1974,GA,45.79,ssp245
1975,GA,46.96,ssp245
1976,GA,47.76,ssp245
1977,GA,46.27,ssp245
1978,GA,47.32,ssp245
1979,GA,46.53,ssp245
1980,GA,48.19,ssp245
1981,GA,47.1,ssp245
1982,GA,47.39,ssp245
1983,GA,47.04,ssp245
1984,GA,46.25,ssp245
1985,GA,48.01,ssp245
1986,GA,47.29,ssp245
1987,GA,46.82,ssp245
1988,GA,48.61,ssp245
1989,GA,47.54,ssp245
1990,GA,47.06,ssp245
1991,GA,46.6,ssp245
1992,GA,47.6,ssp245
1993,GA,47.44,ssp245
1994,GA,47.02,ssp245
1995,GA,47.37,ssp245
1996,GA,47.01,ssp245
1997,GA,47.18,ssp245
1998,GA,47.39,ssp245
1999,GA,48.33,ssp245
2000,GA,48.79,ssp245
2001,GA,48,ssp245
2002,GA,48.22,ssp245
2003,GA,46.99,ssp245
2004,GA,47.58,ssp245
2005,GA,48.82,ssp245
2006,GA,48.92,ssp245
2007,GA,47.75,ssp245
2008,GA,47.8,ssp245
2009,GA,48.04,ssp245
2010,GA,49.43,ssp245
2011,GA,48.84,ssp245
2012,GA,47.88,ssp245
2013,GA,47.35,ssp245
2014,GA,48.2,ssp245
2015,GA,49.08,ssp245
2016,GA,47.87,ssp245
2017,GA,49.19,ssp245
2018,GA,48.74,ssp245
2019,GA,48.7,ssp245
2020,GA,49.27,ssp245
2021,GA,50.53,ssp245
2022,GA,48.66,ssp245
2023,GA,48.82,ssp245
2024,GA,48.52,ssp245
2025,GA,49.65,ssp245
2026,GA,49.22,ssp245
2027,GA,50.32,ssp245
2028,GA,50.19,ssp245
2029,GA,49.75,ssp245
2030,GA,50.38,ssp245
2031,GA,49.4,ssp245
2032,GA,51.11,ssp245
2033,GA,51.01,ssp245
2034,GA,50.81,ssp245
2035,GA,50.29,ssp245
2036,GA,50.59,ssp245
2037,GA,49.54,ssp245
2038,GA,49.58,ssp245
2039,GA,51.49,ssp245
2040,GA,50.31,ssp245
2041,GA,49.78,ssp245
2042,GA,49.94,ssp245
2043,GA,50.41,ssp245
2044,GA,50.94,ssp245
2045,GA,50.92,ssp245
2046,GA,49.72,ssp245
2047,GA,50.78,ssp245
2048,GA,49.81,ssp245
2049,GA,50.15,ssp245
2050,GA,51.2,ssp245
2051,GA,50.23,ssp245
2052,GA,50.37,ssp245
2053,GA,50.9,ssp245
2054,GA,51.95,ssp245
2055,GA,50.47,ssp245
2056,GA,50.03,ssp245
2057,GA,51.39,ssp245
2058,GA,51.83,ssp245
2059,GA,49.67,ssp245
2060,GA,51.27,ssp245
2061,GA,49.73,ssp245
2062,GA,51.07,ssp245
2063,GA,51.33,ssp245
2064,GA,50.91,ssp245
2065,GA,51.1,ssp245
2066,GA,51.06,ssp245
2067,GA,51.55,ssp245
2068,GA,49.68,ssp245
2069,GA,52.01,ssp245
2070,GA,51.97,ssp245
2071,GA,51.67,ssp245
2072,GA,50.95,ssp245
2073,GA,51.43,ssp245
2074,GA,51.1,ssp245
2075,GA,50.34,ssp245
2076,GA,51.88,ssp245
2077,GA,50.82,ssp245
2078,GA,51.94,ssp245
2079,GA,51.65,ssp245
2080,GA,52.43,ssp245
2081,GA,52.36,ssp245
2082,GA,52.99,ssp245
2083,GA,51.62,ssp245
2084,GA,50.57,ssp245
2085,GA,51.89,ssp245
2086,GA,50.91,ssp245
2087,GA,51.77,ssp245
2088,GA,51.16,ssp245
2089,GA,51.55,ssp245
2090,GA,51.38,ssp245
2091,GA,52.34,ssp245
2092,GA,51.01,ssp245
2093,GA,51.04,ssp245
2094,GA,51.51,ssp245
2095,GA,51.81,ssp245
2096,GA,50.55,ssp245
2097,GA,51.89,ssp245
2098,GA,52.3,ssp245
2099,GA,51.17,ssp245
2100,GA,51.92,ssp245
1950,AR,NA,ssp245
1951,AR,41.46,ssp245
1952,AR,39.18,ssp245
1953,AR,40.51,ssp245
1954,AR,41.32,ssp245
1955,AR,41.19,ssp245
1956,AR,40.7,ssp245
1957,AR,41.65,ssp245
1958,AR,42.13,ssp245
1959,AR,41.37,ssp245
1960,AR,41.95,ssp245
1961,AR,42.08,ssp245
1962,AR,40.5,ssp245
1963,AR,41.23,ssp245
1964,AR,40.92,ssp245
1965,AR,40.08,ssp245
1966,AR,40.98,ssp245
1967,AR,40.31,ssp245
1968,AR,40.79,ssp245
1969,AR,40.6,ssp245
1970,AR,40.99,ssp245
1971,AR,41.65,ssp245
1972,AR,42.4,ssp245
1973,AR,40.57,ssp245
1974,AR,38.69,ssp245
1975,AR,40.51,ssp245
1976,AR,41.59,ssp245
1977,AR,40.19,ssp245
1978,AR,41.03,ssp245
1979,AR,40.78,ssp245
1980,AR,42.27,ssp245
1981,AR,41.15,ssp245
1982,AR,40.94,ssp245
1983,AR,40.57,ssp245
1984,AR,40.07,ssp245
1985,AR,41.26,ssp245
1986,AR,41.05,ssp245
1987,AR,40.64,ssp245
1988,AR,42.69,ssp245
1989,AR,40.51,ssp245
1990,AR,40.68,ssp245
1991,AR,40.73,ssp245
1992,AR,40.88,ssp245
1993,AR,41.62,ssp245
1994,AR,41.01,ssp245
1995,AR,41.34,ssp245
1996,AR,40.62,ssp245
1997,AR,41.81,ssp245
1998,AR,41.48,ssp245
1999,AR,42.51,ssp245
2000,AR,42.3,ssp245
2001,AR,42.09,ssp245
2002,AR,42.35,ssp245
2003,AR,40.94,ssp245
2004,AR,41.27,ssp245
2005,AR,42.73,ssp245
2006,AR,43.37,ssp245
2007,AR,41.59,ssp245
2008,AR,42.19,ssp245
2009,AR,42.11,ssp245
2010,AR,43.41,ssp245
