,year,avg_djf_temp_f,scenario,model
53,2003,26.560462407984158,ssp370,gfdl-esm4
54,2004,29.86837556000968,ssp370,gfdl-esm4
55,2005,31.454082259412854,ssp370,gfdl-esm4
56,2006,29.29425537347489,ssp370,gfdl-esm4
57,2007,28.848582300745786,ssp370,gfdl-esm4
58,2008,33.65643608532157,ssp370,gfdl-esm4
59,2009,34.335865037886606,ssp370,gfdl-esm4
60,2010,29.59449600119171,ssp370,gfdl-esm4
61,2011,34.085719802400185,ssp370,gfdl-esm4
62,2012,30.419784361963796,ssp370,gfdl-esm4
63,2013,31.47582818653177,ssp370,gfdl-esm4
64,2014,30.817080401310573,ssp370,gfdl-esm4
65,2015,28.728010016752087,ssp370,gfdl-esm4
66,2016,30.770187283621578,ssp370,gfdl-esm4
67,2017,34.343425054292396,ssp370,gfdl-esm4
68,2018,34.27027136357794,ssp370,gfdl-esm4
69,2019,30.501830439541592,ssp370,gfdl-esm4
70,2020,27.06303500258271,ssp370,gfdl-esm4
71,2021,33.33974400719665,ssp370,gfdl-esm4
72,2022,32.02655339595891,ssp370,gfdl-esm4
73,2023,34.47699448446754,ssp370,gfdl-esm4
74,2024,36.42350556936942,ssp370,gfdl-esm4
75,2025,28.29336397641765,ssp370,gfdl-esm4
76,2026,32.602739692839506,ssp370,gfdl-esm4
77,2027,34.959231345768984,ssp370,gfdl-esm4
78,2028,32.67432713222255,ssp370,gfdl-esm4
79,2029,32.31548303402169,ssp370,gfdl-esm4
80,2030,30.81856030483239,ssp370,gfdl-esm4
81,2031,31.108992011964002,ssp370,gfdl-esm4
82,2032,32.34635991054981,ssp370,gfdl-esm4
83,2033,32.679239203396776,ssp370,gfdl-esm4
84,2034,31.80062553957807,ssp370,gfdl-esm4
85,2035,33.61220246469693,ssp370,gfdl-esm4
86,2036,29.12047635447847,ssp370,gfdl-esm4
87,2037,34.148103696942634,ssp370,gfdl-esm4
88,2038,32.86268476275606,ssp370,gfdl-esm4
89,2039,32.00744029817862,ssp370,gfdl-esm4
90,2040,33.69984696601904,ssp370,gfdl-esm4
91,2041,31.54142751809021,ssp370,gfdl-esm4
92,2042,33.73386396669854,ssp370,gfdl-esm4
93,2043,38.48755610236631,ssp370,gfdl-esm4
94,2044,32.07022918256782,ssp370,gfdl-esm4
95,2045,28.61479946264355,ssp370,gfdl-esm4
96,2046,35.25966215248754,ssp370,gfdl-esm4
97,2047,37.05714870523221,ssp370,gfdl-esm4
98,2048,35.21331997573672,ssp370,gfdl-esm4
99,2049,33.90236771076805,ssp370,gfdl-esm4
100,2050,36.742691787829465,ssp370,gfdl-esm4
101,2051,34.309764983730204,ssp370,gfdl-esm4
102,2052,35.1766842467718,ssp370,gfdl-esm4
103,2053,31.955887619990147,ssp370,gfdl-esm4
104,2054,31.527381141174427,ssp370,gfdl-esm4
105,2055,36.75570232008199,ssp370,gfdl-esm4
106,2056,33.334073619886304,ssp370,gfdl-esm4
107,2057,34.18998903015029,ssp370,gfdl-esm4
108,2058,35.20474563402882,ssp370,gfdl-esm4
109,2059,36.989218459449134,ssp370,gfdl-esm4
110,2060,35.23665958284734,ssp370,gfdl-esm4
111,2061,31.866694127280685,ssp370,gfdl-esm4
112,2062,35.26881710129996,ssp370,gfdl-esm4
113,2063,31.722803757343744,ssp370,gfdl-esm4
114,2064,36.50802585337195,ssp370,gfdl-esm4
115,2065,32.06933033629723,ssp370,gfdl-esm4
116,2066,33.31355939874726,ssp370,gfdl-esm4
117,2067,38.33299636494299,ssp370,gfdl-esm4
118,2068,34.47560595813791,ssp370,gfdl-esm4
119,2069,34.61681590608882,ssp370,gfdl-esm4
120,2070,33.6157651701522,ssp370,gfdl-esm4
121,2071,38.68000740963943,ssp370,gfdl-esm4
122,2072,34.64915556860522,ssp370,gfdl-esm4
123,2073,37.46069370056246,ssp370,gfdl-esm4
124,2074,34.569411377386565,ssp370,gfdl-esm4
125,2075,37.27777505425486,ssp370,gfdl-esm4
126,2076,35.074286050434175,ssp370,gfdl-esm4
127,2077,38.48048768257911,ssp370,gfdl-esm4
128,2078,34.870726597557685,ssp370,gfdl-esm4
129,2079,35.76515335426596,ssp370,gfdl-esm4
130,2080,39.2623805851447,ssp370,gfdl-esm4
131,2081,34.43279774536701,ssp370,gfdl-esm4
132,2082,33.132495975430416,ssp370,gfdl-esm4
133,2083,38.339802936791116,ssp370,gfdl-esm4
134,2084,39.0670878927902,ssp370,gfdl-esm4
135,2085,36.36231127236868,ssp370,gfdl-esm4
136,2086,36.27172602818465,ssp370,gfdl-esm4
137,2087,36.620783700220805,ssp370,gfdl-esm4
138,2088,34.0748542303373,ssp370,gfdl-esm4
139,2089,37.1983776045865,ssp370,gfdl-esm4
140,2090,36.325571371817276,ssp370,gfdl-esm4
141,2091,36.556048380112614,ssp370,gfdl-esm4
142,2092,39.424228194598136,ssp370,gfdl-esm4
143,2093,37.51837461429347,ssp370,gfdl-esm4
144,2094,36.326799959483225,ssp370,gfdl-esm4
145,2095,35.69241217026016,ssp370,gfdl-esm4
146,2096,37.940146454392476,ssp370,gfdl-esm4
147,2097,38.44182579204351,ssp370,gfdl-esm4
148,2098,37.078591787052865,ssp370,gfdl-esm4
149,2099,34.17296571749971,ssp370,gfdl-esm4
150,2100,35.32123117835429,ssp370,gfdl-esm4
0,1950,,ssp370,access-esm1-5
1,1951,30.91602645720326,ssp370,access-esm1-5
2,1952,32.30465370833012,ssp370,access-esm1-5
3,1953,32.41581327213812,ssp370,access-esm1-5
4,1954,32.52451611306428,ssp370,access-esm1-5
5,1955,30.8003540298142,ssp370,access-esm1-5
6,1956,28.266938729435633,ssp370,access-esm1-5
7,1957,32.20261002423707,ssp370,access-esm1-5
8,1958,32.45107571928409,ssp370,access-esm1-5
9,1959,30.658825804768085,ssp370,access-esm1-5
10,1960,30.422640366813706,ssp370,access-esm1-5
11,1961,29.59105528462835,ssp370,access-esm1-5
12,1962,31.14759642791682,ssp370,access-esm1-5
13,1963,30.251148955192317,ssp370,access-esm1-5
14,1964,30.279061141643123,ssp370,access-esm1-5
15,1965,29.395845177194893,ssp370,access-esm1-5
16,1966,30.032293836861943,ssp370,access-esm1-5
17,1967,31.298237107123516,ssp370,access-esm1-5
18,1968,28.848248759878143,ssp370,access-esm1-5
19,1969,27.065415516693523,ssp370,access-esm1-5
20,1970,33.751450448459174,ssp370,access-esm1-5
21,1971,34.755853035737616,ssp370,access-esm1-5
22,1972,31.299777749239844,ssp370,access-esm1-5
23,1973,28.85305630922904,ssp370,access-esm1-5
24,1974,30.243733406653053,ssp370,access-esm1-5
25,1975,32.99619134273471,ssp370,access-esm1-5
26,1976,29.24055298987638,ssp370,access-esm1-5
27,1977,28.801934550234968,ssp370,access-esm1-5
28,1978,34.424937350424656,ssp370,access-esm1-5
29,1979,31.77659636918899,ssp370,access-esm1-5
30,1980,31.61816516913046,ssp370,access-esm1-5
31,1981,28.43716623226169,ssp370,access-esm1-5
32,1982,31.98080362848787,ssp370,access-esm1-5
33,1983,29.672828874665715,ssp370,access-esm1-5
34,1984,29.581089615238547,ssp370,access-esm1-5
35,1985,32.99867273068602,ssp370,access-esm1-5
36,1986,32.82686774128002,ssp370,access-esm1-5
37,1987,29.756322324533105,ssp370,access-esm1-5
38,1988,29.340585327454345,ssp370,access-esm1-5
39,1989,30.095300683598563,ssp370,access-esm1-5
40,1990,29.493952824051192,ssp370,access-esm1-5
41,1991,33.6770728392237,ssp370,access-esm1-5
42,1992,29.62518467307508,ssp370,access-esm1-5
43,1993,31.5138884426177,ssp370,access-esm1-5
44,1994,31.13797014515552,ssp370,access-esm1-5
45,1995,31.13629283040923,ssp370,access-esm1-5
46,1996,34.660276043446835,ssp370,access-esm1-5
47,1997,32.975039204132564,ssp370,access-esm1-5
48,1998,30.05855614836385,ssp370,access-esm1-5
49,1999,33.024014109232574,ssp370,access-esm1-5
50,2000,33.16893860131523,ssp370,access-esm1-5
51,2001,31.636023550350597,ssp370,access-esm1-5
52,2002,30.756648509818746,ssp370,access-esm1-5
53,2003,33.96157807078763,ssp370,access-esm1-5
54,2004,34.59341900596711,ssp370,access-esm1-5
55,2005,32.32972410573226,ssp370,access-esm1-5
56,2006,33.791848211810624,ssp370,access-esm1-5
57,2007,32.16839547477005,ssp370,access-esm1-5
58,2008,32.23799509765756,ssp370,access-esm1-5
59,2009,33.449855091716195,ssp370,access-esm1-5
60,2010,33.488002555838726,ssp370,access-esm1-5
61,2011,33.663030455263794,ssp370,access-esm1-5
62,2012,36.52266761085249,ssp370,access-esm1-5
63,2013,30.59640723325861,ssp370,access-esm1-5
64,2014,28.04566843888172,ssp370,access-esm1-5
65,2015,33.23269481775064,ssp370,access-esm1-5
66,2016,34.04973770557379,ssp370,access-esm1-5
67,2017,32.91508507396843,ssp370,access-esm1-5
68,2018,32.31143332698044,ssp370,access-esm1-5
69,2019,34.553992936899704,ssp370,access-esm1-5
70,2020,36.90764973685671,ssp370,access-esm1-5
71,2021,30.952514923253148,ssp370,access-esm1-5
72,2022,35.780798942370424,ssp370,access-esm1-5
73,2023,32.73598048501987,ssp370,access-esm1-5
74,2024,34.237409360278434,ssp370,access-esm1-5
75,2025,36.359445560996505,ssp370,access-esm1-5
76,2026,35.032226928715176,ssp370,access-esm1-5
77,2027,32.530003965458256,ssp370,access-esm1-5
78,2028,31.121874109675574,ssp370,access-esm1-5
79,2029,32.15698975071444,ssp370,access-esm1-5
80,2030,35.87095672087105,ssp370,access-esm1-5
81,2031,35.73149291638266,ssp370,access-esm1-5
82,2032,31.773783722421136,ssp370,access-esm1-5
83,2033,33.91561017734351,ssp370,access-esm1-5
84,2034,36.075284334689066,ssp370,access-esm1-5
85,2035,33.32441343253697,ssp370,access-esm1-5
86,2036,36.6342617761431,ssp370,access-esm1-5
87,2037,31.64456883925276,ssp370,access-esm1-5
88,2038,34.492197396733566,ssp370,access-esm1-5
89,2039,35.855647805863384,ssp370,access-esm1-5
90,2040,35.185025831236246,ssp370,access-esm1-5
91,2041,32.103212006195605,ssp370,access-esm1-5
92,2042,33.29345809396857,ssp370,access-esm1-5
93,2043,36.48302266542439,ssp370,access-esm1-5
94,2044,34.956594577245106,ssp370,access-esm1-5
95,2045,34.925819162353875,ssp370,access-esm1-5
96,2046,32.0207512336451,ssp370,access-esm1-5
97,2047,34.50623624593942,ssp370,access-esm1-5
98,2048,35.804666447255364,ssp370,access-esm1-5
99,2049,33.84901095973509,ssp370,access-esm1-5
100,2050,37.236790974741105,ssp370,access-esm1-5
101,2051,36.661901280507976,ssp370,access-esm1-5
102,2052,28.203086266391857,ssp370,access-esm1-5
103,2053,35.216950100748676,ssp370,access-esm1-5
104,2054,36.7385651273175,ssp370,access-esm1-5
105,2055,37.299502098801604,ssp370,access-esm1-5
106,2056,34.487079849785694,ssp370,access-esm1-5
107,2057,31.430401752935694,ssp370,access-esm1-5
108,2058,35.84352763500916,ssp370,access-esm1-5
109,2059,37.796931176619914,ssp370,access-esm1-5
110,2060,35.32074686644353,ssp370,access-esm1-5
111,2061,37.08935680529105,ssp370,access-esm1-5
112,2062,36.348835455674084,ssp370,access-esm1-5
113,2063,36.62315808673805,ssp370,access-esm1-5
114,2064,37.904829240797355,ssp370,access-esm1-5
115,2065,33.91777056669115,ssp370,access-esm1-5
116,2066,38.01695538385636,ssp370,access-esm1-5
117,2067,37.14837059602381,ssp370,access-esm1-5
118,2068,33.77496631538998,ssp370,access-esm1-5
119,2069,37.336298900430165,ssp370,access-esm1-5
120,2070,36.78063471039342,ssp370,access-esm1-5
121,2071,36.74654740254498,ssp370,access-esm1-5
122,2072,38.84490598519594,ssp370,access-esm1-5
123,2073,38.05673083388826,ssp370,access-esm1-5
124,2074,37.063924033353146,ssp370,access-esm1-5
125,2075,38.345630623545894,ssp370,access-esm1-5
126,2076,38.95799087696598,ssp370,access-esm1-5
127,2077,36.737633013264734,ssp370,access-esm1-5
128,2078,39.85778831822813,ssp370,access-esm1-5
129,2079,38.47551812892829,ssp370,access-esm1-5
130,2080,35.79459628913461,ssp370,access-esm1-5
131,2081,35.055409482246205,ssp370,access-esm1-5
132,2082,37.44884222269628,ssp370,access-esm1-5
133,2083,35.0120896456045,ssp370,access-esm1-5
134,2084,37.42133457828838,ssp370,access-esm1-5
135,2085,41.197016973097746,ssp370,access-esm1-5
136,2086,35.425699555434626,ssp370,access-esm1-5
137,2087,37.195403752499814,ssp370,access-esm1-5
138,2088,39.08357180926785,ssp370,access-esm1-5
139,2089,38.70253313353514,ssp370,access-esm1-5
140,2090,35.27872271103398,ssp370,access-esm1-5
141,2091,39.43144795396415,ssp370,access-esm1-5
142,2092,34.551524456963996,ssp370,access-esm1-5
143,2093,37.53349919209137,ssp370,access-esm1-5
144,2094,38.40020025537854,ssp370,access-esm1-5
145,2095,40.346219321289276,ssp370,access-esm1-5
146,2096,39.16339615630223,ssp370,access-esm1-5
147,2097,34.49699835980985,ssp370,access-esm1-5
148,2098,37.217341065731425,ssp370,access-esm1-5
149,2099,40.86269009600708,ssp370,access-esm1-5
150,2100,42.322978342289225,ssp370,access-esm1-5
0,1950,,ssp370,ipsl-cm6a-lr
1,1951,28.667162629541597,ssp370,ipsl-cm6a-lr
2,1952,28.631559641820704,ssp370,ipsl-cm6a-lr
3,1953,30.443360525080095,ssp370,ipsl-cm6a-lr
4,1954,28.64809891725402,ssp370,ipsl-cm6a-lr
5,1955,31.1059367430971,ssp370,ipsl-cm6a-lr
6,1956,30.07874741881585,ssp370,ipsl-cm6a-lr
7,1957,31.28942444197639,ssp370,ipsl-cm6a-lr
8,1958,30.033461494738916,ssp370,ipsl-cm6a-lr
9,1959,29.628597901270727,ssp370,ipsl-cm6a-lr
10,1960,28.827995922442906,ssp370,ipsl-cm6a-lr
11,1961,28.91757044156949,ssp370,ipsl-cm6a-lr
12,1962,31.88650311463945,ssp370,ipsl-cm6a-lr
13,1963,31.97801343353558,ssp370,ipsl-cm6a-lr
14,1964,32.49116702009554,ssp370,ipsl-cm6a-lr
15,1965,32.27139296085928,ssp370,ipsl-cm6a-lr
16,1966,28.835281675607227,ssp370,ipsl-cm6a-lr
17,1967,31.130333692985122,ssp370,ipsl-cm6a-lr
18,1968,28.88384144209927,ssp370,ipsl-cm6a-lr
19,1969,30.6099649255155,ssp370,ipsl-cm6a-lr
20,1970,32.79512912450881,ssp370,ipsl-cm6a-lr
21,1971,30.934005752705602,ssp370,ipsl-cm6a-lr
22,1972,27.10800527185886,ssp370,ipsl-cm6a-lr
23,1973,34.366201692017356,ssp370,ipsl-cm6a-lr
24,1974,30.58390819221638,ssp370,ipsl-cm6a-lr
25,1975,30.51499142029874,ssp370,ipsl-cm6a-lr
26,1976,30.978616717350636,ssp370,ipsl-cm6a-lr
27,1977,31.030272341054342,ssp370,ipsl-cm6a-lr
28,1978,29.523416735904707,ssp370,ipsl-cm6a-lr
29,1979,31.428145382555744,ssp370,ipsl-cm6a-lr
30,1980,27.675038250254463,ssp370,ipsl-cm6a-lr
31,1981,30.58471480308737,ssp370,ipsl-cm6a-lr
32,1982,29.6818625819416,ssp370,ipsl-cm6a-lr
33,1983,31.22724403365762,ssp370,ipsl-cm6a-lr
34,1984,28.69879707239948,ssp370,ipsl-cm6a-lr
35,1985,31.302048296343337,ssp370,ipsl-cm6a-lr
36,1986,33.357178395753174,ssp370,ipsl-cm6a-lr
37,1987,31.971734743248724,ssp370,ipsl-cm6a-lr
38,1988,31.776068180809663,ssp370,ipsl-cm6a-lr
39,1989,31.35735245573868,ssp370,ipsl-cm6a-lr
40,1990,36.55885442958397,ssp370,ipsl-cm6a-lr
41,1991,29.99347713283239,ssp370,ipsl-cm6a-lr
42,1992,30.501561760257715,ssp370,ipsl-cm6a-lr
43,1993,30.134345002374594,ssp370,ipsl-cm6a-lr
44,1994,28.90905165363191,ssp370,ipsl-cm6a-lr
45,1995,33.06110067100953,ssp370,ipsl-cm6a-lr
46,1996,36.80964230955539,ssp370,ipsl-cm6a-lr
47,1997,31.815950285953278,ssp370,ipsl-cm6a-lr
48,1998,29.792387142668993,ssp370,ipsl-cm6a-lr
49,1999,30.76737773967805,ssp370,ipsl-cm6a-lr
50,2000,34.0532524086202,ssp370,ipsl-cm6a-lr
51,2001,33.99876758014234,ssp370,ipsl-cm6a-lr
52,2002,29.990508303625603,ssp370,ipsl-cm6a-lr
53,2003,31.52699610389729,ssp370,ipsl-cm6a-lr
54,2004,33.651111127443905,ssp370,ipsl-cm6a-lr
55,2005,35.257994240719526,ssp370,ipsl-cm6a-lr
56,2006,31.52426392894305,ssp370,ipsl-cm6a-lr
57,2007,31.18680111474371,ssp370,ipsl-cm6a-lr
58,2008,33.91587120858685,ssp370,ipsl-cm6a-lr
59,2009,31.94755673395175,ssp370,ipsl-cm6a-lr
60,2010,32.48095436789033,ssp370,ipsl-cm6a-lr
61,2011,36.5566157534196,ssp370,ipsl-cm6a-lr
62,2012,32.89749997227127,ssp370,ipsl-cm6a-lr
63,2013,29.852576142544645,ssp370,ipsl-cm6a-lr
64,2014,35.41656549332552,ssp370,ipsl-cm6a-lr
65,2015,32.597044033234745,ssp370,ipsl-cm6a-lr
66,2016,33.20730961253723,ssp370,ipsl-cm6a-lr
67,2017,36.042836038709304,ssp370,ipsl-cm6a-lr
68,2018,33.87412606490701,ssp370,ipsl-cm6a-lr
69,2019,32.79258293981893,ssp370,ipsl-cm6a-lr
70,2020,32.11139059234045,ssp370,ipsl-cm6a-lr
71,2021,32.670490442579855,ssp370,ipsl-cm6a-lr
72,2022,34.40089096770128,ssp370,ipsl-cm6a-lr
73,2023,31.865516282682904,ssp370,ipsl-cm6a-lr
74,2024,30.46082448915974,ssp370,ipsl-cm6a-lr
75,2025,35.92843823905333,ssp370,ipsl-cm6a-lr
76,2026,35.02953506991695,ssp370,ipsl-cm6a-lr
77,2027,34.00705532492847,ssp370,ipsl-cm6a-lr
78,2028,33.72841477657868,ssp370,ipsl-cm6a-lr
79,2029,34.81696056635228,ssp370,ipsl-cm6a-lr
80,2030,32.366939747237055,ssp370,ipsl-cm6a-lr
81,2031,32.787401262547064,ssp370,ipsl-cm6a-lr
82,2032,32.55649938601766,ssp370,ipsl-cm6a-lr
83,2033,31.614519009797323,ssp370,ipsl-cm6a-lr
84,2034,32.5515270892912,ssp370,ipsl-cm6a-lr
85,2035,34.00443924976636,ssp370,ipsl-cm6a-lr
86,2036,31.45021055044982,ssp370,ipsl-cm6a-lr
87,2037,36.14308771330282,ssp370,ipsl-cm6a-lr
88,2038,32.69034947647383,ssp370,ipsl-cm6a-lr
89,2039,32.45639055053741,ssp370,ipsl-cm6a-lr
90,2040,35.00806069411597,ssp370,ipsl-cm6a-lr
91,2041,31.16026547163113,ssp370,ipsl-cm6a-lr
92,2042,35.7074994787609,ssp370,ipsl-cm6a-lr
93,2043,33.83623732370789,ssp370,ipsl-cm6a-lr
94,2044,32.27517702612079,ssp370,ipsl-cm6a-lr
95,2045,34.35904290250944,ssp370,ipsl-cm6a-lr
96,2046,37.494558996290415,ssp370,ipsl-cm6a-lr
97,2047,35.690930110026514,ssp370,ipsl-cm6a-lr
98,2048,33.03423010489402,ssp370,ipsl-cm6a-lr
99,2049,39.81864230910515,ssp370,ipsl-cm6a-lr
100,2050,34.91919971771775,ssp370,ipsl-cm6a-lr
101,2051,36.258754203307184,ssp370,ipsl-cm6a-lr
102,2052,35.06001101128505,ssp370,ipsl-cm6a-lr
103,2053,35.38907500661916,ssp370,ipsl-cm6a-lr
104,2054,39.50394702555761,ssp370,ipsl-cm6a-lr
105,2055,38.956907407694715,ssp370,ipsl-cm6a-lr
106,2056,35.36760526277438,ssp370,ipsl-cm6a-lr
107,2057,37.032540592189726,ssp370,ipsl-cm6a-lr
108,2058,38.73951011253011,ssp370,ipsl-cm6a-lr
109,2059,34.10957094947109,ssp370,ipsl-cm6a-lr
110,2060,33.67946994742529,ssp370,ipsl-cm6a-lr
111,2061,34.328237141401495,ssp370,ipsl-cm6a-lr
112,2062,36.40448815074407,ssp370,ipsl-cm6a-lr
113,2063,38.10951236913289,ssp370,ipsl-cm6a-lr
114,2064,37.65003385725209,ssp370,ipsl-cm6a-lr
115,2065,33.75867142901084,ssp370,ipsl-cm6a-lr
116,2066,38.02628751785091,ssp370,ipsl-cm6a-lr
117,2067,36.701415349456155,ssp370,ipsl-cm6a-lr
118,2068,38.202516753938156,ssp370,ipsl-cm6a-lr
119,2069,36.116271106013215,ssp370,ipsl-cm6a-lr
120,2070,38.6238722134327,ssp370,ipsl-cm6a-lr
121,2071,41.42820975276054,ssp370,ipsl-cm6a-lr
122,2072,39.23445682466492,ssp370,ipsl-cm6a-lr
123,2073,38.28932947279063,ssp370,ipsl-cm6a-lr
124,2074,37.257879531036394,ssp370,ipsl-cm6a-lr
125,2075,40.17534661102071,ssp370,ipsl-cm6a-lr
126,2076,40.161677307956936,ssp370,ipsl-cm6a-lr
127,2077,37.845557207389405,ssp370,ipsl-cm6a-lr
128,2078,37.29413299354963,ssp370,ipsl-cm6a-lr
129,2079,39.04969690853982,ssp370,ipsl-cm6a-lr
130,2080,36.649287225871845,ssp370,ipsl-cm6a-lr
131,2081,40.69710814332468,ssp370,ipsl-cm6a-lr
132,2082,38.70582722258821,ssp370,ipsl-cm6a-lr
133,2083,41.37178640726826,ssp370,ipsl-cm6a-lr
134,2084,42.61018539515729,ssp370,ipsl-cm6a-lr
135,2085,39.98038916724236,ssp370,ipsl-cm6a-lr
136,2086,37.40633007629159,ssp370,ipsl-cm6a-lr
137,2087,38.950386632375086,ssp370,ipsl-cm6a-lr
138,2088,39.21768283303462,ssp370,ipsl-cm6a-lr
139,2089,41.54612585970836,ssp370,ipsl-cm6a-lr
140,2090,41.087871374621635,ssp370,ipsl-cm6a-lr
141,2091,39.61747191276426,ssp370,ipsl-cm6a-lr
142,2092,38.247894348716024,ssp370,ipsl-cm6a-lr
143,2093,42.56670321434967,ssp370,ipsl-cm6a-lr
144,2094,39.61016346413022,ssp370,ipsl-cm6a-lr
145,2095,42.08011931349751,ssp370,ipsl-cm6a-lr
146,2096,40.3259272665257,ssp370,ipsl-cm6a-lr
147,2097,39.98131433672227,ssp370,ipsl-cm6a-lr
148,2098,41.06013947400775,ssp370,ipsl-cm6a-lr
149,2099,39.94037014399088,ssp370,ipsl-cm6a-lr
150,2100,40.726332635066576,ssp370,ipsl-cm6a-lr
0,1950,,ssp370,ec-earth3
1,1951,29.76369593367604,ssp370,ec-earth3
2,1952,27.064324677524166,ssp370,ec-earth3
3,1953,31.559946098966975,ssp370,ec-earth3
4,1954,28.691952793515917,ssp370,ec-earth3
5,1955,32.15122256984387,ssp370,ec-earth3
6,1956,29.350165261588334,ssp370,ec-earth3
7,1957,30.51409194387014,ssp370,ec-earth3
8,1958,33.029979767169564,ssp370,ec-earth3
9,1959,33.98958752972532,ssp370,ec-earth3
10,1960,35.0756379904646,ssp370,ec-earth3
11,1961,29.502981628801045,ssp370,ec-earth3
12,1962,32.74942163925725,ssp370,ec-earth3
13,1963,31.696675709209888,ssp370,ec-earth3
14,1964,29.62133056596941,ssp370,ec-earth3
15,1965,30.735906441672302,ssp370,ec-earth3
16,1966,27.668945349636388,ssp370,ec-earth3
17,1967,31.937876497373782,ssp370,ec-earth3
18,1968,32.91738890281928,ssp370,ec-earth3
19,1969,30.35200773618709,ssp370,ec-earth3
20,1970,32.99113024636113,ssp370,ec-earth3
21,1971,30.638177941484418,ssp370,ec-earth3
22,1972,31.351859362018555,ssp370,ec-earth3
23,1973,27.614852408309698,ssp370,ec-earth3
24,1974,32.574955286130304,ssp370,ec-earth3
25,1975,34.151841944632686,ssp370,ec-earth3
26,1976,29.87658589215631,ssp370,ec-earth3
27,1977,32.56836209921206,ssp370,ec-earth3
28,1978,27.11871803178724,ssp370,ec-earth3
29,1979,31.633247413864968,ssp370,ec-earth3
30,1980,33.595765118053244,ssp370,ec-earth3
31,1981,32.140575126517874,ssp370,ec-earth3
32,1982,29.095409051121315,ssp370,ec-earth3
33,1983,30.11524013996375,ssp370,ec-earth3
34,1984,31.697736180830834,ssp370,ec-earth3
35,1985,30.929021154719003,ssp370,ec-earth3
36,1986,28.471381664303955,ssp370,ec-earth3
37,1987,28.62725836716302,ssp370,ec-earth3
38,1988,31.784459169944856,ssp370,ec-earth3
39,1989,31.42154358518286,ssp370,ec-earth3
40,1990,31.875555887926257,ssp370,ec-earth3
41,1991,32.05082017965342,ssp370,ec-earth3
42,1992,28.318639513099782,ssp370,ec-earth3
43,1993,30.96529116319605,ssp370,ec-earth3
44,1994,31.502882255540868,ssp370,ec-earth3
45,1995,34.7244907929679,ssp370,ec-earth3
46,1996,28.384027965240758,ssp370,ec-earth3
47,1997,32.36298556974908,ssp370,ec-earth3
48,1998,34.12376776812515,ssp370,ec-earth3
49,1999,31.73969315551867,ssp370,ec-earth3
50,2000,30.168328407407298,ssp370,ec-earth3
51,2001,31.96507858756427,ssp370,ec-earth3
52,2002,29.37900630999741,ssp370,ec-earth3
53,2003,31.987141854060336,ssp370,ec-earth3
54,2004,29.371350828517322,ssp370,ec-earth3
55,2005,33.137122640209164,ssp370,ec-earth3
56,2006,34.08993456991581,ssp370,ec-earth3
57,2007,30.649850286004526,ssp370,ec-earth3
58,2008,30.905674384644655,ssp370,ec-earth3
59,2009,28.476569410168317,ssp370,ec-earth3
60,2010,33.36128409578963,ssp370,ec-earth3
61,2011,38.5296245725882,ssp370,ec-earth3
62,2012,30.48775006100399,ssp370,ec-earth3
63,2013,32.38678000938483,ssp370,ec-earth3
64,2014,35.57219738529116,ssp370,ec-earth3
65,2015,36.443843213563085,ssp370,ec-earth3
66,2016,34.42485403104493,ssp370,ec-earth3
67,2017,34.2283258752304,ssp370,ec-earth3
68,2018,39.25789787801997,ssp370,ec-earth3
69,2019,31.859666837678148,ssp370,ec-earth3
70,2020,33.12236423073211,ssp370,ec-earth3
71,2021,33.52642251607585,ssp370,ec-earth3
72,2022,35.39186630814098,ssp370,ec-earth3
73,2023,39.71567392374641,ssp370,ec-earth3
74,2024,36.678585885697295,ssp370,ec-earth3
75,2025,36.7982908331564,ssp370,ec-earth3
76,2026,37.4936678800199,ssp370,ec-earth3
77,2027,34.738294931018025,ssp370,ec-earth3
78,2028,38.312741433125204,ssp370,ec-earth3
79,2029,39.58614653226737,ssp370,ec-earth3
80,2030,33.40576525962275,ssp370,ec-earth3
81,2031,31.664998303887767,ssp370,ec-earth3
82,2032,36.789745400640506,ssp370,ec-earth3
83,2033,36.70625594611854,ssp370,ec-earth3
84,2034,37.8464205148076,ssp370,ec-earth3
85,2035,36.88131593594215,ssp370,ec-earth3
86,2036,39.30145374311306,ssp370,ec-earth3
87,2037,34.37374060053194,ssp370,ec-earth3
88,2038,38.7966069270443,ssp370,ec-earth3
89,2039,36.80233145056134,ssp370,ec-earth3
90,2040,40.24408566249146,ssp370,ec-earth3
91,2041,39.565189456977684,ssp370,ec-earth3
92,2042,38.18812447140363,ssp370,ec-earth3
93,2043,31.33248460059525,ssp370,ec-earth3
94,2044,38.53357503259791,ssp370,ec-earth3
95,2045,40.732590435355156,ssp370,ec-earth3
96,2046,35.900697559905716,ssp370,ec-earth3
97,2047,32.963898158384175,ssp370,ec-earth3
98,2048,38.3107648532371,ssp370,ec-earth3
99,2049,40.56625017699307,ssp370,ec-earth3
100,2050,36.675599399722024,ssp370,ec-earth3
101,2051,39.536183257058596,ssp370,ec-earth3
102,2052,36.548018893458746,ssp370,ec-earth3
103,2053,39.15732321707764,ssp370,ec-earth3
104,2054,38.70682133573951,ssp370,ec-earth3
105,2055,39.50334956068826,ssp370,ec-earth3
106,2056,39.97480247526251,ssp370,ec-earth3
107,2057,39.351420145972284,ssp370,ec-earth3
108,2058,35.5698242808604,ssp370,ec-earth3
