,year,avg_son_temp_f,scenario,model
150,2100,55.65030471264902,ssp126,gfdl-esm4
0,1950,53.50866373964965,ssp126,canesm5
1,1951,52.57071208970964,ssp126,canesm5
2,1952,51.55729872443905,ssp126,canesm5
3,1953,52.03231407449256,ssp126,canesm5
4,1954,51.93878051046678,ssp126,canesm5
5,1955,50.98677823293624,ssp126,canesm5
6,1956,51.84436986865329,ssp126,canesm5
7,1957,51.48977798177158,ssp126,canesm5
8,1958,51.36321576159265,ssp126,canesm5
9,1959,52.702760728284076,ssp126,canesm5
10,1960,51.48333943794887,ssp126,canesm5
11,1961,51.307398218258854,ssp126,canesm5
12,1962,55.31010484524407,ssp126,canesm5
13,1963,50.45985326902685,ssp126,canesm5
14,1964,49.418660882337335,ssp126,canesm5
15,1965,50.306653494913576,ssp126,canesm5
16,1966,51.49475305094863,ssp126,canesm5
17,1967,51.8549811583782,ssp126,canesm5
18,1968,51.85188733992979,ssp126,canesm5
19,1969,50.336634833846155,ssp126,canesm5
20,1970,50.429013871584274,ssp126,canesm5
21,1971,50.53832319306848,ssp126,canesm5
22,1972,51.71292207343713,ssp126,canesm5
23,1973,51.03522374766126,ssp126,canesm5
24,1974,50.529023534541786,ssp126,canesm5
25,1975,52.295842681016495,ssp126,canesm5
26,1976,53.51837111021687,ssp126,canesm5
27,1977,51.07781377224631,ssp126,canesm5
28,1978,52.880422858982634,ssp126,canesm5
29,1979,55.391508309625216,ssp126,canesm5
30,1980,51.901455469908434,ssp126,canesm5
31,1981,52.981861079135165,ssp126,canesm5
32,1982,52.57398694102236,ssp126,canesm5
33,1983,52.03745033477831,ssp126,canesm5
34,1984,52.9248719369481,ssp126,canesm5
35,1985,52.559574927532786,ssp126,canesm5
36,1986,53.074300045406176,ssp126,canesm5
37,1987,54.65666732358034,ssp126,canesm5
38,1988,54.28518619806887,ssp126,canesm5
39,1989,53.73899256740522,ssp126,canesm5
40,1990,53.228033539625166,ssp126,canesm5
41,1991,51.2562610949206,ssp126,canesm5
42,1992,52.63668601874803,ssp126,canesm5
43,1993,53.593725819260996,ssp126,canesm5
44,1994,53.4202895828532,ssp126,canesm5
45,1995,54.64310066254722,ssp126,canesm5
46,1996,53.457304796962255,ssp126,canesm5
47,1997,54.64616826130775,ssp126,canesm5
48,1998,55.29377994621425,ssp126,canesm5
49,1999,54.359352954738455,ssp126,canesm5
50,2000,52.75981205114838,ssp126,canesm5
51,2001,54.65695703936032,ssp126,canesm5
52,2002,52.90868386121663,ssp126,canesm5
53,2003,53.47360465654233,ssp126,canesm5
54,2004,53.44081698723319,ssp126,canesm5
55,2005,52.99184813794799,ssp126,canesm5
56,2006,54.02211659333694,ssp126,canesm5
57,2007,53.22936730587854,ssp126,canesm5
58,2008,55.851968477971035,ssp126,canesm5
59,2009,52.504465473475804,ssp126,canesm5
60,2010,54.71937580027129,ssp126,canesm5
61,2011,56.401764731138194,ssp126,canesm5
62,2012,55.43740855698058,ssp126,canesm5
63,2013,55.09765223093823,ssp126,canesm5
64,2014,55.37553401867482,ssp126,canesm5
65,2015,56.67136039390677,ssp126,canesm5
66,2016,55.73114494944125,ssp126,canesm5
67,2017,56.060141939477354,ssp126,canesm5
68,2018,56.27436873184272,ssp126,canesm5
69,2019,56.110804999882845,ssp126,canesm5
70,2020,57.38195406436439,ssp126,canesm5
71,2021,55.82557827589744,ssp126,canesm5
72,2022,57.02245687010113,ssp126,canesm5
73,2023,56.71447750188668,ssp126,canesm5
74,2024,59.138368056249675,ssp126,canesm5
75,2025,54.806310349586916,ssp126,canesm5
76,2026,55.7972602768455,ssp126,canesm5
77,2027,56.64263942895786,ssp126,canesm5
78,2028,57.40521465402086,ssp126,canesm5
79,2029,54.9108939424696,ssp126,canesm5
80,2030,58.83216586539628,ssp126,canesm5
81,2031,59.34554768677496,ssp126,canesm5
82,2032,56.919849808010895,ssp126,canesm5
83,2033,57.244688728057646,ssp126,canesm5
84,2034,55.097507927571826,ssp126,canesm5
85,2035,57.38407639428193,ssp126,canesm5
86,2036,59.05591832913036,ssp126,canesm5
87,2037,57.746107347682376,ssp126,canesm5
88,2038,58.107782467924764,ssp126,canesm5
89,2039,58.99241345249916,ssp126,canesm5
90,2040,57.059484637630106,ssp126,canesm5
91,2041,57.02068012122636,ssp126,canesm5
92,2042,59.40071570849502,ssp126,canesm5
93,2043,59.064792932722625,ssp126,canesm5
94,2044,57.320814969278786,ssp126,canesm5
95,2045,57.872656532207664,ssp126,canesm5
96,2046,57.55961869264358,ssp126,canesm5
97,2047,61.95206131242316,ssp126,canesm5
98,2048,59.42758857849027,ssp126,canesm5
99,2049,62.33681054899355,ssp126,canesm5
100,2050,61.22975355167919,ssp126,canesm5
101,2051,58.66670904186734,ssp126,canesm5
102,2052,59.094613871033665,ssp126,canesm5
103,2053,60.04835576141952,ssp126,canesm5
104,2054,58.933443775554984,ssp126,canesm5
105,2055,59.631208167102095,ssp126,canesm5
106,2056,59.416026126873525,ssp126,canesm5
107,2057,61.54181471710219,ssp126,canesm5
108,2058,60.15779272020095,ssp126,canesm5
109,2059,59.32981449799283,ssp126,canesm5
110,2060,59.49758108879868,ssp126,canesm5
111,2061,60.07679195840474,ssp126,canesm5
112,2062,59.20695795504036,ssp126,canesm5
113,2063,59.07409787440515,ssp126,canesm5
114,2064,59.427579270246014,ssp126,canesm5
115,2065,59.31833132730873,ssp126,canesm5
116,2066,60.20671786002758,ssp126,canesm5
117,2067,59.114358035552264,ssp126,canesm5
118,2068,60.55681947955259,ssp126,canesm5
119,2069,59.68255822607242,ssp126,canesm5
120,2070,58.98563376742001,ssp126,canesm5
121,2071,59.060782268974236,ssp126,canesm5
122,2072,61.79354050540498,ssp126,canesm5
123,2073,58.1260246589901,ssp126,canesm5
124,2074,58.70183666353127,ssp126,canesm5
125,2075,58.69124213379514,ssp126,canesm5
126,2076,61.2400194450722,ssp126,canesm5
127,2077,58.03850152113462,ssp126,canesm5
128,2078,60.163449586636816,ssp126,canesm5
129,2079,59.17900055619738,ssp126,canesm5
130,2080,59.339631639615035,ssp126,canesm5
131,2081,59.58985673364028,ssp126,canesm5
132,2082,60.083415343876894,ssp126,canesm5
133,2083,56.81535144210186,ssp126,canesm5
134,2084,59.252209994835134,ssp126,canesm5
135,2085,59.671561297936826,ssp126,canesm5
136,2086,59.53123876399176,ssp126,canesm5
137,2087,59.88804391631829,ssp126,canesm5
138,2088,60.724520996228236,ssp126,canesm5
139,2089,58.57696648741384,ssp126,canesm5
140,2090,59.66059623282635,ssp126,canesm5
141,2091,59.52592207079799,ssp126,canesm5
142,2092,59.56836575989368,ssp126,canesm5
143,2093,59.17576840513878,ssp126,canesm5
144,2094,59.21681390704805,ssp126,canesm5
145,2095,56.39498704924431,ssp126,canesm5
146,2096,58.83468028763948,ssp126,canesm5
147,2097,62.01810339389294,ssp126,canesm5
148,2098,58.169148365732994,ssp126,canesm5
149,2099,57.64848777726084,ssp126,canesm5
150,2100,58.683098248429815,ssp126,canesm5
0,1950,51.3106351041631,ssp126,mpi-esm1-2-hr
1,1951,51.68809103404291,ssp126,mpi-esm1-2-hr
2,1952,53.49072192613748,ssp126,mpi-esm1-2-hr
3,1953,50.62765513179672,ssp126,mpi-esm1-2-hr
4,1954,52.71115073291495,ssp126,mpi-esm1-2-hr
5,1955,52.385408431098405,ssp126,mpi-esm1-2-hr
6,1956,51.49762251950395,ssp126,mpi-esm1-2-hr
7,1957,52.84552664299576,ssp126,mpi-esm1-2-hr
8,1958,53.161283012551266,ssp126,mpi-esm1-2-hr
9,1959,53.79634390813367,ssp126,mpi-esm1-2-hr
10,1960,52.254585043780665,ssp126,mpi-esm1-2-hr
11,1961,53.052124175251144,ssp126,mpi-esm1-2-hr
12,1962,51.14335711539654,ssp126,mpi-esm1-2-hr
13,1963,51.262306679890706,ssp126,mpi-esm1-2-hr
14,1964,50.70204317916175,ssp126,mpi-esm1-2-hr
15,1965,52.12544710150057,ssp126,mpi-esm1-2-hr
16,1966,53.728098397821626,ssp126,mpi-esm1-2-hr
17,1967,50.2590848403637,ssp126,mpi-esm1-2-hr
18,1968,52.988808784844416,ssp126,mpi-esm1-2-hr
19,1969,52.74167354796359,ssp126,mpi-esm1-2-hr
20,1970,53.17573079882053,ssp126,mpi-esm1-2-hr
21,1971,54.26196796678038,ssp126,mpi-esm1-2-hr
22,1972,53.128355131902346,ssp126,mpi-esm1-2-hr
23,1973,52.9264203386886,ssp126,mpi-esm1-2-hr
24,1974,50.209795185965156,ssp126,mpi-esm1-2-hr
25,1975,53.54034357284837,ssp126,mpi-esm1-2-hr
26,1976,51.288186241830005,ssp126,mpi-esm1-2-hr
27,1977,51.03843743935695,ssp126,mpi-esm1-2-hr
28,1978,51.48747372699741,ssp126,mpi-esm1-2-hr
29,1979,51.50953605561908,ssp126,mpi-esm1-2-hr
30,1980,54.56167530373529,ssp126,mpi-esm1-2-hr
31,1981,52.45765492332218,ssp126,mpi-esm1-2-hr
32,1982,53.46176571093786,ssp126,mpi-esm1-2-hr
33,1983,51.122084954303524,ssp126,mpi-esm1-2-hr
34,1984,51.21547776238639,ssp126,mpi-esm1-2-hr
35,1985,54.32360328655026,ssp126,mpi-esm1-2-hr
36,1986,52.15107948975379,ssp126,mpi-esm1-2-hr
37,1987,53.03980885540605,ssp126,mpi-esm1-2-hr
38,1988,51.74813114079624,ssp126,mpi-esm1-2-hr
39,1989,53.10217076105913,ssp126,mpi-esm1-2-hr
40,1990,55.39745395307284,ssp126,mpi-esm1-2-hr
41,1991,53.78936660885123,ssp126,mpi-esm1-2-hr
42,1992,48.68344995618165,ssp126,mpi-esm1-2-hr
43,1993,52.080479581934476,ssp126,mpi-esm1-2-hr
44,1994,52.325855362176625,ssp126,mpi-esm1-2-hr
45,1995,52.92049987991004,ssp126,mpi-esm1-2-hr
46,1996,54.86601518867483,ssp126,mpi-esm1-2-hr
47,1997,52.3726648540665,ssp126,mpi-esm1-2-hr
48,1998,54.612608715197844,ssp126,mpi-esm1-2-hr
49,1999,51.354225533845586,ssp126,mpi-esm1-2-hr
50,2000,50.291146275920646,ssp126,mpi-esm1-2-hr
51,2001,51.330459433338525,ssp126,mpi-esm1-2-hr
52,2002,52.39169292687949,ssp126,mpi-esm1-2-hr
53,2003,52.729288797537365,ssp126,mpi-esm1-2-hr
54,2004,52.79710348243459,ssp126,mpi-esm1-2-hr
55,2005,53.854605103324914,ssp126,mpi-esm1-2-hr
56,2006,56.64535152073823,ssp126,mpi-esm1-2-hr
57,2007,55.43075145519182,ssp126,mpi-esm1-2-hr
58,2008,54.34349571195271,ssp126,mpi-esm1-2-hr
59,2009,54.66375357219004,ssp126,mpi-esm1-2-hr
60,2010,52.73405558426881,ssp126,mpi-esm1-2-hr
61,2011,54.134365770963804,ssp126,mpi-esm1-2-hr
62,2012,52.94724754416244,ssp126,mpi-esm1-2-hr
63,2013,53.13757228084998,ssp126,mpi-esm1-2-hr
64,2014,55.030033506805815,ssp126,mpi-esm1-2-hr
65,2015,56.4289870717897,ssp126,mpi-esm1-2-hr
66,2016,54.204787211790034,ssp126,mpi-esm1-2-hr
67,2017,55.23246409293122,ssp126,mpi-esm1-2-hr
68,2018,53.264604065887646,ssp126,mpi-esm1-2-hr
69,2019,54.24863728429864,ssp126,mpi-esm1-2-hr
70,2020,52.810028510067355,ssp126,mpi-esm1-2-hr
71,2021,55.52775424320737,ssp126,mpi-esm1-2-hr
72,2022,54.66547565897157,ssp126,mpi-esm1-2-hr
73,2023,55.22793833365539,ssp126,mpi-esm1-2-hr
74,2024,54.42812609225729,ssp126,mpi-esm1-2-hr
75,2025,57.27421860502969,ssp126,mpi-esm1-2-hr
76,2026,55.276366046420115,ssp126,mpi-esm1-2-hr
77,2027,54.274463096461155,ssp126,mpi-esm1-2-hr
78,2028,55.67265638034649,ssp126,mpi-esm1-2-hr
79,2029,58.1647463291698,ssp126,mpi-esm1-2-hr
80,2030,56.174540886090114,ssp126,mpi-esm1-2-hr
81,2031,54.71881870684334,ssp126,mpi-esm1-2-hr
82,2032,55.13083843763421,ssp126,mpi-esm1-2-hr
83,2033,51.75122887210751,ssp126,mpi-esm1-2-hr
84,2034,54.6683094825864,ssp126,mpi-esm1-2-hr
85,2035,56.57926069836112,ssp126,mpi-esm1-2-hr
86,2036,55.41260196905958,ssp126,mpi-esm1-2-hr
87,2037,56.38320679326539,ssp126,mpi-esm1-2-hr
88,2038,57.80178063409072,ssp126,mpi-esm1-2-hr
89,2039,54.30639345876688,ssp126,mpi-esm1-2-hr
90,2040,56.89310421783251,ssp126,mpi-esm1-2-hr
91,2041,55.355995663177985,ssp126,mpi-esm1-2-hr
92,2042,58.465130597196186,ssp126,mpi-esm1-2-hr
93,2043,54.17806873651681,ssp126,mpi-esm1-2-hr
94,2044,58.66958457769701,ssp126,mpi-esm1-2-hr
95,2045,55.691563797021786,ssp126,mpi-esm1-2-hr
96,2046,55.64709774765175,ssp126,mpi-esm1-2-hr
97,2047,55.191940299485076,ssp126,mpi-esm1-2-hr
98,2048,56.489470294650694,ssp126,mpi-esm1-2-hr
99,2049,56.33581313289253,ssp126,mpi-esm1-2-hr
100,2050,54.57512614053305,ssp126,mpi-esm1-2-hr
101,2051,54.20782302263178,ssp126,mpi-esm1-2-hr
102,2052,56.907141874012964,ssp126,mpi-esm1-2-hr
103,2053,54.979987147688355,ssp126,mpi-esm1-2-hr
104,2054,56.5991256616791,ssp126,mpi-esm1-2-hr
105,2055,53.69057845659284,ssp126,mpi-esm1-2-hr
106,2056,56.948332707324504,ssp126,mpi-esm1-2-hr
107,2057,54.461303457168306,ssp126,mpi-esm1-2-hr
108,2058,51.868609022309045,ssp126,mpi-esm1-2-hr
109,2059,56.39739244406041,ssp126,mpi-esm1-2-hr
110,2060,56.99024049184946,ssp126,mpi-esm1-2-hr
111,2061,56.29329362277071,ssp126,mpi-esm1-2-hr
112,2062,56.992762608086736,ssp126,mpi-esm1-2-hr
113,2063,56.98897916763536,ssp126,mpi-esm1-2-hr
114,2064,54.052082278879574,ssp126,mpi-esm1-2-hr
115,2065,53.57096934969946,ssp126,mpi-esm1-2-hr
116,2066,53.563898919630205,ssp126,mpi-esm1-2-hr
117,2067,55.87483251523686,ssp126,mpi-esm1-2-hr
118,2068,56.70304161744267,ssp126,mpi-esm1-2-hr
119,2069,56.0282601140569,ssp126,mpi-esm1-2-hr
120,2070,56.37883145712897,ssp126,mpi-esm1-2-hr
121,2071,57.64591324692915,ssp126,mpi-esm1-2-hr
122,2072,56.3031502352562,ssp126,mpi-esm1-2-hr
123,2073,55.00100391293728,ssp126,mpi-esm1-2-hr
124,2074,56.811027044340776,ssp126,mpi-esm1-2-hr
125,2075,54.30890690364365,ssp126,mpi-esm1-2-hr
126,2076,55.552767969411455,ssp126,mpi-esm1-2-hr
127,2077,55.78277578805392,ssp126,mpi-esm1-2-hr
128,2078,55.31281110107969,ssp126,mpi-esm1-2-hr
129,2079,55.27988756240571,ssp126,mpi-esm1-2-hr
130,2080,54.899870667837114,ssp126,mpi-esm1-2-hr
131,2081,53.38908110891219,ssp126,mpi-esm1-2-hr
132,2082,56.533549145477984,ssp126,mpi-esm1-2-hr
133,2083,56.6862722862021,ssp126,mpi-esm1-2-hr
134,2084,50.907345916847085,ssp126,mpi-esm1-2-hr
135,2085,56.272305222233776,ssp126,mpi-esm1-2-hr
136,2086,57.762235435991656,ssp126,mpi-esm1-2-hr
137,2087,57.009223784784375,ssp126,mpi-esm1-2-hr
138,2088,53.964355020621426,ssp126,mpi-esm1-2-hr
139,2089,55.846618386899095,ssp126,mpi-esm1-2-hr
140,2090,54.97146085190551,ssp126,mpi-esm1-2-hr
141,2091,55.91011046024372,ssp126,mpi-esm1-2-hr
142,2092,54.90997192840589,ssp126,mpi-esm1-2-hr
143,2093,56.75685574822761,ssp126,mpi-esm1-2-hr
144,2094,56.499800522405415,ssp126,mpi-esm1-2-hr
145,2095,56.264607185349384,ssp126,mpi-esm1-2-hr
146,2096,55.00743221027232,ssp126,mpi-esm1-2-hr
147,2097,53.596101938294645,ssp126,mpi-esm1-2-hr
148,2098,53.424182390580526,ssp126,mpi-esm1-2-hr
149,2099,53.205688056691855,ssp126,mpi-esm1-2-hr
150,2100,54.43087873577182,ssp126,mpi-esm1-2-hr
0,1950,53.17422523943543,ssp126,fgoals-g3
1,1951,53.18726945361755,ssp126,fgoals-g3
2,1952,50.549777700633754,ssp126,fgoals-g3
3,1953,51.315136301831856,ssp126,fgoals-g3
4,1954,52.95833235144655,ssp126,fgoals-g3
5,1955,52.39307473378106,ssp126,fgoals-g3
6,1956,52.2909284097919,ssp126,fgoals-g3
7,1957,54.66406281845006,ssp126,fgoals-g3
8,1958,53.66591999406077,ssp126,fgoals-g3
9,1959,51.79371590946145,ssp126,fgoals-g3
10,1960,54.13033200279454,ssp126,fgoals-g3
11,1961,53.34970536893928,ssp126,fgoals-g3
12,1962,53.40719171135747,ssp126,fgoals-g3
13,1963,51.013557635549056,ssp126,fgoals-g3
14,1964,49.90238061666222,ssp126,fgoals-g3
15,1965,51.04030613343793,ssp126,fgoals-g3
16,1966,53.04199362208277,ssp126,fgoals-g3
17,1967,53.59646124532446,ssp126,fgoals-g3
18,1968,52.04756430438996,ssp126,fgoals-g3
19,1969,50.96584924397312,ssp126,fgoals-g3
20,1970,54.5552588426314,ssp126,fgoals-g3
21,1971,55.02581838458869,ssp126,fgoals-g3
22,1972,51.183662330472096,ssp126,fgoals-g3
23,1973,50.6227868957486,ssp126,fgoals-g3
24,1974,52.25207279254049,ssp126,fgoals-g3
25,1975,51.69244727337683,ssp126,fgoals-g3
26,1976,52.077409784981064,ssp126,fgoals-g3
27,1977,51.90881065024965,ssp126,fgoals-g3
28,1978,51.066222724822445,ssp126,fgoals-g3
29,1979,52.350527773515225,ssp126,fgoals-g3
30,1980,53.20430092099474,ssp126,fgoals-g3
31,1981,53.19030918411008,ssp126,fgoals-g3
32,1982,52.44003673440951,ssp126,fgoals-g3
33,1983,52.131836889360855,ssp126,fgoals-g3
34,1984,53.6274920117949,ssp126,fgoals-g3
35,1985,51.16802734491148,ssp126,fgoals-g3
36,1986,51.78903215986917,ssp126,fgoals-g3
37,1987,51.41943396115536,ssp126,fgoals-g3
38,1988,53.48033191269443,ssp126,fgoals-g3
39,1989,52.65830828874594,ssp126,fgoals-g3
40,1990,52.0230625173144,ssp126,fgoals-g3
41,1991,54.96842507660768,ssp126,fgoals-g3
42,1992,54.71215725807913,ssp126,fgoals-g3
43,1993,51.45456092136947,ssp126,fgoals-g3
44,1994,51.126483283794016,ssp126,fgoals-g3
45,1995,50.46409751612273,ssp126,fgoals-g3
46,1996,51.23776817179006,ssp126,fgoals-g3
47,1997,53.26002763709377,ssp126,fgoals-g3
48,1998,53.6744145226225,ssp126,fgoals-g3
49,1999,53.75023155595443,ssp126,fgoals-g3
50,2000,52.61406476347238,ssp126,fgoals-g3
51,2001,52.280263148845506,ssp126,fgoals-g3
52,2002,52.95842710935256,ssp126,fgoals-g3
53,2003,54.68702066393487,ssp126,fgoals-g3
54,2004,54.24134274191776,ssp126,fgoals-g3
55,2005,56.359588357987484,ssp126,fgoals-g3
56,2006,54.64633518038142,ssp126,fgoals-g3
57,2007,53.978966706824274,ssp126,fgoals-g3
58,2008,54.91030054050514,ssp126,fgoals-g3
59,2009,54.07800057566178,ssp126,fgoals-g3
60,2010,54.85457218254101,ssp126,fgoals-g3
61,2011,52.83536866488829,ssp126,fgoals-g3
62,2012,54.075467453112665,ssp126,fgoals-g3
63,2013,55.497137202116406,ssp126,fgoals-g3
64,2014,54.75722038345499,ssp126,fgoals-g3
65,2015,54.6744958089859,ssp126,fgoals-g3
66,2016,55.44610795013893,ssp126,fgoals-g3
67,2017,53.71793562054291,ssp126,fgoals-g3
68,2018,53.06289844679457,ssp126,fgoals-g3
69,2019,55.06536024782161,ssp126,fgoals-g3
70,2020,54.62361289004435,ssp126,fgoals-g3
71,2021,53.74777491619119,ssp126,fgoals-g3
72,2022,55.620782866880994,ssp126,fgoals-g3
73,2023,56.12753221660951,ssp126,fgoals-g3
74,2024,54.747160534022385,ssp126,fgoals-g3
75,2025,55.216029846569,ssp126,fgoals-g3
76,2026,55.992273699277966,ssp126,fgoals-g3
77,2027,55.177973904783265,ssp126,fgoals-g3
78,2028,53.066179676813455,ssp126,fgoals-g3
79,2029,54.490404518562634,ssp126,fgoals-g3
80,2030,56.19246952153091,ssp126,fgoals-g3
81,2031,54.17831919858217,ssp126,fgoals-g3
82,2032,54.451033195060944,ssp126,fgoals-g3
83,2033,53.65228425039234,ssp126,fgoals-g3
84,2034,54.24955319472674,ssp126,fgoals-g3
85,2035,53.898733878522464,ssp126,fgoals-g3
86,2036,54.23998380186029,ssp126,fgoals-g3
87,2037,55.12514821024381,ssp126,fgoals-g3
88,2038,54.13726004290878,ssp126,fgoals-g3
89,2039,54.68181403181044,ssp126,fgoals-g3
90,2040,53.08473431508168,ssp126,fgoals-g3
91,2041,57.45462532637921,ssp126,fgoals-g3
92,2042,57.03345404250278,ssp126,fgoals-g3
93,2043,54.40264903101108,ssp126,fgoals-g3
94,2044,54.44680002699208,ssp126,fgoals-g3
95,2045,55.41271817442649,ssp126,fgoals-g3
96,2046,53.80491481432874,ssp126,fgoals-g3
97,2047,53.9305395149191,ssp126,fgoals-g3
98,2048,56.5868333823205,ssp126,fgoals-g3
99,2049,54.45767440060256,ssp126,fgoals-g3
100,2050,55.25260037436919,ssp126,fgoals-g3
101,2051,52.49548737736076,ssp126,fgoals-g3
102,2052,53.74733023093523,ssp126,fgoals-g3
103,2053,54.753474240571464,ssp126,fgoals-g3
104,2054,54.23741888635926,ssp126,fgoals-g3
105,2055,53.80279194261766,ssp126,fgoals-g3
106,2056,55.294624678310164,ssp126,fgoals-g3
107,2057,54.96803476346787,ssp126,fgoals-g3
108,2058,53.581208749869724,ssp126,fgoals-g3
109,2059,56.735096231074515,ssp126,fgoals-g3
110,2060,55.89522426330463,ssp126,fgoals-g3
111,2061,52.79974616117282,ssp126,fgoals-g3
112,2062,51.848978790773515,ssp126,fgoals-g3
113,2063,54.97511513050623,ssp126,fgoals-g3
114,2064,54.54210394166374,ssp126,fgoals-g3
115,2065,57.561709083510415,ssp126,fgoals-g3
116,2066,56.54142679180672,ssp126,fgoals-g3
117,2067,54.920608631071715,ssp126,fgoals-g3
118,2068,56.197145310462666,ssp126,fgoals-g3
119,2069,54.83886880963976,ssp126,fgoals-g3
120,2070,57.174776807637976,ssp126,fgoals-g3
121,2071,54.781028110773576,ssp126,fgoals-g3
122,2072,52.889755693336916,ssp126,fgoals-g3
123,2073,53.350555049491255,ssp126,fgoals-g3
124,2074,56.170389659741524,ssp126,fgoals-g3
125,2075,55.9982469317237,ssp126,fgoals-g3
126,2076,52.809936703342295,ssp126,fgoals-g3
127,2077,56.41496339127206,ssp126,fgoals-g3
128,2078,52.2346210758211,ssp126,fgoals-g3
129,2079,54.63995211366456,ssp126,fgoals-g3
130,2080,56.54835504481483,ssp126,fgoals-g3
131,2081,53.43640796378404,ssp126,fgoals-g3
132,2082,55.49411357158493,ssp126,fgoals-g3
133,2083,54.78322546536319,ssp126,fgoals-g3
134,2084,56.48872428461844,ssp126,fgoals-g3
135,2085,53.995069619979205,ssp126,fgoals-g3
136,2086,55.5644146308272,ssp126,fgoals-g3
137,2087,53.85132305685188,ssp126,fgoals-g3
138,2088,55.443150768204966,ssp126,fgoals-g3
139,2089,56.468873179162664,ssp126,fgoals-g3
140,2090,54.84162948165934,ssp126,fgoals-g3
141,2091,54.930913268143755,ssp126,fgoals-g3
142,2092,56.787487718588515,ssp126,fgoals-g3
143,2093,55.06065048368936,ssp126,fgoals-g3
144,2094,55.81367559653455,ssp126,fgoals-g3
145,2095,54.10185820863822,ssp126,fgoals-g3
146,2096,51.8057880333566,ssp126,fgoals-g3
147,2097,53.29419502879719,ssp126,fgoals-g3
148,2098,54.90909167633151,ssp126,fgoals-g3
149,2099,52.480516406807226,ssp126,fgoals-g3
150,2100,55.64138134012698,ssp126,fgoals-g3
0,1950,49.89265644923157,ssp126,bcc-csm2-mr
1,1951,52.69775450692482,ssp126,bcc-csm2-mr
2,1952,52.18980910766549,ssp126,bcc-csm2-mr
3,1953,53.95605767148963,ssp126,bcc-csm2-mr
4,1954,52.07237444520883,ssp126,bcc-csm2-mr
5,1955,51.37599800661078,ssp126,bcc-csm2-mr
6,1956,51.96759931127655,ssp126,bcc-csm2-mr
7,1957,52.266768802057314,ssp126,bcc-csm2-mr
8,1958,52.69999734803018,ssp126,bcc-csm2-mr
9,1959,53.108096768985675,ssp126,bcc-csm2-mr
10,1960,52.67470752349596,ssp126,bcc-csm2-mr
11,1961,51.261745017035935,ssp126,bcc-csm2-mr
12,1962,50.06001867951571,ssp126,bcc-csm2-mr
13,1963,52.24217010903702,ssp126,bcc-csm2-mr
14,1964,50.361322500633165,ssp126,bcc-csm2-mr
15,1965,53.148229361729406,ssp126,bcc-csm2-mr
16,1966,54.25717788054955,ssp126,bcc-csm2-mr
17,1967,51.16844494394511,ssp126,bcc-csm2-mr
18,1968,50.01874331666183,ssp126,bcc-csm2-mr
19,1969,50.59610873614475,ssp126,bcc-csm2-mr
20,1970,52.50639010480507,ssp126,bcc-csm2-mr
21,1971,53.05833007130844,ssp126,bcc-csm2-mr
22,1972,50.966265226449565,ssp126,bcc-csm2-mr
23,1973,54.208881465371086,ssp126,bcc-csm2-mr
24,1974,52.265549107258515,ssp126,bcc-csm2-mr
25,1975,53.472415963659465,ssp126,bcc-csm2-mr
26,1976,51.3818718796689,ssp126,bcc-csm2-mr
27,1977,52.35493976501754,ssp126,bcc-csm2-mr
28,1978,53.04139334180896,ssp126,bcc-csm2-mr
29,1979,52.48323559288991,ssp126,bcc-csm2-mr
30,1980,49.581074842608274,ssp126,bcc-csm2-mr
31,1981,52.60542114641811,ssp126,bcc-csm2-mr
32,1982,54.55564971519866,ssp126,bcc-csm2-mr
33,1983,50.74267867960218,ssp126,bcc-csm2-mr
34,1984,51.819790263130415,ssp126,bcc-csm2-mr
35,1985,53.332118523570756,ssp126,bcc-csm2-mr
36,1986,53.16558386799344,ssp126,bcc-csm2-mr
37,1987,52.40550774717726,ssp126,bcc-csm2-mr
38,1988,52.921852576422765,ssp126,bcc-csm2-mr
39,1989,52.65509458957911,ssp126,bcc-csm2-mr
40,1990,50.542127514735604,ssp126,bcc-csm2-mr
41,1991,52.27784370557136,ssp126,bcc-csm2-mr
42,1992,50.26980683250905,ssp126,bcc-csm2-mr
43,1993,52.066292199446536,ssp126,bcc-csm2-mr
44,1994,52.38086762881573,ssp126,bcc-csm2-mr
45,1995,54.88126362969266,ssp126,bcc-csm2-mr
46,1996,52.84231722156853,ssp126,bcc-csm2-mr
47,1997,52.460129714170705,ssp126,bcc-csm2-mr
48,1998,54.38689126785514,ssp126,bcc-csm2-mr
49,1999,53.95127333065331,ssp126,bcc-csm2-mr
50,2000,53.61749389159427,ssp126,bcc-csm2-mr
51,2001,55.48139843981381,ssp126,bcc-csm2-mr
52,2002,50.719979932249764,ssp126,bcc-csm2-mr
53,2003,53.48889895647189,ssp126,bcc-csm2-mr
54,2004,54.45171647803621,ssp126,bcc-csm2-mr
55,2005,52.91001376491769,ssp126,bcc-csm2-mr
56,2006,53.6045531979451,ssp126,bcc-csm2-mr
57,2007,54.53476862008342,ssp126,bcc-csm2-mr
58,2008,54.22542078849658,ssp126,bcc-csm2-mr
59,2009,52.866341785143014,ssp126,bcc-csm2-mr
60,2010,55.58891801880993,ssp126,bcc-csm2-mr
61,2011,51.89623980042006,ssp126,bcc-csm2-mr
62,2012,54.4291927814171,ssp126,bcc-csm2-mr
63,2013,54.43907069386536,ssp126,bcc-csm2-mr
