,year,avg_ann_temp_f,scenario,model
102,2052,55.2480362873906,ssp126,inm-cm4-8
103,2053,54.457450503393424,ssp126,inm-cm4-8
104,2054,54.33373622207591,ssp126,inm-cm4-8
105,2055,54.87624191935568,ssp126,inm-cm4-8
106,2056,54.22911322426581,ssp126,inm-cm4-8
107,2057,54.45870385611232,ssp126,inm-cm4-8
108,2058,53.41233000543849,ssp126,inm-cm4-8
109,2059,53.3824691327799,ssp126,inm-cm4-8
110,2060,55.89789427287974,ssp126,inm-cm4-8
111,2061,54.291898041253816,ssp126,inm-cm4-8
112,2062,55.07450249487186,ssp126,inm-cm4-8
113,2063,54.75227021010692,ssp126,inm-cm4-8
114,2064,54.91005990584775,ssp126,inm-cm4-8
115,2065,55.44920992164527,ssp126,inm-cm4-8
116,2066,55.47738654514094,ssp126,inm-cm4-8
117,2067,55.38220933729932,ssp126,inm-cm4-8
118,2068,53.08962704819777,ssp126,inm-cm4-8
119,2069,53.70005346656308,ssp126,inm-cm4-8
120,2070,55.25075330487559,ssp126,inm-cm4-8
121,2071,55.62564819043703,ssp126,inm-cm4-8
122,2072,55.765373184488396,ssp126,inm-cm4-8
123,2073,53.687007048493015,ssp126,inm-cm4-8
124,2074,54.02214869657462,ssp126,inm-cm4-8
125,2075,55.08243553936618,ssp126,inm-cm4-8
126,2076,54.87793719458961,ssp126,inm-cm4-8
127,2077,55.29303851632334,ssp126,inm-cm4-8
128,2078,53.21794967772521,ssp126,inm-cm4-8
129,2079,54.55148977996387,ssp126,inm-cm4-8
130,2080,55.40084189131269,ssp126,inm-cm4-8
131,2081,53.332639855576396,ssp126,inm-cm4-8
132,2082,54.31368441474941,ssp126,inm-cm4-8
133,2083,53.67284613287473,ssp126,inm-cm4-8
134,2084,54.149292316102944,ssp126,inm-cm4-8
135,2085,54.38198817068229,ssp126,inm-cm4-8
136,2086,54.08358929041406,ssp126,inm-cm4-8
137,2087,52.34245816394671,ssp126,inm-cm4-8
138,2088,53.01527066574766,ssp126,inm-cm4-8
139,2089,54.401073584548065,ssp126,inm-cm4-8
140,2090,53.254247654676654,ssp126,inm-cm4-8
141,2091,54.212233166479855,ssp126,inm-cm4-8
142,2092,54.11201470930262,ssp126,inm-cm4-8
143,2093,53.43199580254632,ssp126,inm-cm4-8
144,2094,54.16079504977718,ssp126,inm-cm4-8
145,2095,54.42277985042102,ssp126,inm-cm4-8
146,2096,54.12623463128548,ssp126,inm-cm4-8
147,2097,53.388352482792705,ssp126,inm-cm4-8
148,2098,54.1109767862798,ssp126,inm-cm4-8
149,2099,54.953253959453846,ssp126,inm-cm4-8
150,2100,53.89796866051247,ssp126,inm-cm4-8
0,1950,51.56554106704313,ssp126,fgoals-g3
1,1951,49.99827912471551,ssp126,fgoals-g3
2,1952,50.327576386656425,ssp126,fgoals-g3
3,1953,51.09255181183442,ssp126,fgoals-g3
4,1954,49.592286912739084,ssp126,fgoals-g3
5,1955,50.19553486239992,ssp126,fgoals-g3
6,1956,50.51893765851151,ssp126,fgoals-g3
7,1957,50.7291729839044,ssp126,fgoals-g3
8,1958,50.86889353801641,ssp126,fgoals-g3
9,1959,51.04984337029117,ssp126,fgoals-g3
10,1960,51.482195990337296,ssp126,fgoals-g3
11,1961,52.59988612959734,ssp126,fgoals-g3
12,1962,50.20357761226464,ssp126,fgoals-g3
13,1963,51.07626156599158,ssp126,fgoals-g3
14,1964,50.91200599585175,ssp126,fgoals-g3
15,1965,48.79067164405447,ssp126,fgoals-g3
16,1966,51.374383192404984,ssp126,fgoals-g3
17,1967,51.317700165519575,ssp126,fgoals-g3
18,1968,50.809004483204234,ssp126,fgoals-g3
19,1969,50.39254418335436,ssp126,fgoals-g3
20,1970,51.02928482683591,ssp126,fgoals-g3
21,1971,52.072377000346066,ssp126,fgoals-g3
22,1972,51.35373396269037,ssp126,fgoals-g3
23,1973,50.52780022010902,ssp126,fgoals-g3
24,1974,50.41602535430714,ssp126,fgoals-g3
25,1975,51.34764665985433,ssp126,fgoals-g3
26,1976,50.663459429498026,ssp126,fgoals-g3
27,1977,51.35959627781625,ssp126,fgoals-g3
28,1978,50.306781902994246,ssp126,fgoals-g3
29,1979,50.83580160814699,ssp126,fgoals-g3
30,1980,52.132144668217265,ssp126,fgoals-g3
31,1981,52.620811945167304,ssp126,fgoals-g3
32,1982,52.7523236016865,ssp126,fgoals-g3
33,1983,50.19473555646496,ssp126,fgoals-g3
34,1984,50.33688551854982,ssp126,fgoals-g3
35,1985,49.18622725454092,ssp126,fgoals-g3
36,1986,51.02760501185232,ssp126,fgoals-g3
37,1987,49.52671704315883,ssp126,fgoals-g3
38,1988,51.10854455184208,ssp126,fgoals-g3
39,1989,53.25587082843065,ssp126,fgoals-g3
40,1990,50.224328973638066,ssp126,fgoals-g3
41,1991,51.9541998303681,ssp126,fgoals-g3
42,1992,51.63355874665319,ssp126,fgoals-g3
43,1993,51.76558067518795,ssp126,fgoals-g3
44,1994,50.62753716544519,ssp126,fgoals-g3
45,1995,48.76767142086194,ssp126,fgoals-g3
46,1996,51.37915283821037,ssp126,fgoals-g3
47,1997,52.05132543313207,ssp126,fgoals-g3
48,1998,52.67804093406504,ssp126,fgoals-g3
49,1999,53.3388323055745,ssp126,fgoals-g3
50,2000,52.79247301795723,ssp126,fgoals-g3
51,2001,51.600443010119086,ssp126,fgoals-g3
52,2002,51.92512942044533,ssp126,fgoals-g3
53,2003,50.88471171432437,ssp126,fgoals-g3
54,2004,51.61973227368755,ssp126,fgoals-g3
55,2005,53.385983897946886,ssp126,fgoals-g3
56,2006,53.68156602717064,ssp126,fgoals-g3
57,2007,53.032530371216644,ssp126,fgoals-g3
58,2008,53.65470212197212,ssp126,fgoals-g3
59,2009,54.269498180442554,ssp126,fgoals-g3
60,2010,53.29093803085319,ssp126,fgoals-g3
61,2011,52.62992169828238,ssp126,fgoals-g3
62,2012,52.213214111164014,ssp126,fgoals-g3
63,2013,53.841641981891954,ssp126,fgoals-g3
64,2014,53.097852739323564,ssp126,fgoals-g3
65,2015,53.52465445654842,ssp126,fgoals-g3
66,2016,53.757548973443654,ssp126,fgoals-g3
67,2017,51.98755673444527,ssp126,fgoals-g3
68,2018,52.64003493093713,ssp126,fgoals-g3
69,2019,54.1406054359349,ssp126,fgoals-g3
70,2020,54.20833674017081,ssp126,fgoals-g3
71,2021,52.37473683492393,ssp126,fgoals-g3
72,2022,54.12488413000519,ssp126,fgoals-g3
73,2023,54.751581234189935,ssp126,fgoals-g3
74,2024,53.944624585824485,ssp126,fgoals-g3
75,2025,53.51987145647783,ssp126,fgoals-g3
76,2026,54.14754801558818,ssp126,fgoals-g3
77,2027,54.25199760990789,ssp126,fgoals-g3
78,2028,52.38831085215771,ssp126,fgoals-g3
79,2029,52.93556760333872,ssp126,fgoals-g3
80,2030,53.95538396713968,ssp126,fgoals-g3
81,2031,55.24184220802232,ssp126,fgoals-g3
82,2032,54.170959109609576,ssp126,fgoals-g3
83,2033,53.625218061138426,ssp126,fgoals-g3
84,2034,52.41217798484245,ssp126,fgoals-g3
85,2035,53.10688177426007,ssp126,fgoals-g3
86,2036,52.97741016492311,ssp126,fgoals-g3
87,2037,54.05142759535961,ssp126,fgoals-g3
88,2038,53.31164393698434,ssp126,fgoals-g3
89,2039,54.51874966087388,ssp126,fgoals-g3
90,2040,54.09141593147478,ssp126,fgoals-g3
91,2041,54.940877173985804,ssp126,fgoals-g3
92,2042,53.95525411714507,ssp126,fgoals-g3
93,2043,53.31839364311485,ssp126,fgoals-g3
94,2044,54.4100752639348,ssp126,fgoals-g3
95,2045,54.307871999490736,ssp126,fgoals-g3
96,2046,53.19911417431415,ssp126,fgoals-g3
97,2047,53.21783256719673,ssp126,fgoals-g3
98,2048,54.91179733828718,ssp126,fgoals-g3
99,2049,52.48271123020095,ssp126,fgoals-g3
100,2050,54.27834018026571,ssp126,fgoals-g3
101,2051,53.06505630863087,ssp126,fgoals-g3
102,2052,52.86369079684291,ssp126,fgoals-g3
103,2053,51.669963735546915,ssp126,fgoals-g3
104,2054,54.22885399848723,ssp126,fgoals-g3
105,2055,54.67311998818848,ssp126,fgoals-g3
106,2056,53.12064358481496,ssp126,fgoals-g3
107,2057,54.410152768348546,ssp126,fgoals-g3
108,2058,53.55631202909701,ssp126,fgoals-g3
109,2059,55.288264971801304,ssp126,fgoals-g3
110,2060,53.13444695731668,ssp126,fgoals-g3
111,2061,52.51916039217884,ssp126,fgoals-g3
112,2062,52.666618768441396,ssp126,fgoals-g3
113,2063,53.028562108124184,ssp126,fgoals-g3
114,2064,55.2857736222525,ssp126,fgoals-g3
115,2065,55.095035093619686,ssp126,fgoals-g3
116,2066,54.830312113853275,ssp126,fgoals-g3
117,2067,54.703608832825616,ssp126,fgoals-g3
118,2068,54.760794306894695,ssp126,fgoals-g3
119,2069,53.95139435447604,ssp126,fgoals-g3
120,2070,55.35826253605349,ssp126,fgoals-g3
121,2071,53.192097822947375,ssp126,fgoals-g3
122,2072,52.65561451432778,ssp126,fgoals-g3
123,2073,54.38997368402406,ssp126,fgoals-g3
124,2074,54.11606588404233,ssp126,fgoals-g3
125,2075,54.36529462610858,ssp126,fgoals-g3
126,2076,53.05013868066352,ssp126,fgoals-g3
127,2077,53.57938582526764,ssp126,fgoals-g3
128,2078,53.59146803177833,ssp126,fgoals-g3
129,2079,52.70837224538934,ssp126,fgoals-g3
130,2080,53.98391283959648,ssp126,fgoals-g3
131,2081,52.843997015800575,ssp126,fgoals-g3
132,2082,54.95682573298911,ssp126,fgoals-g3
133,2083,54.565793649437175,ssp126,fgoals-g3
134,2084,54.45756023916285,ssp126,fgoals-g3
135,2085,53.544722025853915,ssp126,fgoals-g3
136,2086,54.055382384205394,ssp126,fgoals-g3
137,2087,53.11432433693504,ssp126,fgoals-g3
138,2088,55.50241647852943,ssp126,fgoals-g3
139,2089,53.234576775311055,ssp126,fgoals-g3
140,2090,52.81571193908283,ssp126,fgoals-g3
141,2091,54.36437541666516,ssp126,fgoals-g3
142,2092,54.8163986408951,ssp126,fgoals-g3
143,2093,52.775161353099506,ssp126,fgoals-g3
144,2094,54.46999199685133,ssp126,fgoals-g3
145,2095,53.37618883701776,ssp126,fgoals-g3
146,2096,53.4669430326656,ssp126,fgoals-g3
147,2097,54.3521962705261,ssp126,fgoals-g3
148,2098,54.30822928648146,ssp126,fgoals-g3
149,2099,53.48167364858211,ssp126,fgoals-g3
150,2100,52.262994398467804,ssp126,fgoals-g3
0,1950,51.13553353661354,ssp126,access-cm2
1,1951,50.00007610451441,ssp126,access-cm2
2,1952,51.51263995863645,ssp126,access-cm2
3,1953,50.29942251852031,ssp126,access-cm2
4,1954,50.28962525925681,ssp126,access-cm2
5,1955,50.33166999807171,ssp126,access-cm2
6,1956,53.03354743875067,ssp126,access-cm2
7,1957,51.1347448963688,ssp126,access-cm2
8,1958,50.357706633001236,ssp126,access-cm2
9,1959,50.67970716448748,ssp126,access-cm2
10,1960,50.32364590883665,ssp126,access-cm2
11,1961,52.14739252897038,ssp126,access-cm2
12,1962,52.39221133994741,ssp126,access-cm2
13,1963,50.564299539498435,ssp126,access-cm2
14,1964,50.21730887856561,ssp126,access-cm2
15,1965,49.731125499518726,ssp126,access-cm2
16,1966,50.19327154376868,ssp126,access-cm2
17,1967,50.89133518056605,ssp126,access-cm2
18,1968,50.7809354000966,ssp126,access-cm2
19,1969,49.974236437413005,ssp126,access-cm2
20,1970,50.037052463922194,ssp126,access-cm2
21,1971,51.08639140758811,ssp126,access-cm2
22,1972,51.482919980830566,ssp126,access-cm2
23,1973,49.802058248208425,ssp126,access-cm2
24,1974,50.41641688747227,ssp126,access-cm2
25,1975,49.89886024488219,ssp126,access-cm2
26,1976,52.193390578709575,ssp126,access-cm2
27,1977,50.86022885963076,ssp126,access-cm2
28,1978,51.567507214716855,ssp126,access-cm2
29,1979,52.759718806977894,ssp126,access-cm2
30,1980,50.284629338279345,ssp126,access-cm2
31,1981,51.11201649748319,ssp126,access-cm2
32,1982,50.638806565885076,ssp126,access-cm2
33,1983,51.223474368570024,ssp126,access-cm2
34,1984,52.14108453134889,ssp126,access-cm2
35,1985,50.62319540445282,ssp126,access-cm2
36,1986,50.97229566838951,ssp126,access-cm2
37,1987,52.24749234801613,ssp126,access-cm2
38,1988,52.03820572618767,ssp126,access-cm2
39,1989,50.827195362202,ssp126,access-cm2
40,1990,50.42953763530152,ssp126,access-cm2
41,1991,51.10795938423974,ssp126,access-cm2
42,1992,50.40688300535107,ssp126,access-cm2
43,1993,50.96660326102274,ssp126,access-cm2
44,1994,50.5580851983375,ssp126,access-cm2
45,1995,50.78638508658195,ssp126,access-cm2
46,1996,51.11887738766519,ssp126,access-cm2
47,1997,53.247220540673176,ssp126,access-cm2
48,1998,51.77287160601239,ssp126,access-cm2
49,1999,51.98645757164629,ssp126,access-cm2
50,2000,52.290751940996714,ssp126,access-cm2
51,2001,52.79668731770324,ssp126,access-cm2
52,2002,53.37670975988618,ssp126,access-cm2
53,2003,53.411196068401345,ssp126,access-cm2
54,2004,52.39032417149518,ssp126,access-cm2
55,2005,52.053951115173895,ssp126,access-cm2
56,2006,51.74445873190683,ssp126,access-cm2
57,2007,52.854216918120294,ssp126,access-cm2
58,2008,51.64191937039702,ssp126,access-cm2
59,2009,53.45465187990426,ssp126,access-cm2
60,2010,53.09126869149289,ssp126,access-cm2
61,2011,52.62281975422288,ssp126,access-cm2
62,2012,52.12961640081937,ssp126,access-cm2
63,2013,53.599257209499434,ssp126,access-cm2
64,2014,53.04230897122297,ssp126,access-cm2
65,2015,53.331579065675236,ssp126,access-cm2
66,2016,53.82129152988728,ssp126,access-cm2
67,2017,54.400653039874385,ssp126,access-cm2
68,2018,53.807160848898555,ssp126,access-cm2
69,2019,53.53096949568082,ssp126,access-cm2
70,2020,54.706733448009565,ssp126,access-cm2
71,2021,53.87950677289597,ssp126,access-cm2
72,2022,53.47035499621954,ssp126,access-cm2
73,2023,55.1396402945096,ssp126,access-cm2
74,2024,53.64878516599466,ssp126,access-cm2
75,2025,54.28579933947443,ssp126,access-cm2
76,2026,55.32321345679451,ssp126,access-cm2
77,2027,55.05282353513426,ssp126,access-cm2
78,2028,54.50865851467718,ssp126,access-cm2
79,2029,55.9308208765981,ssp126,access-cm2
80,2030,54.42477702682769,ssp126,access-cm2
81,2031,54.52699594148278,ssp126,access-cm2
82,2032,54.66103909844517,ssp126,access-cm2
83,2033,55.622433914192825,ssp126,access-cm2
84,2034,55.223791095142154,ssp126,access-cm2
85,2035,55.89770825201237,ssp126,access-cm2
86,2036,56.56871620200255,ssp126,access-cm2
87,2037,55.64301993450818,ssp126,access-cm2
88,2038,55.71652851223633,ssp126,access-cm2
89,2039,55.50785847545427,ssp126,access-cm2
90,2040,55.206615308334605,ssp126,access-cm2
91,2041,54.56254070409941,ssp126,access-cm2
92,2042,56.36972497152184,ssp126,access-cm2
93,2043,56.29899523529135,ssp126,access-cm2
94,2044,57.33220359643885,ssp126,access-cm2
95,2045,56.98122622312095,ssp126,access-cm2
96,2046,57.54497577346933,ssp126,access-cm2
97,2047,55.48552392688134,ssp126,access-cm2
98,2048,56.56076998850049,ssp126,access-cm2
99,2049,56.8903442810011,ssp126,access-cm2
100,2050,57.22222290585543,ssp126,access-cm2
101,2051,57.67366240292095,ssp126,access-cm2
102,2052,56.17184160294031,ssp126,access-cm2
103,2053,58.0717860568541,ssp126,access-cm2
104,2054,55.782612687250875,ssp126,access-cm2
105,2055,56.84107562648336,ssp126,access-cm2
106,2056,56.86093330129879,ssp126,access-cm2
107,2057,57.707120584686365,ssp126,access-cm2
108,2058,54.68650469037909,ssp126,access-cm2
109,2059,57.376478059227466,ssp126,access-cm2
110,2060,56.74372192729529,ssp126,access-cm2
111,2061,57.529737689381825,ssp126,access-cm2
112,2062,57.118731659539904,ssp126,access-cm2
113,2063,57.11025523600896,ssp126,access-cm2
114,2064,57.06247935865631,ssp126,access-cm2
115,2065,58.13480830178228,ssp126,access-cm2
116,2066,57.23036216972048,ssp126,access-cm2
117,2067,55.976933363282214,ssp126,access-cm2
118,2068,56.70925746858659,ssp126,access-cm2
119,2069,57.61943967883486,ssp126,access-cm2
120,2070,56.74255773833776,ssp126,access-cm2
121,2071,57.30589340793212,ssp126,access-cm2
122,2072,58.316046936057326,ssp126,access-cm2
123,2073,57.12090917320237,ssp126,access-cm2
124,2074,58.20509535127804,ssp126,access-cm2
125,2075,57.179837170853666,ssp126,access-cm2
126,2076,58.09765195411313,ssp126,access-cm2
127,2077,58.13554945061912,ssp126,access-cm2
128,2078,56.46085935397796,ssp126,access-cm2
129,2079,57.54889268126284,ssp126,access-cm2
130,2080,57.845491551743905,ssp126,access-cm2
131,2081,58.97490332033476,ssp126,access-cm2
132,2082,55.92082622850686,ssp126,access-cm2
133,2083,57.58434177100668,ssp126,access-cm2
134,2084,57.2070095664305,ssp126,access-cm2
135,2085,58.54451465349022,ssp126,access-cm2
136,2086,56.71183664782309,ssp126,access-cm2
137,2087,55.5373654877573,ssp126,access-cm2
138,2088,57.080669923975,ssp126,access-cm2
139,2089,57.21374002705773,ssp126,access-cm2
140,2090,56.621935451572746,ssp126,access-cm2
141,2091,55.95181998618613,ssp126,access-cm2
142,2092,58.474498648870615,ssp126,access-cm2
143,2093,57.2913644515858,ssp126,access-cm2
144,2094,58.00003123265858,ssp126,access-cm2
145,2095,57.26714855142099,ssp126,access-cm2
146,2096,56.739210558455596,ssp126,access-cm2
147,2097,58.397198792408524,ssp126,access-cm2
148,2098,58.113254058166866,ssp126,access-cm2
149,2099,58.18832371066866,ssp126,access-cm2
150,2100,58.172556803595086,ssp126,access-cm2
0,1950,50.935651202417574,ssp126,mpi-esm1-2-hr
1,1951,49.50356170052403,ssp126,mpi-esm1-2-hr
2,1952,49.87448180059094,ssp126,mpi-esm1-2-hr
3,1953,50.32968447644511,ssp126,mpi-esm1-2-hr
4,1954,51.13198933285713,ssp126,mpi-esm1-2-hr
5,1955,50.30046756814581,ssp126,mpi-esm1-2-hr
6,1956,50.78701796483059,ssp126,mpi-esm1-2-hr
7,1957,51.34590217944418,ssp126,mpi-esm1-2-hr
8,1958,51.5359569925293,ssp126,mpi-esm1-2-hr
9,1959,50.77197402694098,ssp126,mpi-esm1-2-hr
10,1960,50.75294352020393,ssp126,mpi-esm1-2-hr
11,1961,50.98711666213719,ssp126,mpi-esm1-2-hr
12,1962,50.20923973728374,ssp126,mpi-esm1-2-hr
13,1963,50.07139019201523,ssp126,mpi-esm1-2-hr
14,1964,51.71745378900145,ssp126,mpi-esm1-2-hr
15,1965,50.680359180290104,ssp126,mpi-esm1-2-hr
16,1966,51.71506679892446,ssp126,mpi-esm1-2-hr
17,1967,51.72336892536048,ssp126,mpi-esm1-2-hr
18,1968,51.70628876754899,ssp126,mpi-esm1-2-hr
19,1969,50.71411670514541,ssp126,mpi-esm1-2-hr
20,1970,51.239901850438656,ssp126,mpi-esm1-2-hr
21,1971,51.48232562232074,ssp126,mpi-esm1-2-hr
22,1972,52.26589345672471,ssp126,mpi-esm1-2-hr
23,1973,51.65825597829983,ssp126,mpi-esm1-2-hr
24,1974,49.09781464366797,ssp126,mpi-esm1-2-hr
25,1975,51.350482633304836,ssp126,mpi-esm1-2-hr
26,1976,51.26861051470958,ssp126,mpi-esm1-2-hr
27,1977,51.70166881970125,ssp126,mpi-esm1-2-hr
28,1978,49.39446913964719,ssp126,mpi-esm1-2-hr
29,1979,50.40212976447151,ssp126,mpi-esm1-2-hr
30,1980,51.54139814839792,ssp126,mpi-esm1-2-hr
31,1981,51.84291628659465,ssp126,mpi-esm1-2-hr
32,1982,52.062110661558535,ssp126,mpi-esm1-2-hr
33,1983,50.3758315956804,ssp126,mpi-esm1-2-hr
34,1984,50.94120008573142,ssp126,mpi-esm1-2-hr
35,1985,51.6314630496306,ssp126,mpi-esm1-2-hr
36,1986,50.8331896820579,ssp126,mpi-esm1-2-hr
37,1987,51.04031459973318,ssp126,mpi-esm1-2-hr
38,1988,51.98512496495945,ssp126,mpi-esm1-2-hr
39,1989,51.74529878518841,ssp126,mpi-esm1-2-hr
40,1990,52.12309769141106,ssp126,mpi-esm1-2-hr
41,1991,51.30795486323279,ssp126,mpi-esm1-2-hr
42,1992,50.016459406584936,ssp126,mpi-esm1-2-hr
43,1993,51.30164929808345,ssp126,mpi-esm1-2-hr
44,1994,50.43323508744336,ssp126,mpi-esm1-2-hr
45,1995,50.2832607700444,ssp126,mpi-esm1-2-hr
46,1996,52.795111089620825,ssp126,mpi-esm1-2-hr
47,1997,52.494075818070165,ssp126,mpi-esm1-2-hr
48,1998,51.76399905004474,ssp126,mpi-esm1-2-hr
49,1999,50.58964084185152,ssp126,mpi-esm1-2-hr
50,2000,50.59593395873783,ssp126,mpi-esm1-2-hr
51,2001,50.655155700687644,ssp126,mpi-esm1-2-hr
52,2002,52.46541088735973,ssp126,mpi-esm1-2-hr
53,2003,52.6416599283112,ssp126,mpi-esm1-2-hr
54,2004,52.864139669607425,ssp126,mpi-esm1-2-hr
55,2005,52.5885211309452,ssp126,mpi-esm1-2-hr
56,2006,52.53588858402319,ssp126,mpi-esm1-2-hr
57,2007,53.02576914206128,ssp126,mpi-esm1-2-hr
58,2008,53.39470626237738,ssp126,mpi-esm1-2-hr
59,2009,52.51602634234488,ssp126,mpi-esm1-2-hr
60,2010,52.25185075936494,ssp126,mpi-esm1-2-hr
61,2011,50.94583449630985,ssp126,mpi-esm1-2-hr
62,2012,52.194967793755815,ssp126,mpi-esm1-2-hr
63,2013,51.6737464937871,ssp126,mpi-esm1-2-hr
64,2014,52.14894626168067,ssp126,mpi-esm1-2-hr
65,2015,54.64028667113633,ssp126,mpi-esm1-2-hr
66,2016,54.37710668157439,ssp126,mpi-esm1-2-hr
67,2017,52.187790469666666,ssp126,mpi-esm1-2-hr
68,2018,52.99777380602665,ssp126,mpi-esm1-2-hr
69,2019,54.25128221909442,ssp126,mpi-esm1-2-hr
70,2020,53.66419749972287,ssp126,mpi-esm1-2-hr
71,2021,54.374600035753396,ssp126,mpi-esm1-2-hr
72,2022,53.3798723802194,ssp126,mpi-esm1-2-hr
73,2023,53.82057565478468,ssp126,mpi-esm1-2-hr
74,2024,53.667874638913055,ssp126,mpi-esm1-2-hr
75,2025,55.11050700014973,ssp126,mpi-esm1-2-hr
76,2026,53.64241781051898,ssp126,mpi-esm1-2-hr
77,2027,53.161763869734315,ssp126,mpi-esm1-2-hr
78,2028,53.467093290499086,ssp126,mpi-esm1-2-hr
79,2029,54.203226300076814,ssp126,mpi-esm1-2-hr
80,2030,54.531055067377125,ssp126,mpi-esm1-2-hr
81,2031,54.4193205367923,ssp126,mpi-esm1-2-hr
82,2032,52.495792009482834,ssp126,mpi-esm1-2-hr
83,2033,53.275344743475564,ssp126,mpi-esm1-2-hr
84,2034,52.464108195524524,ssp126,mpi-esm1-2-hr
85,2035,53.96679310589633,ssp126,mpi-esm1-2-hr
86,2036,54.078101995677784,ssp126,mpi-esm1-2-hr
87,2037,54.949267054937295,ssp126,mpi-esm1-2-hr
88,2038,54.684925284913696,ssp126,mpi-esm1-2-hr
89,2039,53.77793247744562,ssp126,mpi-esm1-2-hr
90,2040,53.89382485556846,ssp126,mpi-esm1-2-hr
91,2041,53.00149017610041,ssp126,mpi-esm1-2-hr
92,2042,55.067863714732596,ssp126,mpi-esm1-2-hr
93,2043,54.41455101186658,ssp126,mpi-esm1-2-hr
94,2044,55.1803280306329,ssp126,mpi-esm1-2-hr
95,2045,55.307592916230426,ssp126,mpi-esm1-2-hr
96,2046,52.740242540474476,ssp126,mpi-esm1-2-hr
97,2047,54.38497465881798,ssp126,mpi-esm1-2-hr
98,2048,54.641323425672255,ssp126,mpi-esm1-2-hr
99,2049,54.8757693951315,ssp126,mpi-esm1-2-hr
100,2050,52.491851800415034,ssp126,mpi-esm1-2-hr
101,2051,53.48138992833689,ssp126,mpi-esm1-2-hr
102,2052,54.97094115637083,ssp126,mpi-esm1-2-hr
103,2053,53.39052798761887,ssp126,mpi-esm1-2-hr
104,2054,54.01111156270325,ssp126,mpi-esm1-2-hr
105,2055,53.843559161364524,ssp126,mpi-esm1-2-hr
106,2056,54.64868524833703,ssp126,mpi-esm1-2-hr
107,2057,54.603523960770595,ssp126,mpi-esm1-2-hr
108,2058,52.68597903467433,ssp126,mpi-esm1-2-hr
109,2059,53.791754090670565,ssp126,mpi-esm1-2-hr
110,2060,55.22873454439209,ssp126,mpi-esm1-2-hr
111,2061,54.62141194442408,ssp126,mpi-esm1-2-hr
112,2062,54.31255878801467,ssp126,mpi-esm1-2-hr
113,2063,54.274032140908005,ssp126,mpi-esm1-2-hr
114,2064,53.84398351750255,ssp126,mpi-esm1-2-hr
115,2065,53.17823569932907,ssp126,mpi-esm1-2-hr
116,2066,52.829230366023175,ssp126,mpi-esm1-2-hr
117,2067,55.17096977521793,ssp126,mpi-esm1-2-hr
118,2068,54.95156074900174,ssp126,mpi-esm1-2-hr
119,2069,53.68016037228628,ssp126,mpi-esm1-2-hr
120,2070,54.41285057119712,ssp126,mpi-esm1-2-hr
121,2071,54.13573618857189,ssp126,mpi-esm1-2-hr
122,2072,55.03653149187803,ssp126,mpi-esm1-2-hr
123,2073,53.57307020222636,ssp126,mpi-esm1-2-hr
124,2074,55.32923356193225,ssp126,mpi-esm1-2-hr
125,2075,53.13219947475756,ssp126,mpi-esm1-2-hr
126,2076,54.37271656370055,ssp126,mpi-esm1-2-hr
127,2077,53.49907195618405,ssp126,mpi-esm1-2-hr
128,2078,52.850087264028815,ssp126,mpi-esm1-2-hr
129,2079,54.0238106448774,ssp126,mpi-esm1-2-hr
130,2080,54.0664870987893,ssp126,mpi-esm1-2-hr
131,2081,52.72592183807008,ssp126,mpi-esm1-2-hr
132,2082,54.704352642857,ssp126,mpi-esm1-2-hr
133,2083,54.67163297101968,ssp126,mpi-esm1-2-hr
134,2084,52.11889875537164,ssp126,mpi-esm1-2-hr
135,2085,52.501225908970994,ssp126,mpi-esm1-2-hr
136,2086,54.33806816945148,ssp126,mpi-esm1-2-hr
137,2087,54.87012007718492,ssp126,mpi-esm1-2-hr
138,2088,53.83827728064664,ssp126,mpi-esm1-2-hr
139,2089,54.95968891224952,ssp126,mpi-esm1-2-hr
140,2090,53.665062319940134,ssp126,mpi-esm1-2-hr
141,2091,54.14372784791644,ssp126,mpi-esm1-2-hr
142,2092,52.958032514942936,ssp126,mpi-esm1-2-hr
143,2093,55.69672791491558,ssp126,mpi-esm1-2-hr
144,2094,54.56584526313935,ssp126,mpi-esm1-2-hr
145,2095,55.0954515768616,ssp126,mpi-esm1-2-hr
146,2096,53.784548260409004,ssp126,mpi-esm1-2-hr
147,2097,53.844082591758195,ssp126,mpi-esm1-2-hr
148,2098,53.129413234198324,ssp126,mpi-esm1-2-hr
149,2099,52.354583490800856,ssp126,mpi-esm1-2-hr
150,2100,53.63439584328589,ssp126,mpi-esm1-2-hr
0,1950,53.11516170954021,ssp126,ec-earth3
1,1951,51.14890493933207,ssp126,ec-earth3
2,1952,49.68338917355021,ssp126,ec-earth3
3,1953,50.47443977032922,ssp126,ec-earth3
4,1954,50.116563797786654,ssp126,ec-earth3
5,1955,51.53361285934927,ssp126,ec-earth3
6,1956,51.64923559265591,ssp126,ec-earth3
7,1957,50.328601295401384,ssp126,ec-earth3
8,1958,51.53407477959923,ssp126,ec-earth3
9,1959,52.22152766518051,ssp126,ec-earth3
10,1960,52.37456835753131,ssp126,ec-earth3
11,1961,51.86950573891007,ssp126,ec-earth3
12,1962,51.627862143973005,ssp126,ec-earth3
13,1963,50.410140254987795,ssp126,ec-earth3
14,1964,48.589330729984084,ssp126,ec-earth3
15,1965,49.48765485998479,ssp126,ec-earth3
16,1966,51.65281314738512,ssp126,ec-earth3
