station,year,month,ph,scenario
bats1,1922,7,8.12,historical
bats1,1922,8,8.11,historical
bats1,1922,9,8.11,historical
bats1,1922,10,8.14,historical
bats1,1922,11,8.17,historical
bats1,1922,12,8.19,historical
bats1,1923,1,8.19,historical
bats1,1923,2,8.2,historical
bats1,1923,3,8.2,historical
bats1,1923,4,8.2,historical
bats1,1923,5,8.19,historical
bats1,1923,6,8.16,historical
bats1,1923,7,8.13,historical
bats1,1923,8,8.11,historical
bats1,1923,9,8.11,historical
bats1,1923,10,8.14,historical
bats1,1923,11,8.16,historical
bats1,1923,12,8.18,historical
bats1,1924,1,8.19,historical
bats1,1924,2,8.19,historical
bats1,1924,3,8.19,historical
bats1,1924,4,8.2,historical
bats1,1924,5,8.19,historical
bats1,1924,6,8.16,historical
bats1,1924,7,8.12,historical
bats1,1924,8,8.11,historical
bats1,1924,9,8.11,historical
bats1,1924,10,8.14,historical
bats1,1924,11,8.17,historical
bats1,1924,12,8.18,historical
bats1,1925,1,8.19,historical
bats1,1925,2,8.19,historical
bats1,1925,3,8.19,historical
bats1,1925,4,8.2,historical
bats1,1925,5,8.19,historical
bats1,1925,6,8.16,historical
bats1,1925,7,8.12,historical
bats1,1925,8,8.1,historical
bats1,1925,9,8.11,historical
bats1,1925,10,8.14,historical
bats1,1925,11,8.17,historical
bats1,1925,12,8.19,historical
bats1,1926,1,8.19,historical
bats1,1926,2,8.19,historical
bats1,1926,3,8.19,historical
bats1,1926,4,8.19,historical
bats1,1926,5,8.18,historical
bats1,1926,6,8.16,historical
bats1,1926,7,8.12,historical
bats1,1926,8,8.11,historical
bats1,1926,9,8.11,historical
bats1,1926,10,8.13,historical
bats1,1926,11,8.16,historical
bats1,1926,12,8.18,historical
bats1,1927,1,8.19,historical
bats1,1927,2,8.19,historical
bats1,1927,3,8.19,historical
bats1,1927,4,8.19,historical
bats1,1927,5,8.19,historical
bats1,1927,6,8.16,historical
bats1,1927,7,8.12,historical
bats1,1927,8,8.1,historical
bats1,1927,9,8.11,historical
bats1,1927,10,8.14,historical
bats1,1927,11,8.17,historical
bats1,1927,12,8.19,historical
bats1,1928,1,8.19,historical
bats1,1928,2,8.19,historical
bats1,1928,3,8.19,historical
bats1,1928,4,8.19,historical
bats1,1928,5,8.18,historical
bats1,1928,6,8.16,historical
bats1,1928,7,8.12,historical
bats1,1928,8,8.1,historical
bats1,1928,9,8.11,historical
bats1,1928,10,8.14,historical
bats1,1928,11,8.16,historical
bats1,1928,12,8.18,historical
bats1,1929,1,8.19,historical
bats1,1929,2,8.19,historical
bats1,1929,3,8.19,historical
bats1,1929,4,8.19,historical
bats1,1929,5,8.18,historical
bats1,1929,6,8.16,historical
bats1,1929,7,8.12,historical
bats1,1929,8,8.1,historical
bats1,1929,9,8.11,historical
bats1,1929,10,8.13,historical
bats1,1929,11,8.16,historical
bats1,1929,12,8.18,historical
bats1,1930,1,8.19,historical
bats1,1930,2,8.19,historical
bats1,1930,3,8.19,historical
bats1,1930,4,8.19,historical
bats1,1930,5,8.19,historical
bats1,1930,6,8.16,historical
bats1,1930,7,8.12,historical
bats1,1930,8,8.1,historical
bats1,1930,9,8.11,historical
bats1,1930,10,8.14,historical
bats1,1930,11,8.17,historical
bats1,1930,12,8.18,historical
bats1,1931,1,8.19,historical
bats1,1931,2,8.19,historical
bats1,1931,3,8.18,historical
bats1,1931,4,8.19,historical
bats1,1931,5,8.18,historical
bats1,1931,6,8.16,historical
bats1,1931,7,8.12,historical
bats1,1931,8,8.1,historical
bats1,1931,9,8.11,historical
bats1,1931,10,8.13,historical
bats1,1931,11,8.16,historical
bats1,1931,12,8.18,historical
bats1,1932,1,8.19,historical
bats1,1932,2,8.19,historical
bats1,1932,3,8.19,historical
bats1,1932,4,8.19,historical
bats1,1932,5,8.18,historical
bats1,1932,6,8.16,historical
bats1,1932,7,8.12,historical
bats1,1932,8,8.1,historical
bats1,1932,9,8.11,historical
bats1,1932,10,8.13,historical
bats1,1932,11,8.16,historical
bats1,1932,12,8.18,historical
bats1,1933,1,8.19,historical
bats1,1933,2,8.19,historical
bats1,1933,3,8.19,historical
bats1,1933,4,8.19,historical
bats1,1933,5,8.18,historical
bats1,1933,6,8.16,historical
bats1,1933,7,8.13,historical
bats1,1933,8,8.1,historical
bats1,1933,9,8.11,historical
bats1,1933,10,8.13,historical
bats1,1933,11,8.16,historical
bats1,1933,12,8.18,historical
bats1,1934,1,8.19,historical
bats1,1934,2,8.18,historical
bats1,1934,3,8.19,historical
bats1,1934,4,8.19,historical
bats1,1934,5,8.19,historical
bats1,1934,6,8.16,historical
bats1,1934,7,8.12,historical
bats1,1934,8,8.1,historical
bats1,1934,9,8.11,historical
bats1,1934,10,8.13,historical
bats1,1934,11,8.17,historical
bats1,1934,12,8.18,historical
bats1,1935,1,8.19,historical
bats1,1935,2,8.19,historical
bats1,1935,3,8.19,historical
bats1,1935,4,8.19,historical
bats1,1935,5,8.18,historical
bats1,1935,6,8.16,historical
bats1,1935,7,8.12,historical
bats1,1935,8,8.11,historical
bats1,1935,9,8.12,historical
bats1,1935,10,8.13,historical
bats1,1935,11,8.16,historical
bats1,1935,12,8.18,historical
bats1,1936,1,8.19,historical
bats1,1936,2,8.19,historical
bats1,1936,3,8.19,historical
bats1,1936,4,8.19,historical
bats1,1936,5,8.18,historical
bats1,1936,6,8.15,historical
bats1,1936,7,8.12,historical
bats1,1936,8,8.11,historical
bats1,1936,9,8.11,historical
bats1,1936,10,8.14,historical
bats1,1936,11,8.16,historical
bats1,1936,12,8.18,historical
bats1,1937,1,8.19,historical
bats1,1937,2,8.19,historical
bats1,1937,3,8.19,historical
bats1,1937,4,8.19,historical
bats1,1937,5,8.17,historical
bats1,1937,6,8.15,historical
bats1,1937,7,8.12,historical
bats1,1937,8,8.1,historical
bats1,1937,9,8.11,historical
bats1,1937,10,8.13,historical
bats1,1937,11,8.16,historical
bats1,1937,12,8.18,historical
bats1,1938,1,8.19,historical
bats1,1938,2,8.19,historical
bats1,1938,3,8.19,historical
bats1,1938,4,8.19,historical
bats1,1938,5,8.18,historical
bats1,1938,6,8.15,historical
bats1,1938,7,8.12,historical
bats1,1938,8,8.1,historical
bats1,1938,9,8.1,historical
bats1,1938,10,8.13,historical
bats1,1938,11,8.16,historical
bats1,1938,12,8.18,historical
bats1,1939,1,8.19,historical
bats1,1939,2,8.19,historical
bats1,1939,3,8.19,historical
bats1,1939,4,8.19,historical
bats1,1939,5,8.18,historical
bats1,1939,6,8.15,historical
bats1,1939,7,8.12,historical
bats1,1939,8,8.1,historical
bats1,1939,9,8.1,historical
bats1,1939,10,8.13,historical
bats1,1939,11,8.16,historical
bats1,1939,12,8.18,historical
bats1,1940,1,8.18,historical
bats1,1940,2,8.18,historical
bats1,1940,3,8.19,historical
bats1,1940,4,8.19,historical
bats1,1940,5,8.18,historical
bats1,1940,6,8.16,historical
bats1,1940,7,8.12,historical
bats1,1940,8,8.1,historical
bats1,1940,9,8.1,historical
bats1,1940,10,8.13,historical
bats1,1940,11,8.16,historical
bats1,1940,12,8.18,historical
bats1,1941,1,8.18,historical
bats1,1941,2,8.18,historical
bats1,1941,3,8.18,historical
bats1,1941,4,8.19,historical
bats1,1941,5,8.18,historical
bats1,1941,6,8.15,historical
bats1,1941,7,8.12,historical
bats1,1941,8,8.1,historical
bats1,1941,9,8.11,historical
bats1,1941,10,8.13,historical
bats1,1941,11,8.16,historical
bats1,1941,12,8.17,historical
bats1,1942,1,8.18,historical
bats1,1942,2,8.18,historical
bats1,1942,3,8.18,historical
bats1,1942,4,8.19,historical
bats1,1942,5,8.18,historical
bats1,1942,6,8.15,historical
bats1,1942,7,8.11,historical
bats1,1942,8,8.09,historical
bats1,1942,9,8.11,historical
bats1,1942,10,8.13,historical
bats1,1942,11,8.16,historical
bats1,1942,12,8.17,historical
bats1,1943,1,8.18,historical
bats1,1943,2,8.18,historical
bats1,1943,3,8.18,historical
bats1,1943,4,8.19,historical
bats1,1943,5,8.18,historical
bats1,1943,6,8.15,historical
bats1,1943,7,8.12,historical
bats1,1943,8,8.1,historical
bats1,1943,9,8.1,historical
bats1,1943,10,8.13,historical
bats1,1943,11,8.16,historical
bats1,1943,12,8.18,historical
bats1,1944,1,8.18,historical
bats1,1944,2,8.18,historical
bats1,1944,3,8.18,historical
bats1,1944,4,8.19,historical
bats1,1944,5,8.18,historical
bats1,1944,6,8.15,historical
bats1,1944,7,8.12,historical
bats1,1944,8,8.1,historical
bats1,1944,9,8.1,historical
bats1,1944,10,8.13,historical
bats1,1944,11,8.15,historical
bats1,1944,12,8.18,historical
bats1,1945,1,8.18,historical
bats1,1945,2,8.18,historical
bats1,1945,3,8.18,historical
bats1,1945,4,8.19,historical
bats1,1945,5,8.18,historical
bats1,1945,6,8.15,historical
bats1,1945,7,8.12,historical
bats1,1945,8,8.1,historical
bats1,1945,9,8.11,historical
bats1,1945,10,8.12,historical
bats1,1945,11,8.16,historical
bats1,1945,12,8.17,historical
bats1,1946,1,8.18,historical
bats1,1946,2,8.18,historical
bats1,1946,3,8.18,historical
bats1,1946,4,8.19,historical
bats1,1946,5,8.18,historical
bats1,1946,6,8.15,historical
bats1,1946,7,8.12,historical
bats1,1946,8,8.1,historical
bats1,1946,9,8.1,historical
bats1,1946,10,8.13,historical
bats1,1946,11,8.16,historical
bats1,1946,12,8.17,historical
bats1,1947,1,8.18,historical
bats1,1947,2,8.18,historical
bats1,1947,3,8.18,historical
bats1,1947,4,8.18,historical
bats1,1947,5,8.17,historical
bats1,1947,6,8.14,historical
bats1,1947,7,8.12,historical
bats1,1947,8,8.1,historical
bats1,1947,9,8.11,historical
bats1,1947,10,8.13,historical
bats1,1947,11,8.16,historical
bats1,1947,12,8.18,historical
bats1,1948,1,8.18,historical
bats1,1948,2,8.18,historical
bats1,1948,3,8.18,historical
bats1,1948,4,8.19,historical
bats1,1948,5,8.17,historical
bats1,1948,6,8.15,historical
bats1,1948,7,8.12,historical
bats1,1948,8,8.1,historical
bats1,1948,9,8.1,historical
bats1,1948,10,8.13,historical
bats1,1948,11,8.15,historical
bats1,1948,12,8.17,historical
bats1,1949,1,8.18,historical
bats1,1949,2,8.18,historical
bats1,1949,3,8.18,historical
bats1,1949,4,8.19,historical
bats1,1949,5,8.17,historical
bats1,1949,6,8.14,historical
bats1,1949,7,8.11,historical
bats1,1949,8,8.1,historical
bats1,1949,9,8.1,historical
bats1,1949,10,8.13,historical
bats1,1949,11,8.15,historical
bats1,1949,12,8.17,historical
bats1,1950,1,8.18,historical
bats1,1950,2,8.18,historical
bats1,1950,3,8.18,historical
bats1,1950,4,8.19,historical
bats1,1950,5,8.17,historical
bats1,1950,6,8.15,historical
bats1,1950,7,8.11,historical
bats1,1950,8,8.09,historical
bats1,1950,9,8.1,historical
bats1,1950,10,8.12,historical
bats1,1950,11,8.15,historical
bats1,1950,12,8.18,historical
bats1,1951,1,8.18,historical
bats1,1951,2,8.18,historical
bats1,1951,3,8.18,historical
bats1,1951,4,8.19,historical
bats1,1951,5,8.18,historical
bats1,1951,6,8.15,historical
bats1,1951,7,8.11,historical
bats1,1951,8,8.1,historical
bats1,1951,9,8.1,historical
bats1,1951,10,8.12,historical
bats1,1951,11,8.15,historical
bats1,1951,12,8.17,historical
bats1,1952,1,8.18,historical
bats1,1952,2,8.18,historical
bats1,1952,3,8.18,historical
bats1,1952,4,8.19,historical
bats1,1952,5,8.18,historical
bats1,1952,6,8.15,historical
bats1,1952,7,8.11,historical
bats1,1952,8,8.1,historical
bats1,1952,9,8.1,historical
bats1,1952,10,8.12,historical
bats1,1952,11,8.16,historical
bats1,1952,12,8.18,historical
bats1,1953,1,8.18,historical
bats1,1953,2,8.18,historical
bats1,1953,3,8.18,historical
bats1,1953,4,8.19,historical
bats1,1953,5,8.18,historical
bats1,1953,6,8.15,historical
bats1,1953,7,8.11,historical
bats1,1953,8,8.09,historical
bats1,1953,9,8.1,historical
bats1,1953,10,8.13,historical
bats1,1953,11,8.16,historical
bats1,1953,12,8.17,historical
bats1,1954,1,8.18,historical
bats1,1954,2,8.18,historical
bats1,1954,3,8.18,historical
bats1,1954,4,8.18,historical
bats1,1954,5,8.18,historical
bats1,1954,6,8.14,historical
bats1,1954,7,8.11,historical
bats1,1954,8,8.1,historical
bats1,1954,9,8.1,historical
bats1,1954,10,8.13,historical
bats1,1954,11,8.15,historical
bats1,1954,12,8.17,historical
bats1,1955,1,8.18,historical
bats1,1955,2,8.18,historical
bats1,1955,3,8.18,historical
bats1,1955,4,8.18,historical
bats1,1955,5,8.18,historical
bats1,1955,6,8.15,historical
bats1,1955,7,8.11,historical
bats1,1955,8,8.1,historical
bats1,1955,9,8.11,historical
bats1,1955,10,8.13,historical
bats1,1955,11,8.15,historical
bats1,1955,12,8.17,historical
bats1,1956,1,8.18,historical
bats1,1956,2,8.18,historical
bats1,1956,3,8.18,historical
bats1,1956,4,8.18,historical
bats1,1956,5,8.17,historical
bats1,1956,6,8.14,historical
bats1,1956,7,8.11,historical
bats1,1956,8,8.1,historical
bats1,1956,9,8.11,historical
bats1,1956,10,8.13,historical
bats1,1956,11,8.15,historical
bats1,1956,12,8.18,historical
bats1,1957,1,8.18,historical
bats1,1957,2,8.18,historical
bats1,1957,3,8.18,historical
bats1,1957,4,8.19,historical
bats1,1957,5,8.17,historical
bats1,1957,6,8.15,historical
bats1,1957,7,8.12,historical
bats1,1957,8,8.1,historical
bats1,1957,9,8.1,historical
bats1,1957,10,8.12,historical
bats1,1957,11,8.15,historical
bats1,1957,12,8.17,historical
bats1,1958,1,8.18,historical
bats1,1958,2,8.18,historical
bats1,1958,3,8.18,historical
bats1,1958,4,8.18,historical
bats1,1958,5,8.17,historical
bats1,1958,6,8.15,historical
bats1,1958,7,8.11,historical
bats1,1958,8,8.1,historical
bats1,1958,9,8.11,historical
bats1,1958,10,8.13,historical
bats1,1958,11,8.16,historical
bats1,1958,12,8.17,historical
bats1,1959,1,8.18,historical
bats1,1959,2,8.18,historical
bats1,1959,3,8.18,historical
bats1,1959,4,8.18,historical
bats1,1959,5,8.17,historical
bats1,1959,6,8.14,historical
bats1,1959,7,8.11,historical
bats1,1959,8,8.09,historical
bats1,1959,9,8.1,historical
bats1,1959,10,8.12,historical
bats1,1959,11,8.15,historical
bats1,1959,12,8.17,historical
bats1,1960,1,8.18,historical
bats1,1960,2,8.18,historical
bats1,1960,3,8.18,historical
bats1,1960,4,8.18,historical
bats1,1960,5,8.18,historical
bats1,1960,6,8.15,historical
bats1,1960,7,8.11,historical
bats1,1960,8,8.09,historical
bats1,1960,9,8.1,historical
bats1,1960,10,8.13,historical
bats1,1960,11,8.15,historical
bats1,1960,12,8.17,historical
bats1,1961,1,8.18,historical
bats1,1961,2,8.18,historical
bats1,1961,3,8.18,historical
bats1,1961,4,8.18,historical
bats1,1961,5,8.17,historical
bats1,1961,6,8.15,historical
bats1,1961,7,8.12,historical
bats1,1961,8,8.1,historical
bats1,1961,9,8.11,historical
bats1,1961,10,8.13,historical
bats1,1961,11,8.16,historical
bats1,1961,12,8.17,historical
bats1,1962,1,8.18,historical
bats1,1962,2,8.18,historical
bats1,1962,3,8.18,historical
bats1,1962,4,8.18,historical
bats1,1962,5,8.17,historical
bats1,1962,6,8.14,historical
bats1,1962,7,8.11,historical
bats1,1962,8,8.1,historical
bats1,1962,9,8.1,historical
bats1,1962,10,8.12,historical
bats1,1962,11,8.15,historical
bats1,1962,12,8.17,historical
bats1,1963,1,8.18,historical
bats1,1963,2,8.18,historical
bats1,1963,3,8.18,historical
bats1,1963,4,8.18,historical
bats1,1963,5,8.18,historical
bats1,1963,6,8.15,historical
bats1,1963,7,8.12,historical
bats1,1963,8,8.1,historical
bats1,1963,9,8.11,historical
bats1,1963,10,8.12,historical
bats1,1963,11,8.15,historical
bats1,1963,12,8.17,historical
bats1,1964,1,8.18,historical
bats1,1964,2,8.18,historical
bats1,1964,3,8.18,historical
bats1,1964,4,8.18,historical
bats1,1964,5,8.17,historical
bats1,1964,6,8.14,historical
bats1,1964,7,8.11,historical
bats1,1964,8,8.09,historical
bats1,1964,9,8.1,historical
bats1,1964,10,8.12,historical
bats1,1964,11,8.15,historical
bats1,1964,12,8.17,historical
bats1,1965,1,8.18,historical
bats1,1965,2,8.18,historical
bats1,1965,3,8.17,historical
bats1,1965,4,8.18,historical
bats1,1965,5,8.17,historical
bats1,1965,6,8.15,historical
bats1,1965,7,8.11,historical
bats1,1965,8,8.09,historical
bats1,1965,9,8.1,historical
bats1,1965,10,8.12,historical
bats1,1965,11,8.15,historical
bats1,1965,12,8.17,historical
bats1,1966,1,8.17,historical
bats1,1966,2,8.17,historical
bats1,1966,3,8.17,historical
bats1,1966,4,8.18,historical
bats1,1966,5,8.17,historical
bats1,1966,6,8.14,historical
bats1,1966,7,8.11,historical
bats1,1966,8,8.09,historical
bats1,1966,9,8.1,historical
bats1,1966,10,8.12,historical
bats1,1966,11,8.15,historical
bats1,1966,12,8.17,historical
bats1,1967,1,8.18,historical
bats1,1967,2,8.18,historical
bats1,1967,3,8.17,historical
bats1,1967,4,8.18,historical
bats1,1967,5,8.17,historical
bats1,1967,6,8.15,historical
bats1,1967,7,8.11,historical
bats1,1967,8,8.09,historical
bats1,1967,9,8.1,historical
bats1,1967,10,8.11,historical
bats1,1967,11,8.14,historical
bats1,1967,12,8.16,historical
bats1,1968,1,8.18,historical
bats1,1968,2,8.18,historical
bats1,1968,3,8.18,historical
bats1,1968,4,8.18,historical
bats1,1968,5,8.17,historical
bats1,1968,6,8.14,historical
bats1,1968,7,8.1,historical
bats1,1968,8,8.09,historical
bats1,1968,9,8.1,historical
bats1,1968,10,8.12,historical
bats1,1968,11,8.15,historical
bats1,1968,12,8.17,historical
bats1,1969,1,8.18,historical
bats1,1969,2,8.18,historical
bats1,1969,3,8.17,historical
bats1,1969,4,8.18,historical
bats1,1969,5,8.17,historical
bats1,1969,6,8.14,historical
bats1,1969,7,8.11,historical
bats1,1969,8,8.09,historical
bats1,1969,9,8.09,historical
bats1,1969,10,8.12,historical
bats1,1969,11,8.15,historical
bats1,1969,12,8.17,historical
bats1,1970,1,8.17,historical
bats1,1970,2,8.17,historical
bats1,1970,3,8.17,historical
bats1,1970,4,8.18,historical
bats1,1970,5,8.17,historical
bats1,1970,6,8.14,historical
bats1,1970,7,8.11,historical
bats1,1970,8,8.09,historical
bats1,1970,9,8.1,historical
bats1,1970,10,8.13,historical
bats1,1970,11,8.15,historical
bats1,1970,12,8.16,historical
bats1,1971,1,8.17,historical
bats1,1971,2,8.17,historical
bats1,1971,3,8.17,historical
bats1,1971,4,8.18,historical
bats1,1971,5,8.17,historical
bats1,1971,6,8.14,historical
bats1,1971,7,8.1,historical
bats1,1971,8,8.08,historical
bats1,1971,9,8.09,historical
bats1,1971,10,8.12,historical
bats1,1971,11,8.15,historical
bats1,1971,12,8.16,historical
bats1,1972,1,8.17,historical
bats1,1972,2,8.17,historical
bats1,1972,3,8.17,historical
bats1,1972,4,8.17,historical
bats1,1972,5,8.17,historical
bats1,1972,6,8.14,historical
bats1,1972,7,8.1,historical
bats1,1972,8,8.08,historical
bats1,1972,9,8.09,historical
bats1,1972,10,8.11,historical
bats1,1972,11,8.14,historical
bats1,1972,12,8.17,historical
bats1,1973,1,8.17,historical
bats1,1973,2,8.17,historical
bats1,1973,3,8.17,historical
bats1,1973,4,8.17,historical
bats1,1973,5,8.17,historical
bats1,1973,6,8.14,historical
bats1,1973,7,8.1,historical
bats1,1973,8,8.08,historical
bats1,1973,9,8.09,historical
bats1,1973,10,8.11,historical
bats1,1973,11,8.14,historical
bats1,1973,12,8.16,historical
bats1,1974,1,8.17,historical
bats1,1974,2,8.17,historical
bats1,1974,3,8.17,historical
bats1,1974,4,8.18,historical
bats1,1974,5,8.16,historical
bats1,1974,6,8.14,historical
bats1,1974,7,8.1,historical
bats1,1974,8,8.08,historical
bats1,1974,9,8.09,historical
bats1,1974,10,8.11,historical
bats1,1974,11,8.14,historical
bats1,1974,12,8.16,historical
bats1,1975,1,8.17,historical
bats1,1975,2,8.17,historical
bats1,1975,3,8.17,historical
bats1,1975,4,8.17,historical
bats1,1975,5,8.16,historical
bats1,1975,6,8.13,historical
bats1,1975,7,8.1,historical
bats1,1975,8,8.08,historical
bats1,1975,9,8.09,historical
bats1,1975,10,8.12,historical
bats1,1975,11,8.14,historical
bats1,1975,12,8.16,historical
bats1,1976,1,8.16,historical
bats1,1976,2,8.17,historical
bats1,1976,3,8.17,historical
bats1,1976,4,8.17,historical
bats1,1976,5,8.16,historical
bats1,1976,6,8.14,historical
bats1,1976,7,8.11,historical
bats1,1976,8,8.08,historical
bats1,1976,9,8.08,historical
bats1,1976,10,8.11,historical
bats1,1976,11,8.14,historical
bats1,1976,12,8.16,historical
bats1,1977,1,8.16,historical
bats1,1977,2,8.16,historical
bats1,1977,3,8.16,historical
bats1,1977,4,8.17,historical
bats1,1977,5,8.15,historical
bats1,1977,6,8.13,historical
bats1,1977,7,8.1,historical
bats1,1977,8,8.08,historical
bats1,1977,9,8.09,historical
bats1,1977,10,8.11,historical
bats1,1977,11,8.14,historical
bats1,1977,12,8.16,historical
bats1,1978,1,8.16,historical
bats1,1978,2,8.16,historical
bats1,1978,3,8.17,historical
bats1,1978,4,8.17,historical
bats1,1978,5,8.16,historical
bats1,1978,6,8.13,historical
bats1,1978,7,8.1,historical
bats1,1978,8,8.08,historical
bats1,1978,9,8.08,historical
bats1,1978,10,8.11,historical
